"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717567,"2023-06-30",3,"2023-06-30T01:07:36.229Z","2023-06-30T01:07:40.585Z",TRUE,"pitch","5bf3eda8-3f9f-4fc1-ba6c-e35bcfb79dc7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2283,1.5993,NA,73.76,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Trea Turner pops out to shortstop Dansby Swanson.",0,3,1,37,"top",5,"2023-06-30T01:06:23.530Z","2023-06-30T01:08:16.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,72.9,14,0.91,0.4763,5.6587,21.3159,-23.8534,-2.6557,6.2125,1.1344,1.3659,8.5428,-114.9893,-5.1415,-2.2837,50.0036,5.9451,-3.5583,4.8,7.2,24,2117,228,NA,NA,NA,NA,NA,NA,FALSE,-33.6,10.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T01:07:17.141Z","2023-06-30T01:07:20.229Z",TRUE,"pitch","3a22d566-d6b0-4160-8e69-3aff4b860561",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.18,1.6,NA,174.72,171.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Trea Turner pops out to shortstop Dansby Swanson.",0,3,1,37,"top",5,"2023-06-30T01:06:23.530Z","2023-06-30T01:08:16.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,81,11,0.93,0.4285,5.657,23.5721,-27.5917,-6.9845,2.7616,-1.5142,2.4883,4.9233,-127.3055,-3.0667,-2.5557,50.0022,5.8685,-11.5841,20.4,7.2,24,2085,210,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T01:07:00.759Z","2023-06-30T01:07:04.713Z",TRUE,"pitch","b20616cf-6a81-4ad3-a217-9f3eeebeb521",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2283,1.5993,NA,108.63,209.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Trea Turner pops out to shortstop Dansby Swanson.",0,3,1,37,"top",5,"2023-06-30T01:06:23.530Z","2023-06-30T01:08:16.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.5,72.9,14,0.91,0.4784,5.6431,19.221,-24.7369,-4.1876,5.5889,0.2197,1.0898,7.0068,-114.0971,-5.4195,-2.3345,50.0025,5.9065,-5.5717,9.6,8.4,24,1969,222,NA,NA,NA,NA,NA,NA,FALSE,-35,9.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T01:06:45.347Z","2023-06-30T01:06:48.648Z",TRUE,"pitch","823817c6-4e7e-4aee-ac70-cb9e16fe8f67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1392,1.5993,NA,159.23,131.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Trea Turner pops out to shortstop Dansby Swanson.",0,3,1,37,"top",5,"2023-06-30T01:06:23.530Z","2023-06-30T01:08:16.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.9,80.3,11,0.92,0.4312,5.7918,23.1203,-27.0956,-6.8656,3.1021,-1.108,3.9647,5.7213,-126.4774,0.1005,-2.4952,50.0048,6.0778,-11.2477,20.4,7.2,24,2036,205,NA,NA,NA,NA,NA,NA,FALSE,-30,5.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T01:06:09.222Z","2023-06-30T01:06:18.833Z",TRUE,"pitch","bf18af79-352a-445f-9c31-261212dc38f9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.22,1.53,NA,127.55,169.81,"fly_ball","hard","8",150.44,54.6,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Kyle Schwarber flies out sharply to center fielder Cody Bellinger.",0,3,1,36,"top",5,"2023-06-30T01:05:48.566Z","2023-06-30T01:06:18.833Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.1,73.5,4,0.92,0.4734,5.8013,18.8795,-26.8647,-7.757,3.9062,-0.2767,2.5543,6.9905,-115.1611,-2.3221,-2.3258,50.0045,6.1424,-10.5507,19.2,8.4,24,2158,228,102.1,39,364,NA,NA,NA,TRUE,-36.5,6.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T01:05:34.143Z","2023-06-30T01:05:40.973Z",TRUE,"pitch","a62b1369-ced2-46b4-9b47-b07576b4c751",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.52,1.75,NA,134.64,223.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kody Clemens strikes out swinging, catcher Miguel Amaya to first baseman Jared Young.",0,3,1,35,"top",5,"2023-06-30T01:04:40.130Z","2023-06-30T01:05:40.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665019,"Kody Clemens","/api/v1/people/665019","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,73.4,13,0.92,0.4728,5.6716,22.8865,-25.6892,-8.9,4.778,-0.4627,0.5698,6.7322,-116.1009,-6.5488,-2.2517,50.004,5.8903,-12.0824,21.6,8.4,24,2238,224,NA,NA,NA,NA,NA,NA,TRUE,-36,7.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T01:05:16.403Z","2023-06-30T01:05:20.720Z",TRUE,"pitch","54530608-e3f2-47a1-a072-992d71ad2be8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4733,1.7493,NA,148.59,193.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kody Clemens strikes out swinging, catcher Miguel Amaya to first baseman Jared Young.",0,3,1,35,"top",5,"2023-06-30T01:04:40.130Z","2023-06-30T01:05:40.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665019,"Kody Clemens","/api/v1/people/665019","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.7,72.3,7,0.93,0.4791,5.7864,21.639,-26.7693,-8.4768,4.0904,-0.8287,1.6628,5.9939,-114.4325,-3.9595,-2.384,50.005,6.0457,-11.2137,20.4,8.4,24,2207,220,NA,NA,NA,NA,NA,NA,FALSE,-37.7,6.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T01:05:01.592Z","2023-06-30T01:05:05.382Z",TRUE,"pitch","95c0ca3d-5766-43ad-a23b-e2ab19e6e329",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3618,1.6093,NA,154.09,194.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kody Clemens strikes out swinging, catcher Miguel Amaya to first baseman Jared Young.",0,3,1,35,"top",5,"2023-06-30T01:04:40.130Z","2023-06-30T01:05:40.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665019,"Kody Clemens","/api/v1/people/665019","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Chicago Cubs","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.4,66.8,13,0.89,0.5218,5.6432,19.4435,-38.7936,7.2413,-5.9389,-0.9729,1.6559,1.5717,-105.3453,-0.1964,-2.6711,50.0051,6.2699,8.0643,12,14.4,24,2887,36,NA,NA,NA,NA,NA,NA,FALSE,-63,-10.4,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T01:02:35.777Z","2023-06-30T01:02:42.000Z",TRUE,"pitch","588f3545-29e7-4b36-b29c-a8d81eb52ebc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,2.89,1.29,NA,137.27,164.47,"bunt_grounder","soft","3",141.79,181.97,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Bunt Groundout","field_out","Nick Madrigal bunt grounds out softly to first baseman Kody Clemens.",0,3,1,34,"bottom",4,"2023-06-30T01:02:01.488Z","2023-06-30T01:02:42.000Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.1,1,0.88,0.411,5.9366,27.6584,-21.5777,-7.8414,5.8823,-0.5318,2.7524,5.7002,-133.1133,-4.8837,-1.6785,50.0016,6.166,-14.1192,30,6,24,1922,216,32.6,20,51,NA,NA,NA,TRUE,-22.8,9.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",6,"2023-06-30T01:01:54.226Z","2023-06-30T01:01:59.111Z",TRUE,"pitch","d7a4fde5-aebb-434f-8ca3-1b5fe230f5d3",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.53,1.61,NA,114.42,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.9,5,0.9,0.398,6.0046,28.6524,-18.5648,-8.4765,7.085,0.0677,2.5908,7.1122,-137.2859,-6.1121,-1.4475,50.0017,6.0976,-16.2786,37.2,4.8,24,2024,220,NA,NA,NA,NA,NA,NA,TRUE,-18.8,11.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355",665804,"Miguel Amaya","/api/v1/people/665804"
717567,"2023-06-30",5,"2023-06-30T01:01:33.947Z","2023-06-30T01:01:37.444Z",TRUE,"pitch","29aa0185-1426-43d4-8f56-aa62bd1c4367",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3618,1.5871,NA,163.41,111.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86,11,0.92,0.3987,5.7689,31.2227,-14.9412,-5.5382,9.0213,-1.2175,4.7098,3.4684,-137.5128,-1.6236,-1.7773,50.0023,6.3243,-10.5789,32.4,3.6,24,2172,221,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.2,9.2,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",4,"2023-06-30T01:01:02.964Z","2023-06-30T01:01:07.997Z",TRUE,"pitch","b4e8f804-8a5f-4a46-b2ed-75746a20dfb8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.61,NA,131.55,208.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.7,82.1,13,0.9,0.4237,5.9651,25.4719,-31.3976,-5.2826,0.4586,-0.3817,1.1143,5.7377,-128.9971,-6.0388,-1.9428,50.0047,5.8902,-8.9526,13.2,8.4,24,1551,240,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.2,8.4,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",3,"2023-06-30T01:00:43.176Z","2023-06-30T01:00:46.964Z",TRUE,"pitch","be1053d8-42e6-4c40-9f19-a565a105f8c8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.53,1.61,NA,140.95,195.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.8,82.1,7,0.9,0.4231,6.0194,25.8307,-31.1995,-6.4293,0.5745,-0.6282,1.5966,5.1454,-129.2393,-5.1239,-1.8054,50.0035,5.9888,-10.9243,16.8,8.4,24,1429,233,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.1,10.6,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",2,"2023-06-30T01:00:23.267Z","2023-06-30T01:00:26.276Z",TRUE,"pitch","039ca310-9a18-41a9-9d62-b4afed5d49dd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4064,1.6093,NA,194.37,174.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.6,82.2,13,0.91,0.4201,6.0256,27.7065,-27.8213,-8.3046,2.5314,-2.0297,2.3987,2.8111,-130.429,-3.9817,-2.0431,50.0058,6.0458,-14.2949,25.2,7.2,24,1447,234,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4,14.4,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",0,"2023-06-30T00:59:44.311Z","2023-06-30T00:59:48.154Z",TRUE,"pitch","121b5f9d-2e7f-49ca-9afd-811a3adc0c35",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4064,1.6093,NA,139.62,175.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,81.8,4,0.9,0.4229,6.0029,26.8364,-29.0568,-6.7636,1.834,-0.5935,2.3499,5.5553,-129.4907,-3.7716,-1.887,50.0024,6.0463,-11.4951,19.2,7.2,24,1329,231,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717567,"2023-06-30",1,"2023-06-30T01:00:03.551Z","2023-06-30T01:00:08.245Z",FALSE,"pickoff","347eac55-07a4-4593-b93d-58f3132062d6",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Jared Young strikes out swinging.",0,3,1,33,"bottom",4,"2023-06-30T00:59:19.774Z","2023-06-30T01:01:59.111Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676724,"Jared Young","/api/v1/people/676724","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
