"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718196,"2023-05-13",2,"2023-05-13T21:35:43.031Z","2023-05-13T21:35:47.934Z",TRUE,"pitch","66fbc908-cfa5-4f53-95d0-8bb24ad60607",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1817,1.5402,NA,164.86,178.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Pop Out","field_out","Enrique Hernandez pops out to shortstop Paul DeJong on the infield fly rule.",0,0,3,44,"bottom",6,"2023-05-13T21:35:40.655Z","2023-05-13T21:36:34.119Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.1,13,2,0.4085,6.3588,31.2665,-16.0141,-5.4102,8.8907,-1.2555,2.2256,1.4698,-134.4834,-7.1882,-1.1089,50.0031,6.0852,-9.8332,28.8,4.8,24,2280,200,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:33:03.577Z","2023-05-13T21:33:40.201Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Pop Out","field_out","Enrique Hernandez pops out to shortstop Paul DeJong on the infield fly rule.",0,0,3,44,"bottom",6,"2023-05-13T21:35:40.655Z","2023-05-13T21:36:34.119Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:33:40.201Z","2023-05-13T21:35:43.031Z",FALSE,"action",NA,NA,"Pitching Change: Drew VerHagen replaces Steven Matz.","Pitching Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,572403,"/api/v1/people/572403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"44","atBat","Pop Out","field_out","Enrique Hernandez pops out to shortstop Paul DeJong on the infield fly rule.",0,0,3,44,"bottom",6,"2023-05-13T21:35:40.655Z","2023-05-13T21:36:34.119Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",5,"2023-05-13T21:32:37.937Z","2023-05-13T21:32:47.008Z",TRUE,"pitch","a5dc8392-0f30-4601-bccb-19ff7953d571",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.1507,1.4411,NA,82.64,181.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,84.6,14,0.92,0.4044,6.7622,33.8921,-18.9698,11.9154,7.1363,0.9014,2.1276,-8.2017,-136.1773,-4.4867,2.4261,50.0067,5.1347,22.0638,45.6,6,24,2427,118,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799"
718196,"2023-05-13",4,"2023-05-13T21:32:21.588Z","2023-05-13T21:32:27.072Z",TRUE,"pitch","5d1fea78-4fc1-473c-8cb1-ffa48d61ceb4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1198,1.4102,NA,70.31,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,69.1,14,0.91,0.4973,6.6578,24.9452,-39.6931,-9.091,-6.1559,1.2249,2.1444,-0.5329,-111.2989,1.9542,2.646,50.0043,5.4492,-11.1008,15.6,13.2,24,2382,319,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-10.1,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",2,"2023-05-13T21:31:46.675Z","2023-05-13T21:31:52.367Z",TRUE,"pitch","edb322de-4494-4322-8c35-f67b7bc775ea",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1507,1.4102,NA,109.98,181.01,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.1,5,0.81,0.4115,6.6171,26.4606,-21.8276,9.4573,5.7581,0.1842,2.1397,-9.0162,-132.7419,-3.7435,2.3842,50.0063,5.1436,17.005,33.6,6,24,2218,115,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.8,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:31:32.284Z","2023-05-13T21:31:36.834Z",TRUE,"pitch","96f77c52-c044-43da-9f57-3a022b1a5013",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0578,1.4102,NA,78.89,154.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,71.2,12,0.91,0.4869,6.6825,20.23,-38.5301,-8.5164,-4.9562,0.9997,3.1083,-1.0542,-112.4504,3.4911,2.5811,50.0048,5.4424,-10.916,16.8,12,24,2259,315,NA,NA,NA,NA,NA,NA,FALSE,-53.5,-7.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:31:19.693Z","2023-05-13T21:31:24.298Z",TRUE,"pitch","6515e57a-5d7c-4055-818e-fbb9b31caf63",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0888,1.4102,NA,149.18,185.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,70.8,13,0.91,0.4869,6.887,24.8767,-35.6338,-9.5656,-2.7099,-0.8442,1.9671,-4.3859,-113.4228,0.6036,2.3708,50.0053,5.3129,-12.1972,20.4,12,24,2281,314,NA,NA,NA,NA,NA,NA,FALSE,-50,-4.3,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T21:32:04.376Z","2023-05-13T21:32:21.588Z",FALSE,"action",NA,NA,"Rob Refsnyder steals (1) 2nd base.","Stolen Base 2B",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"edb322de-4494-4322-8c35-f67b7bc775ea","stolen_base_2b",NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Masataka Yoshida walks.",0,0,3,43,"bottom",6,"2023-05-13T21:31:19.693Z","2023-05-13T21:32:47.008Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:30:44.007Z","2023-05-13T21:30:56.716Z",TRUE,"pitch","f394b6f3-fe03-448f-b173-40a25947732f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.29,1.52,NA,97.45,163.53,"popup","medium","4",184.9,160.32,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Rafael Devers pops out to second baseman Tommy Edman in foul territory.",0,0,3,42,"bottom",6,"2023-05-13T21:30:26.372Z","2023-05-13T21:30:56.716Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,70,3,0.91,0.491,6.4878,24.2164,-37.6386,-7.9485,-4.3575,0.513,2.7869,-2.2382,-112.4344,2.7206,2.559,50.0025,5.4357,-9.97,15.6,12,24,2284,316,94.9,63,190,NA,NA,NA,TRUE,-53.2,-6.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,608701,"Rob Refsnyder","/api/v1/people/608701"
718196,"2023-05-13",0,"2023-05-13T21:30:30.353Z","2023-05-13T21:30:33.715Z",TRUE,"pitch","8c52d0da-1690-4041-a0d2-853313871541",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3056,1.5202,NA,179.47,208.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Rafael Devers pops out to second baseman Tommy Edman in foul territory.",0,0,3,42,"bottom",6,"2023-05-13T21:30:26.372Z","2023-05-13T21:30:56.716Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,72.4,13,0.89,0.479,7.104,24.407,-37.0457,-5.4986,-3.6948,-1.639,1.1386,-7.2166,-115.0293,-1.2933,2.2719,50.0012,5.3502,-7.2535,13.2,12,24,2442,314,NA,NA,NA,NA,NA,NA,FALSE,-51,-6.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:29:52.401Z","2023-05-13T21:30:03.305Z",TRUE,"pitch","d5354795-2c4f-4402-b5c9-791d44c23224",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.51,1.63,NA,124.81,179.67,"line_drive","medium","9",197.98,105.11,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Rob Refsnyder singles on a line drive to right fielder Lars Nootbaar.",0,0,3,41,"bottom",6,"2023-05-13T21:29:27.955Z","2023-05-13T21:30:03.305Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.7,8,0.87,0.3994,6.7287,27.2426,-22.8237,8.1758,4.8975,-0.205,2.1892,-9.5837,-136.6039,-4.0374,2.2699,50.0019,5.236,15.6074,30,6,24,2231,117,93.3,17,258,NA,NA,NA,FALSE,-22.6,8.3,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,608701,"Rob Refsnyder","/api/v1/people/608701"
718196,"2023-05-13",2,"2023-05-13T21:27:38.695Z","2023-05-13T21:27:44.024Z",TRUE,"pitch","02e96a34-f810-44fd-aab2-bd88d6f4ccbf",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.33,1.61,NA,140.99,225.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,0,3,40,"top",6,"2023-05-13T21:26:51.423Z","2023-05-13T21:27:44.024Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.7,13,0.9,0.4673,6.3585,23.0487,-36.3942,-6.4268,-3.032,-0.6293,0.4781,-6.213,-117.3914,-3.1045,2.8906,50.0043,5.219,-8.9352,15.6,10.8,24,2409,322,NA,NA,NA,NA,NA,NA,TRUE,-48.1,-6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",1,"2023-05-13T21:27:21.503Z","2023-05-13T21:27:25.426Z",TRUE,"pitch","773e0d0a-a356-4495-9d26-92a5d9585cc1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2746,1.5344,NA,89.73,182.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,0,3,40,"top",6,"2023-05-13T21:26:51.423Z","2023-05-13T21:27:44.024Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74.7,9,0.91,0.4646,6.2288,22.5099,-35.7418,-6.4226,-2.5336,0.7154,2.0717,-3.5715,-117.8995,0.0648,3.0846,50.0045,5.3437,-9.0372,15.6,10.8,24,2303,323,NA,NA,NA,NA,NA,NA,FALSE,-46,-4.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",0,"2023-05-13T21:26:58.807Z","2023-05-13T21:27:02.363Z",TRUE,"pitch","6ca193f0-1cba-416b-ae53-655433ba222d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.33,1.61,NA,83.74,162.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,0,3,40,"top",6,"2023-05-13T21:26:51.423Z","2023-05-13T21:27:44.024Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.9,12,0.91,0.4288,6.588,22.5428,-29.8226,10.3343,1.4232,0.8726,2.8257,-8.8757,-127.0352,0.6167,3.045,50.0061,4.9241,17.1352,27.6,8.4,24,1885,94,NA,NA,NA,NA,NA,NA,FALSE,-32.5,2.9,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",4,"2023-05-13T21:26:20.371Z","2023-05-13T21:26:28.187Z",TRUE,"pitch","368334de-a77f-4159-bad8-d84e810dde38",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.38,1.64,NA,133.71,168.07,"ground_ball","medium","3",168.84,159.11,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Paul Goldschmidt grounds out, first baseman Justin Turner to pitcher Chris Sale.",0,0,3,39,"top",6,"2023-05-13T21:24:59.718Z","2023-05-13T21:26:28.187Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.7,4,0.9,0.3955,6.5889,26.5687,-19.3944,7.9999,6.559,-0.4384,2.6187,-11.361,-137.744,-3.7362,2.6736,50.0035,5.281,15.5899,33.6,4.8,24,2094,112,88.3,-32,3,NA,NA,NA,TRUE,-18.8,11.4,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718196,"2023-05-13",3,"2023-05-13T21:25:59.220Z","2023-05-13T21:26:03.941Z",TRUE,"pitch","1827d117-b730-484e-9909-785ccb4bdd67",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.64,NA,101.95,140.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Paul Goldschmidt grounds out, first baseman Justin Turner to pitcher Chris Sale.",0,0,3,39,"top",6,"2023-05-13T21:24:59.718Z","2023-05-13T21:26:28.187Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,12,0.9,0.3914,6.7384,30.903,-21.7252,7.7752,5.2644,0.3949,3.648,-9.3648,-139.8365,-1.4603,2.7736,50.0016,5.5992,15.4302,31.2,4.8,24,2184,111,NA,NA,NA,NA,NA,NA,FALSE,-20.2,9.5,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
