"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
718567,"2023-04-15",4,"2023-04-15T22:06:01.625Z","2023-04-15T22:06:09.421Z",TRUE,"pitch","982a9dfb-e712-46db-a247-c1529c8243a1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4268,1.6703,NA,147.91,205.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Josh Rojas walks.",0,2,1,50,"top",7,"2023-04-15T22:04:54.623Z","2023-04-15T22:06:09.421Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668942,"Josh Rojas","/api/v1/people/668942","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,13,2,0.398,6.8525,30.2786,-14.7028,3.0064,9.1051,-0.8108,1.2401,-9.5378,-137.5724,-9.3242,2.309,50.0012,5.668,5.7689,13.2,3.6,24,2103,153,NA,NA,NA,NA,NA,NA,FALSE,-16,14.6,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",664983,"Jake McCarthy","/api/v1/people/664983",672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,NA
718567,"2023-04-15",3,"2023-04-15T22:05:44.976Z","2023-04-15T22:05:48.751Z",TRUE,"pitch","1efd85a5-3b73-4b8c-afb8-37337e75cf6b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3664,1.6498,NA,122.52,191.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Josh Rojas walks.",0,2,1,50,"top",7,"2023-04-15T22:04:54.623Z","2023-04-15T22:06:09.421Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668942,"Josh Rojas","/api/v1/people/668942","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,8,2,0.4029,6.7136,30.3651,-13.7469,3.8929,9.8496,-0.1447,1.747,-8.3319,-136.0414,-7.8369,2.4545,50.0052,5.622,7.2856,19.2,3.6,24,2173,152,NA,NA,NA,NA,NA,NA,FALSE,-15,16.3,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",2,"2023-04-15T22:05:26.759Z","2023-04-15T22:05:30.794Z",TRUE,"pitch","0db71a1a-2d4a-4f18-a612-59851c26abd0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4067,1.6703,NA,115.93,207.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Josh Rojas walks.",0,2,1,50,"top",7,"2023-04-15T22:04:54.623Z","2023-04-15T22:06:09.421Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668942,"Josh Rojas","/api/v1/people/668942","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.7,14,2,0.4592,6.7307,23.3806,-27.8034,-6.3099,3.0297,0.0281,1.1674,-4.2916,-119.3736,-4.6575,2.6699,50.001,5.6523,-9.0864,19.2,8.4,24,2338,300,NA,NA,NA,NA,NA,NA,FALSE,-36.1,4.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T22:05:09.482Z","2023-04-15T22:05:13.463Z",TRUE,"pitch","3ecc1f10-6da8-42ee-a52f-c02836e9e977",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3948,1.7113,NA,131.38,207.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Josh Rojas walks.",0,2,1,50,"top",7,"2023-04-15T22:04:54.623Z","2023-04-15T22:06:09.421Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668942,"Josh Rojas","/api/v1/people/668942","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,13,2,0.3999,6.8755,30.09,-13.3905,4.9008,9.887,-0.3772,1.1418,-9.2824,-136.9266,-9.5666,2.4193,50.0057,5.5963,9.3138,25.2,3.6,24,2250,147,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16,-7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T22:04:54.623Z","2023-04-15T22:05:01.079Z",TRUE,"pitch","d54ff114-4d94-491b-a5e7-7842cb59c04b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4469,1.6908,NA,150.17,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Josh Rojas walks.",0,2,1,50,"top",7,"2023-04-15T22:04:54.623Z","2023-04-15T22:06:09.421Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668942,"Josh Rojas","/api/v1/people/668942","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,74.3,11,2,0.466,6.945,23.2125,-28.3848,-7.3207,2.7139,-0.8703,2.9265,-5.9485,-117.7157,-0.642,2.6446,50.0054,5.8403,-10.231,21.6,8.4,24,2327,289,NA,NA,NA,NA,NA,NA,FALSE,-36.8,5,14.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T22:04:09.838Z","2023-04-15T22:04:25.013Z",TRUE,"pitch","aaf88a06-0c38-47de-a24d-f56d0cbe65bb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.57,1.72,NA,113.31,196.93,"popup","medium","3",176.65,173.28,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Ketel Marte pops out to first baseman Garrett Cooper in foul territory. Jake McCarthy to 2nd. Throwing error by first baseman Garrett Cooper.",0,2,1,49,"top",7,"2023-04-15T22:03:30.075Z","2023-04-15T22:04:25.013Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606466,"Ketel Marte","/api/v1/people/606466","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,74.2,14,2,0.4686,6.9408,22.0961,-29.863,-7.403,1.6713,0.0968,1.5502,-3.6115,-116.9115,-3.4186,2.6237,50.005,5.8352,-10.2447,19.2,9.6,24,2388,303,75,62,174,NA,NA,NA,TRUE,-40,2.4,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",664983,"Jake McCarthy","/api/v1/people/664983",672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T22:03:54.377Z","2023-04-15T22:03:57.829Z",TRUE,"pitch","6c64e0e2-edf5-46b6-801f-5cc23267144b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5053,1.7297,NA,127.06,200.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Ketel Marte pops out to first baseman Garrett Cooper in foul territory. Jake McCarthy to 2nd. Throwing error by first baseman Garrett Cooper.",0,2,1,49,"top",7,"2023-04-15T22:03:30.075Z","2023-04-15T22:04:25.013Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,606466,"Ketel Marte","/api/v1/people/606466","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.7,13,2,0.4587,6.7076,24.1093,-29.5056,-7.3305,1.8532,-0.264,1.4119,-4.8469,-119.6243,-3.8263,2.7443,50.0053,5.6912,-10.5737,20.4,9.6,24,2350,296,NA,NA,NA,NA,NA,NA,FALSE,-37.9,2.6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",8,"2023-04-15T22:03:18.020Z","2023-04-15T22:03:28.223Z",TRUE,"pitch","9f941a0b-0164-43bb-bea2-788897f919f6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1646,1.5473,NA,115.09,123.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.9,12,2,0.4004,6.7703,29.8035,-13.8875,2.6386,9.6457,0.0501,4.2654,-7.165,-136.7373,-1.8901,2.3601,50.0036,5.9171,5.0037,13.2,3.6,24,2230,150,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",7,"2023-04-15T22:03:00.483Z","2023-04-15T22:03:07.487Z",TRUE,"pitch","2309a3ae-bebf-4b5a-8ffb-1a49e29db121",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1646,1.5063,NA,167.1,154.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.6,11,2,0.4648,7.0263,23.4012,-30.1174,-8.1346,1.4692,-1.3144,3.1081,-6.5051,-118.0323,-0.0066,2.539,50.0059,5.8945,-11.4285,22.8,9.6,24,2335,296,NA,NA,NA,NA,NA,NA,FALSE,-38.8,3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",5,"2023-04-15T22:02:20.918Z","2023-04-15T22:02:24.079Z",TRUE,"pitch","13ef468b-759c-4b6a-9f3e-54223e4101de",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.4,1.67,NA,113.25,175.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.8,5,2,0.401,6.546,31.0043,-14.2203,4.6303,9.5089,0.0984,2.3384,-7.8078,-136.7491,-6.5537,2.393,50.0034,5.7471,8.7436,24,3.6,24,2292,148,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",4,"2023-04-15T22:02:05.117Z","2023-04-15T22:02:08.441Z",TRUE,"pitch","ed6b9c47-dd98-4ce8-842f-a61217dd8148",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2656,1.6293,NA,142.34,177.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.2,4,2,0.405,6.7172,29.6504,-13.6797,3.6495,9.9838,-0.6647,2.2603,-9.2426,-135.2668,-6.7445,2.323,50.0016,5.7461,6.7609,18,3.6,24,2279,146,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",3,"2023-04-15T22:01:47.793Z","2023-04-15T22:01:54.596Z",TRUE,"pitch","b592eda5-3e7a-4f0b-be18-ab28f0bfe254",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2252,1.6088,NA,150.6,188.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,73.7,13,2,0.4702,6.7052,23.7892,-29.6167,-5.9462,1.8673,-0.8815,1.854,-6.117,-116.8623,-2.6047,2.5511,50.0054,5.7893,-8.1531,16.8,9.6,24,2268,291,NA,NA,NA,NA,NA,NA,FALSE,-39.7,3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",2,"2023-04-15T22:01:29.196Z","2023-04-15T22:01:33.007Z",TRUE,"pitch","34853f69-b43b-4a93-9b55-196292588f94",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2656,1.5795,NA,83.37,201.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,14,2,0.407,6.7945,29.627,-14.388,4.6564,9.6956,0.8823,1.3727,-6.0104,-134.6668,-8.5877,2.5396,50.0001,5.6237,8.5395,24,3.6,24,2220,148,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.8,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",0,"2023-04-15T21:59:16.292Z","2023-04-15T21:59:32.227Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",1,"2023-04-15T21:59:32.227Z","2023-04-15T22:01:29.196Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces Matt Barnes.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718567,"2023-04-15",6,"2023-04-15T22:02:42.087Z","2023-04-15T22:03:00.483Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Jake McCarthy walks. Gabriel Moreno to 2nd.",0,2,1,48,"top",7,"2023-04-15T22:01:26.954Z","2023-04-15T22:03:28.223Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
