"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745911,"2024-05-04",3,"2024-05-04T19:30:26.338Z","2024-05-04T19:30:29.429Z",TRUE,"pitch","5ca22720-b2de-4027-88a0-51031461a04e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.63,NA,99.31,148.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,1,2,37,"bottom",5,"2024-05-04T19:29:12.244Z","2024-05-04T19:31:12.862Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.7,3,0.89,0.4007,6.3745,31.1895,-12.2313,5.8295,10.5468,0.4641,3.3319,-7.5461,-136.8682,-4.2034,2.504,50.0003,5.7298,11.0205,34.8,3.6,24,2031,147,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.4,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",2,"2024-05-04T19:30:04.978Z","2024-05-04T19:30:08.810Z",TRUE,"pitch","09b754b3-b1ee-4cb3-9975-fc46ebd64cdd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3403,1.6403,NA,77.19,204.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,1,2,37,"bottom",5,"2024-05-04T19:29:12.244Z","2024-05-04T19:31:12.862Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,75,14,0.93,0.4643,6.2265,22.2022,-37.0266,-7.5103,-3.4395,1.0443,1.257,-1.5069,-117.9249,-2.1734,2.6673,50.0039,5.6028,-10.5893,15.6,10.8,24,1898,318,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-6.5,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",1,"2024-05-04T19:29:44.125Z","2024-05-04T19:29:48.249Z",TRUE,"pitch","d8a97c45-9557-4a55-b857-a25a54201b13",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.39,1.63,NA,145.95,209.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,1,2,37,"bottom",5,"2024-05-04T19:29:12.244Z","2024-05-04T19:31:12.862Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.9,13,0.9,0.4598,6.4091,22.4358,-32.4133,-5.9233,-0.1658,-0.7594,1.083,-6.2388,-119.0275,-3.4397,2.6633,50.0026,5.4758,-8.5152,15.6,9.6,24,2015,313,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-0.8,12.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",0,"2024-05-04T19:29:25.447Z","2024-05-04T19:29:29.251Z",TRUE,"pitch","ac06ee8c-438e-4812-ab06-ac70d31f8297",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3952,1.7307,NA,93.33,150.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,1,2,37,"bottom",5,"2024-05-04T19:29:12.244Z","2024-05-04T19:31:12.862Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,3,0.89,0.4004,6.5055,31.6643,-11.5589,5.5943,10.8893,0.6209,3.2786,-6.7391,-137.0521,-4.5679,2.3905,50.0015,5.763,10.59,36,3.6,24,2106,145,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.8,-8.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",3,"2024-05-04T19:28:49.104Z","2024-05-04T19:28:58.898Z",TRUE,"pitch","45f29ace-a7e4-4b57-8daf-ff71e491377a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.12,1.45,NA,103.32,169.4,"fly_ball","medium","7",99.14,97,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Martin singles on a fly ball to left fielder Tyler O'Neill.",0,1,2,36,"bottom",5,"2024-05-04T19:27:40.220Z","2024-05-04T19:28:58.898Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668885,"Austin Martin","/api/v1/people/668885","R","Right",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.8,6,0.84,0.4076,6.4689,27.2304,-14.2333,4.8439,9.7966,0.3588,2.5695,-6.8588,-134.0533,-5.5666,2.3136,50.0058,5.6782,8.8745,26.4,3.6,24,2018,141,73,26,249,NA,NA,NA,FALSE,-15.2,16.8,-7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,668885,"Austin Martin","/api/v1/people/668885",NA,NA,NA
745911,"2024-05-04",2,"2024-05-04T19:28:28.577Z","2024-05-04T19:28:31.870Z",TRUE,"pitch","4136a136-2eb5-4f9d-89f7-d656df9554e9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2361,1.5665,NA,106.35,137.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Martin singles on a fly ball to left fielder Tyler O'Neill.",0,1,2,36,"bottom",5,"2024-05-04T19:27:40.220Z","2024-05-04T19:28:58.898Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668885,"Austin Martin","/api/v1/people/668885","R","Right",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,12,0.88,0.4003,6.4162,28.2806,-13.3462,4.8365,9.9171,0.2795,3.7456,-7.2744,-136.4953,-3.3121,2.3431,50.0046,5.8858,9.1846,28.8,3.6,24,2046,150,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.5,-7.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",1,"2024-05-04T19:28:09.962Z","2024-05-04T19:28:13.349Z",TRUE,"pitch","ba51ac2e-080b-40ca-a792-ad46ddbe0589",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.12,1.45,NA,120.35,184.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Martin singles on a fly ball to left fielder Tyler O'Neill.",0,1,2,36,"bottom",5,"2024-05-04T19:27:40.220Z","2024-05-04T19:28:58.898Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668885,"Austin Martin","/api/v1/people/668885","R","Right",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.8,5,0.88,0.4026,6.4388,28.636,-12.911,4.7207,10.2677,-0.088,2.0075,-8.0869,-135.8376,-7.3986,2.309,50.0056,5.6567,8.8594,26.4,3.6,24,2061,144,NA,NA,NA,NA,NA,NA,FALSE,-14,17.3,-7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",0,"2024-05-04T19:27:55.066Z","2024-05-04T19:27:58.775Z",TRUE,"pitch","26f611ba-23c7-4e3f-8159-5f6e165ca621",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2291,1.5583,NA,122.29,170.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Martin singles on a fly ball to left fielder Tyler O'Neill.",0,1,2,36,"bottom",5,"2024-05-04T19:27:40.220Z","2024-05-04T19:28:58.898Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668885,"Austin Martin","/api/v1/people/668885","R","Right",592155,"Cam Booser","/api/v1/people/592155","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,79.1,5,0.85,0.4392,6.3787,23.1766,-30.1315,-1.7387,1.2975,-0.1388,2.5134,-6.1778,-124.3574,-1.7689,2.5961,50.005,5.7156,-2.7439,7.2,8.4,24,1874,250,NA,NA,NA,NA,NA,NA,FALSE,-35,2.2,4.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",5,"2024-05-04T19:25:40.550Z","2024-05-04T19:25:44.314Z",TRUE,"pitch","fa7770da-7e39-4d07-b95f-3c76672fca58",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.41,1.58,NA,113.04,151.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.6,2,0.92,0.3953,7.1891,33.8517,-12.1556,-4.0556,10.3161,0.104,3.2297,5.8417,-139.0592,-3.9458,-1.506,50.0019,5.4851,-7.8699,26.4,3.6,24,2294,215,NA,NA,NA,NA,NA,NA,TRUE,-12.2,17.9,6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",4,"2024-05-04T19:25:16.587Z","2024-05-04T19:25:23.939Z",TRUE,"pitch","3d1bc9d8-4d60-42fe-a61a-f70ebacd4c81",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3499,1.5531,NA,37.35,205.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.3,78.4,14,0.76,0.4394,7.2535,28.7435,-25.7081,1.8766,4.1189,2.0896,1.2462,7.9555,-125.3471,-4.8467,-1.3877,50.0001,5.3412,2.9407,9.6,7.2,24,2445,44,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.4,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",2,"2024-05-04T19:24:35.683Z","2024-05-04T19:24:39.853Z",TRUE,"pitch","f8300b8e-059d-4e45-bd18-a84f62de0f82",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4463,1.5364,NA,80.15,166.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,12,0.91,0.3941,7.1593,33.1311,-13.0592,-5.2916,9.7867,0.9668,2.6619,8.1979,-139.3015,-5.4337,-1.3353,50.0024,5.5109,-10.3352,30,3.6,24,2306,213,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.7,7.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",1,"2024-05-04T19:24:15.297Z","2024-05-04T19:24:19.417Z",TRUE,"pitch","a9bd2ac7-e919-4a00-82f2-fe0b1e3371df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4317,1.6022,NA,151.76,144.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,11,0.9,0.3934,7.1489,32.6011,-14.8022,-5.2055,8.8595,-0.9119,3.4899,3.7895,-139.4545,-3.0001,-1.6149,50.0061,5.5615,-10.2114,31.2,3.6,24,2145,217,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.6,8.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",0,"2024-05-04T19:23:48.786Z","2024-05-04T19:23:52.199Z",TRUE,"pitch","faca37a5-3b8f-468e-8d59-15d4afb04958",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.41,1.58,NA,87.87,163.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.2,6,0.9,0.4451,7.3604,27.3249,-27.2929,4.2617,3.1909,0.7642,2.7922,4.7495,-123.6092,-0.9124,-1.7442,50.0016,5.4819,6.5171,15.6,7.2,24,2292,40,NA,NA,NA,NA,NA,NA,FALSE,-32.4,5.8,-8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",3,"2024-05-04T19:24:58.305Z","2024-05-04T19:25:16.587Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,646240,"/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,2,35,"top",5,"2024-05-04T19:23:41.806Z","2024-05-04T19:25:44.314Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745911,"2024-05-04",0,"2024-05-04T19:23:10.468Z","2024-05-04T19:23:17.884Z",TRUE,"pitch","7feebb69-fcb3-4ca0-96a1-dc115f7a0871",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.37,1.65,NA,129.07,191.72,"ground_ball","medium","4",150.24,160.71,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Jarren Duran grounds out, second baseman Edouard Julien to first baseman Carlos Santana. David Hamilton to 3rd.",0,1,2,34,"top",5,"2024-05-04T19:23:01.841Z","2024-05-04T19:23:17.884Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81,7,0.9,0.4276,7.1374,24.7094,-24.689,-12.2036,4.4948,-0.3168,1.743,7.1757,-127.7621,-4.6359,-1.5669,50.0001,5.5058,-20.3036,37.2,7.2,24,2107,228,83,-16,7,NA,NA,NA,TRUE,-28,7.3,20.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,666152,"David Hamilton","/api/v1/people/666152"
745911,"2024-05-04",6,"2024-05-04T19:22:38.972Z","2024-05-04T19:22:42.865Z",TRUE,"pitch","61846337-7731-4908-b4bf-ca78458e98a2",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.44,1.62,NA,135.68,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out on a foul tip.",0,1,2,33,"top",5,"2024-05-04T19:20:02.468Z","2024-05-04T19:22:42.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,4,0.8,0.392,7.1966,30.2592,-13.7518,-7.0407,9.3114,-0.4901,2.6024,5.2193,-139.5177,-5.6931,-1.4667,50.0061,5.5697,-13.9362,40.8,3.6,24,2197,209,NA,NA,NA,NA,NA,NA,TRUE,-13.8,16,11.8,NA,NA,NA,NA,NA,TRUE,TRUE,666152,"David Hamilton","/api/v1/people/666152",NA,NA,NA,NA,NA,NA
745911,"2024-05-04",5,"2024-05-04T19:21:51.641Z","2024-05-04T19:21:54.707Z",TRUE,"pitch","9250f42c-543a-4fcc-a798-a0f66cbb666f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.62,NA,112.74,193.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out on a foul tip.",0,1,2,33,"top",5,"2024-05-04T19:20:02.468Z","2024-05-04T19:22:42.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,8,0.89,0.393,7.2088,32.0802,-12.5545,-5.8449,9.9836,0.1116,1.6711,6.6566,-139.479,-8.0543,-1.5492,50.0044,5.4287,-11.4893,34.8,3.6,24,2246,217,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.6,9.1,NA,NA,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
