"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718086,"2023-05-21",4,"2023-05-21T19:14:13.715Z","2023-05-21T19:14:21.346Z",TRUE,"pitch","ec533846-7982-4efc-bafc-006ae07711c8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.3,1.57,NA,119.63,196.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Carlos Perez flies out to right fielder Kyle Tucker.",0,0,0,29,"top",5,"2023-05-21T19:12:30.839Z","2023-05-21T19:15:16.197Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.8,8,2,0.4519,5.9164,24.8082,-38.5991,-1.1642,-4.3223,-0.069,1.5491,-1.3694,-121.4356,-2.7415,0.6544,50.0033,6.0657,-1.7303,2.4,10.8,24,2597,321,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-8.3,2.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",3,"2023-05-21T19:13:49.472Z","2023-05-21T19:13:53.529Z",TRUE,"pitch","f319d650-444e-4336-9ed1-610a8cc72519",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.0184,1.5696,NA,149.24,235.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Carlos Perez flies out to right fielder Kyle Tucker.",0,0,0,29,"top",5,"2023-05-21T19:12:30.839Z","2023-05-21T19:15:16.197Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74,13,2,0.4703,6.0347,26.3679,-44.0478,-5.3705,-8.6825,-0.8459,0.1349,-1.8123,-117.3808,-3.8241,0.6383,50.0043,5.9701,-7.3437,9.6,13.2,24,2863,325,NA,NA,NA,NA,NA,NA,FALSE,-59.2,-16.4,10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T19:13:20.352Z","2023-05-21T19:13:24.553Z",TRUE,"pitch","06457465-f4da-443b-9479-210195a02477",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.2158,1.5696,NA,155.1,214.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Carlos Perez flies out to right fielder Kyle Tucker.",0,0,0,29,"top",5,"2023-05-21T19:12:30.839Z","2023-05-21T19:15:16.197Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.3,13,2,0.4687,5.8953,24.8458,-43.2144,-4.1522,-8.0079,-0.9996,0.8927,-2.5681,-117.4183,-2.792,0.6525,50.0028,6.1671,-5.7245,8.4,13.2,24,2987,330,NA,NA,NA,NA,NA,NA,FALSE,-57.4,-14.9,8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T19:13:03.988Z","2023-05-21T19:13:07.358Z",TRUE,"pitch","0c211ba2-aa7d-48ec-8012-b2645c8d45d9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2158,1.5696,NA,105.74,185.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Carlos Perez flies out to right fielder Kyle Tucker.",0,0,0,29,"top",5,"2023-05-21T19:12:30.839Z","2023-05-21T19:15:16.197Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.7,9,2,0.3965,5.8833,33.5967,-16.1664,9.2163,8.2975,0.2955,1.963,-3.4857,-138.6346,-8.2305,0.3784,50.0027,6.0689,17.7775,43.2,4.8,24,2105,141,NA,NA,NA,NA,NA,NA,FALSE,-17,13.3,-15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T19:12:48.080Z","2023-05-21T19:12:51.414Z",TRUE,"pitch","009820bf-899f-4bf9-a0cc-764b3d5aa201",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1594,1.5696,NA,126.99,163.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Carlos Perez flies out to right fielder Kyle Tucker.",0,0,0,29,"top",5,"2023-05-21T19:12:30.839Z","2023-05-21T19:15:16.197Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.7,2,2,0.4276,6.0166,26.7832,-26.3696,9.6609,3.4952,-0.2622,2.7762,-5.0669,-128.1669,-3.1634,0.4864,50.0061,6.0886,16.0562,28.8,7.2,24,1664,144,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.9,-16.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T19:12:15.723Z","2023-05-21T19:12:25.364Z",TRUE,"pitch","4dd10d25-7d91-4ecf-9d7d-ea2082ba1fe3",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.5,1.71,NA,75.68,180.08,"line_drive","medium","9",166.66,100.46,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Aledmys Diaz singles on a line drive to right fielder Kyle Tucker.",0,0,0,28,"top",5,"2023-05-21T19:11:25.703Z","2023-05-21T19:12:25.364Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.2,14,2,0.3994,5.7625,32.7597,-19.6454,9.6166,6.5917,1.084,2.174,-1.7116,-137.5634,-6.8917,0.4684,50.0065,6.0608,18.2893,39.6,6,24,2183,143,78.8,16,211,NA,NA,NA,FALSE,-20.3,10.6,-17,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T19:12:01.357Z","2023-05-21T19:12:05.805Z",TRUE,"pitch","074343a1-d7be-4c36-a91c-317e58150e12",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2473,1.7096,NA,66.23,150.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Aledmys Diaz singles on a line drive to right fielder Kyle Tucker.",0,0,0,28,"top",5,"2023-05-21T19:11:25.703Z","2023-05-21T19:12:25.364Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.2,12,2,0.3982,5.8876,33.2649,-18.5187,9.4651,7.1422,1.3319,3.2869,-1.3037,-138.0339,-4.5045,0.584,50.0068,6.2023,18.1066,42,6,24,2168,144,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.1,-16.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T19:11:39.251Z","2023-05-21T19:11:43.042Z",TRUE,"pitch","16b4c7b7-3042-43b5-93c6-777eb6a1edec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2473,1.6241,NA,140.72,225.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Aledmys Diaz singles on a line drive to right fielder Kyle Tucker.",0,0,0,28,"top",5,"2023-05-21T19:11:25.703Z","2023-05-21T19:12:25.364Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.7,13,2,0.4671,5.8574,23.9592,-42.7632,-3.1256,-7.619,-0.6224,0.4787,-2.2888,-117.6209,-3.5784,0.7721,50.0023,6.0164,-4.3443,6,13.2,24,2830,329,NA,NA,NA,NA,NA,NA,FALSE,-56.5,-14.4,6.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",4,"2023-05-21T19:09:25.088Z","2023-05-21T19:09:29.531Z",TRUE,"pitch","961a5c89-2338-4f64-abb4-30ccc24d426c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.59,1.72,NA,98.99,207.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeremy Pena strikes out swinging.",0,0,0,27,"bottom",4,"2023-05-21T19:07:42.066Z","2023-05-21T19:09:29.531Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,72.3,14,0.92,0.4771,6.0846,25.8939,-30.553,5.3563,1.2197,0.4725,1.1413,5.727,-115.7553,-3.691,-2.7494,50.0024,5.7489,7.1131,14.4,9.6,24,2347,68,NA,NA,NA,NA,NA,NA,TRUE,-42.5,1.4,-11.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T19:08:48.477Z","2023-05-21T19:08:53.278Z",TRUE,"pitch","7ffc322b-e446-416a-9d3a-51563da94fa0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4501,1.7196,NA,198.32,178.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeremy Pena strikes out swinging.",0,0,0,27,"bottom",4,"2023-05-21T19:07:42.066Z","2023-05-21T19:09:29.531Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,82.8,13,0.85,0.4145,6.0646,31.292,-20.4607,-9.296,6.641,-2.1334,2.2322,4.1648,-132.7055,-5.3513,-2.5248,50.0058,5.7885,-16.4016,36,6,24,1822,224,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.9,15.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T19:08:25.572Z","2023-05-21T19:08:29.405Z",TRUE,"pitch","81bd58a2-7794-41e4-859b-6851bc7bf5ec",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5063,1.7196,NA,113.05,176.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeremy Pena strikes out swinging.",0,0,0,27,"bottom",4,"2023-05-21T19:07:42.066Z","2023-05-21T19:09:29.531Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,82.7,5,0.94,0.4159,6.098,29.8506,-21.4802,-10.3318,6.0925,0.1036,2.3046,9.7436,-132.0491,-5.1953,-2.3035,50.0006,5.892,-18.1239,34.8,6,24,1833,221,NA,NA,NA,NA,NA,NA,FALSE,-23.4,10,16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T19:07:59.743Z","2023-05-21T19:08:03.888Z",TRUE,"pitch","384f8d0c-8b06-45b5-85f6-784b34a21623",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.59,1.72,NA,142.76,183.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeremy Pena strikes out swinging.",0,0,0,27,"bottom",4,"2023-05-21T19:07:42.066Z","2023-05-21T19:09:29.531Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,82.8,7,0.95,0.416,6.0856,29.6965,-23.1799,-10.4236,5.1285,-0.6759,2.0539,8.3873,-131.9768,-5.0948,-2.5505,50.0011,5.7303,-18.2734,33.6,7.2,24,1841,223,NA,NA,NA,NA,NA,NA,FALSE,-25.1,8.3,16.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",3,"2023-05-21T19:09:06.533Z","2023-05-21T19:09:11.490Z",FALSE,"pickoff","0536356c-2468-4b3f-b1c0-ff89ffab8b25",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jeremy Pena strikes out swinging.",0,0,0,27,"bottom",4,"2023-05-21T19:07:42.066Z","2023-05-21T19:09:29.531Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",3,"2023-05-21T19:07:25.791Z","2023-05-21T19:07:31.436Z",TRUE,"pitch","520d3456-a651-45af-addc-745e5e72e584",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.4061,1.6896,NA,151.09,169.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","Kyle Tucker walks.",0,0,0,26,"bottom",4,"2023-05-21T19:06:17.310Z","2023-05-21T19:07:31.436Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,11,0.91,0.4092,6.1249,29.7421,-13.9958,-4.9549,10.0263,-0.8943,2.567,5.7255,-134.0084,-6.5474,-2.4177,50.0065,6.0473,-8.9877,26.4,3.6,24,2035,225,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,7.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",2,"2023-05-21T19:07:08.066Z","2023-05-21T19:07:12.224Z",TRUE,"pitch","25fb4759-761a-4bce-9262-6913a456270b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4342,1.6896,NA,136.55,201.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","Kyle Tucker walks.",0,0,0,26,"bottom",4,"2023-05-21T19:06:17.310Z","2023-05-21T19:07:31.436Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.9,73.3,13,0.93,0.4724,5.9812,23.4289,-28.649,7.3563,2.5939,-0.513,1.3827,3.283,-116.2951,-3.766,-2.9021,50.003,5.7641,9.9952,19.2,9.6,24,2365,63,NA,NA,NA,NA,NA,NA,FALSE,-39.1,4,-14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",1,"2023-05-21T19:06:51.093Z","2023-05-21T19:06:55.033Z",TRUE,"pitch","d7330a20-f520-4d07-82be-f2390fb9e7a4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4623,1.6896,NA,164.06,168.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","Kyle Tucker walks.",0,0,0,26,"bottom",4,"2023-05-21T19:06:17.310Z","2023-05-21T19:07:31.436Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,73.9,11,0.92,0.4672,5.9193,23.5038,-28.1655,7.0217,2.8811,-1.2346,2.615,2.3181,-117.5149,-1.3469,-3.1475,50.0012,5.8264,9.7609,19.2,8.4,24,2419,79,NA,NA,NA,NA,NA,NA,FALSE,-37,5.2,-13.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718086,"2023-05-21",0,"2023-05-21T19:06:34.707Z","2023-05-21T19:06:45.643Z",TRUE,"pitch","bc46fdce-20f0-456d-8d08-0e2e6d58ac00",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4061,1.6896,NA,108.97,208.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Walk","walk","Kyle Tucker walks.",0,0,0,26,"bottom",4,"2023-05-21T19:06:17.310Z","2023-05-21T19:07:31.436Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621076,"James Kaprielian","/api/v1/people/621076","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,73.5,14,0.93,0.4721,6.0355,24.0418,-29.0501,7.6857,2.2953,0.2108,1.1268,4.8235,-116.4891,-4.3095,-2.8925,50.0005,5.7796,10.4494,20.4,9.6,24,2453,24,NA,NA,NA,NA,NA,NA,FALSE,-39.7,3.2,-15.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
