"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746641,"2024-05-17",1,"2024-05-18T01:09:33.003Z","2024-05-18T01:09:36.531Z",TRUE,"pitch","13f51bf7-1792-430e-bf48-1ccc5d7d5a8d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.58,NA,133.98,164.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,51,"bottom",7,"2024-05-18T01:09:00.495Z","2024-05-18T01:09:57.737Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.5,4,2,0.3856,6.3474,30.7629,-19.3876,-7.3205,6.2496,-0.4455,2.7609,3.248,-141.747,-3.8432,-0.6517,50.0038,5.3637,-14.9773,34.8,4.8,24,2496,206,NA,NA,NA,NA,NA,NA,FALSE,-17.9,10.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:09:18.952Z","2024-05-18T01:09:23.129Z",TRUE,"pitch","33aff228-c34a-4a00-b03f-ceabd349407d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5607,1.6341,NA,127.43,157.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Gabriel Arias strikes out swinging.",0,1,2,51,"bottom",7,"2024-05-18T01:09:00.495Z","2024-05-18T01:09:57.737Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",89.9,83,2,0.84,0.4169,6.2303,25.6644,-30.764,5.0394,0.8028,-0.2736,3.0211,0.1293,-130.9982,-0.307,-0.979,50.0007,5.4245,8.8249,15.6,7.2,24,3059,64,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.6,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",1,"2024-05-18T01:08:46.326Z","2024-05-18T01:08:55.276Z",TRUE,"pitch","5c15dd2a-a7e0-4003-bf71-f0b8d37e45a6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.34,1.49,NA,80.54,180.44,"fly_ball","medium","8",118.68,83.7,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Bo Naylor flies out to center fielder Willi Castro.",0,1,2,50,"bottom",7,"2024-05-18T01:08:13.394Z","2024-05-18T01:08:55.276Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.7,14,0.9,0.388,6.6309,31.9159,-11.1764,-4.3489,10.4046,0.9566,2.1608,5.9452,-141.1175,-6.6291,-0.6118,50.0055,5.2595,-8.7791,30,2.4,24,2519,212,83.3,38,290,NA,NA,NA,TRUE,-11.4,17.6,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:08:32.304Z","2024-05-18T01:08:37.953Z",TRUE,"pitch","43c609eb-d507-4497-9066-ce2a63b2b3e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3431,1.5591,NA,75.6,180.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Bo Naylor flies out to center fielder Willi Castro.",0,1,2,50,"bottom",7,"2024-05-18T01:08:13.394Z","2024-05-18T01:08:55.276Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",90.1,83.1,14,0.82,0.4166,6.4667,26.9051,-31.5401,3.2557,0.3623,1.0862,2.164,3.9375,-131.2942,-2.2159,-0.854,50.0039,5.3583,5.7025,10.8,7.2,24,3131,58,NA,NA,NA,NA,NA,NA,FALSE,-33.1,0.4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",4,"2024-05-18T01:08:05.057Z","2024-05-18T01:08:10.734Z",TRUE,"pitch","c74d5fd1-f1cf-468b-8dab-94d948bb6bad",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.29,1.53,NA,93.15,204.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,1,2,49,"bottom",7,"2024-05-18T01:07:19.034Z","2024-05-18T01:08:10.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",89.4,82.6,14,0.88,0.42,6.2714,26.4761,-29.9628,5.8158,1.2845,0.6258,1.2643,2.0314,-130.2422,-4.4911,-0.9193,50.0059,5.2683,10.0261,18,7.2,24,3030,43,NA,NA,NA,NA,NA,NA,TRUE,-32.5,1.6,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",3,"2024-05-18T01:07:48.337Z","2024-05-18T01:07:52.330Z",TRUE,"pitch","b1577475-20aa-4dbf-a94e-2726e85ca918",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2931,1.5092,NA,54.2,214.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,1,2,49,"bottom",7,"2024-05-18T01:07:19.034Z","2024-05-18T01:08:10.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",88.6,82.7,14,2,0.423,6.4878,24.6292,-42.0841,0.3987,-5.8199,1.6475,0.9084,5.225,-129.059,-3.6496,-0.4477,50.0044,5.5531,0.6785,2.4,9.6,24,2983,36,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-11.2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",2,"2024-05-18T01:07:34.911Z","2024-05-18T01:07:39.254Z",TRUE,"pitch","125b5229-c990-41f3-96bb-3229f9213927",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2931,1.5591,NA,90.25,164.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,1,2,49,"bottom",7,"2024-05-18T01:07:19.034Z","2024-05-18T01:08:10.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.2,3,0.9,0.3867,6.4005,30.5254,-13.373,-3.3221,9.2431,0.7017,2.7595,4.8039,-141.337,-4.9203,-0.5841,50.0068,5.3738,-6.7605,21.6,3.6,24,2500,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",1,"2024-05-18T01:07:21.368Z","2024-05-18T01:07:26.532Z",TRUE,"pitch","b23e6bde-ca54-41b2-a85a-0eec856fced3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2931,1.5341,NA,104.83,157.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,1,2,49,"bottom",7,"2024-05-18T01:07:19.034Z","2024-05-18T01:08:10.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,3,0.89,0.3894,6.2876,30.3775,-15.8744,-2.9258,8.1248,0.3192,3.016,3.7687,-140.4064,-3.9061,-0.6573,50.0011,5.4512,-5.869,16.8,3.6,24,2446,206,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:06:19.410Z","2024-05-18T01:07:21.368Z",FALSE,"action",NA,NA,"Pitching Change: Griffin Jax replaces Steven Okert.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643377,"/api/v1/people/643377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,1,2,49,"bottom",7,"2024-05-18T01:07:19.034Z","2024-05-18T01:08:10.734Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",5,"2024-05-18T01:04:32.706Z","2024-05-18T01:04:37.667Z",TRUE,"pitch","832e171a-5e77-4d4d-b822-7479952650fc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.48,1.7,NA,120.42,202.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.5,13,0.88,0.423,6.9508,24.4694,-27.7765,1.8926,2.5849,-0.0897,1.326,6.5507,-129.0227,-6.6032,-2.8979,50.0056,6.0325,3.2195,8.4,7.2,24,2315,141,NA,NA,NA,NA,NA,NA,TRUE,-31,3.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",4,"2024-05-18T01:04:08.005Z","2024-05-18T01:04:12.247Z",TRUE,"pitch","eee8ebe6-35ed-4e09-8db9-c32209391b91",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4354,1.759,NA,106.85,225.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,84.5,14,0.79,0.4137,7.0469,25.8525,-25.5312,1.0924,3.7361,0.2662,0.4988,7.6463,-131.9683,-9.4544,-2.8006,50.0037,5.9826,1.9432,7.2,6,24,2569,168,NA,NA,NA,NA,NA,NA,FALSE,-28,5,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",3,"2024-05-18T01:03:47.858Z","2024-05-18T01:03:52.476Z",TRUE,"pitch","4a28c5f2-d7be-4448-9d9f-551cd878244b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3853,1.709,NA,112.42,183.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.9,8,0.9,0.462,7.2292,22.8018,-25.122,-11.6603,4.9572,0.12,2.0538,10.4543,-118.5859,-3.5261,-2.8319,50.0048,5.8532,-16.5993,30,8.4,24,2217,243,NA,NA,NA,NA,NA,NA,FALSE,-32.9,8.3,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",2,"2024-05-18T01:03:28.658Z","2024-05-18T01:03:33.576Z",TRUE,"pitch","7028d646-2227-40da-8c0c-4b9c840d66b1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.48,1.7,NA,126.05,189.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.2,8,0.88,0.4283,6.8437,25.1133,-27.7696,1.6521,2.6595,-0.2373,1.8237,6.1216,-127.6533,-5.1893,-2.8767,50.0049,6.0565,2.7401,7.2,7.2,24,2442,151,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",0,"2024-05-18T01:01:01.270Z","2024-05-18T01:03:20.868Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",1,"2024-05-18T01:03:20.868Z","2024-05-18T01:03:28.658Z",FALSE,"action",NA,NA,"Pitching Change: Hunter Gaddis replaces Triston McKenzie.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,683769,"/api/v1/people/683769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,1,2,48,"top",7,"2024-05-18T01:03:26.334Z","2024-05-18T01:04:37.667Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746641,"2024-05-17",4,"2024-05-18T01:00:41.983Z","2024-05-18T01:00:49.615Z",TRUE,"pitch","76a734f1-ba27-45f0-b10b-a5e696a14f85",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.723,1.784,NA,100.4,137.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Carlos Correa walks.",0,1,2,47,"top",7,"2024-05-18T00:58:51.376Z","2024-05-18T01:00:49.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",663474,"Triston McKenzie","/api/v1/people/663474","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,3,0.9,0.4098,6.828,27.1801,-13.2219,-0.5232,10.4627,0.4356,3.76,4.9193,-133.3616,-4.2685,-1.3604,50.0008,6.3267,-0.9478,0,3.6,24,2289,183,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621043,"Carlos Correa","/api/v1/people/621043",596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA
