"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718060,"2023-05-23",2,"2023-05-23T23:59:20.067Z","2023-05-23T23:59:37.966Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,572233,"/api/v1/people/572233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,3,1,35,"top",5,"2023-05-23T23:58:34.516Z","2023-05-24T00:00:05.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",4,"2023-05-23T23:58:04.287Z","2023-05-23T23:58:09.653Z",TRUE,"pitch","06219b07-df51-4089-99e3-27d276035796",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.4694,1.6557,NA,86.41,191.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,3,1,34,"top",5,"2023-05-23T23:56:35.630Z","2023-05-23T23:58:09.653Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.6,9,2,0.4318,6.0728,24.2535,-28.2937,2.0848,2.3769,0.8025,1.7598,4.4823,-126.5334,-5.3552,-1.2582,50.0012,6.1526,3.4022,8.4,7.2,24,2075,136,NA,NA,NA,NA,NA,NA,TRUE,-32.6,3.4,-4.7,NA,NA,NA,NA,TRUE,TRUE,656896,"Emmanuel Rivera","/api/v1/people/656896",NA,NA,NA,NA,NA,NA
718060,"2023-05-23",3,"2023-05-23T23:57:40.849Z","2023-05-23T23:57:45.335Z",TRUE,"pitch","eb5d881c-951c-4b02-9528-73f3ae07d707",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.4454,1.6557,NA,15.73,229.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,3,1,34,"top",5,"2023-05-23T23:56:35.630Z","2023-05-23T23:58:09.653Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.9,14,2,0.4466,6.1142,26.5419,-28.1564,5.0298,2.6417,2.6568,0.3343,7.6296,-123.0817,-7.8003,-1.1476,50.0016,5.9598,7.6442,16.8,8.4,24,2386,51,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3,-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",2,"2023-05-23T23:57:18.561Z","2023-05-23T23:57:21.983Z",TRUE,"pitch","9b208eba-d792-4be2-a714-68059c8767e2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4215,1.6317,NA,108.47,176.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,3,1,34,"top",5,"2023-05-23T23:56:35.630Z","2023-05-23T23:58:09.653Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.1,5,2,0.4275,6.0562,25.1573,-28.0819,1.2362,2.4608,0.2237,2.3146,3.4997,-127.8785,-4.1842,-1.3206,50.0042,6.1627,2.0575,4.8,7.2,24,2179,142,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.7,-3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-23T23:56:58.106Z","2023-05-23T23:57:02.011Z",TRUE,"pitch","a5906800-11b5-4dc9-b859-ac9084a6a904",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4934,1.6557,NA,49.22,210.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,3,1,34,"top",5,"2023-05-23T23:56:35.630Z","2023-05-23T23:58:09.653Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.6,14,2,0.4274,6.0716,24.8851,-26.8275,0.6378,3.2105,1.7783,1.0293,7.3087,-127.8746,-7.3341,-1.1927,50.0045,6.0217,1.0619,4.8,7.2,24,2108,169,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.4,-2.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-23T23:56:39.908Z","2023-05-23T23:56:43.260Z",TRUE,"pitch","4156aa7a-b40d-4fd6-81e8-e549704ee95f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5413,1.6557,NA,125.81,175.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Lourdes Gurriel Jr. called out on strikes.",0,3,1,34,"top",5,"2023-05-23T23:56:35.630Z","2023-05-23T23:58:09.653Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,5,2,0.4015,6.0661,30.3254,-22.0478,-8.2408,5.3775,-0.231,2.3475,5.4965,-136.4675,-6.3104,-1.2016,50.0065,6.2111,-15.5304,31.2,6,24,2028,205,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.5,13.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",4,"2023-05-23T23:56:00.922Z","2023-05-23T23:56:12.817Z",TRUE,"pitch","2f2fb57d-2f3d-4877-b459-17109ab7d5f2",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.53,1.65,NA,86.55,177.09,"line_drive","medium","8",102.24,81.12,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Emmanuel Rivera singles on a line drive to center fielder Dalton Guthrie.",0,3,1,33,"top",5,"2023-05-23T23:55:05.437Z","2023-05-23T23:56:12.817Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,77.3,6,2,0.4518,5.921,21.3828,-36.7323,4.6824,-3.0547,0.7988,2.285,3.6956,-120.7915,-1.9872,-1.354,50.0022,6.3185,6.9864,12,10.8,24,2464,42,97.2,13,212,NA,NA,NA,FALSE,-45.1,-5.8,-9.2,NA,NA,NA,NA,FALSE,TRUE,656896,"Emmanuel Rivera","/api/v1/people/656896",NA,NA,NA,NA,NA,NA
718060,"2023-05-23",2,"2023-05-23T23:55:32.858Z","2023-05-23T23:55:35.980Z",TRUE,"pitch","346eb8c3-1956-4a82-bc8b-510e6cea1032",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.65,NA,107.4,175.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Emmanuel Rivera singles on a line drive to center fielder Dalton Guthrie.",0,3,1,33,"top",5,"2023-05-23T23:55:05.437Z","2023-05-23T23:56:12.817Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.9,5,2,0.4057,6.0325,30.3517,-18.0771,-7.2324,7.6404,0.2519,2.3613,6.336,-135.1791,-6.6959,-1.1864,50.0024,6.1463,-13.342,31.2,4.8,24,2056,197,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.5,11.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-23T23:55:17.921Z","2023-05-23T23:55:22.417Z",TRUE,"pitch","cb400ef3-736a-4495-8881-e6c98c929f81",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.53,1.65,NA,100.28,206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Emmanuel Rivera singles on a line drive to center fielder Dalton Guthrie.",0,3,1,33,"top",5,"2023-05-23T23:55:05.437Z","2023-05-23T23:56:12.817Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.5,14,2,0.4354,5.913,27.4048,-28.6061,2.1364,2.2259,0.4386,1.1917,3.2379,-126.1605,-6.7642,-1.1425,50.0009,6.2354,3.4176,7.2,7.2,24,2103,153,NA,NA,NA,NA,NA,NA,FALSE,-34,2.6,-4.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-23T23:55:05.437Z","2023-05-23T23:55:09.847Z",TRUE,"pitch","8d3e086c-7d84-4016-9c44-8434218035ba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4318,1.601,NA,108.94,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Emmanuel Rivera singles on a line drive to center fielder Dalton Guthrie.",0,3,1,33,"top",5,"2023-05-23T23:55:05.437Z","2023-05-23T23:56:12.817Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.5,2,2,0.4535,5.8082,21.8761,-29.4042,6.1049,1.8705,0.2114,3.5434,2.2086,-120.4553,-0.5861,-1.5086,50.0008,6.3739,9.0325,18,8.4,24,2387,47,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3.5,-11.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",3,"2023-05-23T23:55:51.036Z","2023-05-23T23:56:00.922Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,656896,"/api/v1/people/656896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Emmanuel Rivera singles on a line drive to center fielder Dalton Guthrie.",0,3,1,33,"top",5,"2023-05-23T23:55:05.437Z","2023-05-23T23:56:12.817Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-23T23:54:30.666Z","2023-05-23T23:54:40.275Z",TRUE,"pitch","af4f3dd1-b459-48de-b9e9-b201f621535a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.47,1.7,NA,82.68,183.39,"ground_ball","medium","4",134.5,159.47,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Ketel Marte grounds out, second baseman Bryson Stott to first baseman Kody Clemens.",0,3,1,32,"top",5,"2023-05-23T23:54:17.764Z","2023-05-23T23:54:40.275Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,606466,"Ketel Marte","/api/v1/people/606466","L","Left",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.4,14,2,0.4221,5.8121,24.2441,-21.231,0.167,6.4026,0.9004,2.0515,5.4038,-129.2341,-6.659,-1.2301,50.0055,6.2668,0.2845,3.6,4.8,24,2118,197,63.6,-3,27,NA,NA,NA,TRUE,-23.9,10.4,-1.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-23T23:54:17.764Z","2023-05-23T23:54:23.571Z",TRUE,"pitch","a87a7340-01e1-4bf1-8ef4-df8c5ac8440b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4934,1.6997,NA,77.65,140.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Ketel Marte grounds out, second baseman Bryson Stott to first baseman Kody Clemens.",0,3,1,32,"top",5,"2023-05-23T23:54:17.764Z","2023-05-23T23:54:40.275Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,606466,"Ketel Marte","/api/v1/people/606466","L","Left",592229,"Dylan Covey","/api/v1/people/592229","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.8,12,2,0.4136,5.7767,25.2053,-21.5929,0.1145,5.938,1.0322,3.6485,5.954,-131.8963,-3.1665,-1.2589,50.0005,6.4373,0.2019,3.6,4.8,24,2123,193,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.3,-1.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",8,"2023-05-23T23:51:56.266Z","2023-05-23T23:52:01.029Z",TRUE,"pitch","f7f03ea7-0281-412b-aa27-978c982484fb",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.24,1.56,NA,161.35,166.17,"line_drive","medium","4",147.7,138.47,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Kyle Schwarber lines out to second baseman Ketel Marte.",0,3,1,31,"bottom",4,"2023-05-23T23:48:56.504Z","2023-05-23T23:52:01.029Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,73.2,11,0.71,0.4762,6.668,18.979,-38.4412,2.8963,-4.6638,-1.1635,2.6891,-0.4291,-114.55,0.8856,-1.3516,50.004,6.0236,3.8914,6,12,24,2196,49,75.8,16,166,NA,NA,NA,TRUE,-51.8,-8,-5.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",7,"2023-05-23T23:51:32.798Z","2023-05-23T23:51:37.389Z",TRUE,"pitch","6266384b-4b99-400d-b220-6ab4ecc73c70",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.24,1.56,NA,132.08,141.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Kyle Schwarber lines out to second baseman Ketel Marte.",0,3,1,31,"bottom",4,"2023-05-23T23:48:56.504Z","2023-05-23T23:52:01.029Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,11,0.9,0.402,6.5863,29.0729,-14.5068,-2.6442,9.3896,-0.3957,3.6063,3.5157,-136.1021,-3.2131,-1.3589,50.0023,5.8031,-4.9753,15.6,3.6,24,2293,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.6,4.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",6,"2023-05-23T23:51:12.144Z","2023-05-23T23:51:15.144Z",TRUE,"pitch","649403d7-3a24-4f10-9238-a5817e185796",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.24,1.56,NA,142.69,143.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Kyle Schwarber lines out to second baseman Ketel Marte.",0,3,1,31,"bottom",4,"2023-05-23T23:48:56.504Z","2023-05-23T23:52:01.029Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.9,11,0.91,0.3979,6.7027,34.54,-12.5122,-3.5355,10.2744,-0.6741,3.5283,2.7937,-138.3453,-4.0298,-1.2441,50.0024,5.8593,-6.7657,24,3.6,24,2241,203,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.8,5.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",4,"2023-05-23T23:50:35.653Z","2023-05-23T23:50:42.361Z",TRUE,"pitch","dfe3dd25-18a4-4c4a-92ec-838580c507ce",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2155,1.5117,NA,163.82,175.65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Kyle Schwarber lines out to second baseman Ketel Marte.",0,3,1,31,"bottom",4,"2023-05-23T23:48:56.504Z","2023-05-23T23:52:01.029Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.8,13,2,0.4501,6.941,24.3801,-31.2619,10.3454,0.6104,-1.2284,2.338,-1.8639,-121.786,-1.6374,-1.7961,50.0038,5.7281,15.5088,25.2,9.6,24,2462,72,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1,-18.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
