"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718777,"2023-03-30",4,"2023-03-30T20:12:03.199Z","2023-03-30T20:12:06.809Z",TRUE,"pitch","e8239d2c-a7a2-426e-8864-812d6c3eb5a5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.319,1.513,NA,152.4,151.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,0,4,53,"bottom",7,"2023-03-30T20:11:20.852Z","2023-03-30T20:12:06.809Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,11,0.91,0.3914,6.1742,30.125,-9.7824,-5.9105,11.2758,-0.9287,3.2156,4.4507,-139.7002,-4.2984,-1.771,50.0004,5.4118,-11.7344,45.6,3.6,24,2255,219,NA,NA,NA,NA,NA,NA,TRUE,-9.8,19.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T20:11:37.220Z","2023-03-30T20:11:41.866Z",TRUE,"pitch","527a6de7-4ebb-4804-8d93-f70fdc171a23",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.319,1.513,NA,112.99,180.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,0,4,53,"bottom",7,"2023-03-30T20:11:20.852Z","2023-03-30T20:12:06.809Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,5,0.9,0.3917,6.2929,30.9317,-13.3847,-8.0111,9.4832,0.1052,2.1483,8.1877,-139.7416,-5.9901,-1.8192,50.0043,5.196,-15.8757,44.4,3.6,24,2238,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T20:11:23.187Z","2023-03-30T20:11:27.396Z",TRUE,"pitch","c7a61701-9b7c-4b70-9851-0a1ce525129f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.7318,1.3807,NA,105.23,184.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,0,4,53,"bottom",7,"2023-03-30T20:11:20.852Z","2023-03-30T20:12:06.809Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.2,6,0.89,0.4274,6.0726,25.0118,-34.3724,1.6908,-1.3219,0.3087,1.9933,5.4214,-127.8884,-1.4244,-2.0535,50.0023,5.24,2.8144,6,8.4,24,2155,38,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.5,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T20:09:57.724Z","2023-03-30T20:11:23.187Z",FALSE,"action",NA,NA,"Pitching Change: Gus Varland replaces Peter Strzelecki.","Pitching Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681402,"/api/v1/people/681402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,0,4,53,"bottom",7,"2023-03-30T20:11:20.852Z","2023-03-30T20:12:06.809Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T20:11:54.844Z","2023-03-30T20:12:03.199Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,670156,"/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,0,4,53,"bottom",7,"2023-03-30T20:11:20.852Z","2023-03-30T20:12:06.809Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T20:08:45.825Z","2023-03-30T20:08:54.633Z",TRUE,"pitch","aace2221-51f4-4de5-a4af-2e7b997d68bf",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.371,1.535,NA,115.27,153.75,"fly_ball","medium","7",76.17,70.93,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Brice Turang flies out to left fielder Ian Happ.",0,0,4,52,"top",7,"2023-03-30T20:07:36.443Z","2023-03-30T20:08:54.633Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.4,2,2,0.4036,6.1555,28.1638,-12.33,-3.7395,10.6294,0.0453,3.1492,4.3708,-135.4296,-4.659,-1.0998,50.003,5.7468,-6.982,25.2,3.6,24,2648,196,95.1,31,341,NA,NA,NA,TRUE,-13,18.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T20:08:23.279Z","2023-03-30T20:08:27.827Z",TRUE,"pitch","10c6f0e2-a912-4298-b3cf-e3ab1f7cbf36",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3037,1.4903,NA,111.35,205.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Brice Turang flies out to left fielder Ian Happ.",0,0,4,52,"top",7,"2023-03-30T20:07:36.443Z","2023-03-30T20:08:54.633Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,74.2,14,2,0.4695,6.0459,23.3169,-44.5719,4.7203,-9.0098,0.1482,1.2341,1.6752,-116.929,-1.0952,-1.192,50.0033,5.9136,6.4953,8.4,13.2,24,2742,33,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-16.3,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T20:07:59.691Z","2023-03-30T20:08:02.820Z",TRUE,"pitch","9108096e-db4f-49f3-b359-ba8f729991cf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.371,1.535,NA,111.32,148.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Brice Turang flies out to left fielder Ian Happ.",0,0,4,52,"top",7,"2023-03-30T20:07:36.443Z","2023-03-30T20:08:54.633Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.5,2,2,0.4049,6.116,25.812,-15.9683,-1.9387,8.7198,0.1491,3.3526,4.4514,-134.6202,-3.4235,-1.2648,50.002,5.7529,-3.6032,9.6,3.6,24,2450,192,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T20:07:40.745Z","2023-03-30T20:07:43.816Z",TRUE,"pitch","73e1e7da-f473-45ef-82c0-c1a4751959a5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2814,1.4681,NA,168.07,167.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Brice Turang flies out to left fielder Ian Happ.",0,0,4,52,"top",7,"2023-03-30T20:07:36.443Z","2023-03-30T20:08:54.633Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,86.3,11,2,0.4022,6.174,24.6165,-13.9166,-1.7976,9.6806,-1.3397,2.6575,-0.0248,-135.2721,-5.6878,-1.0963,50.0029,5.7335,-3.3902,13.2,3.6,24,2424,194,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T20:07:10.895Z","2023-03-30T20:07:15.432Z",TRUE,"pitch","96132062-78b8-47a6-be24-0244e3bee321",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.5555,1.5896,NA,166.16,166.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Brian Anderson walks.",0,0,4,51,"top",7,"2023-03-30T20:06:21.706Z","2023-03-30T20:07:15.432Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.9,11,2,0.4083,6.0291,25.0686,-16.3203,-1.651,8.6704,-1.2897,2.685,0.5342,-133.4689,-5.1663,-1.2763,50.0056,5.7971,-3.0196,9.6,3.6,24,2526,194,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",2,"2023-03-30T20:06:57.592Z","2023-03-30T20:07:02.058Z",TRUE,"pitch","9e84f73d-8420-403d-9c0f-c30acf34dbfb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3995,1.5453,NA,169.6,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Brian Anderson walks.",0,0,4,51,"top",7,"2023-03-30T20:06:21.706Z","2023-03-30T20:07:15.432Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,81.6,11,2,0.4276,5.9357,20.4452,-30.5691,2.2138,0.9582,-1.3799,2.7186,-0.6757,-127.0013,-1.9752,-1.4016,50.0013,5.8853,3.6984,7.2,7.2,24,2576,145,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.6,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T20:06:43.233Z","2023-03-30T20:06:46.661Z",TRUE,"pitch","03c8616b-b5af-4b02-85cc-7d2bfa3161ce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4218,1.5674,NA,45.77,201.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Brian Anderson walks.",0,0,4,51,"top",7,"2023-03-30T20:06:21.706Z","2023-03-30T20:07:15.432Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.7,14,2,0.406,6.2028,25.677,-15.9277,-0.403,8.7856,1.8687,1.3774,7.7438,-134.2792,-8.3745,-0.9848,50.0006,5.6418,-0.7458,2.4,3.6,24,2517,194,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.5,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T20:06:28.540Z","2023-03-30T20:06:31.772Z",TRUE,"pitch","ce714ead-219a-400b-a0d0-73fddedad7a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3995,1.5453,NA,83.02,228.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Walk","walk","Brian Anderson walks.",0,0,4,51,"top",7,"2023-03-30T20:06:21.706Z","2023-03-30T20:07:15.432Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,74.8,14,2,0.4661,6.0128,25.2628,-44.7441,2.893,-9.0174,0.8915,0.3658,3.6578,-118.1233,-3.1349,-1.0607,50.0025,5.877,4.033,6,13.2,24,2688,32,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-16.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",3,"2023-03-30T20:06:02.291Z","2023-03-30T20:06:06.577Z",TRUE,"pitch","a4532371-a626-4817-8b2f-523676e156f1",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,1,NA,NA,3.42,1.56,NA,101.97,163.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Garrett Mitchell strikes out on a foul tip.",0,0,4,50,"top",7,"2023-03-30T20:05:16.449Z","2023-03-30T20:06:06.577Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.3,6,2,0.3985,6.1038,31.1685,-9.3307,-0.5743,11.9474,0.3942,2.7766,4.1289,-137.5599,-6.5059,-1.0531,50.0056,5.8086,-1.0992,1.2,2.4,24,2687,193,NA,NA,NA,NA,NA,NA,TRUE,-10.2,20.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",1,"2023-03-30T20:05:33.547Z","2023-03-30T20:05:37.681Z",TRUE,"pitch","79a79752-f073-4ef2-9c67-1fde8620e82d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1968,1.5153,NA,131.29,187.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Garrett Mitchell strikes out on a foul tip.",0,0,4,50,"top",7,"2023-03-30T20:05:16.449Z","2023-03-30T20:06:06.577Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.1,7,2,0.4018,6.0845,27.9705,-12.5583,-0.8389,10.404,-0.3748,1.9137,2.371,-135.981,-7.8416,-1.1464,50.0004,5.6932,-1.5816,4.8,3.6,24,2616,196,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718777,"2023-03-30",0,"2023-03-30T20:05:21.170Z","2023-03-30T20:05:24.194Z",TRUE,"pitch","58c92e5f-c3d3-4ae0-af0c-9208ef99c301",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3304,1.471,NA,125.52,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Garrett Mitchell strikes out on a foul tip.",0,0,4,50,"top",7,"2023-03-30T20:05:16.449Z","2023-03-30T20:06:06.577Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.3,5,2,0.4672,6.0371,23.3986,-44.4511,5.6748,-8.8306,-0.2236,2.5859,0.4416,-117.4915,1.3925,-1.1509,50.0018,6.1338,7.8898,9.6,13.2,24,2778,33,NA,NA,NA,NA,NA,NA,FALSE,-57.5,-15.4,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
