"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717595,"2023-06-28",0,"2023-06-28T03:41:41.804Z","2023-06-28T03:43:24.431Z",FALSE,"action",NA,NA,"Pitching Change: Trevor May replaces Lucas Erceg.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543507,"/api/v1/people/543507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,1,2,54,"top",8,"2023-06-28T03:43:45.415Z","2023-06-28T03:44:20.887Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",1,"2023-06-28T03:43:24.431Z","2023-06-28T03:43:47.346Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Oswaldo Cabrera replaces Jose Trevino.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665828,"/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","54","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,1,2,54,"top",8,"2023-06-28T03:43:45.415Z","2023-06-28T03:44:20.887Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,624431,"/api/v1/people/624431",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",3,"2023-06-28T03:40:59.291Z","2023-06-28T03:41:06.900Z",TRUE,"pitch","b03b20be-6b15-4e9f-9afa-077f7bd592b8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.32,1.53,NA,111.57,179.67,"ground_ball","medium","3",158.37,168.19,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Tyler Wade grounds out, first baseman Anthony Rizzo to pitcher Tommy Kahnle.",0,1,2,53,"bottom",7,"2023-06-28T03:39:45.828Z","2023-06-28T03:41:06.900Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,5,0.9,0.3991,6.767,30.3927,-15.028,-5.2539,8.9927,0.1425,2.1892,7.5197,-137.229,-6.4194,-1.9507,50.0042,5.5827,-10.0202,27.6,3.6,24,2133,211,93,-12,11,NA,NA,NA,TRUE,-15.7,15.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",2,"2023-06-28T03:40:43.927Z","2023-06-28T03:40:47.548Z",TRUE,"pitch","4ee78e32-b056-4187-95ef-f3dc6ddb588d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0332,1.3395,NA,175.05,203.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Tyler Wade grounds out, first baseman Anthony Rizzo to pitcher Tommy Kahnle.",0,1,2,53,"bottom",7,"2023-06-28T03:39:45.828Z","2023-06-28T03:41:06.900Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.3,13,0.88,0.4205,6.5592,27.4889,-29.5732,-10.8876,1.5126,-1.5228,1.3101,5.2604,-130.2939,-4.8185,-2.1538,50.0037,5.4195,-18.7118,30,8.4,24,1403,253,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.9,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",1,"2023-06-28T03:40:27.638Z","2023-06-28T03:40:30.638Z",TRUE,"pitch","e574a541-70b0-4c10-81cd-9de5ae9f6008",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.53,NA,137.83,218.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Tyler Wade grounds out, first baseman Anthony Rizzo to pitcher Tommy Kahnle.",0,1,2,53,"bottom",7,"2023-06-28T03:39:45.828Z","2023-06-28T03:41:06.900Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.8,13,0.87,0.424,6.7238,26.7981,-30.8359,-10.4267,0.789,-0.5465,0.7632,7.6401,-129.1511,-5.7695,-2.1879,50.0014,5.3965,-17.6198,26.4,8.4,24,1292,254,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",0,"2023-06-28T03:40:12.017Z","2023-06-28T03:40:15.399Z",TRUE,"pitch","cdad022d-3aef-48b2-b139-f0e8df765355",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.256,1.4979,NA,95.16,198.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Tyler Wade grounds out, first baseman Anthony Rizzo to pitcher Tommy Kahnle.",0,1,2,53,"bottom",7,"2023-06-28T03:39:45.828Z","2023-06-28T03:41:06.900Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.9,9,0.9,0.4289,6.6842,25.0635,-28.6731,-7.4478,2.118,0.5729,1.4978,8.9681,-127.4703,-4.3092,-2.0156,50.0045,5.4622,-12.3155,20.4,7.2,24,1334,256,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",7,"2023-06-28T03:39:41.452Z","2023-06-28T03:39:45.927Z",TRUE,"pitch","d2c903a2-3c63-4156-9cfd-b7f307c19b2f",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.26,1.49,NA,123.48,185.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.3,8,0.89,0.4253,6.7137,27.2732,-33.3229,-8.215,-0.6854,-0.17,1.9567,7.622,-128.885,-2.5567,-2.1011,50.0028,5.54,-13.7944,20.4,8.4,24,1180,252,NA,NA,NA,NA,NA,NA,TRUE,-36.5,-1.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",6,"2023-06-28T03:39:16.339Z","2023-06-28T03:39:20.789Z",TRUE,"pitch","cfb6bb04-14c3-4453-9943-cb6d1d5c51b8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.26,1.49,NA,132.01,163.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.8,1,0.9,0.4228,6.693,25.1516,-28.2835,-8.0745,2.2876,-0.3938,2.7962,7.0981,-129.2077,-1.4016,-2.1181,50.0055,5.5049,-13.7508,24,7.2,24,1317,250,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4.1,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",5,"2023-06-28T03:38:57.815Z","2023-06-28T03:39:00.922Z",TRUE,"pitch","4b68db6f-962e-429b-b705-6580d0ff5e6b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1323,1.3946,NA,173.66,191.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82,13,0.91,0.4221,6.615,27.3915,-34.2305,-7.6183,-1.2043,-1.4864,1.7546,4.2779,-129.8173,-2.9913,-2.1665,50.0053,5.53,-12.9935,19.2,8.4,24,1242,252,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2.6,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",3,"2023-06-28T03:38:28.102Z","2023-06-28T03:38:31.761Z",TRUE,"pitch","c2f86c07-a606-4aac-a7fd-dc75f030fab2",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.26,1.49,NA,162.85,196.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.3,13,0.91,0.4266,6.8709,25.1411,-29.1996,-7.7298,1.7788,-1.2028,1.5587,4.9686,-128.127,-4.2668,-2.1576,50.0024,5.5134,-12.9207,21.6,8.4,24,1492,252,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",2,"2023-06-28T03:38:09.882Z","2023-06-28T03:38:14.232Z",TRUE,"pitch","2d8f030a-a323-49b8-9060-1212b6ccbfe9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1323,1.3946,NA,30.16,213.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.2,14,0.9,0.4355,6.6746,24.3289,-29.7907,2.0992,1.4843,2.2782,0.9534,9.4574,-125.5426,-5.5432,-1.8033,50.002,5.6014,3.364,9.6,8.4,24,2225,140,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1.7,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",1,"2023-06-28T03:37:54.760Z","2023-06-28T03:37:58.537Z",TRUE,"pitch","ea4c2ab0-4dc7-4402-8b30-6154bf0d8f1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1005,1.4262,NA,166.05,185.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.5,13,0.91,0.4207,6.5446,24.9409,-28.795,-6.438,1.9607,-1.2869,1.968,4.3344,-129.7709,-3.6156,-2.135,50.0007,5.552,-11.0749,19.2,7.2,24,1252,248,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",0,"2023-06-28T03:37:40.082Z","2023-06-28T03:37:43.886Z",TRUE,"pitch","54896447-b2bd-4bdd-b023-3252e3b6f5f2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0687,1.3629,NA,91.91,193.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.1,9,0.89,0.4226,6.6576,25.6562,-29.7127,-8.3722,1.4424,0.6581,1.6755,9.7943,-129.3556,-4.0712,-2.0802,50.001,5.5342,-14.262,22.8,8.4,24,1431,246,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1.9,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",4,"2023-06-28T03:38:44.897Z","2023-06-28T03:38:57.815Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669127,"/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,1,2,52,"bottom",7,"2023-06-28T03:37:17.890Z","2023-06-28T03:39:45.927Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",8,"2023-06-28T03:37:09.601Z","2023-06-28T03:37:13.796Z",TRUE,"pitch","37afe93a-bd37-460f-927b-ccde95ce4d2b",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.22,1.49,NA,109.66,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,1,2,51,"bottom",7,"2023-06-28T03:34:02.649Z","2023-06-28T03:37:13.796Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,5,0.85,0.3948,6.8642,28.7321,-14.3337,-6.2022,9.1392,0.1925,2.5085,7.1847,-138.3404,-6.091,-1.6234,50.0064,5.6871,-12.1129,34.8,3.6,24,2030,211,NA,NA,NA,NA,NA,NA,TRUE,-14.5,15.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717595,"2023-06-28",7,"2023-06-28T03:36:49.337Z","2023-06-28T03:36:53.481Z",TRUE,"pitch","bdc2a543-e493-4ed4-8e18-56905352e8dc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0287,1.3946,NA,101.38,232.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,1,2,51,"bottom",7,"2023-06-28T03:34:02.649Z","2023-06-28T03:37:13.796Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.4,14,0.9,0.4277,6.7908,26.2073,-33.0043,-7.3074,-0.497,0.4098,0.2361,8.1653,-128.0274,-6.6584,-1.8701,50.0042,5.4507,-12.1428,16.8,8.4,24,1299,252,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2.3,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
