"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718368,"2023-04-30",6,"2023-04-30T22:25:14.145Z","2023-04-30T22:25:17.145Z",TRUE,"pitch","a16a4352-b30f-4dd2-9201-5a4e2b28bb34",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.15,1.52,NA,131.9,152.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,91.3,1,2,0.3846,6.2042,21.9198,-22.6025,-2.888,4.5978,-0.391,3.1983,6.4215,-141.026,-4.0146,-2.289,50,6.0385,-6.0122,12,4.8,24,2275,212,NA,NA,NA,NA,NA,NA,TRUE,-20.6,7.9,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",5,"2023-04-30T22:24:49.253Z","2023-04-30T22:24:53.474Z",TRUE,"pitch","14bd60a1-6541-4148-95d7-a6c0902fe735",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.52,NA,155.28,182.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,75.2,13,2,0.4691,5.7365,20.143,-28.608,4.6528,2.5188,-1.0044,2.07,2.0387,-117.6349,-2.908,-2.4808,50,5.9419,6.5874,13.2,8.4,24,2575,106,NA,NA,NA,NA,NA,NA,FALSE,-38.5,3.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",4,"2023-04-30T22:24:27.858Z","2023-04-30T22:24:31.047Z",TRUE,"pitch","57406edd-984f-4b93-8d93-86f5271acd7f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.15,1.52,NA,101.25,181.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,88.6,6,2,0.3951,6.2584,25.3559,-26.8701,-6.0056,2.7032,0.4133,2.1041,8.8655,-137.9292,-5.979,-2.0386,50,6.0647,-11.7835,20.4,6,24,2279,252,NA,NA,NA,NA,NA,NA,FALSE,-26.3,3.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",3,"2023-04-30T22:24:05.596Z","2023-04-30T22:24:08.596Z",TRUE,"pitch","a4ffbf43-27ae-4399-8ef6-8de1fa4fba63",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.15,1.52,NA,183.4,106.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89.8,11,2,0.3886,6.2302,24.1072,-21.8337,-2.8857,5.0844,-1.7419,4.9153,2.8932,-139.9623,0.1038,-2.402,50,6.2785,-5.8688,14.4,4.8,24,2255,209,NA,NA,NA,NA,NA,NA,FALSE,-19.7,9.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",1,"2023-04-30T22:23:31.724Z","2023-04-30T22:23:34.724Z",TRUE,"pitch","89a68d9e-8ed9-47ec-b6ff-acff8534fb32",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.15,1.52,NA,160.14,162.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,91.4,11,2,0.3814,6.4724,24.8123,-22.4761,-6.1387,4.6344,-1.1318,2.8194,5.5617,-141.9743,-5.3399,-2.2965,50,6.1055,-12.8456,27.6,4.8,24,2223,236,NA,NA,NA,NA,NA,NA,FALSE,-20.4,7.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",0,"2023-04-30T22:23:12.752Z","2023-04-30T22:23:15.752Z",TRUE,"pitch","950de4cd-4d57-4dc8-adc6-c1ac84f91d1d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.15,1.52,NA,98.2,223.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,91.3,14,2,0.3805,6.8077,26.0913,-22.53,-6.8487,4.6499,0.4933,0.5838,9.8884,-141.66,-10.9807,-2.1219,50,5.8919,-14.2045,27.6,4.8,24,2264,242,NA,NA,NA,NA,NA,NA,FALSE,-21.4,6.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",2,"2023-04-30T22:23:45.355Z","2023-04-30T22:24:05.596Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,624424,"/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Michael Conforto strikes out on a foul tip.",0,4,3,60,"top",8,"2023-04-30T22:22:54.971Z","2023-04-30T22:25:17.145Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",3,"2023-04-30T22:22:36.819Z","2023-04-30T22:22:48.759Z",TRUE,"pitch","c0552807-e772-4fc7-bbeb-46acbb303ee4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.58,NA,126.31,152.51,"fly_ball","medium","8",139.34,50.9,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Mitch Haniger flies out to center fielder Trent Grisham.",0,4,3,59,"top",8,"2023-04-30T22:21:10.626Z","2023-04-30T22:22:48.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,91,2,2,0.385,6.2292,23.4203,-18.7004,-1.3709,6.4981,-0.2443,3.1954,5.676,-141.0791,-4.8877,-2.0798,50,6.1068,-2.8425,6,3.6,24,2212,189,98.1,33,397,NA,NA,NA,TRUE,-17.3,11.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",2,"2023-04-30T22:22:15.470Z","2023-04-30T22:22:18.470Z",TRUE,"pitch","c17830ba-5a6e-40ad-b3ec-0bbd8c0616f8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.32,1.58,NA,66.34,255.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Mitch Haniger flies out to center fielder Trent Grisham.",0,4,3,59,"top",8,"2023-04-30T22:21:10.626Z","2023-04-30T22:22:48.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,78.6,14,2,0.4581,5.8595,15.6926,-33.1388,5.0176,-0.6491,1.3291,-0.6077,6.9063,-119.1681,-8.3109,-2.2184,50,5.7832,7.457,13.2,9.6,24,2450,71,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-2.8,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",1,"2023-04-30T22:21:54.390Z","2023-04-30T22:21:57.735Z",TRUE,"pitch","ab2c6cea-8e41-477c-a6c5-6104082f8e4d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.32,1.58,NA,123.06,156.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Mitch Haniger flies out to center fielder Trent Grisham.",0,4,3,59,"top",8,"2023-04-30T22:21:10.626Z","2023-04-30T22:22:48.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,89.4,2,2,0.3921,6.095,24.7824,-22.7475,-1.8759,4.7,-0.1591,3.048,6.4655,-139.2089,-4.4299,-2.2465,50,6.123,-3.7624,6,4.8,24,2308,198,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",0,"2023-04-30T22:21:36.609Z","2023-04-30T22:21:40.139Z",TRUE,"pitch","a648ad76-79be-44d2-9224-3f92bcd54c91",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.32,1.58,NA,105.75,186.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Mitch Haniger flies out to center fielder Trent Grisham.",0,4,3,59,"top",8,"2023-04-30T22:21:10.626Z","2023-04-30T22:22:48.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,89.2,9,2,0.3936,6.1633,24.3123,-25.3851,-5.5323,3.4183,0.2952,1.9379,8.7565,-138.4782,-6.8176,-2.1572,50,6.0744,-10.9875,20.4,6,24,2240,244,NA,NA,NA,NA,NA,NA,FALSE,-24.8,5.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",5,"2023-04-30T22:19:14.684Z","2023-04-30T22:19:18.738Z",TRUE,"pitch","b39d4aae-94c8-4c3a-b4dc-b69b224fd042",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.6,1.74,NA,65.4,163.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,4,3,58,"bottom",7,"2023-04-30T22:14:22.500Z","2023-04-30T22:19:18.738Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.5,12,0.9,0.3949,5.9733,27.2422,-14.0496,-3.504,9.1438,1.3537,2.8056,8.8327,-138.9827,-5.3671,-1.3924,50,5.6745,-6.9455,19.2,3.6,24,2458,198,NA,NA,NA,NA,NA,NA,TRUE,-13.8,16.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",3,"2023-04-30T22:18:26.428Z","2023-04-30T22:18:30.984Z",TRUE,"pitch","74b5c4b0-d152-46eb-b42d-521ed34b7e59",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.6,1.74,NA,127.22,145.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,4,3,58,"bottom",7,"2023-04-30T22:14:22.500Z","2023-04-30T22:19:18.738Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.8,2,0.89,0.3972,6.0795,26.2548,-15.5776,-3.326,8.5004,-0.268,3.4533,4.601,-137.8113,-3.6294,-1.5159,50,5.8183,-6.4937,19.2,3.6,24,2513,200,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",2,"2023-04-30T22:15:11.364Z","2023-04-30T22:15:25.303Z",TRUE,"pitch","e9ea3738-1eca-4e8b-a212-ac895a88d60e",3,"Foul Tip",NA,NA,NA,NA,TRUE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.6,1.74,NA,157.97,127.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,4,3,58,"bottom",7,"2023-04-30T22:14:22.500Z","2023-04-30T22:19:18.738Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.8,11,0.89,0.3997,6.226,26.0963,-15.8819,-2.6573,8.4982,-1.0749,4.1198,2.2487,-136.6288,-1.7643,-1.558,50,5.8489,-5.0944,15.6,3.6,24,2358,197,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.6,4.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MI",135,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",1,"2023-04-30T22:14:57.248Z","2023-04-30T22:15:00.248Z",TRUE,"pitch","924a2123-a32d-4bdf-97d4-c9523fbcebe2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.6,1.74,NA,112.55,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,4,3,58,"bottom",7,"2023-04-30T22:14:22.500Z","2023-04-30T22:19:18.738Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.9,5,0.9,0.3966,6.1109,26.1651,-15.0582,-2.8858,8.75,0.1168,2.9136,5.2989,-137.9105,-4.8534,-1.4416,50,5.6877,-5.6449,16.8,3.6,24,2412,197,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718368,"2023-04-30",0,"2023-04-30T22:14:40.880Z","2023-04-30T22:14:44.820Z",TRUE,"pitch","96a149b0-653a-485b-b521-22767c751d03",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6,1.74,NA,74.21,191.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Fernando Tatis Jr. strikes out swinging.",0,4,3,58,"bottom",7,"2023-04-30T22:14:22.500Z","2023-04-30T22:19:18.738Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,81.7,14,0.9,0.4334,5.9793,19.0649,-29.5504,3.2551,1.5894,1.1225,1.767,5.6412,-125.9755,-3.9664,-1.5433,50,5.6768,5.3731,12,7.2,24,2809,100,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
