"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717496,"2023-07-05",0,"2023-07-05T01:26:13.122Z","2023-07-05T01:26:16.762Z",FALSE,"pickoff","b7639ba1-7cf2-4679-bf1f-ef7b9c7b3616",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,2,0,37,"bottom",5,"2023-07-05T01:26:29.700Z","2023-07-05T01:29:23.232Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",4,"2023-07-05T01:27:58.156Z","2023-07-05T01:29:18.477Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,2,0,37,"bottom",5,"2023-07-05T01:26:29.700Z","2023-07-05T01:29:23.232Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T01:25:30.243Z","2023-07-05T01:25:38.267Z",TRUE,"pitch","91e1c103-cece-4338-8d37-e858663b196c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.29,1.57,NA,144.88,145.37,"bunt_grounder","soft","5",121.3,198.44,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Oscar Colas singles on a soft bunt ground ball to third baseman Matt Chapman.",0,2,0,36,"bottom",5,"2023-07-05T01:25:06.875Z","2023-07-05T01:25:38.267Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.4,11,0.92,0.4073,6.2399,29.7415,-19.4646,-2.5778,6.9411,-0.7313,3.4595,2.1616,-134.5926,-2.2021,-1.2107,50.0023,5.6695,-4.7202,12,4.8,24,2091,214,28.2,-66,3,NA,NA,NA,FALSE,-19.7,12.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T01:24:52.931Z","2023-07-05T01:25:00.171Z",TRUE,"pitch","70ddf9d8-454b-42f2-b8c2-e0162479c0b3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.12,1.49,NA,73.1,169.02,"ground_ball","medium","4",148.72,155.47,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,2,0,35,"bottom",5,"2023-07-05T01:23:51.134Z","2023-07-05T01:25:00.171Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.6,12,0.91,0.4295,6.3267,24.7686,-26.2428,0.0993,3.5978,1.1516,2.5836,5.2269,-127.2564,-2.7682,-0.9372,50.0051,5.7526,0.1625,2.4,6,24,2222,202,92.9,-21,7,NA,NA,NA,TRUE,-29.5,6.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T01:24:34.229Z","2023-07-05T01:24:37.783Z",TRUE,"pitch","8f7c5094-8b18-47a2-a936-139b2950536c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,2.9296,1.3423,NA,113.09,194.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,2,0,35,"bottom",5,"2023-07-05T01:23:51.134Z","2023-07-05T01:25:00.171Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.8,8,0.91,0.4087,6.2828,27.1755,-22.9274,-7.8641,5.0754,0.1026,1.6245,5.5854,-133.7077,-6.0927,-0.9853,50.0039,5.5639,-14.3272,28.8,6,24,2018,212,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T01:24:10.969Z","2023-07-05T01:24:14.049Z",TRUE,"pitch","8ae5538e-ccd8-4d31-b7e4-0ee39a69b306",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.12,1.49,NA,106.49,201.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Vaughn grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,2,0,35,"bottom",5,"2023-07-05T01:23:51.134Z","2023-07-05T01:25:00.171Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",69.6,64.2,8,0.9,0.5433,6.5226,18.5564,-40.4884,6.9338,-8.1085,0.2756,1.3926,0.6094,-101.3288,0.7816,-0.9293,50.0001,6.1136,7.1152,9.6,15.6,24,2278,39,NA,NA,NA,NA,NA,NA,FALSE,-70.9,-13.9,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",3,"2023-07-05T01:21:51.921Z","2023-07-05T01:21:59.847Z",TRUE,"pitch","464ee0b9-aadf-4dff-b124-ece96c0d39f8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.17,1.52,NA,130.14,195.96,"ground_ball","medium","6",115.75,152.93,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Brandon Belt grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,2,0,34,"top",5,"2023-07-05T01:20:22.880Z","2023-07-05T01:21:59.847Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.6,7,0.89,0.4095,7.178,26.9037,-12.6052,-2.0247,10.7884,-0.3446,1.586,2.5266,-133.3991,-9.3937,-1.038,50.0061,6.0471,-3.6741,12,3.6,24,2118,204,102.2,-13,6,NA,NA,NA,TRUE,-14.5,17.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T01:21:25.930Z","2023-07-05T01:21:30.013Z",TRUE,"pitch","6c1e5ce8-2446-4bd4-a3a4-2a4501b72f2e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9581,1.4373,NA,117.68,217.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Brandon Belt grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,2,0,34,"top",5,"2023-07-05T01:20:22.880Z","2023-07-05T01:21:59.847Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,74.5,13,0.91,0.4681,6.9918,20.5923,-26.0889,-8.3022,4.38,-0.0178,0.8017,4.8527,-116.7094,-6.5456,-1.0384,50.0005,6.078,-11.528,21.6,8.4,24,1402,225,NA,NA,NA,NA,NA,NA,FALSE,-35.6,6.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T01:21:03.838Z","2023-07-05T01:21:07.164Z",TRUE,"pitch","afae449c-ee41-4c34-9ec7-fef4bb4a4c5b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.9581,1.394,NA,145.85,173.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Brandon Belt grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,2,0,34,"top",5,"2023-07-05T01:20:22.880Z","2023-07-05T01:21:59.847Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84.3,4,0.88,0.4113,7.1974,25.47,-14.3128,-1.7167,9.9197,-0.7569,2.4195,1.1777,-132.6162,-7.1612,-0.9813,50.0028,6.1772,-3.0911,10.8,3.6,24,2141,205,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.8,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T01:20:43.063Z","2023-07-05T01:20:46.063Z",TRUE,"pitch","5b18f83f-ef11-4360-9f97-f15cd2c5ef21",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0012,1.4156,NA,97.43,135.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Brandon Belt grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,2,0,34,"top",5,"2023-07-05T01:20:22.880Z","2023-07-05T01:21:59.847Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,474832,"Brandon Belt","/api/v1/people/474832","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.3,12,0.86,0.414,7.1217,27.1419,-15.2996,-0.6835,9.5117,0.5133,3.8084,3.9966,-132.1062,-3.5053,-0.9279,50.0053,6.2716,-1.2138,1.2,3.6,24,2069,202,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",3,"2023-07-05T01:20:03.530Z","2023-07-05T01:20:17.625Z",TRUE,"pitch","ddde7a84-5595-4a8f-b0f1-e768cf10a7fe",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.61,1.66,NA,95.96,208.71,"ground_ball","medium","5",101.48,174.3,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Bo Bichette singles on a ground ball to third baseman Jake Burger.",0,2,0,33,"top",5,"2023-07-05T01:18:51.080Z","2023-07-05T01:20:17.625Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.2,14,0.91,0.4408,6.7737,23.0266,-30.2045,2.7922,1.2556,0.5519,1.1138,2.768,-123.9082,-6.2912,-0.9394,50.0017,6.1859,4.3735,8.4,8.4,24,2056,161,50.6,-62,2,NA,NA,NA,FALSE,-36.4,1.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T01:19:47.197Z","2023-07-05T01:19:50.197Z",TRUE,"pitch","a050c488-4269-43c5-9191-391edcbb8c41",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6355,1.6205,NA,121.84,115.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Bo Bichette singles on a ground ball to third baseman Jake Burger.",0,2,0,33,"top",5,"2023-07-05T01:18:51.080Z","2023-07-05T01:20:17.625Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.3,11,0.89,0.4091,6.8632,26.8722,-15.2796,-2.1271,9.2888,-0.1269,4.5517,3.2048,-133.5377,-1.8755,-1.0624,50.001,6.3539,-3.8682,12,3.6,24,2153,206,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T01:19:32.015Z","2023-07-05T01:19:35.602Z",TRUE,"pitch","5fa01f2e-6480-4ecc-a7cb-0e1343e88267",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5709,1.6205,NA,101.08,183.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Bo Bichette singles on a ground ball to third baseman Jake Burger.",0,2,0,33,"top",5,"2023-07-05T01:18:51.080Z","2023-07-05T01:20:17.625Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,9,0.9,0.4008,6.9153,27.3991,-15.4944,-2.5451,8.8005,0.4176,2.0508,4.2753,-136.1804,-8.3768,-0.8356,50.0021,6.2191,-4.8233,13.2,3.6,24,2161,200,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T01:19:15.962Z","2023-07-05T01:19:19.261Z",TRUE,"pitch","34096ca2-777d-4f9a-b51b-eea5a64d1369",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.614,1.6422,NA,160.43,156.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Bo Bichette singles on a ground ball to third baseman Jake Burger.",0,2,0,33,"top",5,"2023-07-05T01:18:51.080Z","2023-07-05T01:20:17.625Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.7,11,0.89,0.4039,7.0466,26.6226,-14.3723,0.0474,9.5359,-1.1393,3.0513,-0.3683,-135.0798,-5.7485,-1.0079,50.0014,6.1998,0.0885,0,3.6,24,2185,203,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T01:18:40.177Z","2023-07-05T01:18:48.197Z",TRUE,"pitch","801e8203-d83d-4bd2-99e1-159aa5d084ab",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.51,1.6,NA,119,157.84,"fly_ball","medium","9",184.46,81.05,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","George Springer flies out to right fielder Oscar Colas.",0,2,0,32,"top",5,"2023-07-05T01:17:47.010Z","2023-07-05T01:18:48.197Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.4,2,0.9,0.3959,7.0899,28.1315,-15.7465,-2.9647,8.4569,-0.0526,2.9977,3.5388,-137.8884,-5.9713,-0.9621,50.0047,6.2382,-5.7601,16.8,3.6,24,2111,200,90.1,26,327,NA,NA,NA,TRUE,-15.8,14.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T01:18:19.863Z","2023-07-05T01:18:22.958Z",TRUE,"pitch","0298f48d-4bb9-4c36-98f3-5d5c3f09f3a4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.51,1.6,NA,73.4,211.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","George Springer flies out to right fielder Oscar Colas.",0,2,0,32,"top",5,"2023-07-05T01:17:47.010Z","2023-07-05T01:18:48.197Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.3,14,0.9,0.4473,6.6326,27.0659,-27.7777,1.2013,2.9026,1.1438,1.0073,4.7669,-123.0114,-6.7944,-0.9845,50.0031,6.1971,1.8189,4.8,8.4,24,1940,204,NA,NA,NA,NA,NA,NA,FALSE,-34.9,3.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
