"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716380,"2023-09-30",0,"2023-09-30T19:26:46.955Z","2023-09-30T19:26:51.303Z",TRUE,"pitch","91feb2ca-fb06-48dc-9b5a-0c45d1ea056c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2161,1.5539,NA,127.29,192.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Zach McKinstry singles on a ground ball to right fielder Will Brennan.",0,0,1,47,"bottom",6,"2023-09-30T19:26:26.746Z","2023-09-30T19:28:03.361Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,77.8,8,2,0.4404,6.5056,30.1496,-29.0312,1.8548,2.0117,-0.2698,1.7174,0.6243,-125.3671,-2.8656,-0.7643,50,5.2956,2.8917,6,8.4,24,2041,85,NA,NA,NA,NA,NA,NA,FALSE,-34.3,3.1,-3.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T19:26:12.530Z","2023-09-30T19:26:21.186Z",TRUE,"pitch","216f15a6-0c62-4f36-be8c-26701c944ac1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.49,1.69,NA,95.36,187.07,"fly_ball","medium","4",138.46,108.89,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Matt Vierling flies out to second baseman Andres Gimenez.",0,0,1,46,"bottom",6,"2023-09-30T19:25:25.380Z","2023-09-30T19:26:21.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.2,9,2,0.4311,6.4521,25.8788,-28.4637,0.8931,2.2717,0.5678,1.915,2.4993,-127.0254,-3.0391,-0.5448,50.0057,5.3887,1.46,3.6,7.2,24,2386,71,74.3,41,231,NA,NA,NA,TRUE,-32.3,3.6,-2.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T19:25:58.113Z","2023-09-30T19:26:02.747Z",TRUE,"pitch","70abc1da-055a-4ce5-9b08-bd8e57c9ff2b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3602,1.6897,NA,132.83,207.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Matt Vierling flies out to second baseman Andres Gimenez.",0,0,1,46,"bottom",6,"2023-09-30T19:25:25.380Z","2023-09-30T19:26:21.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.7,73.8,13,0.9,0.471,6.4026,20.5171,-29.094,-9.09,2.2441,-0.4153,1.1697,3.3891,-116.0369,-3.2764,-0.7091,50.0015,5.3549,-12.4676,21.6,9.6,24,1837,259,NA,NA,NA,NA,NA,NA,FALSE,-39.2,3.6,15.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T19:25:45.600Z","2023-09-30T19:25:50.289Z",TRUE,"pitch","8169be7f-530a-49f7-a244-843079e6cc2c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4119,1.6381,NA,112.88,170.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Matt Vierling flies out to second baseman Andres Gimenez.",0,0,1,46,"bottom",6,"2023-09-30T19:25:25.380Z","2023-09-30T19:26:21.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.7,77.7,5,2,0.4446,6.4004,25.1634,-33.6325,4.8658,-0.9509,0.1081,2.5202,0.2883,-123.3284,-0.1542,-0.6423,50.0012,5.4267,7.4738,12,9.6,24,2181,51,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1.4,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",4,"2023-09-30T19:25:18.884Z","2023-09-30T19:25:25.552Z",TRUE,"pitch","f2034382-9a6f-4376-8209-1fbcf8ac5650",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.39,1.63,NA,99.46,202.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,0,1,45,"bottom",6,"2023-09-30T19:24:31.875Z","2023-09-30T19:25:25.552Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.6,77.9,14,2,0.4423,6.383,28.4522,-33.8267,4.262,-1.0695,0.4602,1.3382,1.0001,-124.553,-3.1538,-0.5013,50.0015,5.4606,6.5969,10.8,9.6,24,2164,58,NA,NA,NA,NA,NA,NA,TRUE,-40.2,-2.5,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",3,"2023-09-30T19:25:04.745Z","2023-09-30T19:25:09.607Z",TRUE,"pitch","4d468194-c11e-4f91-9f0c-c5365b686dd5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0791,1.4233,NA,196.14,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,0,1,45,"bottom",6,"2023-09-30T19:24:31.875Z","2023-09-30T19:25:25.552Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,74.4,11,0.88,0.4659,6.5034,21.9862,-31.3957,-8.6114,0.5519,-2.0761,2.5859,-0.7014,-117.5089,-0.1904,-0.6551,50.0012,5.5815,-12.0564,21.6,9.6,24,1993,257,NA,NA,NA,NA,NA,NA,FALSE,-40.7,1.2,15.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T19:24:47.264Z","2023-09-30T19:24:51.876Z",TRUE,"pitch","e24b6752-f683-4669-a1fc-f06ae98e4753",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.39,1.63,NA,143.43,232.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,0,1,45,"bottom",6,"2023-09-30T19:24:31.875Z","2023-09-30T19:25:25.552Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,74.4,13,0.88,0.4675,6.6588,21.7368,-27.4159,-8.1859,3.4207,-0.6933,0.2506,2.2474,-117.0886,-5.7335,-0.6009,50.0043,5.2909,-11.3869,21.6,8.4,24,2197,257,NA,NA,NA,NA,NA,NA,FALSE,-37.1,5,14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T19:24:34.188Z","2023-09-30T19:24:38.585Z",TRUE,"pitch","540bfc1a-d702-4726-9bc7-867c57349ab3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0791,1.5265,NA,109.3,186.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,0,1,45,"bottom",6,"2023-09-30T19:24:31.875Z","2023-09-30T19:25:25.552Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,8,0.89,0.4031,6.8054,29.8417,-14.9048,-3.2436,9.2382,0.2019,1.9374,2.6764,-135.8775,-6.412,-0.3745,50.0034,5.3639,-6.0639,19.2,3.6,24,2288,205,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.6,5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T19:22:42.403Z","2023-09-30T19:24:34.188Z",FALSE,"action",NA,NA,"Pitching Change: Eli Morgan replaces Nick Sandlin.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669212,"/api/v1/people/669212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,0,1,45,"bottom",6,"2023-09-30T19:24:31.875Z","2023-09-30T19:25:25.552Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",5,"2023-09-30T19:22:01.090Z","2023-09-30T19:22:08.544Z",TRUE,"pitch","daa6b565-f42c-42d0-8d48-98001553cf30",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.06,1.39,NA,130.84,180.37,"ground_ball","medium","4",126.6,152.96,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.5,4,0.91,0.4248,6.6162,25.2638,-23.7946,-2.328,4.9716,-0.3631,2.1632,-3.0663,-128.6523,-4.1999,1.1441,50.0032,5.6484,-3.9248,10.8,6,24,2327,171,64.8,2,42,NA,NA,NA,TRUE,-26.5,8.4,4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",4,"2023-09-30T19:21:30.599Z","2023-09-30T19:21:35.762Z",TRUE,"pitch","5e8c12f9-c63c-4d27-a95c-4d5e5b724530",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.06,1.39,NA,142.81,166.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.2,1,0.9,0.4275,6.5891,23.6796,-26.9764,-2.1776,3.1152,-0.6772,2.6701,-3.7402,-127.6089,-2.488,1.0843,50.0006,5.7603,-3.6271,8.4,7.2,24,2344,190,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.4,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",3,"2023-09-30T19:21:13.248Z","2023-09-30T19:21:17.296Z",TRUE,"pitch","9a853fd7-da37-416a-819d-9f0671739aa2",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,2.9045,1.2608,NA,134.12,172.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,1,0.91,0.41,6.572,27.7223,-17.7006,2.6152,8.005,-0.4492,2.4605,-4.9609,-133.3925,-4.9542,1.0919,50.0055,5.6114,4.7306,10.8,4.8,24,1963,149,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.7,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T19:20:55.476Z","2023-09-30T19:21:00.243Z",TRUE,"pitch","756720d9-6a72-42a8-a61f-610aa6ada79a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,2.9562,1.3639,NA,130.17,213.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.2,13,0.91,0.4558,6.4418,22.9032,-31.6219,8.4279,0.3749,-0.3455,0.9283,-6.4019,-120.0986,-3.8723,1.2575,50.002,5.3692,12.3314,19.2,9.6,24,1736,103,NA,NA,NA,NA,NA,NA,FALSE,-40.1,0,-13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",1,"2023-09-30T19:20:37.632Z","2023-09-30T19:20:42.746Z",TRUE,"pitch","c3388fc0-b05c-4e2c-97fd-e8da0cd78a34",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0079,1.3639,NA,139.53,131.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.7,11,0.9,0.4109,6.4444,28.2539,-16.3421,2.0899,8.7931,-0.591,3.9777,-5.2346,-133.2356,-1.4619,1.1264,50.0026,5.7129,3.7638,9.6,3.6,24,2140,149,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.8,-2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",0,"2023-09-30T19:20:15.165Z","2023-09-30T19:20:20.901Z",TRUE,"pitch","67ef9b4f-f347-48b6-bcfd-8e9aa2b7a807",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,2.9562,1.3382,NA,105.31,225.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Forceout","force_out","Brayan Rocchio grounds into a force out, fielded by second baseman Andy Ibanez. Andres Gimenez out at 2nd.",0,0,1,44,"top",6,"2023-09-30T19:19:51.548Z","2023-09-30T19:22:08.544Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677587,"Brayan Rocchio","/api/v1/people/677587","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.6,14,0.91,0.4536,6.6098,23.1483,-29.9896,8.0358,1.4815,0.3066,0.4939,-5.1044,-120.6855,-5.1757,1.4034,50.0042,5.3029,11.873,19.2,8.4,24,1604,106,NA,NA,NA,NA,NA,NA,FALSE,-38,1.7,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716380,"2023-09-30",2,"2023-09-30T19:19:25.438Z","2023-09-30T19:19:33.510Z",TRUE,"pitch","46c2e5bb-4483-427b-9815-db75ec1c8021",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.23,1.48,NA,109.53,161.84,"ground_ball","medium","3",160.91,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","Andres Gimenez grounds into a force out, first baseman Spencer Torkelson to shortstop Zach McKinstry. Jose Ramirez to 3rd. Josh Naylor out at 2nd. Andres Gimenez to 1st.",0,0,1,43,"top",6,"2023-09-30T19:19:23.341Z","2023-09-30T19:19:33.510Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.7,2,0.88,0.4159,6.6402,28.8104,-20.8703,7.6607,6.4416,0.1958,2.8495,-5.7157,-131.8422,-2.798,1.3998,50.0054,5.4701,13.4483,30,6,24,2044,138,98.2,0,54,NA,NA,NA,TRUE,-22.2,11.3,-12.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926",608070,"José Ramírez","/api/v1/people/608070"
