"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718478,"2023-04-22",0,"2023-04-22T21:14:10.917Z","2023-04-22T21:14:16.512Z",TRUE,"pitch","37229aca-56e1-4bf7-979b-2e243f9cee40",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2004,1.5468,NA,59.01,177.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Mark Canha singles on a ground ball to right fielder Michael Conforto. Jeff McNeil to 2nd.",0,2,6,31,"top",4,"2023-04-22T21:14:10.917Z","2023-04-22T21:14:53.357Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,85.4,14,2,0.4072,6.9478,24.4474,-29.8584,-8.9157,1.2594,1.5212,2.2772,9.7402,-133.7028,-1.8826,-0.9829,50.0044,5.1,-16.406,26.4,7.2,24,1846,252,NA,NA,NA,NA,NA,NA,FALSE,-29.9,2.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T21:13:32.814Z","2023-04-22T21:13:44.524Z",TRUE,"pitch","e22a68d6-1fbf-4196-98d8-f9a90192ffad",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.5,1.69,NA,151.63,175.89,"ground_ball","medium","6",106.39,162.23,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Jeff McNeil singles on a ground ball to shortstop Brandon Crawford.",0,2,6,30,"top",4,"2023-04-22T21:13:32.814Z","2023-04-22T21:13:44.524Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.1,13,2,0.4024,6.7809,27.0154,-31.673,-10.2027,0.2689,-0.9085,2.3292,4.6476,-135.6294,-1.4208,-1.3097,50.0047,5.0492,-19.1915,30,8.4,24,1958,247,84.9,-22,6,NA,NA,NA,FALSE,-30.8,0.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",5,"2023-04-22T21:13:00.134Z","2023-04-22T21:13:05.900Z",TRUE,"pitch","5b5de629-291c-4e4b-b369-e1b36d3ee66c",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.1867,1.6368,NA,120.11,156.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.8,2,2,0.4048,6.7746,32.1372,-36.4048,-12.5771,-2.2807,-0.0817,3.0478,6.534,-135.7752,1.0615,-0.8965,50.0059,5.2019,-23.2827,31.2,9.6,24,1851,240,NA,NA,NA,NA,NA,NA,TRUE,-35.3,-3.6,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",4,"2023-04-22T21:12:40.563Z","2023-04-22T21:12:44.795Z",TRUE,"pitch","3446ea71-582d-453d-90b6-532a5c015b9d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.42,1.64,NA,98.36,201.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.9,14,2,0.4465,6.9414,22.2256,-33.0058,4.3056,-0.5488,0.4889,1.3969,3.1459,-122.2758,-1.9335,-1.3698,50.0005,5.0076,6.5722,12,9.6,24,2721,60,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1.2,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T21:12:15.497Z","2023-04-22T21:12:19.372Z",TRUE,"pitch","518c9dce-fac3-45fb-913b-102302656936",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.42,1.64,NA,111.06,183.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.2,8,2,0.4213,7.0897,25.8029,-37.0692,-5.5278,-2.8578,0.1558,2.0309,5.4381,-129.7359,-0.4812,-1.244,50.0012,5.0313,-9.4718,13.2,9.6,24,1512,268,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T21:12:00.890Z","2023-04-22T21:12:05.529Z",TRUE,"pitch","b2286291-60d8-4c1e-b132-836a3eb77f0d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.071,1.5489,NA,55.68,204.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.8,14,2,0.4487,6.8921,21.389,-29.9308,6.5022,1.48,1.6088,1.2758,4.7405,-121.5534,-2.8127,-1.2039,50.0011,5.018,9.8337,19.2,8.4,24,2714,55,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.3,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T21:11:46.903Z","2023-04-22T21:11:51.158Z",TRUE,"pitch","4fc352a1-11a4-4ff6-b393-af0c4fee5519",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2151,1.6363,NA,94.61,168.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86.2,6,2,0.402,6.8491,26.3943,-32.5113,-8.4005,-0.1752,0.5875,2.598,7.3805,-135.6289,-0.7563,-1.062,50.005,5.1244,-15.8367,24,7.2,24,1911,241,NA,NA,NA,NA,NA,NA,FALSE,-31.4,-0.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",3,"2023-04-22T21:12:44.811Z","2023-04-22T21:12:45.811Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,624413,"/api/v1/people/624413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso called out on strikes.",0,2,6,29,"top",4,"2023-04-22T21:11:46.903Z","2023-04-22T21:13:05.900Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T21:08:59.872Z","2023-04-22T21:09:05.997Z",TRUE,"pitch","8a807043-a419-4ac0-b7e0-f328ef7d4e3a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.17,1.5,NA,118.92,139.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Heliot Ramos strikes out swinging.",0,2,6,28,"bottom",3,"2023-04-22T21:08:20.088Z","2023-04-22T21:09:05.997Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,11,2,0.4033,7.0044,29.8082,-14.679,4.0502,9.3684,-0.0504,3.6706,-7.2214,-135.8142,-3.6745,2.1171,50.0061,6.0625,7.567,21.6,3.6,24,2153,97,NA,NA,NA,NA,NA,NA,TRUE,-15,16.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T21:08:35.440Z","2023-04-22T21:08:40.118Z",TRUE,"pitch","3cca3464-f68e-42a5-8b61-745cedbb9504",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,2,NA,NA,3.17,1.5,NA,107.5,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Heliot Ramos strikes out swinging.",0,2,6,28,"bottom",3,"2023-04-22T21:08:20.088Z","2023-04-22T21:09:05.997Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.6,5,2,0.4305,7.1702,23.1969,-23.5123,10.3512,5.27,0.2491,2.53,-7.8258,-126.6943,-4.1781,2.0164,50.0044,6.055,17.016,32.4,7.2,24,1449,128,NA,NA,NA,NA,NA,NA,FALSE,-26.9,8.9,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T21:08:20.088Z","2023-04-22T21:08:24.167Z",TRUE,"pitch","6de77253-e393-43e3-a31c-cf7dca450a67",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.17,1.5,NA,138.74,144.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Heliot Ramos strikes out swinging.",0,2,6,28,"bottom",3,"2023-04-22T21:08:20.088Z","2023-04-22T21:09:05.997Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,671218,"Heliot Ramos","/api/v1/people/671218","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,11,2,0.4009,7.111,26.8549,-14.7698,3.9708,9.1833,-0.5704,3.4945,-8.3345,-136.0757,-4.2524,2.0016,50.0041,6.0847,7.5271,20.4,3.6,24,2322,160,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",3,"2023-04-22T21:07:46.907Z","2023-04-22T21:07:56.475Z",TRUE,"pitch","a42329e6-715d-4441-999d-b6bb1a091cb3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.29,1.51,NA,118.42,194.89,"fly_ball","hard","8",94.17,50.01,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","Joey Bart flies out sharply to center fielder Brandon Nimmo.",0,2,6,27,"bottom",3,"2023-04-22T21:06:36.019Z","2023-04-22T21:07:56.475Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663698,"Joey Bart","/api/v1/people/663698","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80.1,8,2,0.4344,7.1433,23.0816,-23.9041,9.0169,5.1227,-0.0373,1.6257,-7.4708,-125.6165,-6.3268,1.7895,50.0019,6.094,14.5525,27.6,7.2,24,1552,121,100.6,35,378,NA,NA,NA,TRUE,-28.3,8.2,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T21:07:24.762Z","2023-04-22T21:07:36.117Z",TRUE,"pitch","cefca0b0-982f-41d1-8725-376fd09ef139",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2288,1.5063,NA,170.85,125.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","Joey Bart flies out sharply to center fielder Brandon Nimmo.",0,2,6,27,"bottom",3,"2023-04-22T21:06:36.019Z","2023-04-22T21:07:56.475Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663698,"Joey Bart","/api/v1/people/663698","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.6,11,2,0.4055,7.0294,24.2217,-15.5711,3.6456,8.9513,-1.4128,4.1814,-10.5051,-134.1612,-2.4652,2.0499,50.0048,6.1992,6.7644,16.8,3.6,24,2187,121,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T21:06:50.234Z","2023-04-22T21:06:54.233Z",TRUE,"pitch","1871eff2-724a-4c5f-912d-4b06dc68243c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.51,NA,71.91,172.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","Joey Bart flies out sharply to center fielder Brandon Nimmo.",0,2,6,27,"bottom",3,"2023-04-22T21:06:36.019Z","2023-04-22T21:07:56.475Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663698,"Joey Bart","/api/v1/people/663698","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,79.4,12,2,0.439,6.7457,21.1189,-24.4789,7.5923,4.8632,1.1828,2.453,-4.6212,-124.0346,-4.7492,2.0687,50.0052,6.3947,12.0193,24,7.2,24,1558,120,NA,NA,NA,NA,NA,NA,FALSE,-29,8.2,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T21:06:36.019Z","2023-04-22T21:06:39.576Z",TRUE,"pitch","45484323-63fa-4cec-9f69-f28e03f134bc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.29,1.51,NA,102.68,200.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","Joey Bart flies out sharply to center fielder Brandon Nimmo.",0,2,6,27,"bottom",3,"2023-04-22T21:06:36.019Z","2023-04-22T21:07:56.475Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663698,"Joey Bart","/api/v1/people/663698","R","Right",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,83.8,9,2,0.4167,6.9307,22.8382,-23.2239,9.2049,5.0955,0.3756,1.4099,-7.7655,-130.5498,-7.5275,2.1669,50.0044,6.0314,16.1767,31.2,6,24,2168,138,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T21:06:06.186Z","2023-04-22T21:06:12.766Z",TRUE,"pitch","42fe8f9d-42e0-4109-a037-b2b7feedd5e3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.24,1.56,NA,110.43,160.3,"ground_ball","medium","4",140.98,151.12,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,2,6,26,"bottom",3,"2023-04-22T21:06:06.186Z","2023-04-22T21:06:12.766Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,84,2,2,0.414,6.8444,23.3247,-18.892,5.3203,7.4599,0.1724,2.9065,-7.2121,-131.4387,-4.6973,2.2388,50.0018,6.0868,9.471,22.8,4.8,24,2156,142,103.6,4,90,NA,NA,NA,TRUE,-20.2,12.8,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
