"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717687,"2023-06-20",4,"2023-06-20T23:56:42.110Z","2023-06-20T23:57:06.155Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,623993,"/api/v1/people/623993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,6,0,35,"top",5,"2023-06-20T23:55:23.945Z","2023-06-20T23:58:08.464Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-20T23:53:25.410Z","2023-06-20T23:53:33.758Z",TRUE,"pitch","ca37b185-5862-44de-9c60-ab179578aa24",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.79,1.83,NA,114.17,158.62,"ground_ball","medium","6",118.43,141.63,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Josh Lowe grounds out, shortstop Jorge Mateo to first baseman Ryan O'Hearn.",0,6,0,34,"bottom",4,"2023-06-20T23:52:38.476Z","2023-06-20T23:53:33.758Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,5,2,0.3953,6.5862,30.7648,-18.1625,1.4131,7.2038,0.0743,2.9689,2.9831,-138.5285,-4.9706,-1.1997,50.0001,5.9993,2.7476,9.6,3.6,24,2428,184,98.2,4,93,NA,NA,NA,TRUE,-18,12.2,-3.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:53:02.273Z","2023-06-20T23:53:05.534Z",TRUE,"pitch","f4323746-62f9-4f28-ab0c-2cafccf9d507",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.9179,1.7741,NA,94.67,227.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Josh Lowe grounds out, shortstop Jorge Mateo to first baseman Ryan O'Hearn.",0,6,0,34,"bottom",4,"2023-06-20T23:52:38.476Z","2023-06-20T23:53:33.758Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82,14,2,0.4225,6.3547,29.3581,-28.6424,3.6936,2.079,0.5858,0.4104,4.2197,-130.0386,-7.9885,-1.5428,50.0038,5.7209,6.2729,13.2,7.2,24,2682,51,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2,-7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:52:20.237Z","2023-06-20T23:52:31.707Z",TRUE,"pitch","ce128f80-6975-4274-86cd-31cf58296df7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.24,1.5,NA,105.69,174.43,"line_drive","medium","8",124.09,74.02,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Harold Ramirez lines out to center fielder Aaron Hicks.",0,6,0,33,"bottom",4,"2023-06-20T23:51:20.548Z","2023-06-20T23:52:31.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,81.3,6,0.86,0.4238,6.3617,29.871,-30.363,6.074,1.0761,0.2967,2.3832,2.6501,-129.7774,-3.1073,-1.5302,50.005,5.935,10.2509,19.2,8.4,24,2633,59,90.2,21,312,NA,NA,NA,TRUE,-33.2,1.4,-11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042"
717687,"2023-06-20",1,"2023-06-20T23:52:00.684Z","2023-06-20T23:52:04.167Z",TRUE,"pitch","cc1db503-3813-4101-adf5-4ec99e5c785a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3106,1.5724,NA,85.23,206.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Harold Ramirez lines out to center fielder Aaron Hicks.",0,6,0,33,"bottom",4,"2023-06-20T23:51:20.548Z","2023-06-20T23:52:31.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.8,14,2,0.4339,6.3264,27.6831,-31.3779,4.7724,0.4979,0.8335,1.1895,4.4555,-126.5892,-5.3152,-1.5745,50.0049,5.8512,7.6874,14.4,8.4,24,2649,50,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.1,-9.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:51:39.221Z","2023-06-20T23:51:42.224Z",TRUE,"pitch","8f90ac90-6a7b-41f3-b9b0-5ca17ea6087f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3106,1.5221,NA,113.6,178.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Harold Ramirez lines out to center fielder Aaron Hicks.",0,6,0,33,"bottom",4,"2023-06-20T23:51:20.548Z","2023-06-20T23:52:31.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.1,5,2,0.3986,6.4331,33.4452,-16.0126,-5.8743,8.4689,0.0892,2.2144,5.2859,-137.9292,-6.8714,-1.0979,50.001,5.8365,-11.208,30,4.8,24,2242,194,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,9.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-20T23:51:03.614Z","2023-06-20T23:51:08.705Z",TRUE,"pitch","8ee5f64c-f796-4a86-80cf-82a132c3c25e",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.41,1.61,NA,51.91,228.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,6,0,32,"bottom",4,"2023-06-20T23:49:38.452Z","2023-06-20T23:51:08.705Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80,14,0.87,0.4348,6.2792,28.0931,-31.9487,7.8463,0.1381,1.7075,0.3823,5.1157,-126.4333,-7.0369,-1.368,50.0027,5.7978,12.5781,21.6,9.6,24,2643,41,NA,NA,NA,NA,NA,NA,TRUE,-37.8,-1.3,-15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042"
717687,"2023-06-20",2,"2023-06-20T23:50:35.940Z","2023-06-20T23:50:38.940Z",TRUE,"pitch","72bec8ad-4673-41d8-b275-7f235f49d988",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,2,0,NA,NA,3.41,1.61,NA,103.86,207.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,6,0,32,"bottom",4,"2023-06-20T23:49:38.452Z","2023-06-20T23:51:08.705Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82,14,2,0.4233,6.5381,25.8927,-22.5106,2.6179,5.6929,0.3447,1.1408,3.6322,-129.1831,-7.3909,-1.4173,50.0002,5.7584,4.4417,12,6,24,2607,56,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9,-5.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-20T23:50:15.071Z","2023-06-20T23:50:18.071Z",TRUE,"pitch","f3ae18af-a2bc-4b6d-b428-e574cf75f75b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3865,1.6098,NA,141.17,110.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,6,0,32,"bottom",4,"2023-06-20T23:49:38.452Z","2023-06-20T23:51:08.705Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.3,11,2,0.4059,6.2347,31.8819,-16.9203,-6.0189,8.2899,-0.634,4.7665,3.7082,-135.3665,-0.5258,-1.2457,50.0029,6.1569,-11.0757,31.2,4.8,24,2276,199,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.1,10,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:49:59.030Z","2023-06-20T23:50:02.030Z",TRUE,"pitch","55933135-bb18-43f1-99cf-62257d6f20e5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4118,1.6228,NA,86.77,164.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,6,0,32,"bottom",4,"2023-06-20T23:49:38.452Z","2023-06-20T23:51:08.705Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.7,6,2,0.425,6.5077,24.4266,-26.1451,4.3139,3.5795,0.7931,2.7472,4.0755,-128.4388,-3.2694,-1.3699,50.0047,6.0505,7.2708,16.8,7.2,24,2668,51,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6,-8.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",0,"2023-06-20T23:49:21.513Z","2023-06-20T23:49:31.698Z",TRUE,"pitch","1511ddda-72a0-403e-916a-2ebbe2c393c2",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.47,1.58,NA,106.49,165.05,"line_drive","medium","7",84.62,81.55,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Luke Raley singles on a line drive to left fielder Austin Hays.",0,6,0,31,"bottom",4,"2023-06-20T23:49:05.184Z","2023-06-20T23:49:31.698Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,670042,"Luke Raley","/api/v1/people/670042","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,76.1,5,0.92,0.4534,6.1149,27.7749,-45.6309,2.1155,-9.1456,0.2757,2.7307,3.0096,-121.6327,0.6312,-1.2609,50.0015,6.4816,3.113,4.8,13.2,24,2566,20,89,12,197,NA,NA,NA,FALSE,-55.7,-16,-4.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042"
717687,"2023-06-20",5,"2023-06-20T23:46:43.220Z","2023-06-20T23:46:48.423Z",TRUE,"pitch","4cf2c550-c4e9-4a66-93ba-ff1321d220d1",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3865,1.6228,NA,107.36,197.34,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Adley Rutschman called out on strikes.",0,6,0,30,"top",4,"2023-06-20T23:44:32.998Z","2023-06-20T23:46:48.423Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.2,8,0.9,0.3955,7.4283,31.1626,-11.7069,-2.8823,10.5412,0.2529,1.5347,5.9997,-138.5264,-9.3908,-1.5674,50.0065,5.7531,-5.5988,16.8,3.6,24,2395,198,NA,NA,NA,NA,NA,NA,TRUE,-13,17.3,4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",4,"2023-06-20T23:46:23.011Z","2023-06-20T23:46:26.619Z",TRUE,"pitch","93808518-699b-48d3-aa21-e952cdca889e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.35,1.64,NA,129.55,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Adley Rutschman called out on strikes.",0,6,0,30,"top",4,"2023-06-20T23:44:32.998Z","2023-06-20T23:46:48.423Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.9,7,0.89,0.3929,7.6316,30.353,-13.0456,-1.0885,9.7158,-0.3292,1.9693,3.7296,-139.2297,-8.2701,-1.5429,50.0066,5.8356,-2.144,4.8,3.6,24,2565,188,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.1,1.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",3,"2023-06-20T23:45:55.155Z","2023-06-20T23:45:59.082Z",TRUE,"pitch","7010c4f8-0bea-4385-94c9-79cc2813870a",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.5129,1.6732,NA,128.7,242.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Adley Rutschman called out on strikes.",0,6,0,30,"top",4,"2023-06-20T23:44:32.998Z","2023-06-20T23:46:48.423Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83.5,13,0.91,0.4182,8.0016,25.9954,-28.1384,0.8958,2.3211,-0.3071,-0.1506,3.3041,-130.6816,-9.7098,-1.7012,50.0046,5.7072,1.5584,3.6,7.2,24,2673,145,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2.4,-2.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",2,"2023-06-20T23:45:34.797Z","2023-06-20T23:45:38.374Z",TRUE,"pitch","6830625d-3369-48d6-8cb7-211b93d5c1bd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5129,1.6732,NA,71.92,182.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Adley Rutschman called out on strikes.",0,6,0,30,"top",4,"2023-06-20T23:44:32.998Z","2023-06-20T23:46:48.423Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.9,14,0.89,0.3979,7.3469,29.5449,-12.9445,0.305,10.0107,1.1828,2.086,7.197,-137.4923,-7.6034,-1.5047,50.002,5.7594,0.5852,8.4,3.6,24,2643,188,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.8,-2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
717687,"2023-06-20",1,"2023-06-20T23:45:14.311Z","2023-06-20T23:45:17.775Z",TRUE,"pitch","cd6517b0-b787-4233-8304-78f5709f0873",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.35,1.64,NA,108.77,139.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Adley Rutschman called out on strikes.",0,6,0,30,"top",4,"2023-06-20T23:44:32.998Z","2023-06-20T23:46:48.423Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,12,0.88,0.3991,7.631,29.773,-14.7237,0.5759,9.1424,0.2158,3.6905,4.4149,-137.1378,-3.483,-1.4884,50.0005,5.9787,1.0979,7.2,3.6,24,2519,188,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.1,-1.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
