"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716510,"2023-09-20",1,"2023-09-20T03:31:33.574Z","2023-09-20T03:31:42.494Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,628451,"/api/v1/people/628451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Andy Ibanez walks.",0,2,1,40,"top",6,"2023-09-20T03:31:14.198Z","2023-09-20T03:33:08.982Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T03:30:33.834Z","2023-09-20T03:30:43.349Z",TRUE,"pitch","ffbd3cf8-d562-4375-8ba5-873a15c4352c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.5,1.72,NA,126.74,166.7,"popup","medium","3",174.88,180.2,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Matt Vierling pops out to first baseman Freddie Freeman in foul territory.",0,2,1,39,"top",6,"2023-09-20T03:29:25.057Z","2023-09-20T03:30:43.349Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,5,0.91,0.3936,6.7611,30.7283,-10.759,-5.0269,10.9145,-0.2555,2.6696,4.7079,-139.0796,-6.2604,-1.3158,50.0037,5.6609,-9.8643,36,3.6,24,2456,208,87,64,170,NA,NA,NA,TRUE,-11.3,18.7,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T03:30:19.035Z","2023-09-20T03:30:23.829Z",TRUE,"pitch","23dc3982-fee1-4027-aa3c-79d70e2fa05e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3329,1.5536,NA,65.31,220.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Matt Vierling pops out to first baseman Freddie Freeman in foul territory.",0,2,1,39,"top",6,"2023-09-20T03:29:25.057Z","2023-09-20T03:30:43.349Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.8,14,0.9,0.4268,6.7664,23.5443,-24.5005,3.8073,4.5923,1.356,0.6643,5.9349,-127.7871,-7.1711,-1.4814,50.0064,5.4006,6.3693,15.6,6,24,2565,164,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.1,-8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T03:29:58.080Z","2023-09-20T03:30:01.970Z",TRUE,"pitch","3d975134-d926-4682-9b96-cdcae559d818",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5,1.72,NA,87.59,164.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Matt Vierling pops out to first baseman Freddie Freeman in foul territory.",0,2,1,39,"top",6,"2023-09-20T03:29:25.057Z","2023-09-20T03:30:43.349Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.5,6,0.84,0.421,6.4676,23.4116,-23.0738,0.7425,5.2893,0.7715,2.7525,5.4899,-129.3902,-3.0521,-1.4617,50.0005,5.6879,1.2752,4.8,6,24,2469,174,NA,NA,NA,NA,NA,NA,FALSE,-25,9.2,-2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T03:29:46.284Z","2023-09-20T03:29:49.284Z",TRUE,"pitch","41133f8a-e83e-4b74-ae99-e96550dfb6fa",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.5,1.72,NA,94.89,194.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Matt Vierling pops out to first baseman Freddie Freeman in foul territory.",0,2,1,39,"top",6,"2023-09-20T03:29:25.057Z","2023-09-20T03:30:43.349Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.3,9,0.87,0.423,6.5943,23.3705,-22.4696,0.9598,5.6954,0.5801,1.638,4.5727,-128.814,-5.6821,-1.3329,50.0009,5.5778,1.6337,6,6,24,2356,188,NA,NA,NA,NA,NA,NA,FALSE,-25.1,9.5,-2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T03:27:19.331Z","2023-09-20T03:27:25.583Z",TRUE,"pitch","1adf1e44-c45c-4d35-bdbd-e32060704642",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.28,1.56,NA,126,183.17,"ground_ball","hard","4",142.17,148.7,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Will Smith grounds into a force out, fielded by second baseman Andy Ibanez. Mookie Betts out at 2nd.",0,2,1,38,"bottom",5,"2023-09-20T03:27:09.756Z","2023-09-20T03:27:25.583Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669257,"Will Smith","/api/v1/people/669257","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.1,8,0.92,0.3918,6.1238,30.4661,-14.9914,-8.3336,8.6753,-0.2362,2.0598,5.7584,-139.6184,-7.5625,-1.2393,50.0029,5.7836,-16.5069,43.2,4.8,24,2512,205,105.2,-1,36,NA,NA,NA,TRUE,-15.2,14.4,13.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T03:26:38.248Z","2023-09-20T03:26:50.715Z",TRUE,"pitch","f57ec791-77ef-4b55-b202-be9a1ee907db",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.62,1.79,NA,116.81,172.88,"fly_ball","medium","7",52.31,136.37,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Matt Vierling in foul territory.",0,2,1,37,"bottom",5,"2023-09-20T03:24:52.127Z","2023-09-20T03:26:50.715Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.7,5,2,0.3907,6.1998,27.3862,-13.198,-4.6945,9.5057,0.0049,2.4408,5.4134,-139.4655,-6.8592,-1.339,50.0067,5.7792,-9.3756,30,3.6,24,2413,206,90.2,56,240,NA,NA,NA,TRUE,-13.3,16.2,7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T03:26:16.330Z","2023-09-20T03:26:20.281Z",TRUE,"pitch","f6bd154a-a81f-44ee-aad6-38afaf15d0f2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5531,1.7733,NA,123.56,204.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Matt Vierling in foul territory.",0,2,1,37,"bottom",5,"2023-09-20T03:24:52.127Z","2023-09-20T03:26:50.715Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.9,13,0.9,0.4313,5.9383,22.5091,-28.9805,1.8971,1.9506,-0.1721,1.2704,3.0375,-126.3472,-5.49,-1.6302,50.003,5.7624,3.1084,7.2,7.2,24,2139,189,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.6,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T03:25:55.930Z","2023-09-20T03:26:00.364Z",TRUE,"pitch","0ef84030-5762-4822-a41e-381a1ce1f13a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5531,1.79,NA,153.11,205.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Matt Vierling in foul territory.",0,2,1,37,"bottom",5,"2023-09-20T03:24:52.127Z","2023-09-20T03:26:50.715Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.7,13,0.82,0.391,6.0805,28.4022,-11.609,-4.5114,10.3193,-0.9472,1.2198,2.9455,-139.5607,-10.0493,-1.4246,50.0051,5.6104,-8.9913,31.2,3.6,24,2499,205,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T03:25:34.455Z","2023-09-20T03:25:39.349Z",TRUE,"pitch","705f4cef-94fa-4568-a1cf-3d85f91ea146",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5364,1.8233,NA,132.81,210.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Matt Vierling in foul territory.",0,2,1,37,"bottom",5,"2023-09-20T03:24:52.127Z","2023-09-20T03:26:50.715Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,80.1,13,0.9,0.4356,5.9521,22.4662,-28.8953,1.8647,2.0401,-0.4149,1.0442,2.6502,-125.1885,-5.6392,-1.7247,50.0028,5.6571,2.994,6,7.2,24,2179,165,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.8,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T03:25:16.750Z","2023-09-20T03:25:22.384Z",TRUE,"pitch","f8b611ba-542e-454f-9652-0c1f5ae890c0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6868,1.8565,NA,149.15,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Matt Vierling in foul territory.",0,2,1,37,"bottom",5,"2023-09-20T03:24:52.127Z","2023-09-20T03:26:50.715Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.6,11,0.87,0.3906,6.0954,27.933,-15.3165,-3.8371,8.4437,-0.8435,3.1771,3.246,-139.5844,-4.6827,-1.5162,50.0042,5.8669,-7.6621,24,3.6,24,2293,211,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.6,6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",2,"2023-09-20T03:24:31.863Z","2023-09-20T03:24:42.467Z",TRUE,"pitch","d2c1cfb2-5416-4367-8b07-b90a06408a89",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.07,1.44,NA,122.57,174.09,"line_drive","medium","8",127.39,81.13,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Parker Meadows.",0,2,1,36,"bottom",5,"2023-09-20T03:23:42.612Z","2023-09-20T03:24:42.467Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.6,5,0.88,0.3894,6.224,30.3453,-10.742,-4.4806,10.6823,-0.1462,2.3958,4.649,-140.4079,-7.5412,-1.2374,50.0056,5.8074,-8.9914,32.4,2.4,24,2348,202,94.7,8,160,NA,NA,NA,FALSE,-11.2,18.1,7.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",1,"2023-09-20T03:24:12.266Z","2023-09-20T03:24:15.980Z",TRUE,"pitch","b194ae96-b86a-4a9c-9743-1fbfeaa4af9c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0199,1.3901,NA,103.8,224.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Parker Meadows.",0,2,1,36,"bottom",5,"2023-09-20T03:23:42.612Z","2023-09-20T03:24:42.467Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,14,0.9,0.4343,6.2366,23.7948,-28.5415,1.3232,2.2492,0.3462,0.5303,4.3688,-125.7821,-7.1048,-1.58,50.0012,5.6834,2.135,6,7.2,24,2195,181,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.8,-3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",0,"2023-09-20T03:23:55.074Z","2023-09-20T03:23:58.856Z",TRUE,"pitch","935adb5f-3788-4a30-b1fa-3210989a93f0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1534,1.44,NA,84.22,192.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Parker Meadows.",0,2,1,36,"bottom",5,"2023-09-20T03:23:42.612Z","2023-09-20T03:24:42.467Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.8,14,0.89,0.4298,5.9742,25.3056,-27.5404,1.0479,2.814,0.86,1.721,5.8574,-127.2886,-4.7754,-1.6039,50.0034,5.7933,1.7242,6,7.2,24,2168,198,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.3,-3.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",4,"2023-09-20T03:23:21.548Z","2023-09-20T03:23:27.347Z",TRUE,"pitch","8a7dec1f-0962-46c6-be28-f418410e5b69",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.22,1.56,NA,128.73,202.01,"line_drive","medium","5",91.11,157.69,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Miguel Rojas lines out to third baseman Tyler Nevin.",0,2,1,35,"bottom",5,"2023-09-20T03:22:17.950Z","2023-09-20T03:23:27.347Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.9,13,0.91,0.4245,5.9782,24.0161,-24.388,-9.2697,4.6027,-0.3078,1.3618,5.9734,-128.5206,-6.1692,-1.4455,50.0014,5.6605,-15.6687,30,7.2,24,1875,230,97.8,6,140,NA,NA,NA,TRUE,-27.5,7.3,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716510,"2023-09-20",3,"2023-09-20T03:22:58.321Z","2023-09-20T03:23:03.751Z",TRUE,"pitch","7a5d1cf3-ca5f-4d05-819e-370a09d96b26",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.22,1.56,NA,124.53,178.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Miguel Rojas lines out to third baseman Tyler Nevin.",0,2,1,35,"bottom",5,"2023-09-20T03:22:17.950Z","2023-09-20T03:23:27.347Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,5,0.91,0.3946,6.1328,31.7072,-11.3465,-3.0042,10.6815,-0.1975,2.2479,4.2117,-138.8956,-7.6625,-1.3446,50.0007,5.8004,-5.857,20.4,2.4,24,2274,212,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.9,4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
