"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717453,"2023-07-08",3,"2023-07-08T01:44:54.841Z","2023-07-08T01:44:59.562Z",TRUE,"pitch","e5d39ab5-507a-40f3-8235-3386356eb817",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1286,1.4593,NA,60.91,172.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,9,1,45,"top",5,"2023-07-08T01:43:49.065Z","2023-07-08T01:45:20.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.1,12,2,0.4245,5.935,29.764,-30.7335,0.1658,0.8538,1.4716,2.4454,6.2165,-129.5467,-3.2569,-0.9914,50.0002,6.0948,0.2782,2.4,7.2,24,2519,81,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T01:44:36.653Z","2023-07-08T01:44:39.680Z",TRUE,"pitch","63330845-dbe3-44a5-b210-0ab7d029ee12",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.19,1.46,NA,125.39,142.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,9,1,45,"top",5,"2023-07-08T01:43:49.065Z","2023-07-08T01:45:20.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,79.9,11,0.87,0.4305,6.0047,28.3228,-32.831,0.718,-0.4025,-0.2202,3.5715,2.2738,-127.6335,-0.0973,-1.2189,50.0025,6.2138,1.1741,2.4,8.4,24,2430,62,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-0.5,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T01:44:20.298Z","2023-07-08T01:44:23.913Z",TRUE,"pitch","6174adaa-97c2-4656-8893-4d1a1b720467",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.185,1.4593,NA,86.79,127.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,9,1,45,"top",5,"2023-07-08T01:43:49.065Z","2023-07-08T01:45:20.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88,12,0.9,0.3878,5.9902,36.2087,-9.9234,-6.9825,11.0495,0.7924,4.1041,6.7401,-141.8949,-4.0022,-0.7209,50.004,6.179,-14.0636,48,3.6,24,2266,216,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.2,11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T01:43:57.619Z","2023-07-08T01:44:00.619Z",TRUE,"pitch","106273c1-24ba-4002-aa33-dc2905a1e46f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.19,1.46,NA,143.57,156.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,9,1,45,"top",5,"2023-07-08T01:43:49.065Z","2023-07-08T01:45:20.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.5,1,0.9,0.3874,5.7838,34.7474,-9.2405,-6.565,11.3521,-0.6971,3.0421,2.5577,-141.7917,-7.271,-0.7618,50.0067,6.2416,-13.2677,49.2,3.6,24,2265,211,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T01:43:18.521Z","2023-07-08T01:43:29.175Z",TRUE,"pitch","c3ff0358-6f72-4a50-824e-afdf48fddf06",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.36,1.51,NA,116.44,164.55,"fly_ball","medium","8",104.48,81.03,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Julio Rodriguez flies out to center fielder Chas McCormick.",0,9,1,44,"top",5,"2023-07-08T01:43:06.961Z","2023-07-08T01:43:29.175Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89,5,0.89,0.3859,5.8035,34.0988,-11.4628,-5.1153,10.1641,0.0146,2.7493,3.5342,-142.1962,-7.6646,-0.5829,50.0026,6.2155,-10.4238,36,3.6,24,2233,212,96.3,45,300,NA,NA,NA,TRUE,-11.8,16.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",6,"2023-07-08T01:42:44.518Z","2023-07-08T01:42:53.462Z",TRUE,"pitch","453dacfb-a719-488b-8c16-24c0ab092073",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.42,1.62,NA,86.46,174.36,"popup","medium","5",88.86,142.73,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.1,6,0.89,0.3869,5.819,32.3071,-10.7255,-5.9885,10.5646,0.8011,2.3858,5.8657,-141.5782,-8.5916,-0.5195,50,6.1458,-12.1558,40.8,3.6,24,2131,212,60.9,48,173,NA,NA,NA,TRUE,-11.4,17.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",5,"2023-07-08T01:42:23.773Z","2023-07-08T01:42:27.279Z",TRUE,"pitch","da4c4eec-9d5a-4f26-82f4-dc39a3819c7b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4204,1.6194,NA,84.31,196.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.9,80.3,14,0.91,0.43,6.1121,28.2961,-29.2398,-7.6885,1.7909,0.8577,1.5588,5.6441,-127.7682,-5.8937,-0.3899,50.0045,6.2166,-12.611,20.4,8.4,24,907,238,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",4,"2023-07-08T01:42:03.311Z","2023-07-08T01:42:06.415Z",TRUE,"pitch","51fabbf3-12c4-4470-a57f-c699874b1391",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2695,1.5903,NA,95.82,265.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,82.3,14,0.9,0.4237,6.2127,27.1908,-24.624,-7.3783,4.4579,0.5557,-0.9749,4.9432,-129.3303,-12.4573,-0.4227,50.0018,5.796,-12.4875,22.8,7.2,24,997,237,NA,NA,NA,NA,NA,NA,FALSE,-29.2,5.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T01:41:46.209Z","2023-07-08T01:41:49.504Z",TRUE,"pitch","c2c54be3-98c3-45f7-8640-27563bd2e696",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2695,1.6196,NA,95.69,160.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.6,3,0.89,0.39,5.7136,36.4358,-11.7725,-8.2495,10.2476,0.559,2.9005,6.523,-141.2173,-6.6916,-0.7257,50.0018,6.0814,-16.4233,48,3.6,24,2315,215,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17,13.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T01:41:28.294Z","2023-07-08T01:41:31.538Z",TRUE,"pitch","b7ce980a-d84a-4ca6-9946-33569d96ebc4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.42,1.62,NA,104.39,172.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.4,6,0.87,0.3903,5.7724,31.1218,-11.9327,-7.1275,10.1453,0.3308,2.4525,5.0104,-140.2251,-8.1967,-0.5513,50.0044,6.1884,-14.2234,43.2,3.6,24,2193,212,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T01:41:13.539Z","2023-07-08T01:41:17.839Z",TRUE,"pitch","6e4c8388-1925-49c4-b5af-f74322f73fd5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2976,1.6196,NA,110.74,92.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.2,11,0.9,0.4365,5.7078,24.2274,-31.9773,2.1424,0.1268,-0.6434,4.1591,0.9445,-125.2806,1.1225,-1.3032,50.0062,6.3099,3.4212,6,8.4,24,2305,74,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T01:40:02.873Z","2023-07-08T01:41:13.539Z",FALSE,"action",NA,NA,"Pitching Change: Ryne Stanek replaces Phil Maton.","Pitching Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592773,"/api/v1/people/592773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Pop Out","field_out","J.P. Crawford pops out to third baseman Alex Bregman.",0,9,1,43,"top",5,"2023-07-08T01:41:13.539Z","2023-07-08T01:42:53.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T01:38:25.049Z","2023-07-08T01:38:32.186Z",TRUE,"pitch","a4531991-19f9-45b8-bfd2-b27038324c6c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.33,1.58,NA,107.5,168.79,"ground_ball","medium","3",154.88,161.76,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Corey Julks grounds out to first baseman Ty France.",0,9,1,42,"bottom",4,"2023-07-08T01:38:02.489Z","2023-07-08T01:38:32.186Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.3,5,0.91,0.3924,5.588,34.533,-24.4105,-11.1917,3.9426,0.2492,2.5924,9.7846,-140.0936,-2.5812,-1.8516,50.0007,5.1381,-22.0264,38.4,6,24,2051,233,103.4,-6,22,NA,NA,NA,TRUE,-23,6.7,18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T01:38:07.189Z","2023-07-08T01:38:10.472Z",TRUE,"pitch","f3784687-1d66-4869-acb8-46ebd3eccae4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2976,1.5796,NA,119.33,172.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Corey Julks grounds out to first baseman Ty France.",0,9,1,42,"bottom",4,"2023-07-08T01:38:02.489Z","2023-07-08T01:38:32.186Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.8,5,0.91,0.3939,5.5667,35.1769,-14.9409,-9.1335,8.8265,-0.0612,2.4608,8.0476,-139.7253,-4.7134,-1.8099,50.0034,5.1708,-17.8334,44.4,4.8,24,2337,235,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",4,"2023-07-08T01:37:29.349Z","2023-07-08T01:37:42.754Z",TRUE,"pitch","ab713ae7-a1af-4c55-889c-c69ab49ecca6",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.21,1.52,NA,75.43,182.26,"line_drive","medium","9",164.7,70.83,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Yainer Diaz singles on a line drive to right fielder Teoscar Hernandez.",0,9,1,41,"bottom",4,"2023-07-08T01:36:26.503Z","2023-07-08T01:37:42.754Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.7,14,0.9,0.4362,5.4134,22.9034,-29.9269,-0.7677,1.4088,1.0906,2.0932,8.1021,-125.1054,-1.5157,-2.0768,50.0062,5.1373,-1.2291,0,7.2,24,2365,78,96.4,19,299,NA,NA,NA,FALSE,-34.3,2.4,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T01:37:08.116Z","2023-07-08T01:37:11.475Z",TRUE,"pitch","fbead6de-25db-4376-b16d-f3ddcb2785cd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.52,NA,153.32,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Yainer Diaz singles on a line drive to right fielder Teoscar Hernandez.",0,9,1,41,"bottom",4,"2023-07-08T01:36:26.503Z","2023-07-08T01:37:42.754Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.7,11,0.9,0.4441,5.3635,24.4896,-32.0633,0.1405,0.0698,-0.9527,3.3028,3.4323,-123.3337,1.7388,-2.3805,50.002,5.2924,0.2155,1.2,8.4,24,2382,67,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.8,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T01:36:52.355Z","2023-07-08T01:36:56.885Z",TRUE,"pitch","9b2c852a-c231-4dce-a5b9-644ebbfd8e90",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2695,1.5195,NA,97.94,219.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Yainer Diaz singles on a line drive to right fielder Teoscar Hernandez.",0,9,1,41,"bottom",4,"2023-07-08T01:36:26.503Z","2023-07-08T01:37:42.754Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.1,14,0.91,0.3958,5.3627,32.5328,-24.3365,-12.3379,4.045,0.5001,0.7243,11.3059,-138.6543,-6.9207,-2.0379,50.0014,4.8893,-23.8944,39.6,7.2,24,2220,238,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5.9,19.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
