"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744939,"2024-05-01",3,"2024-05-01T20:17:50.623Z","2024-05-01T20:17:54.417Z",TRUE,"pitch","246cd774-4741-4395-b8ba-4852577be6e7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.27,1.51,NA,103.36,186.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Kyle Isbel.",0,0,0,33,"bottom",5,"2024-05-01T20:16:55.565Z","2024-05-01T20:18:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.4,71.8,9,0.79,0.4789,5.9924,26.5518,-41.3434,7.593,-6.9679,0.3579,1.95,1.7001,-115.4851,0.9802,-1.3778,50.0006,5.5774,9.9962,14.4,13.2,24,3264,43,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-11.9,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:17:40.129Z","2024-05-01T20:17:45.111Z",TRUE,"pitch","3c2fcf42-dc4c-4512-9479-0eae42f4490c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2741,1.6129,NA,111.04,188.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Kyle Isbel.",0,0,0,33,"bottom",5,"2024-05-01T20:16:55.565Z","2024-05-01T20:18:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.5,8,0.91,0.4072,6.8304,30.389,-22.5143,-10.0399,5.2764,0.1564,1.8656,6.7344,-134.7263,-4.3704,-1.0764,50.0033,5.1083,-18.3814,36,6,24,2420,222,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:17:27.482Z","2024-05-01T20:17:31.710Z",TRUE,"pitch","477bfce6-2526-4a3b-bda2-08574597f050",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2741,1.5798,NA,101.9,213.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Kyle Isbel.",0,0,0,33,"bottom",5,"2024-05-01T20:16:55.565Z","2024-05-01T20:18:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,14,0.91,0.4322,6.6327,25.1189,-28.0429,1.0444,2.5354,0.3962,0.9478,3.736,-126.5745,-5.4601,-1.2327,50.0004,5.3701,1.6987,4.8,7.2,24,2766,157,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.6,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:17:15.376Z","2024-05-01T20:17:20.122Z",TRUE,"pitch","18a26140-18b9-4927-b073-022b06273387",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2528,1.547,NA,71.88,167.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Kyle Isbel.",0,0,0,33,"bottom",5,"2024-05-01T20:16:55.565Z","2024-05-01T20:18:42.594Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.4,12,0.92,0.4021,6.3709,31.0761,-13.7437,-3.6997,9.8137,1.1837,2.6242,6.942,-136.4205,-4.6927,-0.9176,50.0008,5.3198,-6.9473,20.4,3.6,24,2463,214,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.9,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",4,"2024-05-01T20:16:49.066Z","2024-05-01T20:16:53.992Z",TRUE,"pitch","887d8edc-d230-4e0d-bacf-cecca25a4c44",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.1539,1.6143,NA,86.22,153.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,32,"bottom",5,"2024-05-01T20:15:38.241Z","2024-05-01T20:16:53.992Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.7,3,0.91,0.4058,6.2308,30.5351,-24.0091,-9.8445,4.4289,0.8076,3.1534,7.5893,-135.1864,-1.4913,-0.7626,50.0024,5.4038,-18.1502,33.6,6,24,2515,213,NA,NA,NA,NA,NA,NA,TRUE,-23.9,7.9,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T20:16:36.370Z","2024-05-01T20:16:40.949Z",TRUE,"pitch","2ac60d0d-4e0a-4f9c-ac35-28d21df3c301",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1546,1.615,NA,64.95,183.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,32,"bottom",5,"2024-05-01T20:15:38.241Z","2024-05-01T20:16:53.992Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.2,14,2,0.4373,6.3428,25.8968,-29.7044,5.4598,1.553,1.3655,2.0513,4.4701,-125.3653,-2.6395,-1.1514,50.0011,5.5481,8.6685,18,8.4,24,2958,76,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:16:18.545Z","2024-05-01T20:16:23.118Z",TRUE,"pitch","d0be0639-da85-4c45-ac27-fc9e2655e4ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.21,1.54,NA,132.92,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,32,"bottom",5,"2024-05-01T20:15:38.241Z","2024-05-01T20:16:53.992Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.4,4,0.71,0.4244,6.2122,25.7279,-26.2884,-9.7659,3.4886,-0.4175,2.3464,5.1548,-128.8407,-2.5657,-1.1709,50.0047,5.378,-16.4885,30,7.2,24,1754,241,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:15:59.766Z","2024-05-01T20:16:04.937Z",TRUE,"pitch","eaa6da21-805d-4bca-9a75-a1a5320c51dd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2134,1.6485,NA,88.75,217.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,32,"bottom",5,"2024-05-01T20:15:38.241Z","2024-05-01T20:16:53.992Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,73.6,14,0.87,0.4708,6.2244,26.3162,-42.4659,7.4677,-7.5444,0.741,0.8039,2.4697,-117.2566,-1.4441,-1.3017,50.0019,5.4626,10.189,14.4,13.2,24,3280,43,NA,NA,NA,NA,NA,NA,FALSE,-56.4,-13.7,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:15:46.503Z","2024-05-01T20:15:50.076Z",TRUE,"pitch","81eae322-7632-462d-8ab9-2ed1d2f77749",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2567,1.6138,NA,85.86,190.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,32,"bottom",5,"2024-05-01T20:15:38.241Z","2024-05-01T20:16:53.992Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.3,9,0.88,0.4439,6.732,22.6143,-29.3417,1.0378,1.8293,0.8171,1.7932,4.3304,-123.0238,-3.1683,-1.0951,50.0002,5.5644,1.6021,4.8,8.4,24,2702,98,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.9,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T20:13:36.262Z","2024-05-01T20:13:43.190Z",TRUE,"pitch","c69459ba-4398-4784-851e-10a5389627d9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.16,1.43,NA,119.55,155.84,"ground_ball","medium","4",154,151.33,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.",0,0,0,31,"top",5,"2024-05-01T20:12:11.844Z","2024-05-01T20:13:43.190Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.2,2,2,0.3993,6.6023,29.6149,-18.1918,-3.7476,7.3353,-0.0669,3.0719,5.4436,-137.0403,-2.8292,-1.59,50.0033,5.3568,-7.1449,18,4.8,24,2112,220,83.1,-12,15,NA,NA,NA,TRUE,-17.9,12.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:13:09.533Z","2024-05-01T20:13:13.427Z",TRUE,"pitch","debfc779-a5df-4ae0-82a7-b29409effdeb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.16,1.43,NA,131.71,153.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.",0,0,0,31,"top",5,"2024-05-01T20:12:11.844Z","2024-05-01T20:13:43.190Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.1,1,2,0.4034,6.58,31.0614,-18.0679,-4.5671,7.5654,-0.386,3.1575,4.6056,-136.0044,-2.412,-1.5116,50.0047,5.3152,-8.5188,21.6,4.8,24,2177,224,NA,NA,NA,NA,NA,NA,FALSE,-18,13.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:12:51.229Z","2024-05-01T20:12:54.376Z",TRUE,"pitch","55a7ae24-83a0-4be6-9a2b-0a8f9e7d3123",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.16,1.43,NA,112.6,209.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.",0,0,0,31,"top",5,"2024-05-01T20:12:11.844Z","2024-05-01T20:13:43.190Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,78.4,14,2,0.4394,6.5881,27.8653,-27.4113,-6.4531,3.0312,0.1154,1.0853,6.433,-125.1923,-4.594,-1.6627,50.0009,5.2169,-10.1301,16.8,7.2,24,1265,254,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:12:31.074Z","2024-05-01T20:12:34.715Z",TRUE,"pitch","041f0c7e-f5de-42a5-8909-66caab70dd4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3042,1.5275,NA,107.54,173.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Adam Frazier grounds out, second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.",0,0,0,31,"top",5,"2024-05-01T20:12:11.844Z","2024-05-01T20:13:43.190Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.7,65.1,5,2,0.5301,6.4453,21.2118,-39.2588,7.9704,-6.5942,0.2481,2.4191,1.2056,-104.2303,2.4647,-1.3748,50.001,5.9349,8.5693,13.2,15.6,24,2365,47,NA,NA,NA,NA,NA,NA,FALSE,-64.8,-10.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",9,"2024-05-01T20:11:56.691Z","2024-05-01T20:12:00.354Z",TRUE,"pitch","33d1457b-6590-421b-ac4f-16fe215a4404",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.41,1.64,NA,109.48,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,30,"top",5,"2024-05-01T20:08:42.301Z","2024-05-01T20:12:00.354Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.1,2,2,0.4184,6.459,29.1447,-22.334,0.1349,5.6757,0.1973,3.5044,4.2272,-131.174,-0.9095,-1.4562,50.0003,5.529,0.2336,2.4,4.8,24,2154,203,NA,NA,NA,NA,NA,NA,TRUE,-23.5,10.3,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",7,"2024-05-01T20:10:47.805Z","2024-05-01T20:10:52.935Z",TRUE,"pitch","b0e400fe-8eda-4331-9f33-82bec7b8254e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4961,1.7201,NA,104.2,123.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,30,"top",5,"2024-05-01T20:08:42.301Z","2024-05-01T20:12:00.354Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.4,85,12,2,0.4035,6.3879,31.0046,-17.6727,-0.8113,7.7786,0.3358,4.2592,4.5954,-135.9784,-0.1174,-1.2738,50.0055,5.5335,-1.5139,1.2,3.6,24,2229,210,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",6,"2024-05-01T20:10:28.654Z","2024-05-01T20:10:33.028Z",TRUE,"pitch","136a7df1-ebc6-4519-a59e-081c5ee0b401",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4623,1.7202,NA,111.39,133.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,0,0,30,"top",5,"2024-05-01T20:08:42.301Z","2024-05-01T20:12:00.354Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,82.7,12,2,0.4156,6.4437,28.4227,-22.9475,-0.2104,5.249,0.1472,3.8886,4.1801,-131.869,-0.078,-1.4322,50.0046,5.6135,-0.3699,1.2,4.8,24,2176,200,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.7,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
