"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717115,"2023-08-05",7,"2023-08-06T01:00:28.673Z","2023-08-06T01:00:33.721Z",FALSE,"action",NA,NA,"Guardians manager Terry Francona ejected by HP umpire Mark Wegner.","Ejection",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,114378,"/api/v1/people/114378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Oscar Gonzalez singles on a sharp line drive to right fielder Oscar Colas. Jose Tena to 3rd.",0,5,1,48,"bottom",6,"2023-08-06T01:00:07.839Z","2023-08-06T01:01:04.443Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427533,"/api/v1/people/427533",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",8,"2023-08-06T01:00:33.721Z","2023-08-06T01:00:34.721Z",FALSE,"action",NA,NA,"White Sox shortstop Tim Anderson ejected by HP umpire Mark Wegner.","Ejection",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,641313,"/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Oscar Gonzalez singles on a sharp line drive to right fielder Oscar Colas. Jose Tena to 3rd.",0,5,1,48,"bottom",6,"2023-08-06T01:00:07.839Z","2023-08-06T01:01:04.443Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427533,"/api/v1/people/427533",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",9,"2023-08-06T01:00:33.721Z","2023-08-06T01:00:34.721Z",FALSE,"action",NA,NA,"Guardians third baseman Jose Ramirez ejected by HP umpire Mark Wegner.","Ejection",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,608070,"/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Oscar Gonzalez singles on a sharp line drive to right fielder Oscar Colas. Jose Tena to 3rd.",0,5,1,48,"bottom",6,"2023-08-06T01:00:07.839Z","2023-08-06T01:01:04.443Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427533,"/api/v1/people/427533",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",10,"2023-08-06T01:00:33.721Z","2023-08-06T01:00:34.721Z",FALSE,"action",NA,NA,"Guardians pitcher Emmanuel Clase ejected by HP umpire Mark Wegner.","Ejection",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Oscar Gonzalez singles on a sharp line drive to right fielder Oscar Colas. Jose Tena to 3rd.",0,5,1,48,"bottom",6,"2023-08-06T01:00:07.839Z","2023-08-06T01:01:04.443Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427533,"/api/v1/people/427533",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",12,"2023-08-06T01:00:45.953Z","2023-08-06T01:00:49.903Z",FALSE,"action",NA,NA,"Guardians third base coach Mike Sarbaugh ejected by HP umpire Mark Wegner.","Ejection",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,492531,"/api/v1/people/492531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Oscar Gonzalez singles on a sharp line drive to right fielder Oscar Colas. Jose Tena to 3rd.",0,5,1,48,"bottom",6,"2023-08-06T01:00:07.839Z","2023-08-06T01:01:04.443Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427533,"/api/v1/people/427533",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",5,"2023-08-06T00:45:39.247Z","2023-08-06T00:45:51.523Z",TRUE,"pitch","3d733fde-fa46-4a4e-9d51-8760c525d9a9",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.28,1.52,NA,123.95,172.95,"ground_ball","medium","9",203.47,110.47,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.1,5,0.95,0.4267,7.355,24.5015,-24.1085,-9.7541,4.8275,-0.1824,2.4381,9.6243,-127.9786,-2.1442,-2.7107,50.0064,5.1605,-16.3092,31.2,7.2,24,1941,230,100.2,0,52,NA,NA,NA,FALSE,-26.6,8.5,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",4,"2023-08-06T00:45:11.841Z","2023-08-06T00:45:15.392Z",TRUE,"pitch","f328ca31-8fae-435d-9b7b-eab350c4d538",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.28,1.52,NA,117.97,139.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.9,11,0.91,0.3929,6.6806,28.1078,-13.9969,-5.7146,9.2153,-0.0254,3.6829,8.5615,-138.8576,-2.1323,-2.3917,50.0052,5.3809,-11.276,33.6,3.6,24,2503,221,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.6,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",3,"2023-08-06T00:44:46.499Z","2023-08-06T00:44:51.843Z",TRUE,"pitch","d5ff8d70-74d5-4c94-9d50-1015129cb33f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1294,1.345,NA,114.8,214.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.7,14,0.9,0.4385,6.676,22.2447,-33.493,1.544,-0.8297,0.0577,0.8955,6.2212,-124.352,-3.8217,-2.6656,50.0051,5.1972,2.4457,6,8.4,24,2452,83,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-2,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",2,"2023-08-06T00:44:19.450Z","2023-08-06T00:44:24.098Z",TRUE,"pitch","06723813-6e8f-43c3-bcc6-ef433e2bbf24",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.28,1.52,NA,146.42,149.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.8,1,0.93,0.4332,7.0654,23.7796,-26.077,-8.3727,3.7632,-0.7717,3.3035,7.1115,-126.0625,0.2129,-2.531,50.0056,5.3098,-13.5818,25.2,7.2,24,1891,219,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-06T00:43:59.701Z","2023-08-06T00:44:04.358Z",TRUE,"pitch","22c46ded-6d89-4614-981d-c92223d4bcc4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3054,1.4452,NA,136.11,179.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,4,0.9,0.3967,6.827,31.3307,-12.737,-6.2371,10.0712,-0.5013,2.2033,7.7527,-138.1755,-5.9117,-2.5355,50.0033,5.2294,-12.0384,36,3.6,24,2416,223,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",0,"2023-08-06T00:43:41.426Z","2023-08-06T00:43:46.176Z",TRUE,"pitch","cd771ee3-c799-449c-b402-50ca17d2079d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2551,1.4452,NA,136.72,137.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Double","double","Jose Ramirez doubles (27) on a ground ball to right fielder Oscar Colas. Andres Gimenez scores.",1,5,1,47,"bottom",6,"2023-08-06T00:43:23.660Z","2023-08-06T00:45:51.523Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,11,0.89,0.4015,7.0335,31.4737,-16.2061,-5.1387,8.4809,-0.5173,3.7449,7.2852,-136.6879,-1.343,-2.5554,50.0053,5.3608,-9.6791,26.4,3.6,24,2536,217,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",6,"2023-08-06T00:42:54.284Z","2023-08-06T00:43:06.902Z",TRUE,"pitch","8ea50b9e-3e8c-48de-8cb2-8a3c1a7d5651",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.13,1.43,NA,108.32,161.44,"line_drive","medium","9",197.89,106.91,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Andres Gimenez doubles (19) on a line drive to right fielder Oscar Colas.",0,5,0,46,"bottom",6,"2023-08-06T00:40:21.193Z","2023-08-06T00:43:06.902Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,2,0.9,0.444,6.7098,23.5164,-34.727,2.9329,-1.6584,0.2276,2.8643,5.8374,-123.1687,0.8344,-2.5501,50.0012,5.4483,4.5223,9.6,9.6,24,2428,73,86.5,14,175,NA,NA,NA,FALSE,-40.6,-2.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",5,"2023-08-06T00:42:37.949Z","2023-08-06T00:42:43.087Z",TRUE,"pitch","077e8432-4ea3-4fe0-9536-8490e44e574a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1051,1.4053,NA,78.21,208.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Andres Gimenez doubles (19) on a line drive to right fielder Oscar Colas.",0,5,0,46,"bottom",6,"2023-08-06T00:40:21.193Z","2023-08-06T00:43:06.902Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.9,14,0.91,0.4318,6.9994,23.3815,-33.2754,2.2116,-0.6778,1.0176,1.1123,8.0756,-126.3877,-3.7551,-2.4934,50.0014,5.2619,3.6103,8.4,8.4,24,2407,69,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-1.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",4,"2023-08-06T00:41:46.762Z","2023-08-06T00:41:56.332Z",TRUE,"pitch","b559448f-a4c8-462b-9151-a96bc9a3030f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.43,NA,119.51,173.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Andres Gimenez doubles (19) on a line drive to right fielder Oscar Colas.",0,5,0,46,"bottom",6,"2023-08-06T00:40:21.193Z","2023-08-06T00:43:06.902Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.7,5,0.9,0.4485,6.9478,21.1532,-33.7985,2.6176,-1.0744,-0.0659,2.4241,5.1526,-121.5762,-0.2249,-2.5428,50.0008,5.4217,3.9648,8.4,9.6,24,2361,66,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-1.8,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",2,"2023-08-06T00:41:15.525Z","2023-08-06T00:41:19.260Z",TRUE,"pitch","8fa4c894-e6d0-4e4d-971b-d84fb3a1fef9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.43,NA,133.74,186.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Andres Gimenez doubles (19) on a line drive to right fielder Oscar Colas.",0,5,0,46,"bottom",6,"2023-08-06T00:40:21.193Z","2023-08-06T00:43:06.902Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.9,7,0.87,0.4236,7.0642,23.8277,-21.0733,-7.0822,6.5376,-0.4391,1.954,7.6812,-128.7255,-4.1431,-2.5254,50.0015,5.1925,-12.0225,26.4,6,24,1784,224,NA,NA,NA,NA,NA,NA,FALSE,-23.4,11.3,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717115,"2023-08-05",1,"2023-08-06T00:41:00.749Z","2023-08-06T00:41:05.291Z",TRUE,"pitch","831a69bc-bb36-4885-bc75-1e8e799ab18b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1554,1.3302,NA,137.34,173.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Andres Gimenez doubles (19) on a line drive to right fielder Oscar Colas.",0,5,0,46,"bottom",6,"2023-08-06T00:40:21.193Z","2023-08-06T00:43:06.902Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,4,0.9,0.3963,7.0357,30.3406,-13.5138,-5.3522,9.6426,-0.5336,2.4187,7.1635,-138.1278,-5.3889,-2.4635,50.0034,5.3013,-10.3585,31.2,3.6,24,2470,216,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
