"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747047,"2024-04-30",4,"2024-04-30T23:43:03.396Z","2024-04-30T23:43:07.165Z",TRUE,"pitch","aabc5b99-e1a2-48c4-b1b3-f855d7246e50",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.66,1.81,NA,109.77,199.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,14,0.92,0.4064,5.9627,30.3826,-9.9589,3.521,12.085,0.1896,1.453,-2.5738,-134.9773,-9.2123,0.6998,50.0038,5.6189,6.4736,26.4,2.4,24,2264,157,NA,NA,NA,NA,NA,NA,FALSE,-11.9,20,-5.8,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",2,"2024-04-30T23:42:27.186Z","2024-04-30T23:42:30.696Z",TRUE,"pitch","47a5aa75-ed30-4d06-a064-8c6d53332a16",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6612,1.9026,NA,76.38,130.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.7,12,0.9,0.405,5.8314,30.7901,-12.7598,3.8837,10.4901,1.0657,3.996,-0.9528,-135.4755,-2.4852,0.9184,50.0023,5.822,7.1876,27.6,3.6,24,2426,156,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.6,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-04-30T23:42:01.371Z","2024-04-30T23:42:05.855Z",TRUE,"pitch","421d747f-fa48-4b98-9458-cf830314bb34",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.66,1.81,NA,150.03,174.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.2,13,0.92,0.4251,5.9673,26.8264,-23.865,-1.7114,4.9414,-0.8665,2.3858,-5.2211,-128.8632,-3.2253,1.4084,50.0038,5.4978,-2.8761,9.6,6,24,2441,172,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.4,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-04-30T23:41:44.626Z","2024-04-30T23:41:48.445Z",TRUE,"pitch","e4385cd5-2238-4e33-88b4-a114f91ecde8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7944,1.9366,NA,95.54,200.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,14,0.9,0.4089,6.0225,29.9342,-12.366,5.2347,10.908,0.563,1.404,-2.7233,-134.1295,-8.6769,0.9132,50.0008,5.5697,9.5044,32.4,3.6,24,2241,155,NA,NA,NA,NA,NA,NA,FALSE,-14.3,18,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",3,"2024-04-30T23:42:43.529Z","2024-04-30T23:42:48.529Z",FALSE,"stepoff","d3a57161-6db5-4a09-a0a5-6018d5ab0a50",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",5,"2024-04-30T23:43:26.671Z","2024-04-30T23:43:37.935Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,663624,"/api/v1/people/663624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Ryan Mountcastle flies out to right fielder Juan Soto. Gunnar Henderson to 3rd.",0,1,4,35,"bottom",4,"2024-04-30T23:41:36.988Z","2024-04-30T23:43:50.603Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-04-30T23:41:01.940Z","2024-04-30T23:41:13.087Z",TRUE,"pitch","247a0373-acc1-4cb2-b02e-036b66b2779b",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.43,1.62,NA,142.7,145.58,"line_drive","medium","9",153.15,99.03,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Adley Rutschman singles on a line drive to center fielder Trent Grisham, deflected by right fielder Juan Soto. Colton Cowser scores. Gunnar Henderson to 2nd.",1,1,4,34,"bottom",4,"2024-04-30T23:40:36.476Z","2024-04-30T23:41:13.087Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,1,0.9,0.4044,5.8878,30.8352,-11.7235,3.213,11.0146,-0.6743,3.452,-5.1391,-135.6758,-3.9536,0.8306,50.003,5.7506,5.9661,20.4,2.4,24,2243,164,79.8,24,261,NA,NA,NA,FALSE,-12.4,19.2,-4.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-04-30T23:40:44.914Z","2024-04-30T23:40:48.690Z",TRUE,"pitch","2342fe5b-8cd9-45ec-a21c-068da7f8859a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.487,1.6952,NA,145.43,160.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Adley Rutschman singles on a line drive to center fielder Trent Grisham, deflected by right fielder Juan Soto. Colton Cowser scores. Gunnar Henderson to 2nd.",1,1,4,34,"bottom",4,"2024-04-30T23:40:36.476Z","2024-04-30T23:41:13.087Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.2,4,0.9,0.4208,5.8988,25.6389,-21.1175,-1.0704,6.436,-0.7459,2.9111,-5.0263,-129.864,-2.5376,1.3489,50.0045,5.4966,-1.8394,7.2,4.8,24,2429,167,NA,NA,NA,NA,NA,NA,FALSE,-22.8,11.4,3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-04-30T23:39:53.834Z","2024-04-30T23:40:01.674Z",TRUE,"pitch","3ce9623f-61b4-49da-8419-3600a5245dec",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.71,1.73,NA,134.65,168.9,"ground_ball","medium","4",154.22,149.57,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Gunnar Henderson singles on a ground ball to second baseman Gleyber Torres. James McCann scores. Colton Cowser to 2nd.",1,1,3,33,"bottom",4,"2024-04-30T23:39:51.503Z","2024-04-30T23:40:01.674Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,4,0.9,0.4204,5.848,24.4262,-21.2217,-0.7333,6.3552,-0.4631,2.5882,-4.1763,-129.7512,-3.5957,1.2555,50.0027,5.5886,-1.2631,4.8,4.8,24,2484,167,79.4,-16,10,NA,NA,NA,FALSE,-23,11,2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683002,"Gunnar Henderson","/api/v1/people/683002",681297,"Colton Cowser","/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-04-30T23:39:08.805Z","2024-04-30T23:39:53.834Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Gunnar Henderson singles on a ground ball to second baseman Gleyber Torres. James McCann scores. Colton Cowser to 2nd.",1,1,3,33,"bottom",4,"2024-04-30T23:39:51.503Z","2024-04-30T23:40:01.674Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-04-30T23:38:21.999Z","2024-04-30T23:38:30.295Z",TRUE,"pitch","7f5c33cb-076d-4720-90d5-754591c211c5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.36,1.62,NA,122.37,180.32,"ground_ball","medium","6",143.56,145.01,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Colton Cowser singles on a ground ball to shortstop Anthony Volpe. James McCann to 3rd.",0,1,2,32,"bottom",4,"2024-04-30T23:37:58.124Z","2024-04-30T23:38:30.295Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,5,0.88,0.4043,6.0496,31.2925,-13.6393,4.3979,9.987,-0.1409,2.1653,-4.1391,-135.7583,-6.8854,0.8362,50.0061,5.6947,8.1644,25.2,3.6,24,2345,155,100.8,-4,26,NA,NA,NA,FALSE,-14.9,16.7,-7.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681297,"Colton Cowser","/api/v1/people/681297",NA,NA,NA,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA
747047,"2024-04-30",0,"2024-04-30T23:38:07.990Z","2024-04-30T23:38:11.095Z",TRUE,"pitch","59f1243d-01dc-41fa-8d23-539ff08648f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.458,1.6248,NA,174.74,165.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Colton Cowser singles on a ground ball to shortstop Anthony Volpe. James McCann to 3rd.",0,1,2,32,"bottom",4,"2024-04-30T23:37:58.124Z","2024-04-30T23:38:30.295Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.6,11,0.88,0.4195,5.8709,25.4729,-21.3865,0.1796,6.2387,-1.5148,2.7244,-7.2648,-130.2163,-3.1498,1.2794,50.0054,5.5542,0.311,2.4,4.8,24,2487,165,NA,NA,NA,NA,NA,NA,FALSE,-23.2,10.9,1.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-04-30T23:37:21.618Z","2024-04-30T23:37:36.541Z",TRUE,"pitch","6bf57ed6-b613-42a3-a153-234f5748d95d",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.44,1.55,NA,115.89,190.62,"fly_ball","medium","7",85.19,57.19,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Double","double","James McCann doubles (4) on a fly ball to left fielder Aaron Judge. Jorge Mateo scores.",1,1,2,31,"bottom",4,"2024-04-30T23:36:59.018Z","2024-04-30T23:37:36.541Z",TRUE,TRUE,FALSE,FALSE,61,0,0,1,543510,"James McCann","/api/v1/people/543510","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.8,8,0.91,0.4561,5.9309,23.6255,-26.9744,9.0264,3.5648,0.0291,1.7837,-5.7548,-120.1552,-2.9709,1.2843,50.0046,5.437,13.1787,24,8.4,24,1480,123,99.8,27,388,NA,NA,NA,FALSE,-34.2,6,-14.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,543510,"James McCann","/api/v1/people/543510",NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-04-30T23:36:59.018Z","2024-04-30T23:37:03.796Z",FALSE,"stepoff","d22e8c08-8659-4126-abfc-f7bc5bd5f5fc",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Double","double","James McCann doubles (4) on a fly ball to left fielder Aaron Judge. Jorge Mateo scores.",1,1,2,31,"bottom",4,"2024-04-30T23:36:59.018Z","2024-04-30T23:37:36.541Z",TRUE,TRUE,FALSE,FALSE,61,0,0,1,543510,"James McCann","/api/v1/people/543510","R","Right",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",3,"2024-04-30T23:36:27.904Z","2024-04-30T23:36:31.507Z",TRUE,"pitch","d55f2538-6a05-400f-937a-4553f766292b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.3381,1.6515,NA,139.1,188.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Cedric Mullins called out on strikes.",0,1,1,30,"bottom",4,"2024-04-30T23:35:18.967Z","2024-04-30T23:36:31.507Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,7,0.91,0.4052,6.0897,29.9495,-11.5744,3.387,11.1325,-0.5799,1.8532,-4.8129,-135.2654,-8.007,0.7837,50.0015,5.6664,6.2666,21.6,3.6,24,2306,159,NA,NA,NA,NA,NA,NA,TRUE,-13.1,18.6,-5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,622761,"Jorge Mateo","/api/v1/people/622761",NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",2,"2024-04-30T23:36:04.110Z","2024-04-30T23:36:07.350Z",TRUE,"pitch","0d1fdb84-52ba-4240-b9f6-c0d3aa341885",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.37,1.53,NA,122.83,171.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Cedric Mullins called out on strikes.",0,1,1,30,"bottom",4,"2024-04-30T23:35:18.967Z","2024-04-30T23:36:31.507Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.6,5,0.91,0.4072,5.9541,28.6956,-11.1643,3.5829,11.4592,-0.153,2.4829,-3.9252,-134.4283,-6.3892,0.8595,50.0001,5.6802,6.5674,25.2,3.6,24,2350,155,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.6,-5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
