"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717231,"2023-07-28",2,"2023-07-29T01:09:56.933Z","2023-07-29T01:10:01.477Z",TRUE,"pitch","1b6738e2-8317-4111-bdc5-3f713fdab3bf",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.3,1.5,NA,105.23,204.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Sal Frelick lines out to center fielder Michael Harris II.",0,4,4,39,"top",5,"2023-07-29T01:09:03.766Z","2023-07-29T01:10:28.873Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,73.3,14,0.88,0.4748,6.5536,21.6384,-36.3073,6.4675,-3.0622,0.3088,1.2854,4.034,-115.4013,-0.6462,-2.3029,50.0051,5.0688,8.7172,14.4,10.8,24,2790,62,NA,NA,NA,NA,NA,NA,FALSE,-49,-5.4,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T01:09:38.147Z","2023-07-29T01:09:43.944Z",TRUE,"pitch","d2ab12f0-ccba-4f44-ba8c-55b8b9e4c137",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,1,NA,NA,3.3,1.5,NA,100.74,172.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Sal Frelick lines out to center fielder Michael Harris II.",0,4,4,39,"top",5,"2023-07-29T01:09:03.766Z","2023-07-29T01:10:28.873Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.7,6,0.85,0.4194,6.7423,24.5751,-24.7607,-2.6067,4.2833,0.4265,2.4402,6.9678,-130.0754,-3.0637,-1.9358,50.0053,5.4891,-4.5154,7.2,6,24,2488,203,NA,NA,NA,NA,NA,NA,FALSE,-26.6,7.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T01:09:21.984Z","2023-07-29T01:09:26.550Z",TRUE,"pitch","6c1ac08c-bb53-466a-bf6d-099b27f16253",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9036,1.3036,NA,165.73,178.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Sal Frelick lines out to center fielder Michael Harris II.",0,4,4,39,"top",5,"2023-07-29T01:09:03.766Z","2023-07-29T01:10:28.873Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,71.6,11,0.89,0.4839,6.5523,21.0977,-35.0505,10.3013,-2.2173,-1.2785,2.2192,-0.2607,-113.2711,0.9168,-2.4997,50.003,5.3195,13.3575,20.4,12,24,2647,58,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-3.5,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T01:08:37.479Z","2023-07-29T01:08:48.453Z",TRUE,"pitch","ac50c871-57be-4cdb-b9d6-5054282aebf9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.27,1.6,NA,91.26,183.86,"ground_ball","medium","4",119.12,136.75,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Willy Adames grounds out, second baseman Ozzie Albies to first baseman Matt Olson. William Contreras to 2nd.",0,4,4,38,"top",5,"2023-07-29T01:08:00.837Z","2023-07-29T01:08:48.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.8,9,0.91,0.4191,6.6661,25.0432,-24.1167,0.0045,4.6505,0.6754,2.0339,6.7287,-130.2387,-3.982,-1.9326,50.0048,5.3873,0.0074,2.4,6,24,2530,204,72.5,6,75,NA,NA,NA,TRUE,-26,7.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T01:08:20.877Z","2023-07-29T01:08:24.916Z",TRUE,"pitch","106ade33-70fa-4e9d-ad2e-4fac64c0ab46",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4927,1.7121,NA,89.64,182.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Willy Adames grounds out, second baseman Ozzie Albies to first baseman Matt Olson. William Contreras to 2nd.",0,4,4,38,"top",5,"2023-07-29T01:08:00.837Z","2023-07-29T01:08:48.453Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,81.8,9,0.88,0.4224,6.6731,27.047,-23.4467,-1.4841,5.1248,0.7179,2.0757,7.215,-129.6694,-3.9993,-1.9075,50.0032,5.4263,-2.5279,2.4,6,24,2499,209,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T01:07:47.171Z","2023-07-29T01:07:58.382Z",TRUE,"pitch","fac4a444-4012-48bb-b05e-9c8761ec807f",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.35,1.57,NA,126.36,169.13,"line_drive","medium","9",171.2,97.73,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","William Contreras singles on a line drive to right fielder Ronald Acuna Jr.",0,4,4,37,"top",5,"2023-07-29T01:07:15.469Z","2023-07-29T01:07:58.382Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,661388,"William Contreras","/api/v1/people/661388","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.9,5,0.89,0.4271,6.615,25.9068,-24.9734,-1.0967,4.3213,-0.2455,2.5797,5.0799,-128.1211,-2.5331,-2.1094,50.0016,5.5282,-1.8273,2.4,6,24,2485,207,88.3,14,209,NA,NA,NA,FALSE,-27.7,7.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T01:07:34.617Z","2023-07-29T01:07:38.578Z",TRUE,"pitch","7af59c7d-5b64-4bda-aa4e-9923c72889e6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7645,1.7347,NA,129.36,188.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","William Contreras singles on a line drive to right fielder Ronald Acuna Jr.",0,4,4,37,"top",5,"2023-07-29T01:07:15.469Z","2023-07-29T01:07:58.382Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,661388,"William Contreras","/api/v1/people/661388","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.2,71.8,7,0.9,0.4823,6.3391,22.4146,-33.1235,8.2322,-0.7315,-0.3244,1.8675,2.2915,-113.9086,-0.3398,-2.4146,50.0018,5.3151,10.7329,18,10.8,24,2783,56,NA,NA,NA,NA,NA,NA,FALSE,-46,-1.1,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",7,"2023-07-29T01:05:20.614Z","2023-07-29T01:05:29.775Z",TRUE,"pitch","b1217d4c-00e2-49be-b233-8a74e3440364",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.31,1.51,NA,150.32,203.48,"fly_ball","medium","8",131.51,79.78,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.6,13,0.89,0.4764,6.9775,23.143,-30.5764,5.0276,1.1957,-0.8741,1.3075,-0.1165,-115.3505,-3.4547,-1.475,50.002,5.7985,6.7178,12,9.6,24,2108,90,84.8,38,299,NA,NA,NA,TRUE,-42.2,1.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",6,"2023-07-29T01:05:01.150Z","2023-07-29T01:05:05.302Z",TRUE,"pitch","f007c92e-6081-498f-a46f-b7773e18ae8e",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.31,1.51,NA,157.54,164.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.8,11,0.9,0.4164,6.9207,28.3146,-26.1041,-9.0321,3.4636,-1.0634,2.7593,3.7006,-131.6012,-2.8639,-1.3156,50.0014,5.7983,-15.8173,30,7.2,24,2110,225,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",5,"2023-07-29T01:04:47.336Z","2023-07-29T01:04:51.831Z",TRUE,"pitch","2b696a81-2a08-4734-9ceb-1299e4f3d4cd",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3088,1.5532,NA,92.42,137.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.4,12,0.9,0.4126,6.8388,28.2836,-24.7273,-9.2074,4.1735,0.6449,3.7638,7.6915,-132.7286,-1.0024,-1.0936,50.0047,5.9462,-16.4377,31.2,7.2,24,2197,222,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",4,"2023-07-29T01:04:20.500Z","2023-07-29T01:04:25.695Z",TRUE,"pitch","ddbd6f54-976c-4b66-a8f0-e27fcdb61087",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.31,1.51,NA,112.66,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,74.3,14,0.89,0.4646,7.0021,26.0616,-31.8448,3.5981,0.2333,0.1139,1.1028,2.5974,-118.6267,-4.0461,-1.4688,50.0027,5.7842,5.0455,9.6,9.6,24,2228,108,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-0.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",3,"2023-07-29T01:04:02.960Z","2023-07-29T01:04:06.428Z",TRUE,"pitch","46575b9a-9109-458d-b531-5e2cc7aafbd4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3088,1.5078,NA,61.77,229.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.3,14,0.58,0.4477,7.2,25.3422,-18.7493,-5.6169,8.8667,1.4491,0.3344,7.5021,-122.5824,-9.039,-0.9283,50.0061,5.6848,-8.5084,19.2,6,24,1277,210,NA,NA,NA,NA,NA,NA,FALSE,-24.7,14,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T01:03:45.555Z","2023-07-29T01:03:49.194Z",TRUE,"pitch","098d718b-c59f-4e6a-8c75-135b56b160e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3088,1.5532,NA,129.67,238.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79.2,13,0.72,0.4388,7.1405,24.8064,-22.012,-7.8087,6.438,-0.3325,0.0276,3.9015,-124.7632,-9.5606,-0.9009,50.0038,5.7196,-12.3264,26.4,7.2,24,1512,218,NA,NA,NA,NA,NA,NA,FALSE,-27.5,9.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T01:03:28.563Z","2023-07-29T01:03:32.186Z",TRUE,"pitch","f37e8357-7e9d-4b9c-9b9f-e73765c139c9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.51,NA,133.48,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.5,4,0.91,0.4127,6.9203,29.0002,-22.8155,-10.2031,5.2487,-0.4323,2.5287,5.3923,-132.813,-4.3844,-1.1656,50.0015,5.8645,-18.188,36,7.2,24,2114,224,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T01:03:16.483Z","2023-07-29T01:03:20.807Z",TRUE,"pitch","af6021f5-cbb1-49b5-9331-d238e0f37865",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.31,1.51,NA,138.56,168.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Michael Harris II flies out to center fielder Joey Wiemer.",0,4,4,36,"bottom",4,"2023-07-29T01:03:05.696Z","2023-07-29T01:05:29.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,4,0.9,0.4129,6.9107,28.9851,-21.8596,-9.3203,5.792,-0.5656,2.6154,4.9821,-132.7569,-4.2068,-1.2577,50.0038,5.8159,-16.6021,34.8,6,24,2141,223,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T01:02:25.728Z","2023-07-29T01:02:29.300Z",TRUE,"pitch","8eff23b8-c86f-4f42-95e7-273dd87b2912",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,125.54,174.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Orlando Arcia strikes out on automatic strike.",0,4,4,35,"bottom",4,"2023-07-29T01:01:43.334Z","2023-07-29T01:02:51.936Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,75,5,0.9,0.4634,6.8221,20.8888,-31.597,2.1721,0.4055,-0.2242,2.378,1.8335,-117.8702,-1.4241,-1.2923,50.0023,5.8884,3.0777,6,9.6,24,2187,90,NA,NA,NA,NA,NA,NA,FALSE,-40.8,0.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
