"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716923,"2023-08-20",6,"2023-08-20T20:00:52.726Z","2023-08-20T20:00:57.157Z",TRUE,"pitch","0a71e4eb-f821-4b1d-85fd-2758fe82064f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.7136,1.8547,NA,153.67,172.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.4,13,0.9,0.3905,6.2891,29.9887,-11.7055,-6.6903,10.2619,-0.9622,2.4374,2.3698,-139.9654,-7.2738,-0.9478,50.0062,5.8273,-13.3483,44.4,3.6,24,2521,217,NA,NA,NA,NA,NA,NA,TRUE,-12.1,17.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",5,"2023-08-20T20:00:34.547Z","2023-08-20T20:00:37.800Z",TRUE,"pitch","7ec4f7e0-6674-4cb3-bbdd-a77f793a236b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.7147,1.9137,NA,144.92,123.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,11,0.9,0.3885,6.0933,30.9309,-13.1559,-6.358,9.4397,-0.7325,4.2835,2.6843,-140.8038,-2.4142,-0.8703,50.0029,5.9995,-12.8107,42,3.6,24,2376,211,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",3,"2023-08-20T20:00:06.275Z","2023-08-20T20:00:09.949Z",TRUE,"pitch","76962a41-00c0-427e-bf4c-d0ad8f73b724",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.7438,1.9137,NA,105.08,160.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.3,6,0.88,0.4408,6.2216,24.7311,-28.1649,-8.0546,2.5631,0.3126,2.9052,5.8572,-124.2171,-1.6095,-1.0287,50.0014,5.9016,-12.5942,21.6,8.4,24,2017,262,NA,NA,NA,NA,NA,NA,FALSE,-33,4.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",2,"2023-08-20T19:59:50.943Z","2023-08-20T19:59:54.374Z",TRUE,"pitch","571a0de9-c1de-485b-84e9-4d71d4025f9c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.7438,1.9137,NA,165.31,132.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.2,11,0.9,0.4464,5.9524,24.6732,-32.4484,-8.6041,-0.1826,-1.2675,3.9297,2.6999,-122.7733,1.6946,-1.2647,50.0001,5.9953,-13.1117,21.6,9.6,24,2077,269,NA,NA,NA,NA,NA,NA,FALSE,-38.2,0.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",1,"2023-08-20T19:59:35.140Z","2023-08-20T19:59:38.856Z",TRUE,"pitch","e7b28e6a-8058-4abc-a4b7-bd9c88706f34",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.659,1.8556,NA,93.62,150.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.6,3,0.9,0.3938,6.185,29.6061,-16.3216,-8.2572,8.0815,0.6132,3.278,6.6608,-138.8225,-4.3919,-0.7384,50.0047,5.9593,-16.1999,40.8,4.8,24,2326,213,NA,NA,NA,NA,NA,NA,FALSE,-16,13.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",0,"2023-08-20T19:59:17.977Z","2023-08-20T19:59:22.141Z",TRUE,"pitch","ceaa942f-22a6-42ac-ba07-2ba7a8606652",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8021,1.8556,NA,158.75,153.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.4,11,0.9,0.3895,6.0665,31.6123,-16.8775,-8.0394,7.6341,-1.0953,3.1642,2.5999,-140.5868,-4.6927,-0.9871,50.0021,5.9491,-16.1054,40.8,4.8,24,2340,216,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",4,"2023-08-20T20:00:16.111Z","2023-08-20T20:00:34.547Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,0,2,47,"bottom",7,"2023-08-20T19:59:09.518Z","2023-08-20T20:00:57.157Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",5,"2023-08-20T19:58:48.495Z","2023-08-20T19:58:54.832Z",TRUE,"pitch","48a0ed11-a7a9-4990-b0ce-7754c5ba1820",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.31,1.57,NA,100.12,206.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.4,14,0.9,0.4419,6.0868,25.9645,-33.0791,-6.8623,-0.5816,0.4429,1.2018,6.0751,-124.1805,-4.4387,-1.1492,50.0035,5.7787,-10.6676,15.6,9.6,24,2153,267,NA,NA,NA,NA,NA,NA,TRUE,-39.6,-1.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",4,"2023-08-20T19:58:33.250Z","2023-08-20T19:58:36.811Z",TRUE,"pitch","9936dfef-1c27-4d11-b75e-2be60369ce53",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1612,1.5651,NA,70.25,181.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.7,14,0.9,0.4351,6.0342,25.5756,-36.1056,-5.1868,-2.45,1.2264,2.1297,7.2277,-125.8973,-2.2193,-1.0079,50.0027,5.9451,-8.3261,10.8,9.6,24,2084,262,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-4.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",3,"2023-08-20T19:58:10.519Z","2023-08-20T19:58:13.924Z",TRUE,"pitch","e55f2a3c-92a1-464f-8110-b69956a6e94f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.57,NA,133.74,160.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.5,1,0.9,0.3896,6.059,30.5623,-11.1502,-6.9809,10.4937,-0.4392,2.9119,3.965,-140.3658,-6.3743,-0.96,50.0018,5.9318,-13.9858,46.8,3.6,24,2399,216,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",2,"2023-08-20T19:57:51.565Z","2023-08-20T19:57:55.429Z",TRUE,"pitch","4e51ef2a-668d-4f76-aa16-bd7fd33ad124",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3068,1.5942,NA,74.96,227.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.9,14,0.9,0.4424,5.999,23.5143,-32.2788,-8.349,-0.0635,1.1028,0.4235,7.7777,-123.5762,-6.5042,-0.9934,50.0056,5.7852,-12.9773,19.2,9.6,24,2061,275,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-1.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",1,"2023-08-20T19:57:37.895Z","2023-08-20T19:57:42.165Z",TRUE,"pitch","ff756730-d3eb-4780-971a-de1491391fce",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2777,1.5361,NA,107.3,123.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.1,4,0.9,0.449,5.9386,23.8068,-31.5416,-9.3184,0.4221,-0.4131,2.5797,4.7953,-121.9484,-1.7247,-1.1934,50.0044,6.015,-14.0471,22.8,9.6,24,2035,276,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",0,"2023-08-20T19:54:41.915Z","2023-08-20T19:57:37.895Z",FALSE,"action",NA,NA,"Pitching Change: Dauri Moreta replaces Jose Hernandez.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664294,"/api/v1/people/664294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"46","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,2,46,"bottom",7,"2023-08-20T19:57:37.895Z","2023-08-20T19:58:54.832Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",5,"2023-08-20T19:53:59.123Z","2023-08-20T19:54:03.355Z",TRUE,"pitch","77bd0bcc-e955-4d9d-b39c-f177a76929f7",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.31,1.56,NA,91.35,178.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,2,45,"top",7,"2023-08-20T19:52:18.681Z","2023-08-20T19:54:03.355Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.6,80.4,6,0.89,0.4298,6.3451,27.1438,-35.402,7.2667,-1.9624,0.6728,2.2496,2.1187,-127.6082,-0.8765,-1.113,50.0035,5.3953,11.9415,19.2,9.6,24,3133,36,NA,NA,NA,NA,NA,NA,TRUE,-39.1,-3.5,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",4,"2023-08-20T19:53:36.124Z","2023-08-20T19:53:40.630Z",TRUE,"pitch","367a675d-4c03-46d1-98c7-2fa2ddbc527e",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2777,1.5591,NA,41.62,223.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,2,45,"top",7,"2023-08-20T19:52:18.681Z","2023-08-20T19:54:03.355Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.9,81.1,14,0.9,0.4292,6.4253,27.8445,-38.7482,6.4696,-3.9939,1.9776,0.5521,5.0206,-127.9144,-4.3578,-0.855,50.001,5.335,10.6553,16.8,9.6,24,3294,34,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716923,"2023-08-20",3,"2023-08-20T19:53:16.327Z","2023-08-20T19:53:20.080Z",TRUE,"pitch","fd86d4af-b6f7-4d3d-8c45-f60a723fb3b4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.365,1.6522,NA,47.66,206.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,2,45,"top",7,"2023-08-20T19:52:18.681Z","2023-08-20T19:54:03.355Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",88.2,81,14,0.89,0.428,6.4516,28.2535,-33.6572,8.1204,-0.8927,1.8191,1.1936,4.1046,-128.3183,-3.8853,-0.8599,50.0058,5.3692,13.4495,22.8,9.6,24,3124,29,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.3,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
