"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745416,"2024-05-27",10,"2024-05-28T00:14:49.026Z","2024-05-28T00:14:54.026Z",FALSE,"stepoff","6a2ab99b-3a8e-4909-8b1f-1d87204f0a0e",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Jake Cronenworth called out on strikes.",0,1,1,44,"bottom",6,"2024-05-28T00:10:33.547Z","2024-05-28T00:15:09.698Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",3,"2024-05-28T00:08:55.731Z","2024-05-28T00:09:08.076Z",TRUE,"pitch","8729e17f-b813-425c-971e-3be435c1999a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.72,1.66,NA,133.25,186.77,"ground_ball","medium","8",129.12,95.72,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Manny Machado singles on a ground ball to center fielder Jazz Chisholm Jr. Jurickson Profar to 2nd.",0,1,1,43,"bottom",6,"2024-05-28T00:07:43.480Z","2024-05-28T00:09:08.076Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.2,7,0.9,0.414,6.6288,30.2465,-26.8203,11.4451,3.0231,-0.4264,1.9261,-11.1824,-132.6494,-4.1425,2.3713,50.0012,5.4796,20.2509,32.4,7.2,24,2512,122,106.5,-2,29,NA,NA,NA,FALSE,-28.4,4.7,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592518,"Manny Machado","/api/v1/people/592518",595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA
745416,"2024-05-27",2,"2024-05-28T00:08:32.902Z","2024-05-28T00:08:38.962Z",TRUE,"pitch","b0890df0-4572-49b8-8ead-47838ec62acf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6667,1.6885,NA,105.41,209.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Manny Machado singles on a ground ball to center fielder Jazz Chisholm Jr. Jurickson Profar to 2nd.",0,1,1,43,"bottom",6,"2024-05-28T00:07:43.480Z","2024-05-28T00:09:08.076Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.8,14,0.91,0.4396,6.9125,25.7977,-31.4398,8.9376,0.4697,0.3039,1.0735,-8.0752,-124.728,-4.2177,2.427,50.0038,5.3876,14.0401,21.6,8.4,24,1690,113,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",1,"2024-05-28T00:08:09.102Z","2024-05-28T00:08:13.125Z",TRUE,"pitch","507a0143-9d8f-4967-bd2b-410bf6861d2a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.72,1.66,NA,88.61,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Manny Machado singles on a ground ball to center fielder Jazz Chisholm Jr. Jurickson Profar to 2nd.",0,1,1,43,"bottom",6,"2024-05-28T00:07:43.480Z","2024-05-28T00:09:08.076Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.6,9,0.9,0.4378,6.8363,27.3643,-32.5576,10.4263,-0.2401,0.7447,2.2836,-7.4937,-125.4965,-1.4226,2.4272,50.0039,5.5301,16.4937,24,9.6,24,1687,108,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.5,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-28T00:07:49.440Z","2024-05-28T00:07:52.872Z",TRUE,"pitch","22a43dce-4429-4cf5-90bb-73ea9d72ac90",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7125,1.551,NA,96.65,157.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Manny Machado singles on a ground ball to center fielder Jazz Chisholm Jr. Jurickson Profar to 2nd.",0,1,1,43,"bottom",6,"2024-05-28T00:07:43.480Z","2024-05-28T00:09:08.076Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,82.9,6,0.91,0.4146,6.6331,29.503,-23.8252,10.3079,4.7262,0.5338,2.9959,-8.3649,-132.3584,-2.3411,2.4033,50.0022,5.6453,18.2019,33.6,7.2,24,2341,126,NA,NA,NA,NA,NA,NA,FALSE,-25,8.3,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",3,"2024-05-28T00:07:19.484Z","2024-05-28T00:07:23.486Z",TRUE,"pitch","43ceeca9-ee1b-4c8b-a239-4237783e9bc6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.2774,1.4594,NA,93.12,139.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Jurickson Profar walks.",0,1,1,42,"bottom",6,"2024-05-28T00:06:22.785Z","2024-05-28T00:07:23.486Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.2,12,0.9,0.4153,6.4557,32.158,-17.9227,7.7659,8.1157,0.6264,3.687,-6.9643,-132.6193,-1.79,2.296,50.001,5.6979,13.6336,33.6,4.8,24,2380,126,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.4,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA,NA,NA,NA
745416,"2024-05-27",2,"2024-05-28T00:07:06.317Z","2024-05-28T00:07:09.997Z",TRUE,"pitch","6d191d7c-4fbf-42f2-b057-21fbdecf2124",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3461,1.551,NA,124.57,211.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Jurickson Profar walks.",0,1,1,42,"bottom",6,"2024-05-28T00:06:22.785Z","2024-05-28T00:07:23.486Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,82.8,13,0.91,0.4156,6.6366,31.102,-23.3499,11.1343,5.0269,-0.1986,0.9989,-10.0614,-132.3498,-7.1494,2.2258,50.0016,5.4733,19.5378,34.8,7.2,24,2431,128,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",1,"2024-05-28T00:06:50.806Z","2024-05-28T00:06:53.861Z",TRUE,"pitch","0c76af2b-8471-4a7e-b92a-e2aab2af2f01",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.369,1.4823,NA,104.86,240.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Jurickson Profar walks.",0,1,1,42,"bottom",6,"2024-05-28T00:06:22.785Z","2024-05-28T00:07:23.486Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.7,14,0.91,0.4429,6.8469,24.3284,-31.7812,6.9188,0.2544,0.3184,-0.0583,-7.1723,-123.6143,-6.83,2.3567,50.0041,5.4042,10.7231,15.6,8.4,24,1625,115,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-28T00:06:39.134Z","2024-05-28T00:06:42.337Z",TRUE,"pitch","c6b24796-27e0-4c2b-be8d-de7e6ad1e35d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.369,1.551,NA,83.39,199.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Jurickson Profar walks.",0,1,1,42,"bottom",6,"2024-05-28T00:06:22.785Z","2024-05-28T00:07:23.486Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82,14,0.9,0.4188,6.5791,31.5345,-25.6925,11.3144,3.7555,0.8819,1.4624,-7.4886,-131.4916,-5.6926,2.3172,50.0033,5.5971,19.5352,33.6,7.2,24,2427,134,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.5,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",3,"2024-05-28T00:04:23.850Z","2024-05-28T00:04:31.114Z",TRUE,"pitch","40cf9807-cb09-4a37-9a64-e97d85e2f5b0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.58,1.7,NA,144.57,195.64,"ground_ball","medium","1",129.72,180.48,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jesús Sánchez grounds out, pitcher Adrian Morejon to first baseman Luis Arraez.",0,1,1,41,"top",6,"2024-05-28T00:03:22.353Z","2024-05-28T00:04:31.114Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.2,7,2,0.4317,6.2867,28.3209,-36.7248,-2.7739,-2.8,-0.7232,1.5979,-6.8819,-127.3272,-2.9219,2.3845,50.0005,5.6923,-4.5123,8.4,9.6,24,2789,301,72.6,-14,7,NA,NA,NA,TRUE,-41.5,-5.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",2,"2024-05-28T00:04:10.072Z","2024-05-28T00:04:13.305Z",TRUE,"pitch","a6d64115-72f7-4f6f-8723-aec73a77f468",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.58,1.7,NA,140.54,202.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jesús Sánchez grounds out, pitcher Adrian Morejon to first baseman Luis Arraez.",0,1,1,41,"top",6,"2024-05-28T00:03:22.353Z","2024-05-28T00:04:31.114Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.5,13,2,0.4318,6.3435,26.8388,-36.5893,-3.6249,-2.71,-0.6175,1.3489,-6.1365,-127.0134,-3.5398,2.304,50.0036,5.6803,-5.9024,10.8,9.6,24,2751,298,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-5.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",1,"2024-05-28T00:03:55.048Z","2024-05-28T00:03:58.576Z",TRUE,"pitch","7c805e80-ede3-4fbc-b107-6df54352b486",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5749,1.6953,NA,152.22,178.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jesús Sánchez grounds out, pitcher Adrian Morejon to first baseman Luis Arraez.",0,1,1,41,"top",6,"2024-05-28T00:03:22.353Z","2024-05-28T00:04:31.114Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.7,13,2,0.3843,6.3699,32.9046,-10.7332,3.3862,10.4222,-0.9239,2.2178,-8.7308,-142.5429,-7.8103,1.7393,50.0006,5.6717,6.9661,21.6,2.4,24,2459,153,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-28T00:03:31.042Z","2024-05-28T00:03:34.136Z",TRUE,"pitch","c49a2954-1789-40fc-b0b7-f4d9dcef2152",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.7,NA,117.49,171.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jesús Sánchez grounds out, pitcher Adrian Morejon to first baseman Luis Arraez.",0,1,1,41,"top",6,"2024-05-28T00:03:22.353Z","2024-05-28T00:04:31.114Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,89.8,5,2,0.3826,6.5184,35.174,-17.8826,6.4644,6.8952,-0.0129,2.4993,-7.5761,-143.5233,-6.2812,1.829,50.0062,5.8418,13.4044,31.2,4.8,24,2476,143,NA,NA,NA,NA,NA,NA,FALSE,-16.9,11.3,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",0,"2024-05-28T00:02:59.308Z","2024-05-28T00:03:08.399Z",TRUE,"pitch","14bd963c-48b9-48f1-8705-7e87dd5cbba7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.77,1.76,NA,151.44,179.37,"popup","medium","4",150.72,132.53,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Josh Bell pops out to second baseman Jake Cronenworth.",0,1,1,40,"top",6,"2024-05-28T00:02:55.069Z","2024-05-28T00:03:08.399Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,605137,"Josh Bell","/api/v1/people/605137","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.3,13,2,0.3863,6.4715,32.5544,-11.5991,2.4642,10.104,-0.9034,2.2004,-8.0181,-141.8223,-8.0203,1.6406,50.0003,5.8053,5.017,13.2,2.4,24,2522,154,76.6,56,182,NA,NA,NA,TRUE,-12,16.8,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",5,"2024-05-28T00:02:34.042Z","2024-05-28T00:02:38.168Z",TRUE,"pitch","2b67dd42-b6c6-45ec-9d1c-d22666957e49",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.55,1.72,NA,180,208.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out on a foul tip.",0,1,1,39,"top",6,"2024-05-28T00:01:21.965Z","2024-05-28T00:02:38.168Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.2,13,2,0.4334,6.4264,27.5823,-34.6141,-3.5463,-1.516,-1.6527,1.1105,-7.9854,-126.7097,-4.6341,2.0089,50.0003,5.7504,-5.7232,12,9.6,24,2838,304,NA,NA,NA,NA,NA,NA,TRUE,-40,-3.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745416,"2024-05-27",4,"2024-05-28T00:02:18.148Z","2024-05-28T00:02:22.496Z",TRUE,"pitch","57b065d9-dc87-43de-8157-07f51da2bfe3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.506,1.6193,NA,164.51,207.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out on a foul tip.",0,1,1,39,"top",6,"2024-05-28T00:01:21.965Z","2024-05-28T00:02:38.168Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.7,13,2,0.43,6.4211,28.3096,-34.4862,-3.3669,-1.4055,-1.2465,1.1633,-7.9521,-127.7788,-4.447,2.3537,50.0056,5.66,-5.5233,10.8,8.4,24,2838,312,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-3.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
