"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716807,"2023-08-29",5,"2023-08-30T00:03:28.682Z","2023-08-30T00:03:36.735Z",TRUE,"pitch","54f63a9d-fadf-40b6-b9e4-5fe3084d6d4b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.16,1.49,NA,120.18,172.6,"fly_ball","medium","8",103.9,52.03,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,79.4,5,0.9,0.4332,5.5948,28.7719,-26.9881,1.5645,3.2136,-0.0833,2.4511,0.885,-126.9809,-3.9648,-0.6409,50.0044,6.2082,2.5256,6,7.2,24,2590,125,99,25,369,NA,NA,NA,TRUE,-31.2,5,-3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",4,"2023-08-30T00:02:40.743Z","2023-08-30T00:02:43.844Z",TRUE,"pitch","16ffe2aa-5a3d-490b-9d0f-6966fd1f4ede",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.16,1.49,NA,124.99,186.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,79.4,8,0.9,0.4333,5.5755,29.295,-25.4283,2.9407,4.179,-0.2096,1.934,0.2097,-127.0599,-5.4618,-0.6748,50.0014,6.1671,4.7429,9.6,7.2,24,2677,157,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.4,-5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",3,"2023-08-30T00:02:23.426Z","2023-08-30T00:02:27.834Z",TRUE,"pitch","a7180fd4-d128-4067-b7f1-5305ab96c290",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2425,1.4187,NA,145.58,191.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.3,7,0.9,0.4291,5.6049,28.4748,-22.6531,2.4671,5.7816,-0.7498,1.7469,-0.6238,-128.0354,-6.4925,-0.8222,50.002,6.1094,4.0619,9.6,6,24,2642,176,NA,NA,NA,NA,NA,NA,FALSE,-26.4,9.1,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",2,"2023-08-30T00:02:06.274Z","2023-08-30T00:02:10.492Z",TRUE,"pitch","e3e4fa3c-74d5-41b3-9f1a-30d77c933e10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1609,1.541,NA,97.28,123.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,81.9,12,0.85,0.4174,5.4908,31.7253,-23.2431,-9.8185,5.1358,0.5172,4.2627,5.9331,-131.9435,-0.3481,-0.5013,50.0017,6.13,-17.0691,33.6,6,24,2172,209,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.5,16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-30T00:01:51.191Z","2023-08-30T00:01:55.350Z",TRUE,"pitch","611c6f5c-c562-4b1d-921d-01f4039d910e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1609,1.5204,NA,79.1,156.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,83,12,0.88,0.4125,5.4978,32.2098,-21.1039,-9.0538,6.2178,0.9942,3.032,6.8994,-133.4467,-3.9435,-0.4654,50.002,6.0741,-16.1158,33.6,6,24,2269,210,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.4,14.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-30T00:01:38.387Z","2023-08-30T00:01:42.219Z",TRUE,"pitch","e15d6376-e808-4903-bb82-85e4f858b852",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0392,1.4587,NA,136.94,162.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Luis Arraez flies out to center fielder Jose Siri.",0,1,2,38,"bottom",5,"2023-08-30T00:01:18.983Z","2023-08-30T00:03:36.735Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,79.5,1,0.9,0.433,5.4034,27.3594,-22.9603,1.6652,5.6912,-0.5232,2.8375,-0.0037,-126.7783,-3.9057,-0.7378,50,6.2435,2.6939,6,6,24,2622,165,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.6,-3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-29T23:59:18.666Z","2023-08-29T23:59:26.372Z",TRUE,"pitch","420190e1-9a81-47a1-a5de-23881fa53068",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.54,1.67,NA,130.35,179.33,"ground_ball","medium","6",112.89,148.16,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, shortstop Jon Berti to second baseman Luis Arraez to first baseman Yuli Gurriel. Rene Pinto out at 2nd. Yandy Diaz out at 1st.",0,1,2,37,"top",5,"2023-08-29T23:59:18.666Z","2023-08-29T23:59:26.372Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.1,7,0.92,0.3896,5.9023,35.1164,-22.1832,-11.5841,5.0049,-0.3502,2.2019,7.4189,-141.1252,-5.7491,-1.5217,50.0049,5.7151,-23.1352,42,6,24,2493,226,95.6,-17,8,NA,NA,NA,TRUE,-21.4,7.9,19.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-29T23:57:00.591Z","2023-08-29T23:57:08.590Z",TRUE,"pitch","d736050e-f190-416c-8ed9-edbc8b88a2ef",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.43,1.58,NA,107.52,194.1,"ground_ball","medium","2",127.3,197.51,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Rays challenged (play at 1st), call on the field was overturned: Rene Pinto singles on a ground ball to catcher Jacob Stallings. Luke Raley to 2nd.",0,1,2,36,"top",5,"2023-08-29T23:56:11.600Z","2023-08-29T23:57:08.590Z",TRUE,FALSE,TRUE,FALSE,33,0,1,1,650907,"René Pinto","/api/v1/people/650907","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.3,8,0.9,0.427,6.0346,25.3878,-28.3995,0.531,2.2667,0.2487,1.6549,4.3149,-128.0539,-4.9123,-1.5243,50.0049,5.8086,0.8859,3.6,7.2,24,2433,170,58.2,-62,3,NA,NA,NA,FALSE,-31.9,3.2,-1.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042",TRUE,FALSE,"MF",139
716807,"2023-08-29",0,"2023-08-29T23:56:33.553Z","2023-08-29T23:56:38.077Z",TRUE,"pitch","67fd6025-b6ce-4645-bdac-91470740b9fc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.58,NA,98.53,181.75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Single","single","Rays challenged (play at 1st), call on the field was overturned: Rene Pinto singles on a ground ball to catcher Jacob Stallings. Luke Raley to 2nd.",0,1,2,36,"top",5,"2023-08-29T23:56:11.600Z","2023-08-29T23:57:08.590Z",TRUE,FALSE,TRUE,FALSE,33,0,1,1,650907,"René Pinto","/api/v1/people/650907","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.1,9,0.91,0.3907,6.0254,33.2094,-25.5221,-10.938,3.3471,0.4846,2.1122,9.4525,-140.4486,-5.267,-1.5113,50.0057,5.6821,-21.7529,36,7.2,24,2393,231,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5,17.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",5,"2023-08-29T23:56:02.417Z","2023-08-29T23:56:07.001Z",TRUE,"pitch","77538db3-f99a-42c9-9d55-c9ca89549a56",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4408,1.5615,NA,140.05,131.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.3,11,0.91,0.383,5.8283,36.0108,-16.78,-6.7767,7.446,-0.6046,3.9705,4.9121,-143.5072,-2.2205,-1.466,50.0004,5.8104,-14.0048,36,4.8,24,2383,236,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.2,11.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",4,"2023-08-29T23:55:48.826Z","2023-08-29T23:55:52.772Z",TRUE,"pitch","58843464-6f41-4fbb-8f08-26e674ecc01d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.4033,1.5615,NA,109.81,167.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.2,5,0.91,0.4194,6.6205,28.6374,-31.2662,-10.1679,0.5294,0.1888,2.6509,7.6491,-130.8058,-2.1913,-1.4582,50.0062,5.8532,-17.552,26.4,8.4,24,1988,241,NA,NA,NA,NA,NA,NA,FALSE,-33.2,0.7,16.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",3,"2023-08-29T23:55:33.103Z","2023-08-29T23:55:36.563Z",TRUE,"pitch","0c10b395-ad8a-40ea-ba12-08f4801eedfd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4033,1.4998,NA,158.68,224.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.2,13,0.92,0.4214,6.0362,28.6796,-29.4023,-10.1454,1.6234,-1.0935,0.5257,4.6131,-130.2418,-7.2677,-1.5745,50.0048,5.5919,-17.3409,27.6,8.4,24,2062,243,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.4,17.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",2,"2023-08-29T23:55:19.375Z","2023-08-29T23:55:22.842Z",TRUE,"pitch","7d86b447-4d70-419c-a8be-9acc0e906373",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.44,1.52,NA,91.79,194.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.6,9,0.91,0.4179,6.2058,28.6524,-27.4476,-9.9937,2.722,0.6613,1.6263,8.6654,-131.226,-5.1234,-1.3907,50.006,5.6575,-17.3736,28.8,7.2,24,1988,239,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4,16.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-29T23:55:05.097Z","2023-08-29T23:55:08.979Z",TRUE,"pitch","00418b9c-ff0e-463d-9ccd-6c5255e3ce3f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4408,1.5615,NA,96.16,133.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.4,12,0.8,0.3906,5.7672,36.4683,-17.4882,-8.4856,7.4011,0.5467,3.9107,8.6749,-141.0312,-2.0566,-1.4886,50.006,5.7959,-16.8458,39.6,4.8,24,2446,233,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.1,13.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-29T23:54:50.989Z","2023-08-29T23:54:54.939Z",TRUE,"pitch","5a53933a-c023-47e7-8931-0c73ad16737b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4408,1.4998,NA,153.25,184.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luke Raley walks.",0,1,2,35,"top",5,"2023-08-29T23:54:35.511Z","2023-08-29T23:56:07.001Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81,13,0.9,0.4256,5.8298,28.5671,-28.4653,0.3933,2.2157,-0.951,2.0146,2.0558,-129.0233,-3.9811,-1.8114,50.0041,5.7883,0.6581,2.4,7.2,24,2545,169,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.2,-1.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",3,"2023-08-29T23:54:23.274Z","2023-08-29T23:54:32.214Z",TRUE,"pitch","fa1d002d-8dbf-4c03-a189-fddc98860c25",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.51,1.65,NA,106.93,171.93,"fly_ball","medium","7",86.31,76.65,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jose Siri flies out to left fielder Bryan De La Cruz.",0,1,2,34,"top",5,"2023-08-29T23:53:32.644Z","2023-08-29T23:54:32.214Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.7,5,0.86,0.4283,5.8212,26.5107,-30.54,0.8005,0.9824,0.2642,2.476,4.1545,-127.9193,-2.5795,-1.4851,50.0006,5.893,1.3244,3.6,7.2,24,2477,119,84.3,31,320,NA,NA,NA,TRUE,-34,1.4,-2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
