"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747128,"2024-05-13",5,"2024-05-14T00:42:09.288Z","2024-05-14T00:42:17.928Z",TRUE,"pitch","66e9319b-0910-43bb-9161-d7d0f18af3dc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.35,1.54,NA,109.49,180.68,"ground_ball","medium","5",81.55,162.52,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.9,5,0.91,0.4302,6.5218,23.5187,-34.6663,3.2498,-1.512,0.1971,2.152,3.6417,-126.8365,-2.0542,-1.6743,50.0048,5.7107,5.3478,9.6,8.4,24,2251,121,82.8,-24,7,NA,NA,NA,TRUE,-38.6,-3,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-14T00:41:41.231Z","2024-05-14T00:41:45.989Z",TRUE,"pitch","b406cb19-22cd-4ac3-be87-9223414422fe",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.54,NA,82.85,191.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.6,14,0.9,0.4315,6.5327,24.3214,-31.5795,1.237,0.3651,0.8958,1.7443,5.6525,-126.6155,-3.459,-1.5206,50.005,5.6385,2.0199,4.8,8.4,24,2346,101,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-14T00:41:24.388Z","2024-05-14T00:41:28.823Z",TRUE,"pitch","bbd73ce5-9daa-4055-bd94-94ac9f30296a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3835,1.5241,NA,68.73,177.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.8,14,0.91,0.3848,6.7061,30.8388,-11.5211,-4.2736,10.0498,1.2664,2.2544,8.6562,-142.0411,-7.4734,-1.2576,50.0014,5.6427,-8.7822,27.6,2.4,24,2045,213,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-14T00:41:03.678Z","2024-05-14T00:41:07.813Z",TRUE,"pitch","5ac5b80c-b3b6-49c2-8e52-7640b0a99baa",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2735,1.4692,NA,100.31,190.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,9,0.9,0.435,6.5823,24.5385,-31.7886,1.7328,0.2399,0.4377,1.7758,4.6504,-125.7339,-3.4268,-1.6579,50.0025,5.725,2.7852,6,8.4,24,2397,99,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.1,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-14T00:40:46.608Z","2024-05-14T00:40:50.496Z",TRUE,"pitch","13303fd7-11e8-4240-a11a-1e1935f3e45c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.35,1.54,NA,118.99,203.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.3,13,0.9,0.4381,6.4332,25.1616,-32.6245,2.5032,-0.2894,-0.0521,1.3024,3.5961,-125.0054,-4.1873,-1.8343,50.0001,5.677,3.9605,8.4,8.4,24,2398,95,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-14T00:40:09.057Z","2024-05-14T00:40:46.608Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Miguel Amaya grounds out, third baseman Zack Short to first baseman Matt Olson.",0,0,0,37,"top",5,"2024-05-14T00:40:44.369Z","2024-05-14T00:42:17.928Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",6,"2024-05-14T00:39:14.684Z","2024-05-14T00:39:19.280Z",TRUE,"pitch","ae11ea36-c178-4406-9a56-bab495a21801",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0536,1.5241,NA,124.25,211.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.3,13,0.91,0.3899,6.5867,33.4402,-12.2286,-4.763,9.9881,-0.1902,1.0197,5.284,-140.7614,-10.2488,-1.4774,50.0026,5.5107,-9.5107,30,3.6,24,1985,212,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",7,"2024-05-14T00:39:39.390Z","2024-05-14T00:39:44.906Z",FALSE,"no_pitch","4e88cc80-94cd-46fa-bb18-2b64ddb552b1",5,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",625643,"Reynaldo López",NA,NA,NA,NA,FALSE,TRUE,670156,"Miles Mastrobuoni","/api/v1/people/670156",663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA
747128,"2024-05-13",5,"2024-05-14T00:38:41.214Z","2024-05-14T00:38:48.387Z",TRUE,"pitch","842a9b39-98c0-477a-a902-1084262fd14b",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.0536,1.5241,NA,85.61,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.8,14,0.9,0.4384,6.5003,23.4851,-32.9735,1.4736,-0.5038,0.8236,-0.008,5.911,-124.6157,-6.9663,-1.7643,50.0033,5.5249,2.3328,6,8.4,24,2364,84,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.3,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-14T00:38:04.954Z","2024-05-14T00:38:09.453Z",TRUE,"pitch","5feffe02-a740-433a-8f92-ddc914539e8b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9986,1.3043,NA,149.1,233.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.2,13,0.9,0.4419,6.448,21.8801,-32.7981,1.5368,-0.4026,-0.8421,0.1964,1.7531,-123.3919,-6.4156,-1.7583,50.0003,5.5543,2.3968,4.8,8.4,24,2428,90,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-1.8,-3.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-14T00:37:19.558Z","2024-05-14T00:37:23.613Z",TRUE,"pitch","8a2f2b73-8aec-4938-8358-672cdd89870e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.93,1.42,NA,137.63,173.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.1,4,0.91,0.3869,6.5518,31.7226,-15.2157,-3.3558,8.3516,-0.5411,2.4277,3.9606,-141.4697,-6.6253,-1.522,50.0038,5.7721,-6.815,19.2,3.6,24,1999,204,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-14T00:37:00.368Z","2024-05-14T00:37:04.316Z",TRUE,"pitch","547cb67e-c49e-40a2-b7bf-53e91c5b6930",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1085,1.4966,NA,123.39,192.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,8,0.9,0.3958,6.4131,30.7777,-14.8391,-4.8103,8.9371,-0.1678,1.6999,4.7422,-138.3711,-8.3209,-1.2785,50.0043,5.7396,-9.332,26.4,3.6,24,1950,208,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-14T00:37:44.369Z","2024-05-14T00:37:48.247Z",FALSE,"pickoff","4b9b1869-6510-4063-841b-c15dcec017e1",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-14T00:38:15.858Z","2024-05-14T00:38:41.214Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Reynaldo López. Nico Hoerner to 2nd.","Wild Pitch",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,663538,"/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5feffe02-a740-433a-8f92-ddc914539e8b","wild_pitch",NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Miles Mastrobuoni walks.",0,0,0,36,"top",5,"2024-05-14T00:36:48.811Z","2024-05-14T00:39:44.906Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-14T00:36:23.150Z","2024-05-14T00:36:33.504Z",TRUE,"pitch","063bd550-70d3-4e5a-b1b7-fa176a490f44",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.13,1.43,NA,102.72,173.42,"popup","medium","5",87.14,149.86,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Michael Busch pops out to third baseman Zack Short.",0,0,0,35,"top",5,"2024-05-14T00:34:47.765Z","2024-05-14T00:36:33.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.8,6,0.91,0.4408,6.4464,23.7743,-35.5046,2.9415,-2.1306,0.3745,2.4208,3.8987,-124.057,-1.1649,-1.5967,50.001,5.844,4.604,8.4,9.6,24,2487,84,56.6,40,161,NA,NA,NA,TRUE,-41.4,-3.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-14T00:36:00.865Z","2024-05-14T00:36:04.789Z",TRUE,"pitch","a3d06e22-7431-4ee2-a2c2-b7b1dec68170",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1635,1.4417,NA,142.02,185.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Michael Busch pops out to third baseman Zack Short.",0,0,0,35,"top",5,"2024-05-14T00:34:47.765Z","2024-05-14T00:36:33.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,7,0.91,0.3907,6.6397,31.4989,-10.1715,-4.3755,11.0508,-0.6564,1.9681,4.0566,-140.1599,-8.4354,-1.5536,50.0003,5.6797,-8.7097,32.4,2.4,24,2137,209,NA,NA,NA,NA,NA,NA,FALSE,-11,18.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
