"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717452,"2023-07-08",1,"2023-07-08T03:04:48.328Z","2023-07-08T03:04:51.516Z",TRUE,"pitch","aa986caa-3d38-4a39-bfa0-579528da113b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3817,1.6382,NA,127.1,175.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Kyle Lewis singles on a line drive to left fielder Bryan Reynolds.",0,1,5,42,"bottom",5,"2023-07-08T03:04:45.958Z","2023-07-08T03:05:31.776Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.4,5,0.9,0.396,6.9089,28.2876,-32.0167,-10.5055,0.0839,-0.2649,2.3549,9.0947,-137.89,-0.3662,-2.2277,50.006,4.6344,-20.4017,30,7.2,24,2110,242,NA,NA,NA,NA,NA,NA,FALSE,-30,0.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T03:03:14.953Z","2023-07-08T03:04:48.328Z",FALSE,"action",NA,NA,"Pitching Change: Yohan Ramirez replaces Rich Hill.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670990,"/api/v1/people/670990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Single","single","Kyle Lewis singles on a line drive to left fielder Bryan Reynolds.",0,1,5,42,"bottom",5,"2023-07-08T03:04:45.958Z","2023-07-08T03:05:31.776Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",5,"2023-07-08T03:02:00.306Z","2023-07-08T03:02:08.788Z",TRUE,"pitch","76157fc5-d9e7-4ced-a669-d559404c158a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.27,1.63,NA,85.57,186.53,"ground_ball","medium","6",111.46,154.62,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.6,9,0.9,0.4176,7.101,23.2673,-25.52,1.6149,3.8043,0.8246,1.9351,8.5649,-130.3525,-4.5272,-2.692,50.0033,5.5842,2.821,9.6,6,24,2402,157,71,-20,6,NA,NA,NA,TRUE,-27.5,6.2,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",3,"2023-07-08T03:01:26.603Z","2023-07-08T03:01:32.608Z",TRUE,"pitch","97aaa6ad-255d-44fa-a4a8-6a123dfd492a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3015,1.6282,NA,110.34,177.04,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.9,5,2,0.3982,6.8765,28.3635,-15.4636,-1.8592,8.7104,0.1748,2.2865,7.9131,-137.1719,-6.6032,-2.4972,50.005,5.7661,-3.5679,7.2,3.6,24,2409,203,NA,NA,NA,NA,NA,NA,FALSE,-16,14.6,1.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",1,"2023-07-08T03:00:53.351Z","2023-07-08T03:00:57.410Z",TRUE,"pitch","6b49d2b2-ff25-47a6-a172-548f342def16",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4011,1.6282,NA,72.57,184.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,84,14,0.9,0.4158,6.7578,23.1946,-24.7803,0.2272,4.1955,1.1656,2.0225,9.8121,-130.8614,-4.5796,-2.6358,50.0063,5.6132,0.401,4.8,6,24,2348,181,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7,-2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T03:00:34.013Z","2023-07-08T03:00:37.700Z",FALSE,"pickoff","861a736d-73c5-4b27-83f9-8858534be9bc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",2,"2023-07-08T03:01:10.520Z","2023-07-08T03:01:14.658Z",FALSE,"pickoff","3d9aa110-03fc-45fe-b504-3151a583caf0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",4,"2023-07-08T03:01:41.182Z","2023-07-08T03:02:00.306Z",FALSE,"action",NA,NA,"Tucupita Marcano steals (5) 2nd base.","Stolen Base 2B",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,672779,"/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97aaa6ad-255d-44fa-a4a8-6a123dfd492a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Henry Davis grounds out, shortstop Nick Ahmed to first baseman Christian Walker.",0,1,5,41,"top",5,"2023-07-08T03:00:51.184Z","2023-07-08T03:02:08.788Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",1,"2023-07-08T02:59:58.899Z","2023-07-08T03:00:08.614Z",TRUE,"pitch","07f3c76d-130a-4145-8873-86fb65343e0d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.21,1.5,NA,79.67,162.66,"popup","medium","6",106.55,114.92,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Austin Hedges pops out to shortstop Nick Ahmed.",0,1,5,40,"top",5,"2023-07-08T02:59:32.657Z","2023-07-08T03:00:08.614Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,82.1,12,2,0.4232,6.8954,24.8393,-27.6625,1.9596,2.6581,0.9793,2.8193,8.685,-129.0201,-1.8951,-2.6744,50.0048,5.6786,3.3309,9.6,7.2,24,2335,136,68.8,46,219,NA,NA,NA,TRUE,-30,4.7,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T02:59:40.134Z","2023-07-08T02:59:44.277Z",TRUE,"pitch","ae84bda3-c029-4d38-8d14-6dd3fe703b94",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.21,1.5,NA,45.97,186.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Austin Hedges pops out to shortstop Nick Ahmed.",0,1,5,40,"top",5,"2023-07-08T02:59:32.657Z","2023-07-08T03:00:08.614Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.4,14,2,0.4289,6.9151,24.2643,-30.3149,2.0529,1.1223,1.8635,1.9398,10.7866,-127.3252,-3.3989,-2.6811,50.0016,5.6713,3.3951,9.6,7.2,24,2394,119,NA,NA,NA,NA,NA,NA,FALSE,-34,1.6,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",7,"2023-07-08T02:58:59.214Z","2023-07-08T02:59:12.567Z",TRUE,"pitch","4752086b-e3bd-4a01-bb48-d01476591d6d",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.1,1.5,NA,112.45,180.05,"ground_ball","medium","8",136.3,82.63,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.9,5,0.91,0.3978,6.7249,29.0112,-13.8398,-2.2104,9.5394,0.1193,2.1753,7.9302,-137.4169,-7.1394,-2.5105,50.0046,5.7379,-4.2497,9.6,3.6,24,2285,208,102.1,4,84,NA,NA,NA,FALSE,-14.5,16,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",6,"2023-07-08T02:58:25.021Z","2023-07-08T02:58:29.753Z",TRUE,"pitch","a24bfe62-60ca-4a3b-b05b-0acdb2d8cae6",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.1,1.5,NA,80.57,249.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.4,77.3,14,0.9,0.453,6.7506,24.6393,-39.2001,-0.3235,-4.7531,0.9556,-0.4057,8.412,-121.1129,-6.0756,-2.5271,50.0019,5.5811,-0.4795,1.2,10.8,24,2394,32,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-9.8,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",5,"2023-07-08T02:57:53.330Z","2023-07-08T02:57:57.069Z",TRUE,"pitch","8e7ea2a7-b996-4eac-8b51-76670b17ef06",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.1,1.5,NA,101.23,137.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,12,2,0.3989,6.5496,29.4094,-15.3268,-1.4753,8.8157,0.4137,3.7495,8.4022,-137.1535,-2.8832,-2.4936,50.005,5.8554,-2.8209,3.6,3.6,24,2217,203,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",4,"2023-07-08T02:57:29.772Z","2023-07-08T02:57:34.519Z",TRUE,"pitch","2cd96edb-5182-4b22-8429-b103416ac856",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2292,1.5571,NA,92.97,192.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.7,75.7,9,0.9,0.4608,6.6116,22.8538,-42.4513,1.2429,-7.177,0.6305,1.7085,7.0495,-118.8877,-0.6035,-2.5351,50.0055,5.8196,1.7781,3.6,12,24,2326,35,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-12.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",2,"2023-07-08T02:56:57.907Z","2023-07-08T02:57:01.016Z",TRUE,"pitch","6bd0cd98-b739-4989-92a0-8872759d9440",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.1,1.5,NA,111.27,192.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82,75.8,8,0.9,0.4596,6.5627,23.4186,-42.6133,0.809,-7.2588,0.1503,1.707,6.2581,-119.275,-0.6482,-2.6151,50.005,5.8323,1.1619,2.4,12,24,2384,35,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-13.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",1,"2023-07-08T02:56:33.503Z","2023-07-08T02:56:38.382Z",TRUE,"pitch","dee180d6-4690-441a-bc2e-7c6b420ab159",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0651,1.4982,NA,127.73,139.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tucupita Marcano singles on a ground ball to center fielder Corbin Carroll. Jared Triolo scores.",1,1,5,39,"top",5,"2023-07-08T02:56:07.217Z","2023-07-08T02:59:12.567Z",TRUE,TRUE,FALSE,FALSE,33,3,2,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.5,11,0.9,0.4036,6.6947,27.7316,-14.4857,-3.3974,9.4684,-0.2816,3.6639,7.1246,-135.3787,-3.4102,-2.4983,50.0044,5.9449,-6.3486,18,3.6,24,2324,200,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
