"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747041,"2024-05-11",0,"2024-05-11T21:21:56.568Z","2024-05-11T21:22:01.634Z",TRUE,"pitch","95b98db4-0a44-41c0-9580-b530a914fa5b",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.18,1.52,NA,119.43,195.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Kevin Newman doubles (3) on a ground ball to center fielder Colton Cowser. Blaze Alexander to 3rd.",0,2,2,35,"top",5,"2024-05-11T21:21:39.722Z","2024-05-11T21:22:53.189Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,621028,"Kevin Newman","/api/v1/people/621028","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.3,8,0.91,0.4583,6.2935,23.9038,-16.551,7.4575,10.8099,-0.0639,1.6045,-4.153,-119.6778,-7.4029,0.7284,50.0039,6.23,10.7779,28.8,6,24,2198,138,NA,NA,NA,NA,NA,NA,FALSE,-22.6,18,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",6,"2024-05-11T21:21:23.032Z","2024-05-11T21:21:33.702Z",TRUE,"pitch","9e9d7881-39ab-46be-b8c8-382c630c3880",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.16,1.49,NA,97.77,211.5,"fly_ball","medium","9",163.84,136.8,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,75.8,14,0.91,0.4545,6.2886,25.6324,-15.136,8.9021,11.6057,0.5044,1.0102,-2.9896,-120.9445,-8.5906,0.6068,50.0004,5.9599,13.0633,36,6,24,2216,138,60.7,35,186,NA,NA,NA,FALSE,-20.9,19,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,677942,"Blaze Alexander","/api/v1/people/677942"
747041,"2024-05-11",5,"2024-05-11T21:21:00.943Z","2024-05-11T21:21:04.784Z",TRUE,"pitch","f4d79eea-574b-44c7-a02e-db0ad96db144",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.16,1.49,NA,104.62,186.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.8,9,0.89,0.4149,6.2311,30.6113,-10.8387,4.3282,12.1108,0.3248,1.9487,-2.0581,-132.4693,-8.8107,0.5531,50.0054,6.1287,7.6259,28.8,3.6,24,2347,161,NA,NA,NA,NA,NA,NA,FALSE,-13.2,20,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",4,"2024-05-11T21:20:41.822Z","2024-05-11T21:20:45.448Z",TRUE,"pitch","abbe8957-3062-4fdd-8af4-30bfdd2dd1a0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.16,1.49,NA,153.27,160.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.3,11,0.9,0.4131,6.2522,28.5928,-13.151,5.5944,10.6847,-0.9515,2.8962,-5.936,-132.6309,-6.0987,0.5897,50.001,6.1861,9.9581,31.2,3.6,24,2423,153,NA,NA,NA,NA,NA,NA,FALSE,-14.8,18.2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",3,"2024-05-11T21:20:25.085Z","2024-05-11T21:20:29.051Z",TRUE,"pitch","3326a07c-49f0-4066-bb24-bed7ae38882b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.157,1.4542,NA,140,142.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.4,11,0.9,0.4157,6.1917,30.166,-11.3562,4.1618,11.8606,-0.6033,3.5725,-4.5774,-132.1477,-4.6996,0.6169,50.0019,6.2193,7.3045,26.4,3.6,24,2415,153,NA,NA,NA,NA,NA,NA,FALSE,-12.8,20.5,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",2,"2024-05-11T21:20:00.412Z","2024-05-11T21:20:05.710Z",TRUE,"pitch","33733dc7-bf4f-464f-ae4c-5643bf466cdb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2001,1.4609,NA,142.93,220.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.9,70.2,13,0.91,0.4944,6.0683,24.6232,-39.1049,-7.8789,-5.6082,-0.6803,0.664,-1.4231,-111.8015,-3.2033,0.9905,50.0024,6.2243,-9.7367,14.4,13.2,24,2400,324,NA,NA,NA,NA,NA,NA,FALSE,-58,-10.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T21:19:43.326Z","2024-05-11T21:19:47.739Z",TRUE,"pitch","fa498fe0-f92d-432e-9126-8396d43b9cda",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.49,NA,122.63,158.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,82.3,2,0.9,0.4152,6.1457,32.9748,-12.1177,2.8025,11.4251,-0.1478,2.9767,-3.4386,-132.7957,-6.2909,0.8103,50.0025,6.2879,4.9198,16.8,3.6,24,2342,151,NA,NA,NA,NA,NA,NA,FALSE,-14,19.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",0,"2024-05-11T21:19:28.334Z","2024-05-11T21:19:33.544Z",TRUE,"pitch","726c1c02-cd73-481f-b600-755db0dff744",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.16,1.49,NA,135.64,137.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blaze Alexander singles on a fly ball to right fielder Anthony Santander.",0,2,2,34,"top",5,"2024-05-11T21:19:07.557Z","2024-05-11T21:21:33.702Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82,11,0.9,0.4167,6.0978,32.0329,-12.1029,3.02,11.506,-0.4891,3.765,-4.1526,-132.2033,-4.3918,0.7204,50.0003,6.3574,5.2672,18,3.6,24,2372,155,NA,NA,NA,NA,NA,NA,FALSE,-13.7,19.9,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",3,"2024-05-11T21:18:49.871Z","2024-05-11T21:18:57.741Z",TRUE,"pitch","5e2d5cc1-8e8a-449a-8e1a-42905cb3930e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.4,1.56,NA,92.23,183.82,"fly_ball","medium","7",35.31,99.8,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Gabriel Moreno flies out to left fielder Heston Kjerstad.",0,2,2,33,"top",5,"2024-05-11T21:17:54.186Z","2024-05-11T21:18:57.741Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,73.4,9,0.91,0.4668,6.0361,26.5331,-19.3513,8.5981,9.2406,0.65,2.0355,-3.1965,-118.1955,-5.3647,0.9174,50.0037,6.1588,11.9339,28.8,7.2,24,2286,130,94.8,28,332,NA,NA,NA,TRUE,-26.6,15.4,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",2,"2024-05-11T21:18:36.884Z","2024-05-11T21:18:40.464Z",TRUE,"pitch","d42e771d-1556-4965-bbaf-2019f6a645a4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3847,1.5697,NA,159.18,120.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Gabriel Moreno flies out to left fielder Heston Kjerstad.",0,2,2,33,"top",5,"2024-05-11T21:17:54.186Z","2024-05-11T21:18:57.741Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,80.8,11,0.91,0.4203,6.1549,34.0853,-10.3273,3.4947,12.7771,-1.1065,4.3869,-6.3273,-131.5175,-2.9769,0.9029,50.0063,6.3266,5.978,21.6,2.4,24,2436,150,NA,NA,NA,NA,NA,NA,FALSE,-11.6,22.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T21:18:22.642Z","2024-05-11T21:18:26.443Z",TRUE,"pitch","3c20ec67-917c-4a13-8cbd-b3940dfae41c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4114,1.5964,NA,63.3,174.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Gabriel Moreno flies out to left fielder Heston Kjerstad.",0,2,2,33,"top",5,"2024-05-11T21:17:54.186Z","2024-05-11T21:18:57.741Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,73.6,14,0.91,0.4654,6.1308,25.986,-16.4711,7.7704,11.2375,1.4088,2.3633,-1.9,-118.4127,-5.2364,1.2203,50.0031,6.1458,10.8578,31.2,6,24,2198,131,NA,NA,NA,NA,NA,NA,FALSE,-22.7,19.1,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",0,"2024-05-11T21:18:09.824Z","2024-05-11T21:18:13.522Z",TRUE,"pitch","d3c2b01b-9dc2-4c86-ae22-60ca20514bd7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3735,1.5567,NA,121.82,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Gabriel Moreno flies out to left fielder Heston Kjerstad.",0,2,2,33,"top",5,"2024-05-11T21:17:54.186Z","2024-05-11T21:18:57.741Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",73.7,67.4,5,0.91,0.514,5.8752,21.3563,-37.1869,-7.5286,-4.3792,-0.1265,2.1937,-0.9152,-107.2371,0.0929,1.2841,50.0011,6.3548,-8.6245,13.2,13.2,24,2044,322,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-7.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",4,"2024-05-11T21:15:42.806Z","2024-05-11T21:15:50.428Z",TRUE,"pitch","ea853115-867a-4c00-8efd-f683a61956b7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.5,1.67,NA,88.71,161.65,"ground_ball","medium","4",150.76,154.97,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Grounded Into DP","grounded_into_double_play","Jorge Mateo grounds into a double play, second baseman Blaze Alexander to shortstop Kevin Newman to first baseman Christian Walker. Heston Kjerstad out at 2nd. Jorge Mateo out at 1st.",0,2,2,32,"bottom",4,"2024-05-11T21:14:06.255Z","2024-05-11T21:15:50.428Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,6,2,0.3993,6.986,28.8506,-12.2422,-2.0891,10.4502,0.7423,2.8568,6.1065,-136.9094,-6.0628,-1.2409,50.006,5.9301,-3.9865,12,2.4,24,2286,191,92.8,-16,10,NA,NA,NA,TRUE,-12.8,17.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",3,"2024-05-11T21:15:21.441Z","2024-05-11T21:15:25.583Z",TRUE,"pitch","25e7795a-d8a5-473f-8138-847baa9206b1",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,1,NA,NA,3.4851,1.6708,NA,106.11,222.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Grounded Into DP","grounded_into_double_play","Jorge Mateo grounds into a double play, second baseman Blaze Alexander to shortstop Kevin Newman to first baseman Christian Walker. Heston Kjerstad out at 2nd. Jorge Mateo out at 1st.",0,2,2,32,"bottom",4,"2024-05-11T21:14:06.255Z","2024-05-11T21:15:50.428Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,75.6,14,2,0.4628,6.774,21.0923,-31.9719,5.7481,0.142,0.2858,0.6128,3.2206,-118.0554,-5.0297,-1.8398,50.0018,5.6917,8.1666,14.4,9.6,24,2597,58,NA,NA,NA,NA,NA,NA,FALSE,-42,-0.6,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",2,"2024-05-11T21:14:59.784Z","2024-05-11T21:15:03.919Z",TRUE,"pitch","50441a07-4acf-4d26-a5ad-898ea2db59dd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.5,1.67,NA,118.56,158.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Grounded Into DP","grounded_into_double_play","Jorge Mateo grounds into a double play, second baseman Blaze Alexander to shortstop Kevin Newman to first baseman Christian Walker. Heston Kjerstad out at 2nd. Jorge Mateo out at 1st.",0,2,2,32,"bottom",4,"2024-05-11T21:14:06.255Z","2024-05-11T21:15:50.428Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,2,2,0.3975,6.9454,29.8464,-9.0397,-2.2113,12.0227,-0.041,2.9577,4.292,-137.6714,-6.4549,-1.3312,50.004,5.9409,-4.2557,18,2.4,24,2197,194,NA,NA,NA,NA,NA,NA,FALSE,-9.8,20.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T21:14:32.647Z","2024-05-11T21:14:37.142Z",TRUE,"pitch","b2725ab7-40ce-4619-a45e-dd00aca23ef2",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.4802,1.6806,NA,71.54,225.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Grounded Into DP","grounded_into_double_play","Jorge Mateo grounds into a double play, second baseman Blaze Alexander to shortstop Kevin Newman to first baseman Christian Walker. Heston Kjerstad out at 2nd. Jorge Mateo out at 1st.",0,2,2,32,"bottom",4,"2024-05-11T21:14:06.255Z","2024-05-11T21:15:50.428Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",669194,"Ryne Nelson","/api/v1/people/669194","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,76,14,2,0.4594,6.8837,23.0202,-30.4685,7.5696,1.1889,1.1927,0.4791,4.3833,-119.2427,-5.8239,-1.6532,50.0052,5.7036,10.8975,20.4,9.6,24,2616,56,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
