"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718246,"2023-05-09",1,"2023-05-10T00:35:38.639Z","2023-05-10T00:37:22.789Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Brandon Lowe walks.",0,2,4,63,"top",8,"2023-05-10T00:38:30.057Z","2023-05-10T00:40:25.301Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",2,"2023-05-10T00:37:22.789Z","2023-05-10T00:38:32.421Z",FALSE,"action",NA,NA,"Pitching Change: Felix Bautista replaces Yennier Cano.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642585,"/api/v1/people/642585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Walk","walk","Brandon Lowe walks.",0,2,4,63,"top",8,"2023-05-10T00:38:30.057Z","2023-05-10T00:40:25.301Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",6,"2023-05-10T00:39:22.209Z","2023-05-10T00:39:40.470Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Felix Bautista. Luke Raley to 3rd.","Wild Pitch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,670042,"/api/v1/people/670042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aafefc5f-3c55-4ae2-9832-5b4c856d7b4e","wild_pitch",NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Brandon Lowe walks.",0,2,4,63,"top",8,"2023-05-10T00:38:30.057Z","2023-05-10T00:40:25.301Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",0,"2023-05-10T00:34:44.368Z","2023-05-10T00:35:02.047Z",TRUE,"pitch","4cf7a751-1176-4632-b7c0-e0d51444918d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.37,1.55,NA,122.06,179.39,"ground_ball","medium","9",183.79,117.04,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Luke Raley singles on a ground ball to right fielder Kyle Stowers. Luke Raley to 2nd. Luke Raley advances to 2nd, on a fielding error by right fielder Kyle Stowers.",0,2,4,62,"top",8,"2023-05-10T00:34:21.794Z","2023-05-10T00:35:02.047Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.5,5,0.89,0.3987,5.764,31.4277,-35.523,-10.1619,-1.7492,-0.1327,2.1998,8.9319,-137.5498,-1.8853,-2.1069,50.0063,5.3101,-19.4134,26.4,8.4,24,2109,249,107.6,4,96,NA,NA,NA,FALSE,-34.1,-3.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,670042,"Luke Raley","/api/v1/people/670042"
718246,"2023-05-09",3,"2023-05-10T00:34:17.156Z","2023-05-10T00:34:20.648Z",TRUE,"pitch","345fcace-a15c-4991-bfd2-b07ac61ac1e2",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.07,1.43,NA,124.28,215.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,2,4,61,"top",8,"2023-05-10T00:33:03.421Z","2023-05-10T00:34:20.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,81.9,13,0.91,0.4213,6.0312,29.7728,-30.1107,-11.056,1.2091,-0.1909,0.8445,8.1463,-130.4603,-6.0326,-1.9317,50.004,5.4826,-18.8861,28.8,8.4,24,1743,271,NA,NA,NA,NA,NA,NA,TRUE,-33.4,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",2,"2023-05-10T00:33:59.192Z","2023-05-10T00:34:02.855Z",TRUE,"pitch","bee95e6a-cedf-4f98-9960-1716e109462d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.07,1.43,NA,114,208.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,2,4,61,"top",8,"2023-05-10T00:33:03.421Z","2023-05-10T00:34:20.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.9,14,0.9,0.422,6.0827,28.7718,-30.9923,-10.9075,0.6939,0.0788,1.1265,8.7983,-130.0945,-5.2659,-1.9395,50.0027,5.5424,-18.588,27.6,8.4,24,1773,267,NA,NA,NA,NA,NA,NA,FALSE,-34.2,0.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",1,"2023-05-10T00:33:41.824Z","2023-05-10T00:33:44.856Z",TRUE,"pitch","0635fea7-6215-4154-aa09-9b7e9b3112e3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.07,1.43,NA,121.97,186.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,2,4,61,"top",8,"2023-05-10T00:33:03.421Z","2023-05-10T00:34:20.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.6,5,0.88,0.3992,5.7414,29.7652,-34.709,-10.0473,-1.3291,-0.1303,1.9465,8.2396,-137.0939,-2.6772,-1.8665,50.002,5.3001,-19.1608,26.4,8.4,24,2048,258,NA,NA,NA,NA,NA,NA,FALSE,-33.6,-2.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",0,"2023-05-10T00:33:25.381Z","2023-05-10T00:33:28.395Z",TRUE,"pitch","772bde5c-e272-466e-8036-bfb1aa2e1f78",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1625,1.4526,NA,195.47,186.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,2,4,61,"top",8,"2023-05-10T00:33:03.421Z","2023-05-10T00:34:20.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.6,13,0.88,0.3988,5.769,30.7822,-35.4774,-8.291,-1.7292,-2.0586,1.9546,3.9557,-137.3981,-2.2242,-2.4407,50.004,5.1883,-15.8339,22.8,8.4,24,2058,257,NA,NA,NA,NA,NA,NA,FALSE,-34.1,-3.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",3,"2023-05-10T00:32:59.250Z","2023-05-10T00:33:03.554Z",TRUE,"pitch","0151897e-4772-4d1d-afcc-9926cd8c9cf2",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.2726,1.5126,NA,138.42,158.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,2,4,60,"top",8,"2023-05-10T00:32:03.268Z","2023-05-10T00:33:03.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.5,1,0.9,0.3942,5.8676,30.9644,-35.1553,-9.4068,-1.5262,-0.5621,2.9748,7.3668,-138.9071,-0.3077,-2.0257,50.0017,5.4233,-18.3911,25.2,8.4,24,2099,255,NA,NA,NA,NA,NA,NA,TRUE,-32.6,-2.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",2,"2023-05-10T00:32:43.359Z","2023-05-10T00:32:46.992Z",TRUE,"pitch","c543d9b0-1856-4fec-b926-eed0666d88fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.389,1.5126,NA,121.77,223.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,2,4,60,"top",8,"2023-05-10T00:32:03.268Z","2023-05-10T00:33:03.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.8,13,0.9,0.4191,5.8929,27.9862,-31.4934,-11.0108,0.3919,-0.1251,0.5826,8.2887,-130.7733,-6.4663,-1.9077,50.0008,5.4543,-19.0386,27.6,8.4,24,1798,270,NA,NA,NA,NA,NA,NA,FALSE,-34.4,-0.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",1,"2023-05-10T00:32:27.343Z","2023-05-10T00:32:31.531Z",TRUE,"pitch","b4a695d6-a136-41e4-b2b6-6e04b0b665b7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3425,1.5595,NA,141.26,185.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,2,4,60,"top",8,"2023-05-10T00:32:03.268Z","2023-05-10T00:33:03.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.7,7,0.9,0.3943,5.5693,30.701,-35.5122,-10.5422,-1.707,-0.6365,1.9866,7.4319,-138.8377,-2.8301,-1.9766,50.0031,5.3794,-20.6084,27.6,8.4,24,2096,254,NA,NA,NA,NA,NA,NA,FALSE,-33.5,-3.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",0,"2023-05-10T00:32:12.800Z","2023-05-10T00:32:16.494Z",TRUE,"pitch","bf3f7485-1acf-46d4-9e5d-32d39f1f523e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5035,1.5339,NA,149.55,173.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,2,4,60,"top",8,"2023-05-10T00:32:03.268Z","2023-05-10T00:33:03.554Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,13,0.9,0.3992,5.7618,30.7637,-31.4845,-10.9838,0.3609,-0.854,2.4277,7.0923,-137.2683,-2.1754,-2.046,50.0027,5.3769,-20.9327,31.2,8.4,24,2147,257,NA,NA,NA,NA,NA,NA,FALSE,-30.4,0.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",4,"2023-05-10T00:29:59.244Z","2023-05-10T00:30:08.025Z",TRUE,"pitch","2e559c87-8446-4755-8f54-74b44013947b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.38,1.63,NA,144.8,178.54,"popup","medium","4",178.34,163.65,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Anthony Santander pops out to second baseman Taylor Walls in foul territory.",0,2,4,59,"bottom",7,"2023-05-10T00:28:16.005Z","2023-05-10T00:30:08.025Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,77.8,4,2,0.4425,5.8612,25.9533,-18.3801,-8.4154,8.8979,-0.7294,2.2311,3.0614,-124.0154,-4.6496,-0.89,50.0018,5.6737,-13.0416,32.4,6,24,2313,240,84.8,63,156,NA,NA,NA,TRUE,-22.6,15.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",3,"2023-05-10T00:29:33.809Z","2023-05-10T00:29:37.020Z",TRUE,"pitch","34e45d3f-3f45-428c-bf47-c7ffa1671c90",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.63,NA,144.62,195.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Anthony Santander pops out to second baseman Taylor Walls in foul territory.",0,2,4,59,"bottom",7,"2023-05-10T00:28:16.005Z","2023-05-10T00:30:08.025Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.6,7,2,0.4445,5.9245,25.7636,-21.0796,-10.421,7.2215,-0.7246,1.5929,3.5694,-123.4666,-5.4191,-0.8395,50.0011,5.6025,-16.0042,34.8,7.2,24,2266,238,NA,NA,NA,NA,NA,NA,FALSE,-26.2,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",2,"2023-05-10T00:29:15.958Z","2023-05-10T00:29:18.958Z",TRUE,"pitch","a1f9d36a-e86c-4f79-9e71-87b17bcc773c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3562,1.6528,NA,42.83,195.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Anthony Santander pops out to second baseman Taylor Walls in foul territory.",0,2,4,59,"bottom",7,"2023-05-10T00:28:16.005Z","2023-05-10T00:30:08.025Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,84.3,14,2,0.4127,6.0224,25.3336,-21.9753,1.7671,5.7041,1.9458,1.6169,5.6821,-132.1741,-6.5095,-0.4522,50.0042,5.7,3.1599,9.6,4.8,24,2436,190,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",1,"2023-05-10T00:28:58.402Z","2023-05-10T00:29:02.420Z",TRUE,"pitch","89307ea8-4f38-4542-b74b-13586eb2b640",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4027,1.6996,NA,158.96,192.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Anthony Santander pops out to second baseman Taylor Walls in foul territory.",0,2,4,59,"bottom",7,"2023-05-10T00:28:16.005Z","2023-05-10T00:30:08.025Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87,13,2,0.3959,5.948,31.6095,-12.2538,-4.1818,10.2819,-1.1007,1.7285,0.5461,-138.485,-8.4843,-0.7574,50.0066,5.6565,-8.1048,30,3.6,24,2196,208,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718246,"2023-05-09",0,"2023-05-10T00:28:40.998Z","2023-05-10T00:28:44.256Z",TRUE,"pitch","222c1146-7d04-418e-99b9-c26778a6adb7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3794,1.6528,NA,144.15,157.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Anthony Santander pops out to second baseman Taylor Walls in foul territory.",0,2,4,59,"bottom",7,"2023-05-10T00:28:16.005Z","2023-05-10T00:30:08.025Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,76.8,1,2,0.4465,5.756,26.842,-21.7766,-11.5508,6.8417,-0.7122,3.023,3.7009,-123.1592,-2.1785,-0.7429,50.0057,5.7809,-17.5615,37.2,7.2,24,2305,241,NA,NA,NA,NA,NA,NA,FALSE,-26.4,12,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
