"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718307,"2023-05-05",0,"2023-05-05T23:56:43.968Z","2023-05-05T23:56:47.948Z",TRUE,"pitch","2de33ad0-acab-41c5-ac8b-6e57ae11efac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2965,1.5704,NA,97.36,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Whit Merrifield singles on a line drive to center fielder Jack Suwinski.",0,4,0,42,"top",6,"2023-05-05T23:56:30.893Z","2023-05-05T23:57:10.960Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.9,75.7,3,0.94,0.4547,5.9779,24.6331,-26.7637,-4.942,3.6894,0.5154,3.3099,-1.0721,-120.6978,-0.0502,1.6079,50.0048,5.698,-7.2545,15.6,7.2,24,2269,190,NA,NA,NA,NA,NA,NA,FALSE,-33,7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",3,"2023-05-05T23:56:17.444Z","2023-05-05T23:56:23.389Z",TRUE,"pitch","36e0f629-5edd-4934-892f-65e753e75801",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,2.9441,1.4297,NA,86.25,166.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Alejandro Kirk called out on strikes.",0,4,0,41,"top",6,"2023-05-05T23:55:20.164Z","2023-05-05T23:56:23.389Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.1,65.8,3,0.78,0.5249,6.4301,19.8118,-37.4092,-10.7594,-4.7613,0.8067,2.6788,0.3803,-104.8555,3.9512,2.0169,50.0034,5.171,-11.8295,18,14.4,24,2556,295,NA,NA,NA,NA,NA,NA,TRUE,-60.1,-7,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:55:56.549Z","2023-05-05T23:55:59.549Z",TRUE,"pitch","1ac17d2b-c300-46fb-8384-4d3a92c6359d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.97,1.43,NA,95.95,154.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Alejandro Kirk called out on strikes.",0,4,0,41,"top",6,"2023-05-05T23:55:20.164Z","2023-05-05T23:56:23.389Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",84.5,77.2,12,2,0.4457,6.5146,24.1609,-22.7138,6.9199,6.1854,0.5521,3.1098,-6.6022,-122.8626,1.9129,2.3741,50.0045,4.2503,10.5888,22.8,6,24,2080,115,NA,NA,NA,NA,NA,NA,FALSE,-26.4,11.9,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:55:43.689Z","2023-05-05T23:55:46.817Z",TRUE,"pitch","f8f9b25f-e66a-4e2f-9bd1-3d0dc92eedc4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.97,1.43,NA,134.6,148.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Alejandro Kirk called out on strikes.",0,4,0,41,"top",6,"2023-05-05T23:55:20.164Z","2023-05-05T23:56:23.389Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",81.6,75.8,11,0.91,0.4582,6.0052,20.28,-27.8857,-3.5551,2.9584,-0.4616,3.3331,-3.1669,-118.9954,-0.0071,1.3428,50.0055,5.8377,-5.1595,12,8.4,24,2267,209,NA,NA,NA,NA,NA,NA,FALSE,-34.9,5.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:55:32.342Z","2023-05-05T23:55:35.850Z",TRUE,"pitch","e0eb356b-fb26-4fe8-966f-df84f0e9b768",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9698,1.4297,NA,104.18,191.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Alejandro Kirk called out on strikes.",0,4,0,41,"top",6,"2023-05-05T23:55:20.164Z","2023-05-05T23:56:23.389Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.8,64.9,9,0.84,0.5352,6.1162,19.8377,-41.8724,-9.1417,-9.1817,0.3362,1.7498,0.072,-103.0166,1.985,1.4847,50.0021,5.9013,-9.6571,13.2,16.8,24,2553,316,NA,NA,NA,NA,NA,NA,FALSE,-70.8,-15.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",3,"2023-05-05T23:53:14.551Z","2023-05-05T23:53:23.795Z",TRUE,"pitch","49c3809c-4cde-43cc-8f9d-a45ead2d3647",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.36,1.59,NA,118.77,177.89,"fly_ball","medium","9",155.26,86.57,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Austin Hedges flies out to right fielder George Springer.",0,4,0,40,"bottom",5,"2023-05-05T23:52:09.627Z","2023-05-05T23:53:23.795Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595978,"Austin Hedges","/api/v1/people/595978","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.6,5,2,0.4163,6.3632,29.3248,-18.8018,-9.5426,7.6339,-0.0463,2.255,6.4151,-131.8254,-4.9208,-1.2778,50.0003,5.5434,-16.7092,37.2,6,24,2123,220,96,35,334,NA,NA,NA,TRUE,-20.5,12.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:52:55.261Z","2023-05-05T23:52:58.836Z",TRUE,"pitch","feb2d131-3435-4f00-86b0-189b605071be",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1286,1.5897,NA,106.16,187.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Austin Hedges flies out to right fielder George Springer.",0,4,0,40,"bottom",5,"2023-05-05T23:52:09.627Z","2023-05-05T23:53:23.795Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595978,"Austin Hedges","/api/v1/people/595978","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.6,9,2,0.4223,6.5328,27.593,-20.2575,-8.6615,7.002,0.2845,1.8851,7.889,-129.7731,-5.0468,-1.672,50.0064,5.4019,-14.751,31.2,6,24,2003,223,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:52:34.903Z","2023-05-05T23:52:38.703Z",TRUE,"pitch","174fded0-57f8-420d-bef9-74f5ee23a04c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1811,1.5907,NA,71.72,189.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Austin Hedges flies out to right fielder George Springer.",0,4,0,40,"bottom",5,"2023-05-05T23:52:09.627Z","2023-05-05T23:53:23.795Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595978,"Austin Hedges","/api/v1/people/595978","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83,14,2,0.4155,6.5265,28.3319,-19.7967,-10.1287,7.0359,1.188,1.8094,10.0988,-131.8746,-5.7521,-1.3772,50.005,5.4817,-17.8233,37.2,6,24,2124,221,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:52:22.990Z","2023-05-05T23:52:26.621Z",TRUE,"pitch","5fbbe3c5-adce-4e40-974a-0012dbec7e71",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2324,1.5904,NA,76.98,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Austin Hedges flies out to right fielder George Springer.",0,4,0,40,"bottom",5,"2023-05-05T23:52:09.627Z","2023-05-05T23:53:23.795Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595978,"Austin Hedges","/api/v1/people/595978","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.6,12,2,0.4124,6.4121,28.2745,-24.9804,-10.6522,4.027,1.05,2.6215,9.8213,-132.7912,-2.8644,-1.3115,50.0032,5.5302,-19.0355,33.6,7.2,24,2014,220,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:51:50.222Z","2023-05-05T23:51:57.180Z",TRUE,"pitch","501dbcda-58ea-4c08-a33d-7c24e917e99b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.28,1.56,NA,96.85,180.59,"ground_ball","medium","5",101.97,163.35,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Mark Mathias grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,4,0,39,"bottom",5,"2023-05-05T23:50:56.843Z","2023-05-05T23:51:57.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72,66.1,6,2,0.5242,6.1088,19.0102,-31.943,8.5914,0.2048,0.5286,2.1553,2.0613,-104.8012,0.6435,-1.5855,50.0001,5.5987,9.4798,16.8,12,24,2117,65,74.9,8,92,NA,NA,NA,TRUE,-52.1,1,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:51:35.968Z","2023-05-05T23:51:39.809Z",TRUE,"pitch","d805fa8d-1e4e-4d48-84e7-f1c21fb1f558",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3333,1.5871,NA,113.61,148.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Mark Mathias grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,4,0,39,"bottom",5,"2023-05-05T23:50:56.843Z","2023-05-05T23:51:57.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.6,78.7,2,2,0.4388,6.2842,24.2743,-26.5603,0.9245,3.5575,0.089,3.3304,3.9223,-124.6697,-0.423,-1.6228,50.0058,5.6881,1.4598,4.8,7.2,24,2045,173,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.6,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:51:15.730Z","2023-05-05T23:51:19.157Z",TRUE,"pitch","5b6f6a83-94b6-4cf4-8f05-8a233bc95daa",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.28,1.56,NA,120,170.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Mark Mathias grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,4,0,39,"bottom",5,"2023-05-05T23:50:56.843Z","2023-05-05T23:51:57.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,664029,"Mark Mathias","/api/v1/people/664029","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.4,5,2,0.4177,6.3329,28.7098,-22.4675,-9.9996,5.5781,-0.0787,2.5146,6.769,-131.3156,-3.6206,-1.3952,50.0041,5.5897,-17.4041,34.8,6,24,2089,225,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.5,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",1,"2023-05-05T23:50:41.945Z","2023-05-05T23:50:48.486Z",TRUE,"pitch","b3059449-86b2-4889-bfc7-8491e8273c43",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.25,1.58,NA,104.32,160.07,"ground_ball","medium","4",152.21,150.64,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Tucupita Marcano grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,4,0,38,"bottom",5,"2023-05-05T23:50:10.414Z","2023-05-05T23:50:48.486Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.2,3,2,0.4194,6.2281,27.057,-19.5773,-9.3156,7.2873,0.3326,2.9152,7.763,-130.5265,-2.744,-1.4674,50.0012,5.4514,-16.0989,36,6,24,2055,224,98.7,3,76,NA,NA,NA,TRUE,-21.1,12.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",0,"2023-05-05T23:50:29.818Z","2023-05-05T23:50:32.818Z",TRUE,"pitch","73e56f7c-a92c-4389-9d03-384a270f1460",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1728,1.5797,NA,166.87,159.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Tucupita Marcano grounds out, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",0,4,0,38,"bottom",5,"2023-05-05T23:50:10.414Z","2023-05-05T23:50:48.486Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.1,11,2,0.415,6.1321,27.1776,-21.2728,-8.552,6.1748,-1.3083,2.943,3.5357,-131.814,-2.977,-1.5536,50.0022,5.652,-15.0964,33.6,6,24,2034,220,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",3,"2023-05-05T23:47:45.070Z","2023-05-05T23:48:00.560Z",TRUE,"pitch","0522f442-b777-4894-af9b-41c889611ffc",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.42,1.64,NA,103.07,146.72,"fly_ball","hard","8",82.27,40.24,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Matt Chapman doubles (16) on a sharp fly ball to center fielder Jack Suwinski. Matt Chapman out at 3rd on the throw, center fielder Jack Suwinski to shortstop Tucupita Marcano to third baseman Rodolfo Castro.",0,4,0,37,"top",5,"2023-05-05T23:46:50.373Z","2023-05-05T23:48:00.560Z",TRUE,FALSE,FALSE,TRUE,34,1,2,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.6,79.7,3,0.81,0.4306,6.1814,27.0922,-18.5603,6.639,8.317,0.3655,3.4094,-5.9511,-127.3913,-0.1947,1.8735,50.0056,4.9588,10.8726,27.6,4.8,24,2191,123,106.7,22,407,NA,NA,NA,TRUE,-20.5,15.2,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718307,"2023-05-05",2,"2023-05-05T23:47:27.611Z","2023-05-05T23:47:30.808Z",TRUE,"pitch","bd923602-e430-45a2-9e68-836212bf80b8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.42,1.64,NA,97.09,132.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Matt Chapman doubles (16) on a sharp fly ball to center fielder Jack Suwinski. Matt Chapman out at 3rd on the throw, center fielder Jack Suwinski to shortstop Tucupita Marcano to third baseman Rodolfo Castro.",0,4,0,37,"top",5,"2023-05-05T23:46:50.373Z","2023-05-05T23:48:00.560Z",TRUE,FALSE,FALSE,TRUE,34,1,2,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.3,80.3,12,0.89,0.4269,6.2502,27.8156,-15.7711,3.8038,9.8538,0.5224,3.9356,-2.6118,-128.5246,-2.1008,1.06,50.0063,5.9949,6.3348,19.2,4.8,24,2259,166,NA,NA,NA,NA,NA,NA,FALSE,-17.6,17.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
