"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718604,"2023-04-12",6,"2023-04-12T18:35:52.714Z","2023-04-12T18:36:00.252Z",TRUE,"pitch","0959260d-2b9c-4139-ab98-5dab2896f79f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1826,1.4779,NA,156.1,172.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,77,11,0.91,0.451,6.6728,21.9229,-37.1987,-8.3877,-3.3584,-1.0258,2.4619,6.964,-121.0884,1.1337,-2.8385,50.0031,5.223,-12.5532,16.8,10.8,24,1657,266,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-5.6,13.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA
718604,"2023-04-12",5,"2023-04-12T18:35:36.017Z","2023-04-12T18:35:42.095Z",TRUE,"pitch","37209fd2-2368-4f21-ad6f-88ab93524c6d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2326,1.5031,NA,178.31,164.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.6,11,0.91,0.4535,6.7423,20.3207,-35.1357,-8.6109,-1.9929,-1.6085,2.7515,5.96,-120.1556,1.5212,-2.9857,50.006,5.2009,-12.7642,19.2,9.6,24,1562,274,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3.1,14.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",4,"2023-04-12T18:35:19.464Z","2023-04-12T18:35:26.159Z",TRUE,"pitch","49c3e9da-cba9-4fca-a5ca-246b2a62ec25",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2827,1.5283,NA,147.67,211.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86,13,0.89,0.4023,6.7177,28.4543,-14.1247,-6.9503,9.6039,-0.8046,0.9947,7.4275,-135.8995,-8.6494,-2.6639,50.0024,5.1895,-13.0623,36,4.8,24,2223,215,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.8,11.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T18:34:59.741Z","2023-04-12T18:35:04.224Z",TRUE,"pitch","b2d67365-b7b7-44ab-bab5-a5635dab459c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2826,1.4779,NA,101.23,173.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,6,0.9,0.3989,6.5009,29.5057,-13.7269,-8.6067,9.6538,0.4137,2.4243,11.4882,-137.1686,-5.0227,-2.7048,50.0063,5.2107,-16.4532,43.2,4.8,24,2281,217,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.6,13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T18:34:40.459Z","2023-04-12T18:34:46.418Z",TRUE,"pitch","5e490e64-ebc8-4972-8325-a2bf1db97115",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2826,1.5282,NA,123.27,144.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.3,11,0.9,0.3959,6.4223,27.0191,-15.2911,-9.0119,8.6848,-0.1645,3.5032,10.2219,-137.6954,-2.1716,-2.7324,50.0046,5.3221,-17.5228,44.4,4.8,24,2223,213,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.6,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T18:34:25.179Z","2023-04-12T18:34:33.790Z",TRUE,"pitch","0952653c-1eb6-4fc8-81c2-8c8efed92899",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2923,1.5031,NA,116.88,150.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,78.1,8,0.91,0.4459,6.8782,21.0094,-27.7077,-10.0196,2.9146,0.0261,1.5832,9.7028,-122.2071,-3.0795,-2.6684,50.0033,5.2059,-15.3621,26.4,8.4,24,1980,266,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.8,16.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T18:33:40.542Z","2023-04-12T18:34:25.179Z",FALSE,"action",NA,NA,"Pitching Change: Ron Marinaccio replaces Clarke Schmidt.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676760,"/api/v1/people/676760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"37","atBat","Walk","walk","Steven Kwan walks.",0,2,3,37,"bottom",5,"2023-04-12T18:34:25.179Z","2023-04-12T18:36:00.252Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T18:31:19.477Z","2023-04-12T18:31:30.931Z",TRUE,"pitch","8d090bca-69c0-4048-ac54-8a41f5bc7d25",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.1,1.49,NA,124.23,169.75,"ground_ball","medium","5",111.62,164.87,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Jose Ramirez to first baseman Josh Bell.",0,2,3,36,"top",5,"2023-04-12T18:31:00.238Z","2023-04-12T18:31:30.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,74.1,5,2,0.4676,6.4797,20.7299,-29.5669,2.2906,1.8718,-0.1896,2.5567,6.7736,-116.8517,2.9473,-3.4161,50.0016,4.0459,3.1859,8.4,8.4,24,2552,115,90.4,-7,18,NA,NA,NA,TRUE,-37.8,4.3,-5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T18:31:02.558Z","2023-04-12T18:31:09.703Z",TRUE,"pitch","4454a592-a9ee-4f18-9d69-1bd24210afad",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1,1.49,NA,73.1,164.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Jose Ramirez to first baseman Josh Bell.",0,2,3,36,"top",5,"2023-04-12T18:31:00.238Z","2023-04-12T18:31:30.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.1,12,2,0.4681,6.663,21.2383,-30.3419,3.1412,1.319,1.1518,2.7539,9.1531,-116.8455,3.4936,-3.2183,50.0025,4.0839,4.357,10.8,8.4,24,2562,106,NA,NA,NA,NA,NA,NA,FALSE,-38.8,3.6,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T18:28:34.722Z","2023-04-12T18:29:57.086Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Jose Ramirez to first baseman Josh Bell.",0,2,3,36,"top",5,"2023-04-12T18:31:00.238Z","2023-04-12T18:31:30.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T18:29:57.086Z","2023-04-12T18:31:02.558Z",FALSE,"action",NA,NA,"Pitching Change: Nick Sandlin replaces Peyton Battenfield.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,680704,"/api/v1/people/680704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"36","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Jose Ramirez to first baseman Josh Bell.",0,2,3,36,"top",5,"2023-04-12T18:31:00.238Z","2023-04-12T18:31:30.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",4,"2023-04-12T18:28:08.471Z","2023-04-12T18:28:16.743Z",TRUE,"pitch","3d6db563-0690-4154-a823-9f419d091ecd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.55,1.68,NA,134.25,162.36,"ground_ball","medium","6",117.91,143.32,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Aaron Hicks grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,2,3,35,"top",5,"2023-04-12T18:27:32.957Z","2023-04-12T18:28:16.743Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.6,4,2,0.4303,6.3514,23.7499,-22.98,-1.7069,5.5921,-0.4525,2.8305,4.8917,-126.8512,-4.7652,-2.1765,50.0047,6.5447,-2.8079,4.8,6,24,2244,170,93.8,9,148,NA,NA,NA,TRUE,-26.4,9.4,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T18:27:53.119Z","2023-04-12T18:27:57.581Z",TRUE,"pitch","e7554e0e-02c6-416f-ad66-a861f644bb58",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4101,1.6314,NA,150.46,165.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Aaron Hicks grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,2,3,35,"top",5,"2023-04-12T18:27:32.957Z","2023-04-12T18:28:16.743Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,73.4,11,2,0.4749,6.1992,20.2637,-37.8359,1.8811,-4.1922,-0.8778,2.7255,1.8374,-115.09,-1.0131,-1.9294,50.0054,6.8181,2.5376,4.8,12,24,2522,22,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-7.6,-3.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T18:27:35.123Z","2023-04-12T18:27:39.784Z",TRUE,"pitch","05814808-c5cb-4387-b915-b9a99ac9322d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4101,1.8608,NA,130.88,194.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Aaron Hicks grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,2,3,35,"top",5,"2023-04-12T18:27:32.957Z","2023-04-12T18:28:16.743Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,74.8,13,2,0.4702,6.0851,18.0275,-37.0612,-0.0712,-3.5391,-0.3642,1.6437,3.3695,-115.7248,-3.5112,-1.8192,50.0032,6.6683,-0.0984,0,10.8,24,2503,20,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-7,-0.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T18:26:18.276Z","2023-04-12T18:27:35.956Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543305,"/api/v1/people/543305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Aaron Hicks grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,2,3,35,"top",5,"2023-04-12T18:27:32.957Z","2023-04-12T18:28:16.743Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T18:27:35.956Z","2023-04-12T18:27:36.956Z",FALSE,"action",NA,NA,"Umpire change: replaces umpire Larry Vanover.","Umpire Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,433417,"/api/v1/people/433417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"umpire_substitution",NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Aaron Hicks grounds out, shortstop Amed Rosario to first baseman Josh Bell.",0,2,3,35,"top",5,"2023-04-12T18:27:32.957Z","2023-04-12T18:28:16.743Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",685410,"Peyton Battenfield","/api/v1/people/685410","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433417,"/api/v1/people/433417",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
