"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716935,"2023-08-19",3,"2023-08-19T23:51:54.900Z","2023-08-19T23:51:58.477Z",TRUE,"pitch","43bb219e-a1f2-4326-ad02-072308278a12",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3494,1.6251,NA,130.57,203.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Will Benson.",0,3,3,36,"top",5,"2023-08-19T23:51:10.953Z","2023-08-19T23:52:18.477Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.7,13,0.92,0.4513,6.2493,25.1784,-27.6211,11.3241,3.0543,-0.356,1.3194,-6.5374,-121.6282,-5.9967,0.9036,50.0013,6.2301,16.8642,28.8,8.4,24,1932,118,NA,NA,NA,NA,NA,NA,FALSE,-35,4.2,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T23:51:40.707Z","2023-08-19T23:51:43.867Z",TRUE,"pitch","e99892fc-642a-4e80-90c1-2bf940db380a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3755,1.5722,NA,191.82,189.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Will Benson.",0,3,3,36,"top",5,"2023-08-19T23:51:10.953Z","2023-08-19T23:52:18.477Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.7,13,0.88,0.411,6.2807,31.2698,-10.2104,6.4788,12.241,-1.9627,1.8284,-8.2315,-133.7227,-10.0634,0.3268,50.0063,6.3932,11.6293,38.4,3.6,24,2329,145,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.9,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T23:51:26.569Z","2023-08-19T23:51:29.569Z",TRUE,"pitch","3762b772-4c64-4e52-9753-e3f14baa432c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.53,1.65,NA,130,159.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Will Benson.",0,3,3,36,"top",5,"2023-08-19T23:51:10.953Z","2023-08-19T23:52:18.477Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.5,4,0.85,0.4191,6.1309,26.164,-21.4767,-0.1073,6.1797,-0.3411,2.9339,-3.2056,-130.439,-4.7707,0.9153,50.0056,6.3955,-0.1855,2.4,4.8,24,2394,160,NA,NA,NA,NA,NA,NA,FALSE,-23.5,10.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:51:13.256Z","2023-08-19T23:51:17.008Z",TRUE,"pitch","92bad4cf-3a73-4076-845a-28d24b6a0686",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4016,1.5986,NA,127.28,129.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Will Benson.",0,3,3,36,"top",5,"2023-08-19T23:51:10.953Z","2023-08-19T23:52:18.477Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.2,11,0.84,0.4201,6.012,25.943,-22.661,-0.5903,5.5181,-0.2698,4.0495,-2.6677,-130.127,-2.0764,0.8431,50.0027,6.5652,-1.0176,3.6,6,24,2362,167,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",7,"2023-08-19T23:48:51.275Z","2023-08-19T23:48:58.208Z",TRUE,"pitch","7e4ce2e0-09aa-4006-b992-f1ed446f925c",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.32,1.52,NA,132.94,168.29,"ground_ball","medium","5",99.34,161.23,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.2,4,2,0.4017,6.2876,26.7033,-20.5218,-8.9688,6.1734,-0.4181,2.6109,5.2674,-135.7957,-4.3511,-1.2066,50.0061,5.6417,-16.936,37.2,6,24,2053,215,88,4,75,NA,NA,NA,TRUE,-20.6,10.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",6,"2023-08-19T23:48:27.746Z","2023-08-19T23:48:34.344Z",TRUE,"pitch","37f238b1-1cde-4692-bb30-054c6e6e7f83",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.32,1.52,NA,109.02,143.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.1,12,2,0.404,6.165,30.3689,-25.0287,-9.5486,3.8395,0.2095,3.5457,7.3699,-135.7101,-1.1116,-1.3041,50.0015,5.7079,-17.7664,32.4,6,24,2174,216,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",5,"2023-08-19T23:48:09.018Z","2023-08-19T23:48:12.664Z",TRUE,"pitch","c01bcdbe-ef8d-47d3-833a-24176e4bba6f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4002,1.4951,NA,107.39,115.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.1,12,2,0.4099,6.1877,27.3047,-19.7832,-1.4363,6.8451,0.252,4.5533,4.7212,-133.3735,0.3435,-1.3505,50.0058,5.8437,-2.6019,4.8,4.8,24,2214,208,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",4,"2023-08-19T23:47:47.728Z","2023-08-19T23:47:51.234Z",TRUE,"pitch","ce485db8-069b-4092-a4e2-95931126b887",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.32,1.52,NA,135.68,154.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.6,1,2,0.4033,6.3148,27.5966,-21.5667,-2.6353,5.6699,-0.49,3.1384,4.7528,-135.4428,-1.6802,-1.9194,50.0045,5.2642,-4.9323,10.8,4.8,24,2154,226,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T23:47:20.362Z","2023-08-19T23:47:23.447Z",TRUE,"pitch","9327585d-e3af-4856-8085-422a0724eed5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.32,1.52,NA,128.9,157.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.4,1,2,0.4075,6.314,29.9441,-23.3043,-9.6981,4.8504,-0.3121,2.9968,5.4893,-134.5498,-2.8068,-1.1216,50.0026,5.7099,-17.7322,34.8,6,24,2165,215,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T23:47:01.788Z","2023-08-19T23:47:05.780Z",TRUE,"pitch","82e212ad-92f6-487c-8ecc-f420f458f148",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.348,1.4951,NA,117.83,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.7,2,2,0.4071,6.3217,28.6809,-22.651,-9.221,5.1905,-0.0218,2.9138,6.155,-134.4444,-3.1218,-1.1408,50.0004,5.6945,-16.9068,33.6,6,24,2050,223,NA,NA,NA,NA,NA,NA,FALSE,-23,9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:46:49.798Z","2023-08-19T23:46:54.165Z",TRUE,"pitch","02ce12b2-c9e2-462c-996c-453bc2ed72f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.348,1.5216,NA,152.21,153.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,85,11,2,0.4059,6.1447,27.9097,-22.6356,-8.8343,5.1699,-0.9237,3.1485,3.8952,-134.6801,-2.5384,-1.2369,50.006,5.6957,-16.3115,33.6,6,24,2032,220,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-19T23:47:34.745Z","2023-08-19T23:47:47.728Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,687952,"/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.",0,3,3,35,"bottom",4,"2023-08-19T23:46:48.690Z","2023-08-19T23:48:58.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",3,"2023-08-19T23:46:19.107Z","2023-08-19T23:46:28.745Z",TRUE,"pitch","dbab8219-529b-4107-8d14-0f2133af31ed",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.41,1.6,NA,107.56,161.85,"fly_ball","medium","8",132.71,91.79,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Votto flies out to center fielder Daulton Varsho.",0,3,3,34,"bottom",4,"2023-08-19T23:45:27.092Z","2023-08-19T23:46:28.745Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83,2,2,0.4167,6.2683,26.0054,-22.0016,0.3762,5.8041,0.2476,2.8492,3.9534,-131.1241,-3.073,-1.3244,50.0031,5.6657,0.6593,3.6,4.8,24,2208,198,83.4,46,270,NA,NA,NA,TRUE,-23.4,10.1,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",2,"2023-08-19T23:46:02.669Z","2023-08-19T23:46:06.133Z",TRUE,"pitch","3b9bab95-cfc5-4c98-adf1-1256aab56b80",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3075,1.4956,NA,163.54,123.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Votto flies out to center fielder Daulton Varsho.",0,3,3,34,"bottom",4,"2023-08-19T23:45:27.092Z","2023-08-19T23:46:28.745Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.6,11,2,0.418,6.1318,25.4916,-23.0446,-0.028,5.2366,-1.2208,4.2657,0.8705,-130.653,0.498,-1.5536,50.0003,5.7938,-0.049,0,4.8,24,2143,202,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.8,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",1,"2023-08-19T23:45:46.440Z","2023-08-19T23:45:50.188Z",TRUE,"pitch","ba8d64c9-995e-4f39-a663-d85e3f3f0735",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.41,1.6,NA,109.02,204.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Votto flies out to center fielder Daulton Varsho.",0,3,3,34,"bottom",4,"2023-08-19T23:45:27.092Z","2023-08-19T23:46:28.745Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,66.9,14,2,0.5193,6.2531,21.0154,-40.0063,7.5168,-6.9748,0.2095,1.2538,0.3564,-106.1522,-0.2805,-0.9357,50.0048,6.0076,8.4353,12,14.4,24,2458,39,NA,NA,NA,NA,NA,NA,FALSE,-64.3,-12.2,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716935,"2023-08-19",0,"2023-08-19T23:45:31.284Z","2023-08-19T23:45:35.352Z",TRUE,"pitch","18f9b9bb-2b08-489a-af19-4fbc96884b90",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3597,1.5486,NA,98.61,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Votto flies out to center fielder Daulton Varsho.",0,3,3,34,"bottom",4,"2023-08-19T23:45:27.092Z","2023-08-19T23:46:28.745Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.7,3,2,0.4013,6.3028,31.2335,-26.8843,-10.537,2.8091,0.4825,2.8073,8.9338,-136.6954,-2.0362,-1.4654,50.0049,5.4148,-19.865,33.6,7.2,24,2063,227,NA,NA,NA,NA,NA,NA,FALSE,-26.3,4.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
