"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716516,"2023-09-20",5,"2023-09-20T03:59:06.695Z","2023-09-20T03:59:07.942Z",FALSE,"no_pitch","07165166-0586-1013-000c-f08cd117d70a",2,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Justin Lawrence intentionally walks Juan Soto.",0,0,0,57,"bottom",8,"2023-09-20T03:55:09.854Z","2023-09-20T03:59:07.942Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA
716516,"2023-09-20",0,"2023-09-20T03:55:36.863Z","2023-09-20T03:55:42.847Z",TRUE,"pitch","cb30e13e-d766-46f4-ae52-6c4a834725d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2098,1.5895,NA,91.69,199.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Justin Lawrence intentionally walks Juan Soto.",0,0,0,57,"bottom",8,"2023-09-20T03:55:09.854Z","2023-09-20T03:59:07.942Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.1,14,0.9,0.448,6.3203,25.7816,-27.8241,7.8836,2.8753,0.6639,1.4572,5.4299,-122.5803,-1.3653,-2.6091,50.0002,4.4121,11.9123,25.2,8.4,24,2966,76,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.2,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",1,"2023-09-20T03:55:50.154Z","2023-09-20T03:57:42.764Z",FALSE,"action",NA,NA,"Rockies challenged (tag play), call on the field was upheld: Fernando Tatis Jr. steals (28) 3rd base.","Stolen Base 3B",0,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,0,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb30e13e-d766-46f4-ae52-6c4a834725d3","stolen_base_3b",NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Justin Lawrence intentionally walks Juan Soto.",0,0,0,57,"bottom",8,"2023-09-20T03:55:09.854Z","2023-09-20T03:59:07.942Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,"MA",115,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",2,"2023-09-20T03:57:42.764Z","2023-09-20T03:58:43.305Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Justin Lawrence intentionally walks Juan Soto.",0,0,0,57,"bottom",8,"2023-09-20T03:55:09.854Z","2023-09-20T03:59:07.942Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,665742,"Juan Soto","/api/v1/people/665742","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",4,"2023-09-20T03:54:45.629Z","2023-09-20T03:54:58.560Z",TRUE,"pitch","47dc2342-2670-4e76-a9ff-6eceef50a2cf",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.86,1.83,NA,135.29,181.36,"line_drive","hard","7",49.6,117.38,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Fernando Tatis Jr. doubles (32) on a sharp line drive to left fielder Nolan Jones.",0,0,0,56,"bottom",8,"2023-09-20T03:53:42.576Z","2023-09-20T03:54:58.560Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,7,0.87,0.3931,6.169,30.8819,-28.4171,-10.7145,1.9107,-0.4799,2.1267,9.4254,-139.267,-0.9881,-2.5138,50.0047,4.3634,-21.078,33.6,7.2,24,2281,250,108.7,14,277,NA,NA,NA,FALSE,-26.4,3.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",2,"2023-09-20T03:53:44.885Z","2023-09-20T03:53:50.866Z",TRUE,"pitch","d9258302-6038-4b9b-ae5a-a4be8ea6114b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.86,1.83,NA,101.82,171.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Fernando Tatis Jr. doubles (32) on a sharp line drive to left fielder Nolan Jones.",0,0,0,56,"bottom",8,"2023-09-20T03:53:42.576Z","2023-09-20T03:54:58.560Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76,6,0.9,0.4531,6.0179,25.2488,-26.3355,7.4693,3.951,0.3983,2.4742,4.8695,-121.2178,0.7145,-2.6118,50.0031,4.4875,11.0357,24,8.4,24,2914,78,NA,NA,NA,NA,NA,NA,FALSE,-32,7.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",0,"2023-09-20T03:52:14.288Z","2023-09-20T03:52:14.321Z",FALSE,"action",NA,NA,"Defensive Substitution: Ryan McMahon replaces Charlie Blackmon, batting 8th, playing third base.","Defensive Sub",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","802","56","atBat","Double","double","Fernando Tatis Jr. doubles (32) on a sharp line drive to left fielder Nolan Jones.",0,0,0,56,"bottom",8,"2023-09-20T03:53:42.576Z","2023-09-20T03:54:58.560Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,453568,"/api/v1/people/453568",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",1,"2023-09-20T03:52:14.321Z","2023-09-20T03:53:44.885Z",FALSE,"action",NA,NA,"Pitching Change: Justin Lawrence replaces Gavin Hollowell.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664875,"/api/v1/people/664875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Double","double","Fernando Tatis Jr. doubles (32) on a sharp line drive to left fielder Nolan Jones.",0,0,0,56,"bottom",8,"2023-09-20T03:53:42.576Z","2023-09-20T03:54:58.560Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",3,"2023-09-20T03:54:07.755Z","2023-09-20T03:54:45.629Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Fernando Tatis Jr. doubles (32) on a sharp line drive to left fielder Nolan Jones.",0,0,0,56,"bottom",8,"2023-09-20T03:53:42.576Z","2023-09-20T03:54:58.560Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",8,"2023-09-20T03:50:37.729Z","2023-09-20T03:50:40.929Z",TRUE,"pitch","39b41be9-82c1-4ab3-a628-d3a87702b36c",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.13,1.48,NA,126.04,165.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,89.9,2,0.91,0.3808,6.8473,37.1608,-10.1491,-3.7352,10.5414,-0.2372,2.7198,3.4592,-144.4399,-7.1931,-0.9717,50.0011,5.8841,-7.8032,30,2.4,24,2342,207,NA,NA,NA,NA,NA,NA,TRUE,-10.3,17.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",7,"2023-09-20T03:50:15.308Z","2023-09-20T03:50:19.449Z",TRUE,"pitch","5ced28be-49d6-487e-9160-d3285cf79fa8",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.48,NA,122.37,174.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,90.2,5,0.91,0.3806,6.8841,35.3887,-12.8154,-7.9351,9.2404,-0.141,2.384,4.9523,-144.24,-7.795,-0.8545,50.0011,5.9222,-16.6204,46.8,3.6,24,2304,200,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",6,"2023-09-20T03:49:52.179Z","2023-09-20T03:49:55.755Z",TRUE,"pitch","6fe6332c-e566-40e2-a38f-978500e2bf4f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.48,NA,75.04,178.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.7,14,2,0.3793,7.1466,34.8947,-7.7061,-5.8842,11.5944,1.1008,2.2143,7.9718,-144.6238,-9.164,-0.9317,50.0042,5.9031,-12.4197,46.8,2.4,24,2407,206,NA,NA,NA,NA,NA,NA,FALSE,-8.5,19.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",5,"2023-09-20T03:49:27.130Z","2023-09-20T03:49:31.042Z",TRUE,"pitch","28d3c96a-5546-424d-9920-7ad3281c4aea",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.48,NA,119.16,192.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91,8,0.9,0.3776,7.0079,36.4651,-10.4215,-8.8509,10.2281,-0.0567,1.7091,5.6776,-145.4515,-9.9948,-0.8916,50.0029,5.8364,-18.8248,54,3.6,24,2361,206,NA,NA,NA,NA,NA,NA,FALSE,-11,16.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",4,"2023-09-20T03:49:02.696Z","2023-09-20T03:49:06.026Z",TRUE,"pitch","db0e8533-9fd4-4db4-8fd7-d01dc01e94d5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.48,NA,114.58,184.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,89.9,5,0.91,0.3815,6.8661,36.0489,-10.2105,-8.4584,10.5463,0.0635,2.0077,5.6936,-144.0137,-9.2383,-0.8487,50.007,5.9047,-17.6231,52.8,3.6,24,2348,202,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",3,"2023-09-20T03:48:43.231Z","2023-09-20T03:48:46.323Z",TRUE,"pitch","c6e4406f-a974-467a-8076-2a3d9bfc0978",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0874,1.48,NA,95.64,211.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.2,14,2,0.3815,6.6421,35.3042,-7.372,-6.5105,11.8949,0.5603,1.016,6.1359,-143.9208,-12.3537,-0.7598,50.0031,5.8341,-13.5749,49.2,3.6,24,2402,203,NA,NA,NA,NA,NA,NA,FALSE,-9.1,19,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716516,"2023-09-20",2,"2023-09-20T03:48:25.275Z","2023-09-20T03:48:29.706Z",TRUE,"pitch","ca41d1bd-b88c-4755-b0c4-99231256492b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.13,1.48,NA,116.31,159.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,55,"top",8,"2023-09-20T03:47:32.020Z","2023-09-20T03:50:40.929Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,88.9,2,2,0.3845,6.7674,36.7537,-9.8289,-6.7155,10.9056,0.018,2.9503,5.166,-143.113,-6.6136,-0.949,50.0054,5.925,-13.7637,46.8,3.6,24,2335,198,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
