"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717660,"2023-06-22",2,"2023-06-22T19:16:41.709Z","2023-06-22T19:16:45.410Z",FALSE,"pickoff","31a8b30f-154c-48f0-bdb9-fe5d73202b85",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Myles Straw singles on a ground ball to center fielder Esteury Ruiz. Gabriel Arias to 3rd.",0,1,2,56,"bottom",8,"2023-06-22T19:15:49.829Z","2023-06-22T19:17:28.931Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,664702,"Myles Straw","/api/v1/people/664702","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",7,"2023-06-22T19:15:28.837Z","2023-06-22T19:15:35.170Z",TRUE,"pitch","486fff0c-d1ca-440c-9b27-5da75e21e7a2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2325,1.6639,NA,93.58,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,90.4,14,2,0.3834,6.5912,28.6091,-9.8845,-5.1636,10.7546,0.6143,1.4332,7.04,-142.1386,-8.8183,-1.2088,50.0061,5.1801,-10.7056,38.4,2.4,24,2291,211,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.1,8.2,NA,NA,NA,NA,NA,FALSE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",5,"2023-06-22T19:15:02.213Z","2023-06-22T19:15:06.272Z",TRUE,"pitch","7c8ce7a2-899f-43f6-89f0-0461c8a4358e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.33,1.51,NA,105.44,180.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.8,6,2,0.3898,6.7001,28.4973,-14.5599,-4.7489,8.7829,0.3032,2.165,6.3146,-139.9682,-6.0112,-1.3541,50,5.2762,-9.5207,27.6,3.6,24,2212,211,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15,7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",4,"2023-06-22T19:14:46.649Z","2023-06-22T19:14:50.041Z",TRUE,"pitch","29db964a-2202-4f74-9af9-f5313f0cc364",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2318,1.3876,NA,118.97,124.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.5,11,2,0.3897,6.5688,28.8336,-15.3829,-2.7566,8.3773,-0.0518,4.2235,4.4969,-140.037,-0.854,-1.3134,50.0051,5.5297,-5.5272,16.8,3.6,24,2252,204,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,4.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",3,"2023-06-22T19:14:31.636Z","2023-06-22T19:14:34.766Z",TRUE,"pitch","8d772a3f-2014-4fb9-a845-5c642fd9365c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.33,1.51,NA,128.85,154.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.3,1,2,0.3917,6.6176,27.9451,-13.1362,-3.1805,9.5867,-0.3108,3.1055,3.9548,-139.2493,-4.1531,-1.3287,50.0062,5.4703,-6.3185,21.6,3.6,24,2188,210,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.8,5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",2,"2023-06-22T19:14:16.717Z","2023-06-22T19:14:21.589Z",TRUE,"pitch","193d914c-1318-4490-9b70-487f512adbed",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3061,1.4369,NA,172.79,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.7,11,2,0.3857,6.6158,27.9244,-16.2364,-4.9075,7.7777,-1.4637,3.4999,1.6408,-141.2504,-2.6337,-1.4096,50.0033,5.4708,-10.0562,30,3.6,24,2189,210,NA,NA,NA,NA,NA,NA,FALSE,-14.9,13.8,8.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",1,"2023-06-22T19:14:03.980Z","2023-06-22T19:14:07.738Z",TRUE,"pitch","c4f3ae9c-1794-4a02-ba2a-87b3891cc7ae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3061,1.4863,NA,169.53,164.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.4,11,2,0.3876,6.4972,26.9482,-13.2135,-4.0291,9.3383,-1.3781,2.7664,1.6602,-140.4565,-5.1578,-1.4478,50.0056,5.462,-8.1827,28.8,3.6,24,2206,215,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.3,7.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",0,"2023-06-22T19:13:14.861Z","2023-06-22T19:14:03.980Z",FALSE,"action",NA,NA,"Pitching Change: Yacksel Rios replaces JP Sears.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605441,"/api/v1/people/605441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",6,"2023-06-22T19:15:11.772Z","2023-06-22T19:15:28.837Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,672356,"/api/v1/people/672356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Gabriel Arias walks.",0,1,2,55,"bottom",8,"2023-06-22T19:14:01.605Z","2023-06-22T19:15:35.170Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",605441,"Yacksel Ríos","/api/v1/people/605441","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",6,"2023-06-22T19:11:07.203Z","2023-06-22T19:11:12.566Z",TRUE,"pitch","8be1f74d-2977-4f6e-892a-39f131b36541",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.41,1.63,NA,122.75,143.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.6,11,0.9,0.3915,6.4772,33.216,-18.0956,-6.4824,7.1117,-0.1509,3.5424,6.8371,-140.1873,-2.0397,-1.7853,50.0045,5.4673,-12.8371,31.2,4.8,24,2335,223,NA,NA,NA,NA,NA,NA,TRUE,-16.9,12.6,10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",5,"2023-06-22T19:10:47.882Z","2023-06-22T19:10:52.350Z",TRUE,"pitch","3d16f440-817f-453d-befd-c41752e11c6f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3366,1.5569,NA,171.24,170.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,11,0.9,0.3876,6.317,33.1208,-16.3894,-6.8442,7.809,-1.423,2.5427,4.3262,-141.4745,-4.6407,-2.085,50.0026,5.2592,-13.8348,36,4.8,24,2343,229,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.3,11.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",4,"2023-06-22T19:10:29.056Z","2023-06-22T19:10:32.665Z",TRUE,"pitch","91cb5a97-aebc-452b-8e65-7d405da30bd4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2873,1.5324,NA,171.15,146.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.4,11,0.9,0.3889,6.055,31.6674,-18.1552,-5.1162,6.975,-1.4206,3.4086,3.5286,-140.7983,-1.9952,-2.0248,50.0009,5.2999,-10.2814,27.6,4.8,24,2245,228,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.4,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",2,"2023-06-22T19:09:59.259Z","2023-06-22T19:10:02.598Z",TRUE,"pitch","2b8e3ce8-f007-4aa8-9e5b-9868ae9b9daf",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.41,1.63,NA,108.78,151.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.1,2,0.9,0.3939,6.2217,32.6732,-20.4838,-6.3298,5.9772,0.2155,3.2233,7.9995,-139.2923,-2.0473,-1.8776,50.0032,5.3291,-12.3806,26.4,4.8,24,2252,226,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.6,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",1,"2023-06-22T19:09:41.023Z","2023-06-22T19:09:45.466Z",TRUE,"pitch","41ac6844-3066-4146-b41c-fbf4ac1fa0eb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.41,1.63,NA,149.69,158.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,11,0.9,0.3936,6.2176,31.7629,-19.4429,-4.8015,6.4953,-0.8576,2.9597,4.7524,-139.2455,-3.4674,-1.964,50.0054,5.5103,-9.4145,22.8,4.8,24,2198,225,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.2,7.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",0,"2023-06-22T19:09:21.973Z","2023-06-22T19:09:25.240Z",TRUE,"pitch","0608e66b-3476-4f90-871c-0781c99c9079",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.41,1.63,NA,128.66,150.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.9,1,0.9,0.3913,6.3359,31.2783,-16.4873,-6.391,7.9028,-0.3059,3.2821,6.681,-139.9384,-2.6645,-1.8928,50.0055,5.3255,-12.6907,33.6,3.6,24,2281,223,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.9,10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",3,"2023-06-22T19:10:11.337Z","2023-06-22T19:10:29.056Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,676116,"/api/v1/people/676116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Ryan Noda strikes out swinging.",0,1,2,54,"top",8,"2023-06-22T19:09:06.737Z","2023-06-22T19:11:12.566Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676116,"Ryan Noda","/api/v1/people/676116","L","Left",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",1,"2023-06-22T19:08:44.760Z","2023-06-22T19:08:54.554Z",TRUE,"pitch","fa5c8314-fb13-4716-a35e-507264092c0f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.46,1.64,NA,136.32,151.57,"fly_ball","medium","8",130.11,66.14,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Aledmys Diaz flies out to center fielder Myles Straw.",0,1,2,53,"top",8,"2023-06-22T19:08:16.814Z","2023-06-22T19:08:54.554Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.9,1,0.91,0.4407,6.3898,21.0874,-30.2137,0.9787,1.2465,-0.5068,3.2301,3.501,-123.5704,0.4848,-2.0603,50.0018,5.5391,1.5357,3.6,7.2,24,2256,114,90,34,331,NA,NA,NA,TRUE,-34.9,2.6,-2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
