"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717027,"2023-08-13",2,"2023-08-13T23:45:58.231Z","2023-08-13T23:46:02.908Z",TRUE,"pitch","85816a0f-f3de-4a45-b275-f2ae9d7fd5cb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5615,1.6057,NA,111.27,140.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Andrew McCutchen lines out to shortstop Elly De La Cruz.",0,3,4,42,"bottom",5,"2023-08-13T23:45:09.091Z","2023-08-13T23:46:21.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,2,0.9,0.3978,4.8252,30.2944,-17.1265,8.1625,7.8345,0.1503,3.6402,-7.2669,-137.6556,-1.1771,1.7627,50.0036,5.2318,15.6802,39.6,4.8,24,2662,115,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.2,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T23:45:39.510Z","2023-08-13T23:45:43.692Z",TRUE,"pitch","b8d3e6dc-5b0d-4ddc-a048-eb44f4444b8d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4329,1.6057,NA,115.37,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Andrew McCutchen lines out to shortstop Elly De La Cruz.",0,3,4,42,"bottom",5,"2023-08-13T23:45:09.091Z","2023-08-13T23:46:21.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75,5,0.9,0.4597,4.8215,25.501,-36.0462,-8.0736,-2.7026,0.0428,2.1915,-3.0804,-119.6695,1.3501,2.3996,50.0014,4.8767,-11.5769,19.2,10.8,24,3177,298,NA,NA,NA,NA,NA,NA,FALSE,-45,-4.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T23:45:23.638Z","2023-08-13T23:45:26.769Z",TRUE,"pitch","a343e426-64cf-42ef-b192-fa967621d338",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5357,1.6057,NA,50.29,167.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Andrew McCutchen lines out to shortstop Elly De La Cruz.",0,3,4,42,"bottom",5,"2023-08-13T23:45:09.091Z","2023-08-13T23:46:21.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.2,12,0.9,0.4041,5.0902,30.8808,-33.6307,10.6143,-0.7876,1.7502,2.6267,-4.5524,-135.7647,-0.1611,2.0738,50.0001,5.0358,19.7281,28.8,8.4,24,2390,106,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-1.2,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",5,"2023-08-13T23:44:52.242Z","2023-08-13T23:44:57.309Z",TRUE,"pitch","83dee920-4ca6-47d7-a927-37bee7e94dfd",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3125,1.527,NA,100.3,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.4,3,0.9,0.4017,4.8535,32.3565,-31.1927,11.2827,0.5211,0.4382,3.3325,-7.4937,-136.757,0.8402,1.759,50.0023,5.1739,21.2038,32.4,8.4,24,2395,109,NA,NA,NA,NA,NA,NA,TRUE,-29.8,1.3,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",4,"2023-08-13T23:44:20.878Z","2023-08-13T23:44:24.161Z",TRUE,"pitch","4cb2f5d8-16ea-45d4-83d0-dbdfc27992b5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.04,1.48,NA,127.26,137.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,11,0.9,0.401,4.7455,28.6814,-20.2387,6.2088,6.3093,-0.2693,3.7429,-7.6808,-136.362,-0.0324,1.7712,50.0032,5.1457,11.7474,26.4,4.8,24,2607,116,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-13T23:44:02.953Z","2023-08-13T23:44:05.953Z",TRUE,"pitch","ef9a2f3d-1a4b-437c-ac5c-13bb04d277da",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3557,1.4956,NA,40.7,198.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.7,14,0.88,0.4085,5.0348,28.3306,-33.429,10.9858,-0.6924,2.0018,1.4926,-4.1014,-133.9538,-2.5322,2.1236,50.0009,4.8348,20.006,30,8.4,24,2203,100,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-1.6,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T23:43:43.953Z","2023-08-13T23:43:48.131Z",TRUE,"pitch","ca47174c-cae9-4644-91aa-b99c11fb7601",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3557,1.4956,NA,150.68,173.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.2,13,0.9,0.4001,4.9845,28.9683,-19.206,7.8631,6.8307,-0.8835,2.4068,-9.8175,-136.667,-3.5431,1.7269,50.0062,5.0325,14.9381,32.4,4.8,24,2492,112,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.9,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T23:43:24.582Z","2023-08-13T23:43:28.499Z",TRUE,"pitch","39613e1d-6fb7-4fa4-8e85-80213fcaea76",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2956,1.6586,NA,84.06,181.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85,14,0.89,0.4051,4.9104,30.7451,-34.4834,10.6604,-1.2463,0.8642,2.1214,-6.95,-135.4214,-1.0908,2.0844,50.004,4.9507,19.7173,27.6,8.4,24,2288,107,NA,NA,NA,NA,NA,NA,FALSE,-34,-2.3,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T23:43:06.143Z","2023-08-13T23:43:10.348Z",TRUE,"pitch","04c74ac5-a61c-4bc9-8b2f-863ddf35f7e4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.33,1.6429,NA,99.92,197.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,3,4,41,"bottom",5,"2023-08-13T23:42:35.374Z","2023-08-13T23:44:57.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.4,14,0.89,0.4044,4.8146,30.2567,-34.3056,11.4338,-1.1448,0.4482,1.5175,-7.7459,-135.548,-2.7204,1.8606,50.0057,4.935,21.2314,28.8,8.4,24,2289,109,NA,NA,NA,NA,NA,NA,FALSE,-34.1,-2.5,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-13T23:40:34.948Z","2023-08-13T23:40:43.963Z",TRUE,"pitch","d98521d3-1c48-49c4-aa68-0374b79b9e3a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.28,1.6,NA,100.91,196,"fly_ball","medium","8",118.01,105.87,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Spencer Steer flies out to center fielder Jack Suwinski.",0,3,4,40,"top",5,"2023-08-13T23:39:37.626Z","2023-08-13T23:40:43.963Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.6,9,0.88,0.4341,6.6504,26.2141,-28.7252,0.9927,2.1415,0.4222,1.5843,-3.3928,-126.2734,-3.9129,1.6555,50.0041,5.4705,1.6001,2.4,7.2,24,2393,175,71.4,40,237,NA,NA,NA,TRUE,-33.2,3.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T23:40:09.710Z","2023-08-13T23:40:13.426Z",TRUE,"pitch","2ecd715f-e750-4869-9233-d9e7d112b3bf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.28,1.6,NA,140.83,175.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Spencer Steer flies out to center fielder Jack Suwinski.",0,3,4,40,"top",5,"2023-08-13T23:39:37.626Z","2023-08-13T23:40:43.963Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.6,4,0.91,0.4243,6.6796,25.801,-26.6171,-0.2005,3.286,-0.6251,2.3443,-5.7384,-128.9057,-2.8634,1.6521,50.0012,5.5159,-0.337,2.4,6,24,2389,160,NA,NA,NA,NA,NA,NA,FALSE,-29.2,5.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T23:39:55.126Z","2023-08-13T23:39:59.236Z",TRUE,"pitch","f0391784-b7ae-401f-8e13-3543b8de5829",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4329,1.6157,NA,100.94,157.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Spencer Steer flies out to center fielder Jack Suwinski.",0,3,4,40,"top",5,"2023-08-13T23:39:37.626Z","2023-08-13T23:40:43.963Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.9,3,0.91,0.4234,6.6073,23.6812,-29.2565,0.7553,1.7152,0.4213,3.0192,-3.7143,-128.7645,-0.6159,1.7767,50.0018,5.5012,1.2842,1.2,7.2,24,2294,140,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.2,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-13T23:39:17.708Z","2023-08-13T23:39:26.872Z",TRUE,"pitch","d02ca009-a11b-44d9-be4a-6e5f071b07be",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.63,1.74,NA,109.51,169.54,"popup","medium","3",138.51,176.57,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Elly De La Cruz pops out to first baseman Alfonso Rivas.",0,3,4,39,"top",5,"2023-08-13T23:38:46.517Z","2023-08-13T23:39:26.872Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.6,5,0.89,0.4306,6.7163,23.3308,-25.8421,-0.7481,3.8561,0.1966,2.5646,-3.9564,-126.6888,-2.3349,1.869,50.0044,5.5418,-1.2283,3.6,6,24,2353,181,75.4,75,77,NA,NA,NA,TRUE,-29,6.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-13T23:39:03.083Z","2023-08-13T23:39:07.104Z",TRUE,"pitch","73939dbc-ab83-48da-8f69-d11131206381",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.63,1.74,NA,99.78,178.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Elly De La Cruz pops out to first baseman Alfonso Rivas.",0,3,4,39,"top",5,"2023-08-13T23:38:46.517Z","2023-08-13T23:39:26.872Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.4,9,0.89,0.4303,6.7048,25.2268,-26.6018,-0.0905,3.3907,0.4517,2.2385,-3.5383,-127.1189,-2.8513,1.8713,50.0009,5.479,-0.148,1.2,7.2,24,2376,132,NA,NA,NA,NA,NA,NA,FALSE,-30,5.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",4,"2023-08-13T23:38:32.882Z","2023-08-13T23:38:38.362Z",TRUE,"pitch","e349245d-a8f8-4b90-ab21-50a58cda1abf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,2.98,1.29,NA,57.58,183.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,3,4,38,"top",5,"2023-08-13T23:37:28.777Z","2023-08-13T23:38:38.362Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,79.1,14,0.75,0.4386,6.7793,22.9266,-26.1831,8.9739,3.7856,1.5588,2.0652,-3.4324,-124.4626,-2.7403,1.7831,50.0026,5.329,14.2025,27.6,7.2,24,1765,107,NA,NA,NA,NA,NA,NA,TRUE,-30.6,6.5,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-13T23:38:17.942Z","2023-08-13T23:38:21.159Z",TRUE,"pitch","e59a5596-214f-46a1-a2c8-1d80fd3d1e96",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0728,1.3055,NA,68.41,162.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,3,4,38,"top",5,"2023-08-13T23:37:28.777Z","2023-08-13T23:38:38.362Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.9,12,0.89,0.4279,6.5405,23.8981,-26.7752,-1.6533,3.2454,1.2748,2.8368,-0.9037,-127.5389,-1.5688,1.8474,50.0025,5.5526,-2.749,6,7.2,24,2479,181,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
