"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718769,"2023-03-31",0,"2023-03-31T03:39:27.105Z","2023-03-31T03:39:31.441Z",TRUE,"pitch","6574d187-a420-40a5-9cca-554e7c42dd5d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.651,1.8317,NA,129.99,208.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Pop Out","field_out","Seth Brown pops out to third baseman Anthony Rendon.",0,1,0,44,"bottom",6,"2023-03-31T03:39:06.776Z","2023-03-31T03:39:50.347Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.4,13,2,0.3828,7.0899,30.8781,-11.9402,-4.6772,9.7439,-0.3407,1.1037,6.9954,-142.7215,-9.9014,-2.2086,50.0025,5.3567,-9.7119,30,3.6,24,2157,220,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",4,"2023-03-31T03:38:57.562Z","2023-03-31T03:39:04.336Z",TRUE,"pitch","4bc28e60-fcf8-4839-bb70-f3eb6922a789",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.651,1.6906,NA,50.96,187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Aledmys Diaz walks.",0,1,0,43,"bottom",6,"2023-03-31T03:37:50.538Z","2023-03-31T03:39:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.8,14,2,0.3997,6.842,28.1138,-16.0406,-2.0677,8.4714,1.7325,1.8992,10.6828,-136.6687,-6.7827,-1.9465,50.0062,5.501,-3.9394,6,3.6,24,2305,211,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T03:38:46.021Z","2023-03-31T03:38:50.217Z",TRUE,"pitch","26c589e5-995d-46bb-855d-7ad815531e37",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5374,1.6341,NA,126.01,184.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Aledmys Diaz walks.",0,1,0,43,"bottom",6,"2023-03-31T03:37:50.538Z","2023-03-31T03:39:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.9,8,2,0.4031,6.9081,26.7853,-15.3954,-5.0905,8.947,-0.2363,2.0187,6.4909,-135.382,-6.7854,-1.9924,50.0002,5.6157,-9.5432,26.4,3.6,24,2138,221,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T03:38:32.501Z","2023-03-31T03:38:37.461Z",TRUE,"pitch","c6d67c58-9d83-4167-bc1e-64d1f43738fd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.6226,1.6906,NA,89.33,199.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Aledmys Diaz walks.",0,1,0,43,"bottom",6,"2023-03-31T03:37:50.538Z","2023-03-31T03:39:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.6,14,2,0.3957,7.0357,27.9047,-13.4975,-4.1489,9.6052,0.7259,1.4397,9.296,-137.9065,-8.4347,-2.1352,50.0041,5.4288,-8.0691,22.8,3.6,24,2186,211,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T03:38:20.536Z","2023-03-31T03:38:25.365Z",TRUE,"pitch","8e0e90bc-7c9e-49ba-bbd6-2d60c3725957",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.651,1.7188,NA,81.9,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Aledmys Diaz walks.",0,1,0,43,"bottom",6,"2023-03-31T03:37:50.538Z","2023-03-31T03:39:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.6,14,2,0.39,7.0074,30.3019,-11.8206,-4.4294,10.1806,0.9209,1.9691,9.5672,-140.184,-7.6151,-1.9536,50.0061,5.4843,-8.859,26.4,3.6,24,2269,217,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T03:38:08.740Z","2023-03-31T03:38:13.466Z",TRUE,"pitch","88c8edd8-7533-44ac-8476-2b10ba8e2be2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.651,1.747,NA,90.64,204.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Aledmys Diaz walks.",0,1,0,43,"bottom",6,"2023-03-31T03:37:50.538Z","2023-03-31T03:39:04.336Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.6,14,2,0.3913,6.9366,29.4337,-13.4863,-3.7568,9.4018,0.6917,1.2664,8.5402,-139.6083,-9.5551,-1.9096,50.0024,5.6064,-7.4676,20.4,3.6,24,2140,219,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T03:37:44.296Z","2023-03-31T03:37:50.258Z",TRUE,"pitch","8fd2111d-1e1c-414a-aabe-b00f4b9db660",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.36,1.66,NA,140.12,191.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,0,42,"bottom",6,"2023-03-31T03:36:40.550Z","2023-03-31T03:37:50.258Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.1,82.4,7,2,0.4214,7.1148,25.7558,-33.8435,-2.5929,-0.9759,-0.6066,1.7424,4.073,-129.6969,-4.0161,-1.8566,50.0018,5.8769,-4.4411,6,8.4,24,987,237,NA,NA,NA,NA,NA,NA,TRUE,-36.7,-2.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T03:37:26.781Z","2023-03-31T03:37:32.144Z",TRUE,"pitch","5a06e9a8-59b7-470c-b5b3-32ed3a45a232",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.36,1.66,NA,99.94,190.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,0,42,"bottom",6,"2023-03-31T03:36:40.550Z","2023-03-31T03:37:50.258Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.3,9,2,0.4471,6.8118,25.947,-25.3249,9.0264,4.5172,0.4475,1.7924,3.9837,-122.8326,-3.6861,-2.3718,50.0052,5.4832,13.696,28.8,8.4,24,2364,65,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.4,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T03:37:13.456Z","2023-03-31T03:37:18.463Z",TRUE,"pitch","1fb3eda9-e1df-45dd-b1e3-9f0cf2963fb9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3957,1.5778,NA,148.93,150.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,0,42,"bottom",6,"2023-03-31T03:36:40.550Z","2023-03-31T03:37:50.258Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,78.3,11,2,0.4411,6.9133,24.5764,-31.175,-2.7186,0.6416,-0.8375,3.2819,3.0205,-124.1286,-0.6789,-1.7163,50.0047,6.1519,-4.2479,7.2,8.4,24,1138,238,NA,NA,NA,NA,NA,NA,FALSE,-36.4,1.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T03:37:02.689Z","2023-03-31T03:37:07.056Z",TRUE,"pitch","f96c32b1-1621-4bea-8f65-77a5634bd7d3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3602,1.5777,NA,128.07,171.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Conner Capel strikes out swinging.",0,1,0,42,"bottom",6,"2023-03-31T03:36:40.550Z","2023-03-31T03:37:50.258Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668843,"Conner Capel","/api/v1/people/668843","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,76,4,2,0.4552,6.69,22.9988,-24.4102,7.1987,5.2933,-0.2904,2.5003,2.4513,-120.2476,-2.2074,-2.2578,50.0021,5.5926,10.5563,24,7.2,24,2260,75,NA,NA,NA,NA,NA,NA,FALSE,-30.7,9.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T03:34:46.950Z","2023-03-31T03:34:57.823Z",TRUE,"pitch","0cddf2c2-0b75-4c0a-bc0b-c2aa4c938cba",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.3,1.55,NA,122.07,145.73,"fly_ball","medium","7",55.56,134.27,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Seth Brown in foul territory.",0,1,0,41,"top",6,"2023-03-31T03:34:12.720Z","2023-03-31T03:34:57.823Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,11,0.88,0.407,5.3729,28.7219,-11.972,-1.6409,11.0078,-0.133,3.4464,2.4264,-134.5075,-6.1685,-0.8329,50.0056,6.6158,-3.0124,10.8,2.4,24,2042,194,92.2,55,238,NA,NA,NA,TRUE,-13.1,18.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T03:34:30.624Z","2023-03-31T03:34:34.475Z",TRUE,"pitch","fb774895-8a1e-4370-b246-fed8e38db241",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5374,1.7188,NA,93.23,111.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Seth Brown in foul territory.",0,1,0,41,"top",6,"2023-03-31T03:34:12.720Z","2023-03-31T03:34:57.823Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,12,0.9,0.4054,5.4612,31.017,-10.8225,-2.3539,11.5613,0.6235,4.6988,4.2136,-135.3929,-3.5481,-0.6509,50.0032,6.7899,-4.348,16.8,2.4,24,2088,195,NA,NA,NA,NA,NA,NA,FALSE,-11.4,20.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",1,"2023-03-31T03:34:14.987Z","2023-03-31T03:34:21.231Z",TRUE,"pitch","eaea9451-ddcd-4864-8afa-27dc4e168758",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6226,1.7753,NA,63.98,195.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Seth Brown in foul territory.",0,1,0,41,"top",6,"2023-03-31T03:34:12.720Z","2023-03-31T03:34:57.823Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.4,14,0.9,0.4505,5.1728,23.4963,-32.1605,1.5288,0.0066,1.391,1.6026,4.0907,-121.5257,-5.7442,-0.5116,50.0003,6.7855,2.2896,4.8,9.6,24,2213,2,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.1,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",0,"2023-03-31T03:33:31.937Z","2023-03-31T03:34:14.987Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Hunter Renfroe flies out to left fielder Seth Brown in foul territory.",0,1,0,41,"top",6,"2023-03-31T03:34:12.720Z","2023-03-31T03:34:57.823Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718769,"2023-03-31",3,"2023-03-31T03:33:13.796Z","2023-03-31T03:33:19.852Z",TRUE,"pitch","cb940a82-4de4-43b0-8827-9fa547f582cf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.4239,1.5777,NA,73.12,141.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Anthony Rendon walks.",0,1,0,40,"top",6,"2023-03-31T03:32:08.882Z","2023-03-31T03:33:19.852Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,12,0.9,0.4078,5.3529,29.9573,-10.6391,-3.538,11.7953,1.1512,3.611,6.2633,-134.464,-6.0411,-0.7518,50.0044,6.6464,-6.4609,22.8,2.4,24,2147,194,NA,NA,NA,NA,NA,NA,FALSE,-11.9,20.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,NA,NA,NA
718769,"2023-03-31",2,"2023-03-31T03:32:59.888Z","2023-03-31T03:33:04.037Z",TRUE,"pitch","ecf97f6e-bb4c-476a-85cd-cb5e16e9e599",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4807,1.7188,NA,67.17,142.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Anthony Rendon walks.",0,1,0,40,"top",6,"2023-03-31T03:32:08.882Z","2023-03-31T03:33:19.852Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.5,12,0.9,0.4531,5.0662,23.2729,-32.2441,0.6225,-0.0418,1.3074,3.5577,4.3239,-120.8141,-1.6114,-0.5857,50.0059,7.064,0.9216,2.4,8.4,24,2415,20,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.2,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
