"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718312,"2023-05-04",5,"2023-05-04T19:57:11.948Z","2023-05-04T19:57:16.112Z",TRUE,"pitch","30089340-8e6e-4be2-a677-c0bf49fbca7f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.285,1.487,NA,153,148.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,11,2,0.3935,6.5761,32.6595,-12.1364,-3.2934,10.2238,-0.9445,3.3382,-0.4333,-139.4377,-5.9276,-0.3591,50.0068,6.2995,-6.4578,26.4,3.6,24,2429,201,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",4,"2023-05-04T19:56:56.450Z","2023-05-04T19:57:00.940Z",TRUE,"pitch","8c5bcbd4-fecb-4611-94e2-e4a80f9762b6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0839,1.3987,NA,73.64,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80.5,14,2,0.4343,6.7674,21.8188,-26.5041,3.623,3.5051,1.1376,1.5677,2.8069,-125.4108,-6.4301,-0.4609,50.0026,6.2844,5.8557,13.2,7.2,24,2255,168,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.3,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",3,"2023-05-04T19:56:40.198Z","2023-05-04T19:56:45.963Z",TRUE,"pitch","858fa40f-2c0a-4424-8c89-037de2af5dfb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1967,1.3987,NA,38.24,193.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.9,14,2,0.4301,6.6313,24.6686,-24.5913,4.3943,4.6071,2.0661,1.6905,4.2928,-127.0896,-6.6656,-0.2122,50.0024,6.2852,7.2267,16.8,7.2,24,2440,142,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",2,"2023-05-04T19:56:23.020Z","2023-05-04T19:56:28.175Z",TRUE,"pitch","913da1b3-ae20-47e1-9ea4-fe1a50af4de4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.285,1.487,NA,102.94,154.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.3,3,2,0.4316,6.5622,24.1832,-24.0782,4.3329,4.9514,0.3689,3.1092,1.1319,-126.5828,-3.7297,-0.6462,50.0003,6.5143,7.0776,16.8,6,24,2374,162,NA,NA,NA,NA,NA,NA,FALSE,-27.5,8.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:56:07.765Z","2023-05-04T19:56:11.556Z",TRUE,"pitch","25c720a4-cba9-409c-b7b3-456e7c090e10",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1967,1.4551,NA,68.67,217.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.1,14,2,0.4253,6.7315,23.9695,-22.5939,3.8496,5.6886,1.2678,0.8053,3.482,-128.279,-9.2832,-0.6023,50.0038,6.2021,6.4809,15.6,6,24,2317,172,NA,NA,NA,NA,NA,NA,FALSE,-26.3,8.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:55:00.488Z","2023-05-04T19:56:07.765Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Baker replaces Cionel Perez.","Pitching Substitution",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641329,"/api/v1/people/641329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",7,"2023-05-04T19:57:51.054Z","2023-05-04T19:58:00.788Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,666023,"/api/v1/people/666023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Freddy Fermin walks.",0,8,7,54,"bottom",6,"2023-05-04T19:56:05.393Z","2023-05-04T19:58:06.572Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:51:48.646Z","2023-05-04T19:51:56.521Z",TRUE,"pitch","53fc8078-b6c4-47fa-bfb4-daeb7a408024",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.28,1.52,NA,147.2,178.53,"ground_ball","medium","6",111.18,155.26,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Royals challenged (play at 1st), call on the field was overturned: Cedric Mullins grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,8,7,53,"top",6,"2023-05-04T19:51:30.694Z","2023-05-04T19:51:56.521Z",TRUE,FALSE,TRUE,TRUE,0,0,1,3,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,80.2,4,2,0.4359,5.9726,20.0885,-29.0839,-0.929,1.9239,-0.7922,2.2314,-4.6985,-124.6574,-3.4831,1.2216,50.0027,5.9939,-1.493,3.6,7.2,24,2113,245,86.4,-4,22,NA,NA,NA,TRUE,-33.6,3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MF",118
718312,"2023-05-04",0,"2023-05-04T19:51:37.111Z","2023-05-04T19:51:40.388Z",TRUE,"pitch","9cd72ea2-9d6d-442e-91e2-cbaba13c8ca8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2199,1.5163,NA,108.08,177.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Royals challenged (play at 1st), call on the field was overturned: Cedric Mullins grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,8,7,53,"top",6,"2023-05-04T19:51:30.694Z","2023-05-04T19:51:56.521Z",TRUE,FALSE,TRUE,TRUE,0,0,1,3,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,5,0.93,0.4022,6.1512,30.9239,-11.593,3.0302,10.9668,0.2339,2.2796,-2.7877,-136.35,-7.7485,0.8775,50.0016,5.9644,5.686,20.4,3.6,24,2077,159,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.4,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:51:06.083Z","2023-05-04T19:51:14.969Z",TRUE,"pitch","5f950362-5df6-4e73-98f3-f1b77e541872",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.37,1.54,NA,121.25,169.67,"fly_ball","medium","9",200.34,116.23,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","James McCann flies out to right fielder MJ Melendez.",0,8,7,52,"top",6,"2023-05-04T19:50:55.670Z","2023-05-04T19:51:14.969Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,543510,"James McCann","/api/v1/people/543510","R","Right",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.8,5,0.93,0.4087,6.398,32.6306,-11.937,3.7363,11.1633,-0.1115,2.5595,-3.9489,-134.6444,-6.8613,0.8975,50.0055,6.0078,6.7758,22.8,3.6,24,2008,159,90.2,44,276,NA,NA,NA,TRUE,-13.6,18.7,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",2,"2023-05-04T19:50:30.418Z","2023-05-04T19:50:39.573Z",TRUE,"pitch","cab7ebcc-697e-4f30-b80c-be8af64fff38",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.66,1.73,NA,94.69,153.42,"fly_ball","medium","8",117.44,61.65,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Gunnar Henderson flies out to center fielder Kyle Isbel.",0,8,7,51,"top",6,"2023-05-04T19:50:15.783Z","2023-05-04T19:50:39.573Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.6,3,0.93,0.4102,6.1879,30.3086,-11.1854,3.1451,11.6403,0.5852,3.1615,-2.1987,-133.7924,-5.3089,1.0112,50.0054,5.9813,5.6721,22.8,3.6,24,2069,158,90.6,38,343,NA,NA,NA,TRUE,-12.5,20,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:50:18.164Z","2023-05-04T19:50:21.333Z",TRUE,"pitch","37bea394-d267-4904-9b8c-3ec9bab35069",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6845,1.7263,NA,152.09,217.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Gunnar Henderson flies out to center fielder Kyle Isbel.",0,8,7,51,"top",6,"2023-05-04T19:50:15.783Z","2023-05-04T19:50:39.573Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.3,13,0.93,0.4012,6.3257,28.6554,-9.4795,3.9552,12.0112,-0.9206,0.7799,-6.5304,-136.2763,-11.8291,0.988,50.0047,5.821,7.4747,27.6,2.4,24,1986,161,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:49:13.764Z","2023-05-04T19:50:18.164Z",FALSE,"action",NA,NA,"Pitching Change: Austin Cox replaces Jordan Lyles.","Pitching Substitution",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680735,"/api/v1/people/680735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Flyout","field_out","Gunnar Henderson flies out to center fielder Kyle Isbel.",0,8,7,51,"top",6,"2023-05-04T19:50:15.783Z","2023-05-04T19:50:39.573Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",680735,"Austin Cox","/api/v1/people/680735","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",2,"2023-05-04T19:47:48.784Z","2023-05-04T19:47:58.539Z",TRUE,"pitch","c3ea9cf4-2335-4653-9846-1923c29dd8c2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.45,1.67,NA,87.24,171.73,"fly_ball","medium","9",178.01,63.96,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Kyle Isbel flies out to right fielder Anthony Santander.",0,8,7,50,"bottom",5,"2023-05-04T19:47:03.183Z","2023-05-04T19:47:58.539Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,6,0.91,0.3918,6.1113,30.6529,-13.836,3.8121,9.2592,0.7808,2.4835,-3.1608,-139.6479,-5.0352,1.4306,50.0001,5.2158,7.5484,25.2,3.6,24,2216,156,98.7,37,359,NA,NA,NA,TRUE,-13.7,16,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",1,"2023-05-04T19:47:22.912Z","2023-05-04T19:47:26.287Z",TRUE,"pitch","dd59a5d9-565a-4a43-a7e2-ca888e3fb470",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2771,1.6099,NA,146.41,213.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Kyle Isbel flies out to right fielder Anthony Santander.",0,8,7,50,"bottom",5,"2023-05-04T19:47:03.183Z","2023-05-04T19:47:58.539Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.1,13,0.9,0.3954,6.2417,32.9129,-20.0616,9.3287,6.2401,-0.7716,0.9335,-8.4289,-138.8536,-7.6265,1.1006,50.0024,5.0649,18.102,36,6,24,2350,153,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.7,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718312,"2023-05-04",0,"2023-05-04T19:47:05.923Z","2023-05-04T19:47:10.425Z",TRUE,"pitch","78677834-c9eb-463d-8fee-511600e7979e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3335,1.6381,NA,111.6,204.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Kyle Isbel flies out to right fielder Anthony Santander.",0,8,7,50,"bottom",5,"2023-05-04T19:47:03.183Z","2023-05-04T19:47:58.539Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88,14,0.91,0.3911,6.1439,32.6589,-12.903,4.8164,9.7101,0.1417,1.2673,-4.4541,-140.2237,-8.3842,1.1275,50.0054,5.1443,9.562,30,3.6,24,2273,158,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
