"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716909,"2023-08-19",4,"2023-08-19T20:03:02.157Z","2023-08-19T20:03:05.638Z",TRUE,"pitch","472c1d90-23fc-4867-8b9d-c6bc8f6b8856",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.08,1.54,NA,126.1,187.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-19T20:01:16.122Z","2023-08-19T20:03:55.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.6,8,0.89,0.3842,6.7958,33.2665,-12.6738,-5.0068,9.4811,-0.2388,1.8902,5.6985,-142.628,-8.6062,-1.6136,50.0046,5.7489,-10.3006,31.2,3.6,24,2605,213,NA,NA,NA,NA,NA,NA,FALSE,-13,15.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T20:02:36.804Z","2023-08-19T20:02:40.679Z",TRUE,"pitch","37dffda9-80bf-49af-8743-ccbed19fa959",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.08,1.54,NA,142.44,187.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-19T20:01:16.122Z","2023-08-19T20:03:55.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.7,7,0.91,0.4649,6.3908,21.9964,-32.2377,2.0965,-0.0485,-0.6674,1.902,1.9772,-117.7279,-2.2743,-1.7899,50.0002,5.8594,2.9473,6,9.6,24,2324,97,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-0.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:02:05.972Z","2023-08-19T20:02:08.972Z",TRUE,"pitch","5a0119e3-3cf5-49b2-b2ef-37e6d3d62f09",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.08,1.54,NA,123.34,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-19T20:01:16.122Z","2023-08-19T20:03:55.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.1,2,0.83,0.3876,6.636,29.1719,-13.4066,-5.1769,9.2604,-0.1663,3.1544,6.3541,-140.7954,-4.7942,-1.7699,50.0022,5.7336,-10.4911,32.4,3.6,24,2547,215,NA,NA,NA,NA,NA,NA,FALSE,-13,16.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T20:01:23.815Z","2023-08-19T20:01:33.582Z",TRUE,"pitch","5d8da824-1823-4d96-a46e-75e498886130",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1933,1.6175,NA,109.66,228.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-19T20:01:16.122Z","2023-08-19T20:03:55.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.9,14,0.89,0.4423,6.2567,22.8539,-28.1806,-0.6324,2.5698,0.1925,0.3981,5.0857,-123.4715,-6.6139,-1.8052,50.0045,5.4597,-0.9838,0,7.2,24,2324,182,NA,NA,NA,NA,NA,NA,FALSE,-34.3,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:01:41.361Z","2023-08-19T20:02:05.972Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Eury Perez. Will Smith to 2nd.","Wild Pitch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5d8da824-1823-4d96-a46e-75e498886130","wild_pitch",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Max Muncy strikes out swinging.",0,1,0,29,"bottom",4,"2023-08-19T20:01:16.122Z","2023-08-19T20:03:55.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T20:00:43.642Z","2023-08-19T20:00:54.901Z",TRUE,"pitch","bd15c9f8-2298-4592-8279-7af721d159a0",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.39,1.6,NA,95.26,193.45,"line_drive","medium","8",107.78,73.44,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Will Smith singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,0,28,"bottom",4,"2023-08-19T19:59:50.046Z","2023-08-19T20:00:54.901Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.3,9,0.91,0.4278,6.7523,24.3126,-28.5924,0.56,2.1537,0.5704,1.6789,5.7455,-127.65,-4.3551,-1.775,50.0041,5.6377,0.9305,3.6,7.2,24,2424,183,92.5,17,280,NA,NA,NA,FALSE,-32.2,3.2,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T20:00:26.281Z","2023-08-19T20:00:29.324Z",TRUE,"pitch","d6a05441-6a21-42ca-8187-f04fbeeb5a08",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3899,1.6544,NA,58.28,232.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Will Smith singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,0,28,"bottom",4,"2023-08-19T19:59:50.046Z","2023-08-19T20:00:54.901Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.6,14,0.91,0.4302,6.6012,21.3265,-25.2474,1.4187,4.1952,1.5405,0.2267,7.5819,-126.4478,-8.1436,-1.6584,50.0003,5.4595,2.3369,7.2,6,24,2386,179,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T20:00:10.504Z","2023-08-19T20:00:13.973Z",TRUE,"pitch","36c4fc84-aef4-4e4a-afc6-23e2b09a6fd3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3899,1.5806,NA,125.61,149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Will Smith singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,0,28,"bottom",4,"2023-08-19T19:59:50.046Z","2023-08-19T20:00:54.901Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,77.6,2,0.89,0.4486,6.4588,20.3979,-32.06,1.6027,0.0726,-0.226,3.3184,3.1038,-121.3902,0.0539,-1.7217,50.0003,6.0524,2.4274,4.8,8.4,24,2442,96,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0.4,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T19:59:50.698Z","2023-08-19T19:59:55.351Z",TRUE,"pitch","c439a2d9-4dbb-441f-a270-b5b90499e5fc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.6,NA,128.56,170.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Will Smith singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,0,28,"bottom",4,"2023-08-19T19:59:50.046Z","2023-08-19T20:00:54.901Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,669257,"Will Smith","/api/v1/people/669257","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.7,4,0.89,0.3832,6.5198,34.0256,-13.0817,-8.046,9.2351,-0.3033,2.5144,6.1681,-143.1185,-7.1073,-1.4445,50.0046,5.8549,-16.6391,45.6,3.6,24,2557,213,NA,NA,NA,NA,NA,NA,FALSE,-13,15.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T19:59:15.323Z","2023-08-19T19:59:23.262Z",TRUE,"pitch","b07a05bb-5db7-415e-b444-b2127cf06d8c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.68,1.83,NA,156.45,160.88,"line_drive","medium","8",133.52,48.38,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Freddie Freeman lines out to center fielder Jazz Chisholm Jr.",0,1,0,27,"bottom",4,"2023-08-19T19:58:53.765Z","2023-08-19T19:59:23.262Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.9,11,0.87,0.4184,6.4416,24.1152,-22.7779,-7.4575,5.3977,-1.035,2.8851,4.4198,-130.2912,-2.8984,-1.7734,50.0043,5.7095,-12.9857,27.6,6,24,1718,225,97,23,374,NA,NA,NA,TRUE,-24.4,9.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T19:58:57.446Z","2023-08-19T19:59:00.446Z",TRUE,"pitch","8321aef9-5e47-4a08-afb3-737d4c688828",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.68,1.83,NA,124.38,126.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Freddie Freeman lines out to center fielder Jazz Chisholm Jr.",0,1,0,27,"bottom",4,"2023-08-19T19:58:53.765Z","2023-08-19T19:59:23.262Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.9,2,0.89,0.3842,6.524,29.7085,-9.6077,-5.775,10.9403,0.0347,3.5721,6.0218,-142.0549,-5.0861,-1.3529,50.0015,5.9847,-11.9114,45.6,2.4,24,2688,215,NA,NA,NA,NA,NA,NA,FALSE,-9.4,19.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",4,"2023-08-19T19:56:27.914Z","2023-08-19T19:56:32.804Z",TRUE,"pitch","3e072cab-3697-461a-bbea-54c861b49f2f",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.3227,1.5805,NA,108.86,150.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,26,"top",4,"2023-08-19T19:54:56.282Z","2023-08-19T19:56:32.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.1,14,0.9,0.4016,6.8622,28.1935,-13.9545,-3.4988,9.6599,0.8665,2.2302,7.3774,-136.0757,-6.2684,-1.418,50.0046,5.5199,-6.6009,18,3.6,24,2288,212,NA,NA,NA,NA,NA,NA,TRUE,-14.8,16.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",3,"2023-08-19T19:56:07.579Z","2023-08-19T19:56:12.257Z",TRUE,"pitch","02d753bf-4062-4822-8ebe-8389a673b929",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3042,1.5621,NA,108.86,150.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,26,"top",4,"2023-08-19T19:54:56.282Z","2023-08-19T19:56:32.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,12,0.91,0.4333,6.574,23.0673,-30.3602,4.1941,1.1201,1.2058,3.4593,5.3824,-125.9029,0.4632,-1.4964,50.0044,5.7096,6.8032,14.4,7.2,24,2630,126,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",2,"2023-08-19T19:55:48.098Z","2023-08-19T19:55:52.221Z",TRUE,"pitch","882b7542-a126-4fa8-84ef-1f8e4b9fc81d",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.23,1.48,NA,108.86,150.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,26,"top",4,"2023-08-19T19:54:56.282Z","2023-08-19T19:56:32.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.4,3,0.89,0.4038,6.8227,28.038,-14.275,-2.4447,9.5936,0.4412,3.0283,5.538,-135.3683,-4.2285,-1.3086,50.0066,5.602,-4.5637,13.2,3.6,24,2268,211,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",1,"2023-08-19T19:55:15.771Z","2023-08-19T19:55:21.117Z",TRUE,"pitch","3870e964-0c0e-4dd2-84b9-682a4b74948e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2487,1.5252,NA,116.99,96.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,26,"top",4,"2023-08-19T19:54:56.282Z","2023-08-19T19:56:32.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.4,12,0.91,0.4416,6.6065,22.6613,-28.1282,4.7043,2.594,0.234,3.747,2.9551,-123.6147,0.9886,-1.5848,50.0044,5.688,7.3428,15.6,7.2,24,2584,133,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716909,"2023-08-19",0,"2023-08-19T19:54:56.282Z","2023-08-19T19:55:00.320Z",TRUE,"pitch","00eef45b-40e8-4401-a08a-a951f93e7b60",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3227,1.6359,NA,116.99,95.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,26,"top",4,"2023-08-19T19:54:56.282Z","2023-08-19T19:56:32.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",686752,"Ryan Pepiot","/api/v1/people/686752","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.3,3,0.91,0.4333,6.5662,21.5596,-27.6865,4.2893,2.7624,0.294,3.1608,3.1977,-125.627,-0.9671,-1.5454,50.0024,5.7685,6.9672,15.6,7.2,24,2580,141,NA,NA,NA,NA,NA,NA,FALSE,-31.2,5,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
