"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718686,"2023-04-06",5,"2023-04-06T19:28:14.637Z","2023-04-06T19:28:20.723Z",TRUE,"pitch","6fee334f-e035-4638-a16f-bef4eb729946",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.16,1.61,NA,115.12,149.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.8,81.4,12,2,0.4259,6.8473,22.8386,-23.5287,-6.8183,5.1445,0.0494,3.2937,6.0351,-127.9097,-1.7726,-1.4385,50.0026,5.8147,-11.4599,24,6,24,2053,209,NA,NA,NA,NA,NA,NA,TRUE,-25.8,9.2,11.3,NA,NA,NA,NA,TRUE,TRUE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",4,"2023-04-06T19:27:44.405Z","2023-04-06T19:27:50.222Z",TRUE,"pitch","7a2415ce-ac01-4dca-b176-bdcacd7d6d14",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.16,1.61,NA,94.6,152.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.3,3,2,0.4192,7.179,26.601,-15.5741,-5.4364,9.5917,0.5877,3.1836,7.1161,-130.5017,-3.7606,-1.4639,50.0032,5.8112,-9.4094,26.4,4.8,24,2157,206,NA,NA,NA,NA,NA,NA,FALSE,-17.2,16.8,8.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",3,"2023-04-06T19:27:30.713Z","2023-04-06T19:27:34.480Z",TRUE,"pitch","193e3f7a-efa5-4549-8469-b73d30727b97",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.2146,1.6352,NA,124.16,174.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.2,5,2,0.4195,6.9876,26.9454,-16.4529,-6.3991,9.1039,-0.1879,2.3788,5.7306,-130.4564,-5.5628,-1.5796,50.0037,5.7753,-11.0518,30,4.8,24,2179,203,NA,NA,NA,NA,NA,NA,FALSE,-18.5,15.5,10.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T19:27:17.431Z","2023-04-06T19:27:20.960Z",TRUE,"pitch","8d9ed6f3-cab4-42c6-93a5-9d47a2de29d6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.1855,1.6352,NA,149.98,138.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,81.4,11,2,0.4197,7.026,30.9968,-14.0019,-5.45,10.5643,-0.8653,3.7169,3.8666,-131.1454,-2.9058,-1.6601,50.0013,5.9007,-9.373,30,3.6,24,2184,210,NA,NA,NA,NA,NA,NA,FALSE,-15.4,18.6,8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T19:26:58.957Z","2023-04-06T19:27:02.487Z",TRUE,"pitch","f9c43e30-6385-4168-8fe6-a0c43d379469",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.2146,1.6062,NA,42.3,225.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,72.4,14,0.9,0.4857,6.8059,20.8494,-42.9752,3.7369,-8.3916,1.9597,0.506,6.8092,-112.8468,-2.4116,-1.5841,50.0009,5.9243,4.8109,7.2,13.2,24,2542,46,NA,NA,NA,NA,NA,NA,FALSE,-61.1,-15.5,-8.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T19:26:44.379Z","2023-04-06T19:26:49.954Z",TRUE,"pitch","d153ca31-bd49-4c2a-816d-fc0e1ade4466",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2146,1.6352,NA,81.62,150.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,5,0,40,"top",6,"2023-04-06T19:26:39.859Z","2023-04-06T19:28:20.723Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.9,12,2,0.4131,7.0859,24.3512,-15.7867,-4.7588,9.1729,0.9282,3.2831,8.2722,-131.8772,-3.6368,-1.611,50,5.8229,-8.4995,22.8,3.6,24,2262,193,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.2,7.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T19:26:09.857Z","2023-04-06T19:26:19.673Z",TRUE,"pitch","01989551-9d75-4d62-89f2-44256e5d38ed",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.3,1.57,NA,88.94,159.81,"line_drive","medium","8",110.67,83.43,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Whit Merrifield singles on a line drive to center fielder Nate Eaton.",0,5,0,39,"top",6,"2023-04-06T19:25:42.520Z","2023-04-06T19:26:19.673Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.8,3,0.91,0.4748,6.7486,22.5692,-29.2298,9.0417,2.1884,0.7363,2.9249,3.1105,-115.5907,-0.4427,-1.8035,50.0046,5.9377,12.1725,24,9.6,24,2688,55,79,28,269,NA,NA,NA,FALSE,-39.4,4.2,-17.2,NA,NA,NA,NA,FALSE,TRUE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T19:26:00.212Z","2023-04-06T19:26:04.447Z",TRUE,"pitch","c2bcf4d5-b5a3-4baf-bed4-95a695e6856d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3836,1.5662,NA,118.16,176.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Whit Merrifield singles on a line drive to center fielder Nate Eaton.",0,5,0,39,"top",6,"2023-04-06T19:25:42.520Z","2023-04-06T19:26:19.673Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,70.9,5,0.9,0.4896,6.6972,22.2984,-44.395,4.6756,-9.6633,-0.0305,2.3119,2.1904,-112.3238,1.5424,-1.629,50.0032,6.1663,5.9125,8.4,14.4,24,2451,26,NA,NA,NA,NA,NA,NA,FALSE,-63,-16.7,-9.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T19:23:50.803Z","2023-04-06T19:23:56.704Z",TRUE,"pitch","6c12b267-920b-4998-a9f9-5e7fa6bf7514",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.3188,1.6366,NA,142.58,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nick Pratto called out on strikes.",0,5,0,38,"bottom",5,"2023-04-06T19:22:57.819Z","2023-04-06T19:23:56.704Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.1,4,0.9,0.3965,6.6081,29.1075,-10.6045,-6.8004,11.1474,-0.6711,2.1846,7.0579,-137.8644,-7.7055,-2.3743,50.0054,5.7222,-13.1628,43.2,3.6,24,2243,209,NA,NA,NA,NA,NA,NA,TRUE,-11.5,18.8,10.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T19:23:31.077Z","2023-04-06T19:23:35.764Z",TRUE,"pitch","7640148f-39cf-45ef-ab31-461fa22d55f7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3471,1.6359,NA,119.17,172.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nick Pratto called out on strikes.",0,5,0,38,"bottom",5,"2023-04-06T19:22:57.819Z","2023-04-06T19:23:56.704Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,5,0.9,0.4013,6.6414,30.5353,-11.671,-7.9768,10.8737,-0.057,2.4501,8.6475,-136.5644,-6.6958,-2.2307,50.0036,5.7394,-15.0428,44.4,3.6,24,2218,218,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,12.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T19:23:13.587Z","2023-04-06T19:23:17.359Z",TRUE,"pitch","e2a9a299-5816-41ba-98b5-8382b53994a5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3188,1.6076,NA,138.67,190.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nick Pratto called out on strikes.",0,5,0,38,"bottom",5,"2023-04-06T19:22:57.819Z","2023-04-06T19:23:56.704Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,7,0.9,0.406,6.6583,30.1897,-10.4469,-6.1996,11.7957,-0.5685,1.7841,6.4024,-135.043,-8.4047,-2.1678,50.0009,5.677,-11.4171,39.6,3.6,24,2149,202,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.7,9.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",3,"2023-04-06T19:22:38.687Z","2023-04-06T19:22:45.285Z",TRUE,"pitch","9a1bb626-38e3-439a-a3dc-8f2b118e8d28",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.2788,1.6055,NA,163.55,195.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Hunter Dozier walks.",0,5,0,37,"bottom",5,"2023-04-06T19:21:30.894Z","2023-04-06T19:22:45.285Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.1,13,0.9,0.4199,6.7042,27.4366,-12.6115,-7.0617,11.3572,-1.2213,1.6035,5.0572,-130.4299,-8.0845,-2.2678,50.0058,5.6944,-12.1689,38.4,4.8,24,2184,207,NA,NA,NA,NA,NA,NA,FALSE,-15.1,19,11.6,NA,NA,NA,NA,FALSE,FALSE,641531,"Hunter Dozier","/api/v1/people/641531",NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T19:22:21.693Z","2023-04-06T19:22:26.556Z",TRUE,"pitch","bd7c0cb7-10e8-4eb0-9e5c-adcbc6680b01",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2788,1.6345,NA,151.42,180.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Hunter Dozier walks.",0,5,0,37,"bottom",5,"2023-04-06T19:21:30.894Z","2023-04-06T19:22:45.285Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.1,13,0.9,0.4145,6.6449,28.3097,-12.5219,-6.1018,11.1124,-0.9031,2.1586,5.5798,-132.1773,-7.0371,-2.2492,50.0023,5.7759,-10.7909,34.8,3.6,24,2214,207,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18.7,9.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",1,"2023-04-06T19:22:06.267Z","2023-04-06T19:22:10.272Z",TRUE,"pitch","1cfd9940-a454-4983-9701-32b329e32d59",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3369,1.5766,NA,158.72,140.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Hunter Dozier walks.",0,5,0,37,"bottom",5,"2023-04-06T19:21:30.894Z","2023-04-06T19:22:45.285Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.7,11,0.9,0.411,6.4675,27.9981,-14.473,-5.2883,9.8376,-1.0946,3.6379,5.292,-133.1492,-3.0826,-2.4187,50.0054,5.8551,-9.5183,28.8,3.6,24,2154,208,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.4,8.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",0,"2023-04-06T19:21:46.429Z","2023-04-06T19:21:50.245Z",TRUE,"pitch","00ee2ad7-aa28-435a-8506-23777f12c546",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2788,1.5766,NA,92.51,231.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Hunter Dozier walks.",0,5,0,37,"bottom",5,"2023-04-06T19:21:30.894Z","2023-04-06T19:22:45.285Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,76.2,14,0.91,0.4596,6.4935,20.6155,-27.1456,-1.1104,3.4864,0.6425,0.2575,7.0958,-118.726,-7.125,-2.228,50.0018,5.7351,-1.6014,1.2,8.4,24,2271,253,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.9,0.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",3,"2023-04-06T19:21:17.981Z","2023-04-06T19:21:22.301Z",TRUE,"pitch","50bbae35-c350-4993-9cb7-68d14b39119d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.51,1.7,NA,123.62,197.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,5,0,36,"bottom",5,"2023-04-06T19:20:14.851Z","2023-04-06T19:21:22.301Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,75.4,13,0.89,0.4564,6.8262,26.9344,-30.5628,-12.0213,1.1058,-0.1737,1.5287,8.6129,-120.7282,-3.4813,-2.2536,50.0006,5.7244,-17.4658,26.4,9.6,24,1789,234,NA,NA,NA,NA,NA,NA,TRUE,-38.9,1.3,19.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718686,"2023-04-06",2,"2023-04-06T19:21:02.007Z","2023-04-06T19:21:05.697Z",TRUE,"pitch","78af62f8-e694-4ceb-bc65-adfbac3ae08d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5069,1.7256,NA,177.45,182.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,5,0,36,"bottom",5,"2023-04-06T19:20:14.851Z","2023-04-06T19:21:22.301Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84,76.3,13,0.9,0.4508,6.536,26.7516,-29.7785,-10.4323,1.6104,-1.5858,2.0732,5.4342,-122.0828,-2.482,-2.4993,50.0055,5.6975,-15.559,25.2,9.6,24,1625,234,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.5,17.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
