"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716432,"2023-09-26",1,"2023-09-27T00:10:20.702Z","2023-09-27T00:10:28.728Z",TRUE,"pitch","58bf10d2-cbb3-40a0-9e75-7c077cdda74f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.55,1.6,NA,147.64,166.61,"ground_ball","medium","6",111.26,143.55,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,2,40,"bottom",6,"2023-09-27T00:09:54.950Z","2023-09-27T00:10:28.728Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.9,4,2,0.4008,6.3661,31.0396,-25.3854,-9.5308,3.5891,-0.8038,2.6728,6.4008,-136.8117,-3.8817,-1.9391,50.0011,5.8562,-18.0105,32.4,7.2,24,2549,223,99.9,5,129,NA,NA,NA,TRUE,-25.2,5.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-27T00:10:00.613Z","2023-09-27T00:10:04.113Z",TRUE,"pitch","b3554b72-debe-4f89-aca5-ff5673d38c4a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.55,1.6,NA,110.76,146.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop Liover Peguero to first baseman Jared Triolo.",0,0,2,40,"bottom",6,"2023-09-27T00:09:54.950Z","2023-09-27T00:10:28.728Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.4,2,2,0.4256,6.4348,24.7747,-30.0476,2.293,1.2643,0.1638,3.4263,4.1378,-128.34,-1.1619,-1.7627,50.0025,6.2099,3.8511,8.4,7.2,24,2322,144,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",5,"2023-09-27T00:09:13.338Z","2023-09-27T00:09:23.393Z",TRUE,"pitch","9e6918ba-6290-43f7-8621-d79dccdcad3e",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.25,1.63,NA,113.65,178.94,"line_drive","hard","8",134.76,62.33,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,5,2,0.3932,6.38,29.2595,-13.3,-5.9767,9.5922,0.0879,2.2163,7.8725,-138.9555,-7.3552,-1.997,50.0067,5.7696,-11.7658,34.8,3.6,24,2516,223,111.3,15,341,NA,NA,NA,TRUE,-13.8,16.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA
716432,"2023-09-26",3,"2023-09-27T00:08:29.187Z","2023-09-27T00:08:36.423Z",TRUE,"pitch","1f40bf4c-b7dc-4524-868f-46a6aa28977b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0959,1.5313,NA,113.92,251.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,79.5,14,2,0.441,6.3958,23.3676,-31.417,2.0305,0.4779,0.0809,-0.4689,4.1373,-123.9229,-9.389,-1.8699,50.0003,5.9708,3.1752,6,8.4,24,2548,109,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-1,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-27T00:08:09.003Z","2023-09-27T00:08:13.522Z",TRUE,"pitch","a69b5d80-cfa1-471b-9a21-a55b7420495c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3805,1.63,NA,91.73,164.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,6,2,0.4045,6.51,30.7871,-14.4417,-6.1281,9.5562,0.6628,2.7519,9.0501,-135.6283,-5.4085,-1.9273,50.0026,5.7859,-11.3714,31.2,3.6,24,2456,220,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-27T00:07:43.427Z","2023-09-27T00:07:46.991Z",TRUE,"pitch","0f8285c3-130a-486e-811d-b613489b05ce",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.25,1.63,NA,104.05,142.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.9,12,2,0.4158,6.3589,28.4022,-24.8118,2.2257,4.1884,0.3398,3.5813,5.2566,-131.8072,-1.6551,-1.9706,50.0008,6.0522,3.9089,10.8,6,24,2475,180,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.4,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-27T00:06:50.160Z","2023-09-27T00:07:43.427Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",4,"2023-09-27T00:08:41.736Z","2023-09-27T00:09:13.338Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Mitch Keller. Trea Turner to 2nd.","Wild Pitch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,607208,"/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f40bf4c-b7dc-4524-868f-46a6aa28977b","wild_pitch",NA,NA,NA,NA,NA,NA,"39","atBat","Sac Fly","sac_fly","Bryce Harper out on a sacrifice fly to center fielder Jack Suwinski. Kyle Schwarber scores. Trea Turner to 3rd.",1,0,2,39,"bottom",6,"2023-09-27T00:07:41.067Z","2023-09-27T00:09:23.393Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-27T00:06:13.032Z","2023-09-27T00:06:24.071Z",TRUE,"pitch","cc5fe779-2ddd-4258-b60d-e14529875202",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.44,1.69,NA,125.95,168.28,"line_drive","medium","9",167,87.33,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Trea Turner singles on a line drive to right fielder Joshua Palacios. Kyle Schwarber to 3rd.",0,0,1,38,"bottom",6,"2023-09-27T00:05:54.111Z","2023-09-27T00:06:24.071Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,79.7,5,2,0.4359,6.343,23.3988,-29.0834,2.7833,1.934,-0.2349,2.6111,3.2491,-125.2558,-2.8008,-1.9067,50.0055,6.1023,4.459,9.6,7.2,24,2410,147,93,15,236,NA,NA,NA,FALSE,-33.6,3.1,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA
716432,"2023-09-26",5,"2023-09-27T00:05:27.930Z","2023-09-27T00:05:35.628Z",TRUE,"pitch","b955bf21-dc60-425b-b7b1-e67d91fb4008",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.57,NA,139.58,165.89,"ground_ball","medium","4",143.59,154.99,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.6,4,2,0.4195,6.2121,26.0615,-27.5473,2.5319,2.6761,-0.5924,2.6997,2.8811,-130.3023,-3.3151,-2.0392,50.0034,6.0583,4.375,9.6,7.2,24,2523,172,87.4,-27,6,NA,NA,NA,TRUE,-29.6,4.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA,NA,NA,NA
716432,"2023-09-26",4,"2023-09-27T00:05:05.678Z","2023-09-27T00:05:09.798Z",TRUE,"pitch","8ab92186-1f1a-48cb-869e-e9da1975b45a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.57,NA,98.81,200.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.5,14,2,0.4857,6.4036,24.1718,-41.4311,8.5379,-7.2196,0.4771,1.4148,2.7282,-113.5318,-1.4067,-1.8549,50.0015,6.2313,10.9496,15.6,13.2,24,2633,38,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-13.1,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",3,"2023-09-27T00:04:40.430Z","2023-09-27T00:04:45.370Z",TRUE,"pitch","79b99d13-e9ad-463b-b81d-cae3e89a71ec",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.57,NA,93.75,174.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,6,2,0.4,6.5915,28.774,-13.4738,-6.2021,9.8371,0.6099,2.3777,9.0987,-136.6721,-6.4355,-1.9491,50.0003,5.6797,-11.7879,33.6,3.6,24,2487,223,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-27T00:04:21.092Z","2023-09-27T00:04:25.698Z",TRUE,"pitch","3cbe315e-0ebf-45e5-9a64-9d8cb6a89597",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1218,1.4537,NA,128.77,216.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.7,13,2,0.4147,6.3722,28.0336,-27.8519,-9.1378,2.4492,-0.3087,0.818,7.3297,-132.0687,-7.8196,-1.9322,50.0062,5.8649,-16.151,26.4,7.2,24,1616,243,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",1,"2023-09-27T00:03:55.373Z","2023-09-27T00:03:59.817Z",TRUE,"pitch","c8c2e1ab-f019-4160-a164-94f0d8be2da0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.32,1.57,NA,104.58,179.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81,6,2,0.428,6.4448,25.6447,-26.0193,2.4572,3.7083,0.3257,2.2113,5.0978,-127.8469,-4.4624,-2.0111,50.0039,6.0145,4.0789,10.8,7.2,24,2490,190,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",0,"2023-09-27T00:03:35.335Z","2023-09-27T00:03:38.947Z",TRUE,"pitch","6a1adad5-84f2-491f-be24-a6df20881b53",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.32,1.57,NA,119.68,163.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero. Johan Rojas out at 2nd. Kyle Schwarber to 1st.",0,0,1,37,"bottom",6,"2023-09-27T00:03:27.062Z","2023-09-27T00:05:35.628Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,2,2,0.4043,6.6344,28.5641,-14.9966,-6.1754,9.2325,-0.0703,2.7896,7.4319,-135.2994,-5.1524,-2.046,50.0004,5.7637,-11.4872,31.2,3.6,24,2312,229,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716432,"2023-09-26",2,"2023-09-27T00:02:59.045Z","2023-09-27T00:03:08.031Z",TRUE,"pitch","1c1ae6eb-13f5-48d6-8cba-d2f3b0fa905d",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.35,1.62,NA,129.5,193.89,"ground_ball","medium","6",86.88,146.1,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Johan Rojas singles on a ground ball to shortstop Liover Peguero.",0,0,1,36,"bottom",6,"2023-09-27T00:02:32.644Z","2023-09-27T00:03:08.031Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,679032,"Johan Rojas","/api/v1/people/679032","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,81,7,2,0.4308,6.2652,22.5928,-27.2781,2.6609,2.9812,-0.3278,1.6625,3.3081,-126.5067,-5.4797,-1.9917,50.004,6.0074,4.3697,9.6,7.2,24,2423,160,103.5,-35,4,NA,NA,NA,FALSE,-31.3,4.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679032,"Johan Rojas","/api/v1/people/679032",NA,NA,NA,NA,NA,NA
