"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746719,"2024-05-05",3,"2024-05-05T21:26:55.335Z","2024-05-05T21:26:58.975Z",TRUE,"pitch","533b62df-bc44-45aa-8e43-0f76f3fc9a77",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3618,1.6581,NA,110.43,161.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Nick Martini flies out to center fielder Ryan McKenna. Christian Encarnacion-Strand to 3rd. Jonathan India to 2nd.",0,4,0,36,"bottom",5,"2024-05-05T21:26:12.358Z","2024-05-05T21:27:22.842Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,80.2,2,0.9,0.4332,6.149,22.8527,-28.3606,3.0967,2.3511,0.1725,2.856,4.0641,-125.8934,-2.2955,-1.8583,50.0047,6.0496,5.0267,10.8,7.2,24,2337,137,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T21:26:33.489Z","2024-05-05T21:26:39.452Z",TRUE,"pitch","2948574c-083d-4dc7-8f65-2101229b125d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.398,1.6581,NA,78.37,189.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Nick Martini flies out to center fielder Ryan McKenna. Christian Encarnacion-Strand to 3rd. Jonathan India to 2nd.",0,4,0,36,"bottom",5,"2024-05-05T21:26:12.358Z","2024-05-05T21:27:22.842Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,14,0.88,0.4015,6.3025,27.5179,-13.3984,-4.4007,9.9417,1.0134,1.8116,8.8627,-135.9844,-7.9332,-1.7042,50.0012,5.6798,-8.3103,24,3.6,24,2256,209,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.7,6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T21:26:14.642Z","2024-05-05T21:26:18.861Z",TRUE,"pitch","3a5da69f-fc99-4a8d-b800-501b85c21a13",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4918,1.6941,NA,121.49,136.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Nick Martini flies out to center fielder Ryan McKenna. Christian Encarnacion-Strand to 3rd. Jonathan India to 2nd.",0,4,0,36,"bottom",5,"2024-05-05T21:26:12.358Z","2024-05-05T21:27:22.842Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,11,0.89,0.4002,6.2087,29.1392,-13.0746,-3.3795,10.06,-0.1178,3.771,5.8695,-136.6851,-3.3903,-1.8506,50.0058,5.9208,-6.4187,20.4,3.6,24,2309,206,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.8,4.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T21:25:12.914Z","2024-05-05T21:26:14.642Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Nick Martini flies out to center fielder Ryan McKenna. Christian Encarnacion-Strand to 3rd. Jonathan India to 2nd.",0,4,0,36,"bottom",5,"2024-05-05T21:26:12.358Z","2024-05-05T21:27:22.842Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",6,"2024-05-05T21:24:56.525Z","2024-05-05T21:25:03.546Z",TRUE,"pitch","20c03e4a-a54b-45ca-a038-d4633c03e24e",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2729,1.5049,NA,143.19,135.41,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,79.3,11,0.89,0.4374,6.0671,21.9872,-29.2317,2.9025,1.8487,-0.6872,3.8284,1.9861,-124.5951,-0.008,-1.8682,50.0042,6.2215,4.6224,9.6,7.2,24,2408,130,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.6,-5.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",663697,"Jonathan India","/api/v1/people/663697",NA,NA,NA
746719,"2024-05-05",5,"2024-05-05T21:24:33.609Z","2024-05-05T21:24:37.939Z",TRUE,"pitch","35386a0b-8568-4f9b-9534-34a452e5d4c6",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.263,1.5532,NA,46.14,214.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81,14,0.89,0.4314,6.1183,24.7762,-30.2799,2.2413,1.1547,1.8589,0.9008,7.8457,-126.7521,-6.656,-1.5617,50.0004,5.964,3.6618,8.4,8.4,24,2433,124,NA,NA,NA,NA,NA,NA,FALSE,-35,0.8,-5.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",4,"2024-05-05T21:24:07.712Z","2024-05-05T21:24:10.855Z",TRUE,"pitch","e31722a4-f25b-4ed2-804f-81d224a9c64a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.33,1.56,NA,126.23,209.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,82.7,13,0.89,0.4165,6.1655,30.4144,-20.2881,-9.2377,6.7994,-0.2421,1.0999,7.5567,-131.9643,-7.8694,-1.9552,50.0017,5.6374,-16.1469,33.6,6,24,1947,218,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.6,14.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",3,"2024-05-05T21:23:47.469Z","2024-05-05T21:23:50.836Z",TRUE,"pitch","bfc9f7cb-4744-45e5-b808-e9a63ce915e4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.3378,1.5678,NA,122.02,194.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.2,8,0.88,0.4155,6.1806,27.1552,-18.4957,-8.4112,7.7694,-0.1316,1.6378,7.3965,-131.6639,-7.0603,-1.8803,50.0051,5.7159,-14.8147,33.6,6,24,1886,217,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12.7,13.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T21:23:28.443Z","2024-05-05T21:23:31.897Z",TRUE,"pitch","b2969086-8a4c-46d1-ba7b-295b8a0710bd",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3523,1.5751,NA,137.69,184.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.5,7,0.86,0.4438,5.9378,22.1209,-28.968,2.7842,2.0736,-0.5428,1.9923,2.268,-122.9524,-4.1328,-1.8357,50.0027,6.1262,4.3046,8.4,8.4,24,2336,166,NA,NA,NA,NA,NA,NA,FALSE,-34.9,3.1,-5.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T21:23:08.771Z","2024-05-05T21:23:12.283Z",TRUE,"pitch","9f0f0c43-6713-46d0-82ab-ab6a3e215bfb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3741,1.5751,NA,73.83,209.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.9,14,0.89,0.4422,6.0957,23.1662,-27.9343,2.8904,2.7211,1.1326,1.0685,5.9442,-123.5725,-6.2635,-1.6733,50.0006,5.9637,4.4968,10.8,7.2,24,2306,164,NA,NA,NA,NA,NA,NA,FALSE,-34,3.7,-6.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T21:22:52.028Z","2024-05-05T21:22:56.220Z",TRUE,"pitch","dad61669-ca10-454b-90f5-7c1c48355f52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3741,1.5823,NA,105.65,196.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Jonathan India walks. Christian Encarnacion-Strand to 2nd.",0,4,0,35,"bottom",5,"2024-05-05T21:22:44.867Z","2024-05-05T21:25:03.546Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,83.1,9,0.88,0.418,6.2087,25.0453,-21.4681,-7.6482,6.1399,0.2977,1.5755,8.0769,-130.5721,-6.5859,-1.8281,50.0007,5.723,-13.3305,27.6,6,24,1951,215,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10,12.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",2,"2024-05-05T21:22:15.437Z","2024-05-05T21:22:26.912Z",TRUE,"pitch","0aedae63-459c-462a-b6b5-d83c2745be61",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.23,1.48,NA,99.82,167.12,"line_drive","hard","8",102.23,74.78,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to center fielder Ryan McKenna.",0,4,0,34,"bottom",5,"2024-05-05T21:21:37.568Z","2024-05-05T21:22:26.912Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,80.2,6,0.88,0.4339,6.039,22.4842,-30.25,2.0796,1.1857,0.4507,2.6541,4.4975,-125.651,-2.3625,-1.6237,50.0007,6.0343,3.3656,7.2,7.2,24,2325,156,104.8,11,188,NA,NA,NA,FALSE,-34.4,1.9,-4.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA
746719,"2024-05-05",1,"2024-05-05T21:21:56.454Z","2024-05-05T21:21:59.635Z",TRUE,"pitch","27eb708c-4182-4f96-9fa6-84af7d0f8767",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.23,1.48,NA,108.22,180.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to center fielder Ryan McKenna.",0,4,0,34,"bottom",5,"2024-05-05T21:21:37.568Z","2024-05-05T21:22:26.912Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,79.7,5,0.87,0.4377,5.9607,21.6753,-29.2698,2.3239,1.8242,0.2302,2.1439,4.1207,-124.479,-3.7512,-1.7395,50.0021,6.0566,3.6979,8.4,7.2,24,2372,140,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.8,-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",0,"2024-05-05T21:21:42.955Z","2024-05-05T21:21:46.110Z",TRUE,"pitch","f7f77649-949a-457f-8726-c7d0f1070152",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4839,1.6842,NA,89.83,167.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to center fielder Ryan McKenna.",0,4,0,34,"bottom",5,"2024-05-05T21:21:37.568Z","2024-05-05T21:22:26.912Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,80,6,0.88,0.436,6.017,21.6483,-29.3328,2.4946,1.7758,0.7129,2.6508,4.9167,-124.9283,-2.9499,-1.5936,50.006,6.2211,4.0029,9.6,7.2,24,2363,153,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.9,-5.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",5,"2024-05-05T21:21:09.168Z","2024-05-05T21:21:16.973Z",TRUE,"pitch","103ac106-e924-411c-b600-46f6838af18f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.33,1.57,NA,172.47,167.79,"ground_ball","medium","3",154.48,164.8,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Jake Fraley grounds out, first baseman Ryan Mountcastle to pitcher Dean Kremer.",0,4,0,33,"bottom",5,"2024-05-05T21:19:59.772Z","2024-05-05T21:21:16.973Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,77.1,11,2,0.4503,6.1278,21.6237,-29.4306,-5.2253,1.8239,-1.4552,2.6291,2.7539,-121.2133,-1.8549,-1.9218,50.0011,5.9511,-7.8472,14.4,8.4,24,697,240,73,-28,5,NA,NA,NA,TRUE,-36,3.1,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746719,"2024-05-05",3,"2024-05-05T21:20:45.950Z","2024-05-05T21:20:49.146Z",TRUE,"pitch","09ec9660-72d2-4d65-8f61-a16a307a4970",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.349,1.5963,NA,146.45,173.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Jake Fraley grounds out, first baseman Ryan Mountcastle to pitcher Dean Kremer.",0,4,0,33,"bottom",5,"2024-05-05T21:19:59.772Z","2024-05-05T21:21:16.973Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.4,4,0.89,0.3997,6.0194,28.4955,-12.4301,-4.8856,10.3646,-0.7726,2.4274,4.409,-136.7464,-7.3254,-1.7665,50.0054,5.9831,-9.3087,31.2,3.6,24,2341,211,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.5,8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
