"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717291,"2023-07-23",5,"2023-07-23T19:12:04.831Z","2023-07-23T19:12:07.831Z",TRUE,"pitch","a741c415-1ee0-4485-b083-93c5ac022b1a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.22,1.5217,NA,129.22,122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,11,0.9,0.3918,6.5216,32.7738,-12.5858,-6.2172,9.9069,-0.3206,4.3215,4.8093,-140.0004,-2.5348,-1.2564,50.0027,6.0667,-12.2929,40.8,3.6,24,2174,213,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",4,"2023-07-23T19:11:43.445Z","2023-07-23T19:11:46.445Z",TRUE,"pitch","c37f69a3-83e7-4ce0-8d51-64346be3a2d0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.22,1.51,NA,114.06,145.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,12,0.9,0.3981,6.5442,33.3355,-11.3873,-5.124,10.8666,0.0772,3.4576,6.009,-138.0649,-4.2254,-1.4711,50.0045,5.786,-9.8039,33.6,3.6,24,2292,216,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T19:11:28.737Z","2023-07-23T19:11:31.737Z",TRUE,"pitch","770a12f7-689d-45a7-9fd2-4da78e128c8a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2376,1.5148,NA,49.15,179.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.5,14,0.92,0.4194,6.6028,28.2088,-26.4637,0.1528,3.3076,1.7799,2.1985,8.0423,-130.7367,-4.2415,-1.3592,50.0023,5.8339,0.2639,3.6,6,24,2306,216,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",2,"2023-07-23T19:11:12.474Z","2023-07-23T19:11:15.474Z",TRUE,"pitch","db90fff2-93dd-4ea4-affc-082cbbeb00c9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.51,NA,109.7,151.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.3,2,0.9,0.3964,6.7378,34.3821,-9.8184,-4.3775,11.5945,0.1916,3.2358,5.7075,-138.7824,-5.672,-1.334,50.004,5.9763,-8.4418,32.4,2.4,24,2299,212,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T19:08:18.474Z","2023-07-23T19:09:28.225Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T19:09:28.225Z","2023-07-23T19:11:12.474Z",FALSE,"action",NA,NA,"Pitching Change: Mike Baumann replaces Tyler Wells.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,657508,"/api/v1/people/657508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"41","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",0,3,3,41,"bottom",5,"2023-07-23T19:11:10.087Z","2023-07-23T19:13:04.011Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T19:07:57.819Z","2023-07-23T19:08:06.727Z",TRUE,"pitch","563beb4a-b1ae-4bb7-85f7-f04032d3bcb5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.39,1.51,NA,86.35,144.77,"fly_ball","medium","6",135.06,116.38,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Wander Franco flies out to shortstop Gunnar Henderson.",0,3,3,40,"bottom",5,"2023-07-23T19:06:32.112Z","2023-07-23T19:08:06.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677551,"Wander Franco","/api/v1/people/677551","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.6,3,0.91,0.4059,6.4932,31.4282,-12.139,-3.4581,10.8817,0.8042,3.482,6.5237,-135.3118,-5.8842,-1.1964,50.0053,6.5467,-6.3688,20.4,3.6,24,2511,201,76,51,212,NA,NA,NA,TRUE,-13.3,18.5,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",2,"2023-07-23T19:07:23.625Z","2023-07-23T19:07:29.219Z",TRUE,"pitch","38abf0a6-555c-480a-b813-b19f3e00f933",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.51,NA,117.29,171.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Wander Franco flies out to shortstop Gunnar Henderson.",0,3,3,40,"bottom",5,"2023-07-23T19:06:32.112Z","2023-07-23T19:08:06.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677551,"Wander Franco","/api/v1/people/677551","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81,5,0.9,0.4282,6.4052,24.6809,-23.575,2.0941,5.1827,-0.0076,2.4854,2.8403,-127.6081,-5.5041,-1.4046,50.0063,6.5121,3.4755,9.6,6,24,2402,177,NA,NA,NA,NA,NA,NA,FALSE,-27,8.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T19:07:06.698Z","2023-07-23T19:07:09.698Z",TRUE,"pitch","095dd5fd-31b1-4d52-81a8-83257d368039",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4118,1.5241,NA,178.66,159.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Wander Franco flies out to shortstop Gunnar Henderson.",0,3,3,40,"bottom",5,"2023-07-23T19:06:32.112Z","2023-07-23T19:08:06.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677551,"Wander Franco","/api/v1/people/677551","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.3,11,0.74,0.4194,6.2231,26.5684,-14.9394,-0.8607,9.9715,-1.6177,2.9454,-0.1562,-130.4261,-6.5172,-1.4453,50.0045,6.5966,-1.488,4.8,3.6,24,2358,190,NA,NA,NA,NA,NA,NA,FALSE,-17,16.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T19:06:51.995Z","2023-07-23T19:06:55.004Z",TRUE,"pitch","1b04e28d-3d01-4976-8972-21f9169fdff8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.39,1.4306,NA,133.19,182.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Wander Franco flies out to shortstop Gunnar Henderson.",0,3,3,40,"bottom",5,"2023-07-23T19:06:32.112Z","2023-07-23T19:08:06.727Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677551,"Wander Franco","/api/v1/people/677551","L","Left",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.7,4,0.87,0.4072,6.4394,29.408,-10.9291,-4.9265,11.5943,-0.4246,2.0886,3.9899,-134.5541,-9.5824,-1.2872,50.0037,6.4723,-9.027,32.4,3.6,24,2460,203,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",1,"2023-07-23T19:05:52.580Z","2023-07-23T19:06:26.088Z",TRUE,"pitch","7bf3cea5-cdc4-4bcf-8da6-c6b392c9ef04",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.48,1.71,NA,114.82,189.94,"fly_ball","medium","78",78.59,33.9,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Home Run","home_run","Yandy Diaz homers (14) on a fly ball to left center field. Christian Bethancourt scores.",2,3,3,39,"bottom",5,"2023-07-23T19:05:18.863Z","2023-07-23T19:06:26.088Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.2,8,0.91,0.4425,6.5823,24.5932,-19.5505,-10.999,8.1371,0.0572,1.809,6.2654,-123.7487,-7.4846,-1.0778,50.0052,6.5096,-17.0686,37.2,7.2,24,2169,210,103.8,28,424,NA,NA,NA,FALSE,-24.6,13.2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",0,"2023-07-23T19:05:33.744Z","2023-07-23T19:05:36.744Z",TRUE,"pitch","fbfe0951-f06e-49b1-928f-0960283f4e73",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5411,1.6752,NA,103.22,120.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Home Run","home_run","Yandy Diaz homers (14) on a fly ball to left center field. Christian Bethancourt scores.",2,3,3,39,"bottom",5,"2023-07-23T19:05:18.863Z","2023-07-23T19:06:26.088Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.4,12,0.9,0.4194,6.35,25.1167,-18.7271,3.0966,7.7675,0.3614,4.3636,2.9838,-130.1716,-2.3634,-1.1983,50.0021,6.6878,5.3584,16.8,4.8,24,2437,170,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",6,"2023-07-23T19:05:01.935Z","2023-07-23T19:05:06.501Z",TRUE,"pitch","2781b995-c895-470b-a343-643b66d47b7b",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,0,NA,NA,3.55,1.5862,NA,91.98,220.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Christian Bethancourt walks.",0,3,1,38,"bottom",5,"2023-07-23T19:03:00.840Z","2023-07-23T19:05:06.501Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77.1,14,0.9,0.4532,6.4685,22.8452,-29.4161,2.6093,1.8633,0.6564,0.6921,3.8433,-120.7241,-7.6998,-1.2935,50.0049,6.502,3.8622,8.4,8.4,24,2499,114,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",5,"2023-07-23T19:04:43.403Z","2023-07-23T19:04:46.869Z",TRUE,"pitch","940c3764-1925-42c9-aa03-6a4e7b4ee22d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.55,1.7364,NA,84.52,195.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Christian Bethancourt walks.",0,3,1,38,"bottom",5,"2023-07-23T19:03:00.840Z","2023-07-23T19:05:06.501Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.5,14,0.9,0.4486,6.3871,24.4389,-32.3646,2.2848,-0.1292,0.852,1.5872,4.2197,-122.1844,-5.2904,-1.1952,50.0016,6.5668,3.4476,7.2,9.6,24,2418,119,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-1.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",4,"2023-07-23T19:04:23.623Z","2023-07-23T19:04:26.623Z",TRUE,"pitch","25fa2181-7f8c-4179-982f-8c5c49857516",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.55,1.74,NA,93.14,155.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Christian Bethancourt walks.",0,3,1,38,"bottom",5,"2023-07-23T19:03:00.840Z","2023-07-23T19:05:06.501Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,3,0.92,0.4052,6.2804,30.378,-11.4777,-2.686,11.1916,0.6258,3.098,5.5738,-135.3452,-7.0848,-1.1141,50.0052,6.5588,-4.9687,15.6,2.4,24,2516,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717291,"2023-07-23",3,"2023-07-23T19:04:04.834Z","2023-07-23T19:04:07.834Z",TRUE,"pitch","d364cd29-e596-408a-9645-40a7085eb5dd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.55,1.74,NA,124.72,143.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Christian Bethancourt walks.",0,3,1,38,"bottom",5,"2023-07-23T19:03:00.840Z","2023-07-23T19:05:06.501Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",669330,"Tyler Wells","/api/v1/people/669330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.5,2,0.9,0.411,6.6929,30.3574,-10.7579,-1.1922,11.9248,-0.2025,3.5467,3.2441,-133.5725,-6.1412,-1.2811,50.0066,6.6589,-2.1421,7.2,2.4,24,2459,199,NA,NA,NA,NA,NA,NA,FALSE,-12.2,20.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
