"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717602,"2023-06-27",2,"2023-06-27T04:03:43.443Z","2023-06-27T04:03:46.443Z",TRUE,"pitch","1d545b13-83da-49bb-b012-c30dc83867dc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.51,1.7,NA,63.97,178.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Derek Hill. Julio Rodriguez scores.",1,3,8,71,"bottom",8,"2023-06-27T04:03:00.430Z","2023-06-27T04:04:36.639Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.7,14,0.9,0.4624,6.5697,25.1957,-31.5601,10.3792,0.4343,1.3913,2.234,3.4452,-118.9537,-0.9175,-1.4287,50.004,5.5147,14.7078,25.2,9.6,24,2187,57,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.8,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T04:03:27.929Z","2023-06-27T04:03:31.793Z",TRUE,"pitch","32e505cf-ed4e-4fc2-955c-c2b8e3a8d8b0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4816,1.7267,NA,126.74,195.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Derek Hill. Julio Rodriguez scores.",1,3,8,71,"bottom",8,"2023-06-27T04:03:00.430Z","2023-06-27T04:04:36.639Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75.1,13,0.91,0.4612,6.3991,24.148,-31.8678,10.027,0.2098,-0.2554,1.5932,-0.2002,-119.0307,-2.5173,-1.4711,50.0008,5.5674,14.2972,24,9.6,24,2113,57,NA,NA,NA,NA,NA,NA,FALSE,-41,0,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T04:03:11.838Z","2023-06-27T04:03:15.198Z",TRUE,"pitch","582532f6-4245-4ebc-99ab-45067e4c04b8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.426,1.699,NA,135.22,165.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Derek Hill. Julio Rodriguez scores.",1,3,8,71,"bottom",8,"2023-06-27T04:03:00.430Z","2023-06-27T04:04:36.639Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,85,4,0.91,0.406,6.6537,28.1584,-23.0584,-10.642,4.9447,-0.4781,2.7134,5.7185,-134.6906,-3.1792,-1.2414,50.0064,5.5323,-19.6353,38.4,7.2,24,1890,227,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8.5,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",3,"2023-06-27T04:04:09.137Z","2023-06-27T04:04:23.856Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,606192,"/api/v1/people/606192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Derek Hill. Julio Rodriguez scores.",1,3,8,71,"bottom",8,"2023-06-27T04:03:00.430Z","2023-06-27T04:04:36.639Z",TRUE,TRUE,FALSE,TRUE,0,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",4,"2023-06-27T04:02:25.039Z","2023-06-27T04:02:36.446Z",TRUE,"pitch","0fbdac89-3631-4126-9df5-5fcd86342ecf",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.18,1.47,NA,141.18,178.58,"fly_ball","medium","9",187.31,126.46,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Ty France singles on a fly ball to right fielder Lane Thomas. J.P. Crawford scores. Julio Rodriguez to 3rd.",1,3,7,70,"bottom",8,"2023-06-27T04:02:05.827Z","2023-06-27T04:02:36.446Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.1,4,0.91,0.4021,6.6071,27.9244,-23.9669,-10.5165,4.3604,-0.6343,2.2296,5.2901,-135.8789,-4.6012,-1.2331,50.0028,5.5963,-19.7953,37.2,7.2,24,1843,222,71.8,31,223,NA,NA,NA,FALSE,-24,7.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594"
717602,"2023-06-27",3,"2023-06-27T04:02:08.135Z","2023-06-27T04:02:11.405Z",TRUE,"pitch","ab65c7e7-edf1-4dea-b87a-deb8cc203cfd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1515,1.4689,NA,144.35,154.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Ty France singles on a fly ball to right fielder Lane Thomas. J.P. Crawford scores. Julio Rodriguez to 3rd.",1,3,7,70,"bottom",8,"2023-06-27T04:02:05.827Z","2023-06-27T04:02:36.446Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.6,1,0.9,0.4039,6.4797,26.9723,-22.8042,-9.3845,5.0215,-0.7174,3.113,4.8346,-135.1471,-2.3924,-1.3016,50.005,5.5963,-17.5178,36,6,24,1914,224,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.9,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:59:14.207Z","2023-06-27T04:00:31.277Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Ty France singles on a fly ball to right fielder Lane Thomas. J.P. Crawford scores. Julio Rodriguez to 3rd.",1,3,7,70,"bottom",8,"2023-06-27T04:02:05.827Z","2023-06-27T04:02:36.446Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T04:00:31.277Z","2023-06-27T04:00:48.755Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Ty France singles on a fly ball to right fielder Lane Thomas. J.P. Crawford scores. Julio Rodriguez to 3rd.",1,3,7,70,"bottom",8,"2023-06-27T04:02:05.827Z","2023-06-27T04:02:36.446Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",2,"2023-06-27T04:00:48.755Z","2023-06-27T04:02:08.135Z",FALSE,"action",NA,NA,"Pitching Change: Thaddeus Ward replaces Cory Abbott.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663658,"/api/v1/people/663658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Single","single","Ty France singles on a fly ball to right fielder Lane Thomas. J.P. Crawford scores. Julio Rodriguez to 3rd.",1,3,7,70,"bottom",8,"2023-06-27T04:02:05.827Z","2023-06-27T04:02:36.446Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",663658,"Thaddeus Ward","/api/v1/people/663658","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",7,"2023-06-27T03:58:54.358Z","2023-06-27T03:59:00.693Z",TRUE,"pitch","a462c3f4-361d-46bb-a7f1-14fd3b10d76e",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2204,1.4457,NA,83.46,201.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.5,14,0.91,0.4102,6.6104,25.9397,-13.9866,-5.9954,10.0495,0.8798,1.3968,10.9227,-133.0304,-6.9538,-2.4824,50.0029,5.0398,-10.8514,30,3.6,24,2263,224,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677594,"Julio Rodríguez","/api/v1/people/677594",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA
717602,"2023-06-27",5,"2023-06-27T03:58:10.553Z","2023-06-27T03:58:13.572Z",TRUE,"pitch","5f9f90ea-9a17-4478-8318-6e861214ef49",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.53,NA,111.43,173.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.3,5,0.91,0.4105,6.512,25.9401,-15.2801,-5.9637,9.3485,0.1461,2.4196,8.873,-132.9414,-4.2605,-2.4453,50.0012,5.1369,-10.776,30,3.6,24,2233,204,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",4,"2023-06-27T03:57:27.941Z","2023-06-27T03:57:33.364Z",TRUE,"pitch","3dfb7c53-0da4-4c6f-a568-def2866a3f4a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.53,NA,107.38,178.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.6,5,0.87,0.414,6.3875,25.4257,-15.4578,-4.0277,9.4089,0.2524,2.2372,8.1696,-131.8031,-4.7719,-2.3503,50.0022,5.1958,-7.156,19.2,3.6,24,2068,218,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",3,"2023-06-27T03:57:10.069Z","2023-06-27T03:57:13.459Z",TRUE,"pitch","322674e4-ba01-49c7-8ad7-3a2a97607d26",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.3593,1.5289,NA,107.79,194.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.8,78.7,8,0.9,0.4429,6.077,23.5716,-38.3105,1.199,-3.955,0.2415,1.6438,6.3269,-123.4733,-1.702,-2.5053,50.0039,5.5526,1.859,4.8,9.6,24,2362,24,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-7.3,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",2,"2023-06-27T03:56:46.993Z","2023-06-27T03:56:50.224Z",TRUE,"pitch","de944844-a7f3-4450-84a7-b9c87e6ecd06",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3038,1.5567,NA,79.8,208.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.2,14,0.88,0.4124,6.325,25.6341,-14.7061,-5.395,9.7559,0.976,1.1071,10.7008,-132.3096,-7.6088,-2.402,50.0001,5.0771,-9.6577,25.2,3.6,24,2138,217,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16.3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",1,"2023-06-27T03:56:25.689Z","2023-06-27T03:56:29.176Z",TRUE,"pitch","0432d9bf-01fa-405f-880d-4eb0e9afc67a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2482,1.5289,NA,140.69,127.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,11,0.93,0.4046,6.4123,26.9548,-15.7733,-4.768,8.8201,-0.6214,4.1313,6.7441,-134.9312,-0.2399,-2.5237,50.0065,5.3244,-8.8708,25.2,3.6,24,2221,220,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717602,"2023-06-27",0,"2023-06-27T03:56:05.511Z","2023-06-27T03:56:09.054Z",TRUE,"pitch","7012199e-ef30-4d7f-ae42-e45f66a6c534",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.303,1.5556,NA,115.27,200.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Julio Rodriguez walks. J.P. Crawford to 2nd.",0,3,6,69,"bottom",8,"2023-06-27T03:55:40.835Z","2023-06-27T03:59:00.693Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.6,14,0.88,0.4108,6.3757,24.7238,-15.8085,-5.5562,9.0591,0.0455,1.4087,8.7204,-132.654,-6.9577,-2.5421,50.0036,5.19,-10.0392,26.4,4.8,24,2135,218,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
