"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716584,"2023-09-14",2,"2023-09-14T19:06:21.568Z","2023-09-14T19:06:31.180Z",TRUE,"pitch","6e337374-1b6f-406d-89d6-1ac7f92c2625",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.33,1.53,NA,140.01,149.65,"popup","medium","3",135.21,171.53,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jake Rogers pops out to first baseman Joey Votto.",0,1,4,56,"bottom",7,"2023-09-14T19:05:16.741Z","2023-09-14T19:06:31.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.5,1,0.9,0.4001,6.1852,33.443,-15.9521,-6.4328,8.5684,-0.6037,3.3012,3.7114,-137.4436,-3.3124,-1.1433,50.0025,5.6202,-12.178,33.6,4.8,24,2339,225,75.5,72,82,NA,NA,NA,TRUE,-16,14.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T19:05:58.312Z","2023-09-14T19:06:04.129Z",TRUE,"pitch","221893bb-7f98-4fbc-a299-004b69040519",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.33,1.53,NA,112.33,148.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jake Rogers pops out to first baseman Joey Votto.",0,1,4,56,"bottom",7,"2023-09-14T19:05:16.741Z","2023-09-14T19:06:31.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,2,0.9,0.4007,6.0781,29.6379,-16.4247,-6.3931,8.318,0.1226,3.3337,5.4202,-136.619,-2.9977,-1.0549,50.0023,5.5718,-12.1046,32.4,4.8,24,2344,228,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T19:05:38.793Z","2023-09-14T19:05:44.593Z",TRUE,"pitch","19d40d2b-0425-4250-be3c-c70747f8961f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2751,1.4793,NA,150.51,142.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jake Rogers pops out to first baseman Joey Votto.",0,1,4,56,"bottom",7,"2023-09-14T19:05:16.741Z","2023-09-14T19:06:31.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.8,11,0.89,0.451,5.9946,20.7729,-24.082,3.9228,5.3996,-0.8791,3.5526,0.4278,-120.8699,0.4289,-1.5681,50.0012,5.4664,5.8768,14.4,7.2,24,2713,82,NA,NA,NA,NA,NA,NA,FALSE,-29.2,10.1,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",5,"2023-09-14T19:05:04.477Z","2023-09-14T19:05:10.055Z",TRUE,"pitch","75209c0a-438c-4419-acec-9bc241269cf5",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.1199,1.4793,NA,99.27,184.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,6,0.9,0.3969,5.9616,29.3144,-15.4489,-7.0579,8.6609,0.4652,2.004,6.8376,-137.7724,-6.5276,-1.1264,50.0011,5.4396,-13.6281,36,4.8,24,1957,231,NA,NA,NA,NA,NA,NA,TRUE,-15.8,14.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679529,"Spencer Torkelson","/api/v1/people/679529",656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",4,"2023-09-14T19:04:22.111Z","2023-09-14T19:04:30.178Z",TRUE,"pitch","50b83eae-5d58-45bf-82a3-57a23a954a1d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.54,NA,100.22,191.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,76.8,9,0.89,0.4495,6.0562,25.7562,-29.5307,3.4784,1.7586,0.4403,1.7403,3.3106,-122.1925,-2.687,-1.3876,50.001,5.4107,5.2194,10.8,8.4,24,2760,64,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2.8,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",3,"2023-09-14T19:03:51.172Z","2023-09-14T19:03:57.256Z",TRUE,"pitch","9a6323e8-b8c2-4220-85f5-6e776ba70052",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.54,NA,99.61,152.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,3,0.9,0.4015,5.9869,30.7103,-15.1365,-6.7642,9.0463,0.4561,3.1802,6.8324,-136.5313,-3.6067,-1.2027,50.0039,5.5634,-12.7417,34.8,4.8,24,2191,229,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T19:03:25.500Z","2023-09-14T19:03:29.765Z",TRUE,"pitch","db731eb3-4539-4a69-811a-d52b44f4b04a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.54,NA,113.58,202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.5,14,0.89,0.4481,6.0314,23.0581,-30.0099,2.1545,1.4274,0.0897,1.3297,2.7177,-122.0333,-3.6684,-1.3164,50.002,5.4257,3.2626,7.2,8.4,24,2603,65,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T19:02:50.767Z","2023-09-14T19:02:55.861Z",TRUE,"pitch","85e39762-2237-48cc-8787-4f95380017ca",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.54,NA,138.52,186.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.9,7,0.88,0.4269,6.1203,26.6386,-28.3156,-7.8778,2.3164,-0.5646,1.9185,4.6334,-128.3325,-3.2997,-1.3702,50.006,5.4275,-13.1381,22.8,7.2,24,1597,248,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T19:02:18.398Z","2023-09-14T19:02:23.595Z",TRUE,"pitch","ace2da85-b36a-44f4-a85e-2ea03d4154b6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.54,NA,115.82,173.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Kerry Carpenter called out on strikes.",0,1,4,55,"bottom",7,"2023-09-14T19:02:14.107Z","2023-09-14T19:05:10.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,5,0.91,0.4007,6.0244,28.8092,-18.7956,-7.6247,7.0651,0.031,2.4031,6.0604,-136.4586,-4.9901,-1.2232,50.0053,5.5425,-14.4439,33.6,4.8,24,2205,228,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T19:01:09.223Z","2023-09-14T19:01:22.288Z",TRUE,"pitch","2d9c4ee6-bf7b-49e7-a936-9eb691771441",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.43,1.56,NA,119.07,159.94,"ground_ball","medium","5",85.86,102.56,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Spencer Torkelson singles on a ground ball to left fielder Will Benson, deflected by third baseman Spencer Steer. Parker Meadows scores. Zach McKinstry to 3rd.",1,1,4,54,"bottom",7,"2023-09-14T19:01:09.223Z","2023-09-14T19:01:22.288Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,75.2,14,0.9,0.459,6.5949,25.1145,-31.4389,4.5791,0.5152,0.8453,1.9713,4.349,-119.7545,-1.2637,-1.5956,50.0058,5.3419,6.5903,13.2,9.6,24,2699,74,78.3,7,83,NA,NA,NA,FALSE,-39.8,0.8,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679529,"Spencer Torkelson","/api/v1/people/679529",656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T18:59:00.546Z","2023-09-14T18:59:46.797Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Spencer Torkelson singles on a ground ball to left fielder Will Benson, deflected by third baseman Spencer Steer. Parker Meadows scores. Zach McKinstry to 3rd.",1,1,4,54,"bottom",7,"2023-09-14T19:01:09.223Z","2023-09-14T19:01:22.288Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T18:59:46.797Z","2023-09-14T19:01:09.223Z",FALSE,"action",NA,NA,"Pitching Change: Buck Farmer replaces Ben Lively.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,571656,"/api/v1/people/571656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Single","single","Spencer Torkelson singles on a ground ball to left fielder Will Benson, deflected by third baseman Spencer Steer. Parker Meadows scores. Zach McKinstry to 3rd.",1,1,4,54,"bottom",7,"2023-09-14T19:01:09.223Z","2023-09-14T19:01:22.288Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",3,"2023-09-14T18:58:02.912Z","2023-09-14T18:58:11.197Z",TRUE,"pitch","42ecac03-5274-4592-a50a-0964effa5446",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.23,1.56,NA,150.96,175.08,"ground_ball","medium","1",127.52,181.96,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Field Error","field_error","Zach McKinstry reaches on a throwing error by pitcher Ben Lively. Parker Meadows to 2nd.",0,1,3,53,"bottom",7,"2023-09-14T18:56:40.490Z","2023-09-14T18:58:11.197Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.9,13,0.87,0.4422,6.9739,24.7702,-25.614,-10.2279,4.2219,-0.8909,2.3591,4.637,-123.8614,-0.7962,-1.4587,50.0016,4.8267,-15.8886,30,7.2,24,1527,230,91.6,-9,14,NA,NA,NA,FALSE,-30,7.7,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA
716584,"2023-09-14",2,"2023-09-14T18:57:41.143Z","2023-09-14T18:57:48.367Z",TRUE,"pitch","1b574c67-457b-41a4-bf2b-8a16cb566a15",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1716,1.5567,NA,35.36,177.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Field Error","field_error","Zach McKinstry reaches on a throwing error by pitcher Ben Lively. Parker Meadows to 2nd.",0,1,3,53,"bottom",7,"2023-09-14T18:56:40.490Z","2023-09-14T18:58:11.197Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.3,14,0.91,0.4087,7.2443,28.7422,-19.4925,-9.4386,6.9697,2.1419,2.2775,11.8509,-133.9678,-2.935,-1.1112,50.0006,4.7793,-17.1679,36,6,24,1922,218,NA,NA,NA,NA,NA,NA,FALSE,-20,12.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",1,"2023-09-14T18:57:09.126Z","2023-09-14T18:57:19.952Z",TRUE,"pitch","6124b8dd-251f-4c78-bd66-059cd2b350ba",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,1,NA,NA,3.23,1.56,NA,128.99,192.23,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Field Error","field_error","Zach McKinstry reaches on a throwing error by pitcher Ben Lively. Parker Meadows to 2nd.",0,1,3,53,"bottom",7,"2023-09-14T18:56:40.490Z","2023-09-14T18:58:11.197Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.5,7,0.89,0.4402,7.1244,24.1681,-24.5167,-11.2261,4.8828,-0.3146,1.7241,6.1501,-124.2866,-2.7448,-1.3584,50.006,4.872,-17.6219,33.6,7.2,24,1709,225,NA,NA,NA,NA,NA,NA,FALSE,-28.9,8.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716584,"2023-09-14",0,"2023-09-14T18:56:50.162Z","2023-09-14T18:56:54.711Z",TRUE,"pitch","7405bc8c-dc6f-4e3e-862b-b3e3d2fc2ced",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1716,1.6083,NA,143.61,172.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Field Error","field_error","Zach McKinstry reaches on a throwing error by pitcher Ben Lively. Parker Meadows to 2nd.",0,1,3,53,"bottom",7,"2023-09-14T18:56:40.490Z","2023-09-14T18:58:11.197Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.3,4,0.9,0.4121,7.1877,29.5863,-17.3147,-5.0227,8.3159,-0.6981,2.46,3.7005,-133.097,-2.9093,-1.4565,50.0058,4.827,-8.9785,24,4.8,24,2173,221,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
