"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717682,"2023-06-21",3,"2023-06-21T01:15:18.742Z","2023-06-21T01:15:38.420Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,608324,"/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,3,34,"bottom",5,"2023-06-21T01:14:33.304Z","2023-06-21T01:16:49.273Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",5,"2023-06-21T01:16:08.381Z","2023-06-21T01:16:43.967Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,3,34,"bottom",5,"2023-06-21T01:14:33.304Z","2023-06-21T01:16:49.273Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T01:14:07.891Z","2023-06-21T01:14:13.530Z",TRUE,"pitch","05902852-61c0-453a-8f1c-27a1bf10f998",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,2.83,1.25,NA,108.04,161.65,"line_drive","hard","8",120.06,66.08,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Jose Altuve lines out sharply to center fielder Brandon Nimmo.",0,0,3,33,"bottom",5,"2023-06-21T01:13:44.992Z","2023-06-21T01:14:13.530Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,2,0.89,0.4013,5.8613,30.924,-11.1113,-3.0866,11.1701,0.2352,2.8566,4.5833,-136.6507,-8.949,-1.065,50.0057,6.9434,-5.822,20.4,3.6,24,2431,198,102,19,332,NA,NA,NA,TRUE,-12.6,18.5,4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:13:50.753Z","2023-06-21T01:13:53.761Z",TRUE,"pitch","5c640770-585c-49b7-8f95-2b2c3e81d83a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,2.83,1.25,NA,107.28,187.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Jose Altuve lines out sharply to center fielder Brandon Nimmo.",0,0,3,33,"bottom",5,"2023-06-21T01:13:44.992Z","2023-06-21T01:14:13.530Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.3,5,0.9,0.4309,5.7864,27.9359,-25.3689,1.8884,4.1631,0.2549,1.8954,3.4514,-127.4523,-7.6523,-1.3659,50.0015,6.9612,3.0832,8.4,7.2,24,2566,176,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.9,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T01:13:21.784Z","2023-06-21T01:13:28.069Z",TRUE,"pitch","ad6e5315-4699-4100-9a73-7a172f00b320",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.03,1.39,NA,103.69,189.4,"line_drive","hard","5",88.3,156.41,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Martin Maldonado lines out sharply to third baseman Eduardo Escobar.",0,0,3,32,"bottom",5,"2023-06-21T01:12:50.311Z","2023-06-21T01:13:28.069Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.7,9,0.9,0.43,5.7208,26.684,-26.3635,3.6897,3.5378,0.3493,1.8289,2.8574,-127.4772,-7.7652,-1.2662,50.0021,7.0014,6.0604,13.2,7.2,24,2372,172,101.2,9,146,NA,NA,NA,TRUE,-30.8,4.8,-7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:13:04.156Z","2023-06-21T01:13:08.328Z",TRUE,"pitch","91315847-8b84-487c-91c0-015682940a44",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.03,1.39,NA,134.18,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Martin Maldonado lines out sharply to third baseman Eduardo Escobar.",0,0,3,32,"bottom",5,"2023-06-21T01:12:50.311Z","2023-06-21T01:13:28.069Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.5,4,0.9,0.4061,5.7641,33.6404,-9.0873,-4.9517,12.5725,-0.4507,1.9218,3.6425,-135.6291,-11.4713,-1.1776,50.0025,6.8734,-9.0926,34.8,3.6,24,2576,203,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",5,"2023-06-21T01:10:21.927Z","2023-06-21T01:10:28.439Z",TRUE,"pitch","fc728afe-e992-47f4-8f7b-1441ce2cc38c",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.19,1.51,NA,145.78,229.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.1,13,2,0.4408,5.9034,26.1202,-37.7241,-1.0995,-3.5515,-0.755,0.3516,-2.9269,-124.4975,-6.3737,0.581,50.0042,6.0851,-1.7173,3.6,9.6,24,2721,331,NA,NA,NA,NA,NA,NA,TRUE,-45.2,-7.7,2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",3,"2023-06-21T01:09:07.608Z","2023-06-21T01:09:14.111Z",TRUE,"pitch","6a78e309-545b-4f7f-8af2-495871e0f7b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9937,1.5087,NA,173.61,231.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.5,13,2,0.4729,5.9705,27.065,-44.9332,-4.8533,-9.4492,-1.4851,0.2867,-3.247,-116.9208,-3.6864,0.564,50.0022,6.2046,-6.5541,8.4,14.4,24,2992,328,NA,NA,NA,NA,NA,NA,FALSE,-61,-17.8,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",4,"2023-06-21T01:09:32.486Z","2023-06-21T01:09:37.486Z",FALSE,"no_pitch","b3951315-b909-45d2-a541-2be6c1fc631e",3,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",664285,"Framber Valdez",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T01:08:35.139Z","2023-06-21T01:08:39.187Z",TRUE,"pitch","029c9818-7dac-4207-90fd-f1653b22f0d3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.19,1.51,NA,122.79,196.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.2,8,2,0.4458,5.3157,23.0438,-36.9729,-3.6439,-3.1377,-0.1519,1.5767,-0.5202,-122.6134,-3.7316,0.5364,50.0009,6.2559,-5.5769,8.4,9.6,24,2896,329,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-6.2,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:08:20.132Z","2023-06-21T01:08:23.782Z",TRUE,"pitch","bebc66c5-1678-4785-a151-feba61ac87b2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.136,1.5314,NA,119.21,192.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.4,83.3,8,2,0.4135,5.7549,30.7831,-23.4364,7.1329,4.9287,-0.0581,1.7154,-3.6441,-132.9001,-7.164,0.4104,50.006,6.1707,12.6512,25.2,6,24,1772,136,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.4,-12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",2,"2023-06-21T01:08:49.424Z","2023-06-21T01:09:07.608Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.",0,0,3,31,"top",5,"2023-06-21T01:08:14.361Z","2023-06-21T01:10:28.439Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:07:48.254Z","2023-06-21T01:07:57.587Z",TRUE,"pitch","6ef7f953-fa12-4c24-b818-119d4ed6066d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.47,1.63,NA,103.04,172.61,"ground_ball","medium","5",114.15,178.09,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Tommy Pham grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,3,30,"top",5,"2023-06-21T01:07:44.569Z","2023-06-21T01:07:57.587Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,83.1,6,2,0.4142,5.7714,30.8364,-26.1214,8.7754,3.4272,0.3662,2.4506,-3.0829,-132.7113,-4.913,0.409,50.006,6.2505,15.5117,28.8,7.2,24,1825,135,73,-47,4,NA,NA,NA,TRUE,-27.8,5.3,-15.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",2,"2023-06-21T01:07:24.975Z","2023-06-21T01:07:31.199Z",TRUE,"pitch","f08e3135-2e4c-4cc5-8cb7-f46229f18644",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.32,1.58,NA,112.02,224.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,3,29,"top",5,"2023-06-21T01:06:45.273Z","2023-06-21T01:07:31.199Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.6,14,2,0.4537,5.4594,26.0876,-38.0094,-2.3505,-3.9645,0.1306,0.5329,-0.8357,-121.2147,-5.19,0.7862,50.0027,6.0603,-3.4598,4.8,10.8,24,2889,319,NA,NA,NA,NA,NA,NA,TRUE,-48,-8.3,4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",1,"2023-06-21T01:07:08.696Z","2023-06-21T01:07:16.141Z",TRUE,"pitch","d8da2d62-2c30-4e22-8d87-0559edbc0d09",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.0507,1.474,NA,108.97,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,3,29,"top",5,"2023-06-21T01:06:45.273Z","2023-06-21T01:07:31.199Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.1,5,2,0.4801,5.8242,24.9392,-46.34,-6.0078,-10.7907,0.2106,2.0974,0.704,-114.8927,0.7305,0.676,50.0039,6.3462,-7.8847,9.6,14.4,24,2870,329,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-18.8,10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:06:50.427Z","2023-06-21T01:06:54.327Z",TRUE,"pitch","282c4b5f-6f1f-417e-a1d0-20e25b4c200d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2782,1.5889,NA,132.57,198.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,3,29,"top",5,"2023-06-21T01:06:45.273Z","2023-06-21T01:07:31.199Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.5,7,2,0.466,5.8079,24.6194,-39.1268,-5.3817,-4.9851,-0.4085,1.4787,-1.4483,-118.0182,-2.5496,0.9136,50.001,6.2127,-7.5117,10.8,12,24,2869,323,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-9.4,10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717682,"2023-06-21",0,"2023-06-21T01:04:11.390Z","2023-06-21T01:04:19.515Z",TRUE,"pitch","ad916864-02bb-413e-966b-14006f0ed288",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.23,1.52,NA,89.86,166.38,"ground_ball","medium","6",117.71,155.21,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Forceout","force_out","Jake Meyers grounds into a force out, shortstop Francisco Lindor to second baseman Jeff McNeil. Jeremy Pena out at 2nd.",0,0,3,28,"bottom",4,"2023-06-21T01:03:58.810Z","2023-06-21T01:04:19.515Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86,6,0.91,0.398,6.0301,35.3833,-8.8126,-5.0071,12.2283,0.712,2.6813,6.6433,-138.4352,-9.8911,-1.086,50.0055,6.922,-9.5687,34.8,2.4,24,2505,203,92.7,-1,41,NA,NA,NA,TRUE,-10.8,19.8,7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
