"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746575,"2024-04-07",5,"2024-04-07T01:50:27.006Z","2024-04-07T01:50:30.737Z",TRUE,"pitch","bf7ef61a-d961-463b-b1ef-6776f1a11dd1",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.3,1.59,NA,109.7,186.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,88.4,8,0.89,0.3938,6.556,24.5875,-18.4463,-3.4625,6.9739,0.1915,1.922,5.4704,-137.973,-5.8487,-1.348,50.0042,5.2721,-6.818,16.8,3.6,24,2292,169,NA,NA,NA,NA,NA,NA,TRUE,-18,11.9,5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T01:50:05.497Z","2024-04-07T01:50:12.325Z",TRUE,"pitch","c7172eca-0287-4854-924c-192258e698ab",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.041,1.3913,NA,65.82,197.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,81.3,14,0.68,0.4335,6.3685,16.3898,-30.2332,1.3984,1.1927,1.3427,1.5448,6.2709,-124.615,-3.5693,-1.3513,50.0053,5.3979,2.2795,6,7.2,24,2255,174,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.8,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T01:49:48.931Z","2024-04-07T01:49:53.028Z",TRUE,"pitch","a433b0c8-e2c7-4a2a-9f54-7b6f9652e513",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1117,1.4386,NA,120.2,195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,82.9,8,0.66,0.426,6.388,15.3798,-32.3045,0.3961,-0.0779,-0.0841,1.5881,3.7551,-126.5164,-3.2734,-1.6132,50.0016,5.3759,0.6696,2.4,7.2,24,2226,96,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.5,-1.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T01:49:28.639Z","2024-04-07T01:49:33.460Z",TRUE,"pitch","c9900de8-e873-4d71-a53a-2f434a3ec426",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.3,1.59,NA,99.09,193.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,83.3,9,0.88,0.4235,6.481,15.9127,-28.6967,1.2488,2.0348,0.4699,1.6734,4.5325,-127.332,-3.8065,-1.4664,50.0057,5.3573,2.1351,4.8,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.4,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T01:49:05.581Z","2024-04-07T01:49:10.335Z",TRUE,"pitch","9cffde22-6fdd-48e0-bcec-ce23bd223101",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1352,1.4149,NA,141.68,133.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80,11,0.89,0.4333,6.35,22.1883,-27.729,-0.3045,2.7371,-0.6475,3.9023,2.3903,-125.7473,1.265,-1.5652,50.003,5.6197,-0.495,0,7.2,24,1594,77,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.4,0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T01:48:45.122Z","2024-04-07T01:48:50.091Z",TRUE,"pitch","44c4c45c-b441-4a6c-ac1f-e794e95468ae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1117,1.3203,NA,108.73,149.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,1,4,44,"top",6,"2024-04-07T01:48:33.935Z","2024-04-07T01:50:30.737Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.8,12,2,0.404,6.3289,25.2484,-23.4295,-7.1196,4.6826,0.217,3.2982,6.5769,-134.8209,-1.3497,-1.3118,50.0042,5.4357,-13.3017,27.6,6,24,2008,234,NA,NA,NA,NA,NA,NA,FALSE,-23,8.4,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T01:48:07.387Z","2024-04-07T01:48:19.658Z",TRUE,"pitch","9b93b4f6-aad9-4481-b89c-fd92b5da6d0a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.32,1.52,NA,101.52,196.99,"line_drive","medium","8",103.37,87.73,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Brandon Lowe singles on a line drive to center fielder Brenton Doyle.",0,1,4,43,"top",6,"2024-04-07T01:46:58.039Z","2024-04-07T01:48:19.658Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,84.9,9,0.9,0.4166,6.5124,15.131,-30.907,2.1226,0.7186,0.406,1.5477,3.4415,-129.1972,-4.1561,-1.196,50.0048,5.4338,3.7556,7.2,7.2,24,2359,133,78.3,27,268,NA,NA,NA,FALSE,-32.6,1,-4.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T01:47:50.563Z","2024-04-07T01:47:54.739Z",TRUE,"pitch","8befc51b-5db0-4e9d-a5f5-993b9cca963e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1823,1.4858,NA,120.62,124.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Brandon Lowe singles on a line drive to center fielder Brenton Doyle.",0,1,4,43,"top",6,"2024-04-07T01:46:58.039Z","2024-04-07T01:48:19.658Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.9,11,0.92,0.3906,6.3064,24.9973,-21.4619,-3.0559,5.3529,-0.095,4.2416,4.6572,-139.1155,0.2931,-1.3776,50.0048,5.5338,-6.1181,14.4,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T01:47:29.178Z","2024-04-07T01:47:33.154Z",TRUE,"pitch","0b0c5ba5-cce2-4ef5-99a4-82234e2cf71a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.52,NA,115.83,192.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Brandon Lowe singles on a line drive to center fielder Brenton Doyle.",0,1,4,43,"top",6,"2024-04-07T01:46:58.039Z","2024-04-07T01:48:19.658Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,80,8,0.91,0.4387,6.464,17.1385,-25.9919,-3.6868,3.8883,0.0307,1.7193,4.7645,-123.3541,-3.8352,-1.4187,50.0046,5.4082,-5.8651,10.8,7.2,24,1812,203,NA,NA,NA,NA,NA,NA,FALSE,-30.5,6.6,6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T01:47:11.644Z","2024-04-07T01:47:15.719Z",TRUE,"pitch","a0eebe45-4fe3-4111-8d0b-3d609521a9d2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.32,1.52,NA,104.76,157.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Brandon Lowe singles on a line drive to center fielder Brenton Doyle.",0,1,4,43,"top",6,"2024-04-07T01:46:58.039Z","2024-04-07T01:48:19.658Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,88.2,3,0.81,0.3975,6.3325,19.3245,-23.1878,-3.1235,4.6319,0.3211,3.0194,6.2173,-135.8681,-2.3947,-1.5533,50.0003,5.4617,-6.0573,12,4.8,24,2303,130,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.3,4.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T01:46:36.017Z","2024-04-07T01:46:44.240Z",TRUE,"pitch","a3594249-2457-4728-b2bd-7a665ffbb0c3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.45,1.66,NA,91.52,163.35,"ground_ball","medium","4",152.78,157.88,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Yandy Díaz grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",0,1,4,42,"top",6,"2024-04-07T01:45:59.670Z","2024-04-07T01:46:44.240Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,88.2,6,0.72,0.3959,6.2978,21.9271,-23.7574,-1.6824,4.315,0.6684,2.7938,5.9168,-136.8269,-2.8651,-1.2764,50.0044,5.4314,-3.2834,6,4.8,24,1775,144,75.7,-18,9,NA,NA,NA,TRUE,-22.7,7.6,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",1,"2024-04-07T01:46:21.465Z","2024-04-07T01:46:25.545Z",TRUE,"pitch","a197b4f5-0cc6-41e7-919a-b62b7eb28382",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4413,1.4858,NA,87.48,160.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Yandy Díaz grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",0,1,4,42,"top",6,"2024-04-07T01:45:59.670Z","2024-04-07T01:46:44.240Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,86,3,2,0.4047,6.4172,23.1912,-21.6583,-3.1855,5.6388,0.7743,2.9056,6.5013,-134.2394,-2.8265,-1.2419,50.0019,5.4776,-5.9399,12,4.8,24,2559,185,NA,NA,NA,NA,NA,NA,FALSE,-21.7,10,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",0,"2024-04-07T01:46:06.088Z","2024-04-07T01:46:10.473Z",TRUE,"pitch","34a7685c-e39a-423b-b87f-632b94151f2e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5741,1.5474,NA,120.56,196.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Yandy Díaz grounds out, second baseman Brendan Rodgers to first baseman Elehuris Montero.",0,1,4,42,"top",6,"2024-04-07T01:45:59.670Z","2024-04-07T01:46:44.240Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,87.4,8,2,0.3998,6.4026,22.1668,-22.4469,-5.0329,5.0851,-0.0935,1.559,5.39,-135.6081,-6.0342,-1.4279,50.0015,5.3199,-9.6252,20.4,4.8,24,1586,279,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.5,8.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",4,"2024-04-07T01:43:36.789Z","2024-04-07T01:43:44.548Z",TRUE,"pitch","1fa49fd3-1786-4170-9e39-19883593f32f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.29,1.65,NA,89.39,193.65,"ground_ball","medium","4",135.81,154.25,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, second baseman Brandon Lowe to first baseman Yandy Díaz. Ryan McMahon out at 2nd. Elehuris Montero out at 1st.",0,1,4,41,"bottom",5,"2024-04-07T01:42:57.155Z","2024-04-07T01:43:44.548Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.8,9,2,0.4452,6.2104,24.49,-23.9706,-2.8513,5.3546,0.7243,1.6715,3.4055,-123.0331,-6.0489,-0.3076,50.0041,6.1944,-4.37,8.4,7.2,24,2851,281,75.5,-2,21,NA,NA,NA,TRUE,-29.8,8.5,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",3,"2024-04-07T01:43:14.871Z","2024-04-07T01:43:19.421Z",TRUE,"pitch","59b67e4b-d8f3-41ee-8fa3-b65a576a30ab",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.29,1.65,NA,92.19,177.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, second baseman Brandon Lowe to first baseman Yandy Díaz. Ryan McMahon out at 2nd. Elehuris Montero out at 1st.",0,1,4,41,"bottom",5,"2024-04-07T01:42:57.155Z","2024-04-07T01:43:44.548Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,77.1,6,2,0.4514,6.3865,20.6928,-23.114,-5.0175,6.0611,0.6508,2.2525,3.9294,-120.7414,-4.63,-0.3357,50.005,6.1973,-7.504,15.6,7.2,24,2468,290,NA,NA,NA,NA,NA,NA,FALSE,-29,10.3,8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746575,"2024-04-07",2,"2024-04-07T01:42:59.431Z","2024-04-07T01:43:03.511Z",TRUE,"pitch","94050e96-cd53-454a-8a2a-cc2f0eae5704",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1588,1.5568,NA,75.01,198.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, second baseman Brandon Lowe to first baseman Yandy Díaz. Ryan McMahon out at 2nd. Elehuris Montero out at 1st.",0,1,4,41,"bottom",5,"2024-04-07T01:42:57.155Z","2024-04-07T01:43:44.548Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,76.9,14,2,0.4588,6.3785,14.7884,-26.5315,-7.0699,3.8761,1.1017,1.5064,4.9382,-117.7785,-5.586,-0.067,50.0028,6.2562,-10.2912,19.2,8.4,24,2399,125,NA,NA,NA,NA,NA,NA,FALSE,-34.3,6.4,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
