"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716726,"2023-09-04",3,"2023-09-04T21:43:28.517Z","2023-09-04T21:43:33.318Z",TRUE,"pitch","fd5a1f02-3119-411d-bfdc-20becbe64f2c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5906,1.7206,NA,75.6,215.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,3,2,45,"bottom",6,"2023-09-04T21:42:14.211Z","2023-09-04T21:43:51.131Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.3,78.2,14,0.9,0.446,6.4616,23.8368,-32.9794,5.5883,-0.5263,1.0861,0.8654,6.0341,-122.7239,-4.4348,-2.1287,50.0025,5.4987,8.541,15.6,9.6,24,2398,37,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-1.8,-11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T21:42:56.057Z","2023-09-04T21:43:02.283Z",TRUE,"pitch","495bd9d9-5c62-42d8-a5b8-ad8f58894974",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.59,1.72,NA,64.05,214.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,3,2,45,"bottom",6,"2023-09-04T21:42:14.211Z","2023-09-04T21:43:51.131Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.7,77.7,14,0.9,0.4492,6.4673,23.3749,-31.9849,5.517,0.1267,1.389,0.9047,6.9369,-121.8052,-4.4547,-2.2099,50.0031,5.5153,8.3102,15.6,9.6,24,2476,41,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-0.6,-11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T21:42:37.394Z","2023-09-04T21:42:40.983Z",TRUE,"pitch","760cb5bb-1fb4-4028-9217-ac24c6b55387",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.59,1.72,NA,138.7,165.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,3,2,45,"bottom",6,"2023-09-04T21:42:14.211Z","2023-09-04T21:43:51.131Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86,4,0.89,0.3996,6.6219,31.2262,-16.7004,-10.0791,8.1356,-0.5693,2.7314,7.3307,-137.2378,-4.8665,-1.9697,50.0019,5.6703,-19.167,44.4,4.8,24,2151,220,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.8,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",2,"2023-09-04T21:43:08.147Z","2023-09-04T21:43:28.517Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,667670,"/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,3,2,45,"bottom",6,"2023-09-04T21:42:14.211Z","2023-09-04T21:43:51.131Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",5,"2023-09-04T21:41:52.638Z","2023-09-04T21:42:17.253Z",TRUE,"pitch","0d5baa7c-5d65-4351-9dfe-abd08ece3c5c",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.47,1.67,NA,132.83,169.7,"fly_ball","medium","9",216.15,74.5,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79.1,4,0.9,0.4385,6.5665,22.4655,-24.0995,-10.2272,5.0974,-0.4154,2.5584,7.6682,-124.4062,-2.4088,-2.1928,50.0026,5.5148,-16.2017,31.2,7.2,24,1491,241,101.6,31,402,NA,NA,NA,FALSE,-28.2,9,17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",4,"2023-09-04T21:41:36.250Z","2023-09-04T21:41:45.277Z",TRUE,"pitch","848a341b-33c0-447b-a8b1-9635fe7943c3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.47,1.67,NA,126.16,178.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,79.2,8,0.91,0.439,6.7223,21.6175,-26.1706,-8.7971,3.7951,-0.2403,2.2274,7.1802,-124.1044,-2.7859,-2.0088,50.0009,5.5129,-13.9107,25.2,7.2,24,1244,245,NA,NA,NA,NA,NA,NA,FALSE,-30.7,6.6,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T21:40:24.651Z","2023-09-04T21:40:33.498Z",TRUE,"pitch","ebda6d39-4ace-4aac-a719-44508d1ed4d8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4798,1.6717,NA,143.63,196.65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.3,7,0.86,0.4047,6.6003,29.6535,-19.0884,-10.6434,7.0575,-0.6986,1.5605,7.3954,-135.3486,-6.8879,-2.0841,50.0043,5.4759,-19.7409,42,6,24,2124,222,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.5,17.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T21:40:35.797Z","2023-09-04T21:40:58.456Z",FALSE,"action",NA,NA,"Zack Gelof steals (10) 2nd base.","Stolen Base 2B",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,680869,"/api/v1/people/680869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebda6d39-4ace-4aac-a719-44508d1ed4d8","stolen_base_2b",NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",2,"2023-09-04T21:40:58.456Z","2023-09-04T21:41:03.121Z",FALSE,"pickoff","f1dcbe1f-dfc9-4d26-af62-fb42170fefdd",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",3,"2023-09-04T21:41:34.528Z","2023-09-04T21:41:36.250Z",FALSE,"action",NA,NA,"Pitcher Jose Berrios picks off Zack Gelof at on throw to shortstop Ernie Clement.","Pickoff 2B",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,680869,"/api/v1/people/680869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1dcbe1f-dfc9-4d26-af62-fb42170fefdd","pickoff_2b",NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Ryan Noda homers (14) on a fly ball to right field.",1,3,2,44,"bottom",6,"2023-09-04T21:39:59.442Z","2023-09-04T21:42:17.253Z",TRUE,TRUE,FALSE,TRUE,38,1,1,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",3,"2023-09-04T21:39:47.805Z","2023-09-04T21:39:58.311Z",TRUE,"pitch","8e43a94f-19f8-4f1f-8d5d-c1184f9a4c8b",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.35,1.54,NA,97.9,177.05,"line_drive","hard","8",132.88,76.27,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Zack Gelof singles on a sharp line drive to center fielder Kevin Kiermaier.",0,3,1,43,"bottom",6,"2023-09-04T21:38:23.877Z","2023-09-04T21:39:58.311Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87,6,0.89,0.397,6.5332,29.4788,-20.0181,-10.1225,6.297,0.501,2.2861,9.9171,-137.762,-5.5643,-1.8235,50.0011,5.6776,-19.5319,39.6,6,24,2147,224,103.5,11,200,NA,NA,NA,FALSE,-20,10.4,16.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680869,"Zack Gelof","/api/v1/people/680869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",2,"2023-09-04T21:39:27.105Z","2023-09-04T21:39:31.326Z",TRUE,"pitch","ea565c77-53cb-483c-b03c-fab09397a64c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.35,1.54,NA,105.67,198.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Zack Gelof singles on a sharp line drive to center fielder Kevin Kiermaier.",0,3,1,43,"bottom",6,"2023-09-04T21:38:23.877Z","2023-09-04T21:39:58.311Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.8,76.7,9,0.9,0.4538,6.4192,22.8008,-32.3905,6.2337,-0.1475,0.2973,1.4939,3.9444,-120.5724,-3.0191,-2.168,50.0031,5.6121,9.2036,16.8,9.6,24,2316,38,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-0.7,-12.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T21:39:03.057Z","2023-09-04T21:39:07.250Z",TRUE,"pitch","a2159c34-fd10-4d1b-b43b-1ed077bb8eb4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.35,1.54,NA,164.71,176.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Zack Gelof singles on a sharp line drive to center fielder Kevin Kiermaier.",0,3,1,43,"bottom",6,"2023-09-04T21:38:23.877Z","2023-09-04T21:39:58.311Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.6,13,0.91,0.404,6.5773,27.6953,-17.9468,-8.9502,7.63,-1.2516,2.3165,5.378,-135.2349,-5.6021,-2.0965,50.0022,5.6614,-16.6848,39.6,4.8,24,2113,222,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13,15.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T21:38:45.951Z","2023-09-04T21:38:49.737Z",TRUE,"pitch","63d30d44-700f-4472-a4de-37d1fc365f22",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.35,1.54,NA,115.93,184.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Zack Gelof singles on a sharp line drive to center fielder Kevin Kiermaier.",0,3,1,43,"bottom",6,"2023-09-04T21:38:23.877Z","2023-09-04T21:39:58.311Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.1,76,8,0.9,0.4577,6.2083,22.8896,-35.4802,6.485,-2.2757,0.028,2.0286,3.4641,-119.6408,-1.2339,-2.2809,50.0045,5.7283,9.4101,15.6,10.8,24,2270,47,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-4.2,-12.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",1,"2023-09-04T21:38:11.466Z","2023-09-04T21:38:19.200Z",TRUE,"pitch","559ee380-ff61-466c-82d0-5f4bd9010e16",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.12,1.48,NA,110.67,153.53,"ground_ball","medium","4",147.26,145.39,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Tony Kemp grounds out, second baseman Whit Merrifield to first baseman Spencer Horwitz.",0,3,1,42,"bottom",6,"2023-09-04T21:37:55.679Z","2023-09-04T21:38:19.200Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.4,2,0.86,0.4055,6.5425,25.7341,-20.2682,-9.8645,6.4235,0.1661,3.1575,8.8828,-134.4209,-2.8203,-1.8797,50.0008,5.6391,-18.2757,38.4,6,24,2040,222,90.1,-1,46,NA,NA,NA,TRUE,-20.4,11.3,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",0,"2023-09-04T21:37:56.028Z","2023-09-04T21:38:00.871Z",TRUE,"pitch","b75fab96-bf4f-4da2-b77d-bbb53c854b9c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0887,1.4806,NA,107.92,174.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Tony Kemp grounds out, second baseman Whit Merrifield to first baseman Spencer Horwitz.",0,3,1,42,"bottom",6,"2023-09-04T21:37:55.679Z","2023-09-04T21:38:19.200Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.5,5,0.91,0.4047,6.5307,27.3339,-15.8107,-5.329,8.8056,0.2381,2.3715,7.98,-134.9704,-5.4523,-2.0544,50.0047,5.5181,-9.9061,26.4,3.6,24,2023,220,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716726,"2023-09-04",8,"2023-09-04T21:35:33.406Z","2023-09-04T21:35:38.057Z",TRUE,"pitch","c2b34035-c58f-4016-9d2a-7638aca6b8f7",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,2.97,1.42,NA,144.8,207.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Alejandro Kirk strikes out swinging.",0,3,1,41,"top",6,"2023-09-04T21:32:39.201Z","2023-09-04T21:35:38.057Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",656794,"Sean Newcomb","/api/v1/people/656794","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.4,75.4,13,2,0.46,5.8246,26.5816,-36.129,-8.9162,-2.7683,-0.7294,1.1485,-4.227,-119.8039,-3.5445,2.2249,50.0019,5.9298,-12.7518,20.4,10.8,24,2658,324,NA,NA,NA,NA,NA,NA,TRUE,-46.6,-5.6,17.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
