"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745750,"2024-05-04",3,"2024-05-04T19:12:42.315Z","2024-05-04T19:12:47.181Z",TRUE,"pitch","66c886df-d232-42f9-aac1-f14f5e1acf80",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,4.03,1.88,NA,172.11,170.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,3,5,57,"bottom",7,"2024-05-04T19:11:49.327Z","2024-05-04T19:14:02.167Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,81.8,13,0.85,0.421,6.537,29.2056,-20.8224,-0.1206,6.6304,-1.4457,2.5452,-6.3518,-130.4637,-4.8936,1.0433,50.004,6.0292,-0.2049,3.6,4.8,24,2363,177,NA,NA,NA,NA,NA,NA,FALSE,-23.2,11,1.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",1,"2024-05-04T19:12:03.276Z","2024-05-04T19:12:06.974Z",TRUE,"pitch","1137d3e3-5cfe-4afe-bcac-578efcdc76e6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.9795,1.8289,NA,116.07,229.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,3,5,57,"bottom",7,"2024-05-04T19:11:49.327Z","2024-05-04T19:14:02.167Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.7,14,0.91,0.451,6.4156,25.6446,-25.3303,10.8025,4.5905,0.0244,0.3547,-6.5684,-121.8009,-7.5086,1.3632,50.0029,5.6919,16.1059,28.8,8.4,24,1859,110,NA,NA,NA,NA,NA,NA,FALSE,-32.6,6.6,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",0,"2024-05-04T19:11:49.327Z","2024-05-04T19:11:52.813Z",TRUE,"pitch","654e4f05-4883-41f5-8280-536e5ccefe38",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,4.07,1.89,NA,105.65,194.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,3,5,57,"bottom",7,"2024-05-04T19:11:49.327Z","2024-05-04T19:14:02.167Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,75.7,14,0.91,0.4554,6.443,26.5702,-30.1923,10.663,1.3536,0.2976,1.6432,-5.8848,-120.9157,-3.7876,1.3949,50.0015,5.9185,15.5731,25.2,9.6,24,1666,107,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.7,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",2,"2024-05-04T19:12:19.268Z","2024-05-04T19:12:42.315Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,592450,"/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,3,5,57,"bottom",7,"2024-05-04T19:11:49.327Z","2024-05-04T19:14:02.167Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",3,"2024-05-04T19:11:15.536Z","2024-05-04T19:11:26.362Z",TRUE,"pitch","a8c72c4a-4362-4426-99c7-34c253ee1c13",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.19,1.6,NA,108.96,170.2,"fly_ball","medium","7",61.99,132.6,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Juan Soto flies out to left fielder Riley Greene.",0,3,5,56,"bottom",7,"2024-05-04T19:09:59.474Z","2024-05-04T19:11:26.362Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,82.5,5,0.9,0.4147,6.4364,32.4987,-20.6302,12.1837,6.5579,0.211,2.5402,-7.3924,-132.8611,-4.6797,1.4685,50.0051,5.8544,21.4536,42,7.2,24,2201,144,91.8,53,230,NA,NA,NA,TRUE,-22.3,10.9,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",2,"2024-05-04T19:10:59.258Z","2024-05-04T19:11:02.876Z",TRUE,"pitch","a99d9232-0611-4cd6-9091-6646e236cfd8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0099,1.5296,NA,112.78,208.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Juan Soto flies out to left fielder Riley Greene.",0,3,5,56,"bottom",7,"2024-05-04T19:09:59.474Z","2024-05-04T19:11:26.362Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.4,14,2,0.4116,6.4208,32.4881,-13.9454,7.9773,10.2009,0.1107,1.1172,-6.0938,-133.7498,-9.7363,1.3976,50.0052,5.8372,14.2596,38.4,4.8,24,2233,143,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16.2,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",1,"2024-05-04T19:10:43.967Z","2024-05-04T19:10:47.773Z",TRUE,"pitch","55e9fec9-bc49-44aa-a59c-6252020edafa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0005,1.4853,NA,169.72,203.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Juan Soto flies out to left fielder Riley Greene.",0,3,5,56,"bottom",7,"2024-05-04T19:09:59.474Z","2024-05-04T19:11:26.362Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,73.3,13,2,0.4687,6.5186,28.1375,-29.0283,-3.6512,2.2826,-1.383,1.3042,-5.8102,-118.1006,-3.9818,1.6094,50,5.7628,-5.0157,12,9.6,24,2593,305,NA,NA,NA,NA,NA,NA,FALSE,-39.2,3.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",0,"2024-05-04T19:10:29.211Z","2024-05-04T19:10:32.971Z",TRUE,"pitch","8f9082a6-f18e-4605-a5f4-89f8ade3ccad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0862,1.5363,NA,112.05,199.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Juan Soto flies out to left fielder Riley Greene.",0,3,5,56,"bottom",7,"2024-05-04T19:09:59.474Z","2024-05-04T19:11:26.362Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.2,8,0.9,0.417,6.5557,32.9607,-19.4633,12.5257,7.3065,0.1298,1.4618,-7.5551,-132.2737,-7.433,1.4225,50.0046,5.7788,21.7974,43.2,7.2,24,2175,140,NA,NA,NA,NA,NA,NA,FALSE,-22.1,11.4,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",4,"2024-05-04T19:05:44.042Z","2024-05-04T19:05:48.432Z",TRUE,"pitch","5773f378-b6da-4c27-9d07-8015d4e4e1b4",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.52,1.71,NA,123.82,193.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,3,5,55,"top",7,"2024-05-04T19:04:15.587Z","2024-05-04T19:05:48.432Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.2,8,2,0.4212,6.0626,26.2902,-27.8984,-6.9806,2.4962,-0.179,1.6808,5.5623,-129.8747,-4.4601,-1.4378,50.0047,5.5334,-11.9691,20.4,7.2,24,1820,223,NA,NA,NA,NA,NA,NA,TRUE,-30.5,3.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",3,"2024-05-04T19:05:26.144Z","2024-05-04T19:05:30.170Z",TRUE,"pitch","8b48b6c3-2771-4ca6-bb6a-f4f5d051746f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.52,1.71,NA,138.48,189.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,3,5,55,"top",7,"2024-05-04T19:04:15.587Z","2024-05-04T19:05:48.432Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.5,7,2,0.4298,5.9286,25.3536,-25.0165,-9.2664,4.3463,-0.5635,1.8339,5.2879,-127.2942,-4.3625,-1.4605,50.0015,5.5429,-15.254,28.8,7.2,24,1970,224,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",2,"2024-05-04T19:05:07.875Z","2024-05-04T19:05:12.252Z",TRUE,"pitch","b6a261a3-4611-4fb8-a249-850c7ef7b632",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.583,1.7018,NA,161.57,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,3,5,55,"top",7,"2024-05-04T19:04:15.587Z","2024-05-04T19:05:48.432Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.8,13,2,0.4267,5.9091,27.6383,-27.367,-7.2925,2.8869,-1.1692,2.401,3.2532,-128.5496,-2.8399,-1.5064,50.0063,5.6536,-12.1586,22.8,7.2,24,1841,219,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",1,"2024-05-04T19:04:49.374Z","2024-05-04T19:04:53.032Z",TRUE,"pitch","e8689a1b-a6a2-4cc5-89d3-ab0468e6e245",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6127,1.714,NA,121.14,221.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,3,5,55,"top",7,"2024-05-04T19:04:15.587Z","2024-05-04T19:05:48.432Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,85.5,13,2,0.3992,6.0133,38.1603,-9.3574,-3.4092,12.0352,-0.1087,0.6245,4.7329,-138.5556,-11.33,-1.4162,50.0025,5.4491,-6.4633,22.8,2.4,24,2420,211,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",0,"2024-05-04T19:04:34.525Z","2024-05-04T19:04:38.258Z",TRUE,"pitch","f8911c72-f0e1-4f31-a950-3e2a6fb5f639",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.52,1.71,NA,143.77,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,3,5,55,"top",7,"2024-05-04T19:04:15.587Z","2024-05-04T19:05:48.432Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.2,7,2,0.4324,5.9435,31.0852,-28.0624,-8.6526,2.539,-0.7023,1.9177,4.8366,-127.6451,-3.5547,-1.5172,50.0015,5.5863,-13.9966,24,8.4,24,1956,220,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",0,"2024-05-04T19:03:59.880Z","2024-05-04T19:04:08.897Z",TRUE,"pitch","8ccd0520-49e5-49cc-899c-01126e44ce02",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.34,1.64,NA,107.96,170.45,"line_drive","hard","8",150.23,66.08,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Carson Kelly lines out sharply to center fielder Aaron Judge.",0,3,5,54,"top",7,"2024-05-04T19:03:45.577Z","2024-05-04T19:04:08.897Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.3,5,2,0.3961,5.9429,35.3119,-10.1625,-3.5236,11.4055,0.2372,2.5306,5.6976,-139.0338,-6.7348,-1.3943,50.0024,5.6815,-6.8004,24,2.4,24,2542,205,101.2,21,336,NA,NA,NA,TRUE,-11.2,19.2,5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",4,"2024-05-04T19:03:26.800Z","2024-05-04T19:03:36.915Z",TRUE,"pitch","5f9a1d1c-37cd-452c-8770-0ade0a360083",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.35,1.61,NA,119.68,168.3,"fly_ball","hard","8",137.67,61.09,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Zach McKinstry flies out sharply to center fielder Aaron Judge.",0,3,5,53,"top",7,"2024-05-04T19:02:07.056Z","2024-05-04T19:03:36.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,85.3,5,2,0.398,5.7309,39.335,-10.047,-2.7144,11.6136,-0.0704,2.6102,4.5067,-139.1277,-6.4333,-1.3797,50.006,5.6621,-5.1734,18,2.4,24,2466,205,102.1,39,344,NA,NA,NA,TRUE,-11.2,19.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",3,"2024-05-04T19:03:06.675Z","2024-05-04T19:03:10.939Z",TRUE,"pitch","e675f428-b04d-488d-b679-4c698071bb34",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3586,1.59,NA,167.61,219.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Zach McKinstry flies out sharply to center fielder Aaron Judge.",0,3,5,53,"top",7,"2024-05-04T19:02:07.056Z","2024-05-04T19:03:36.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.8,13,2,0.4264,5.8963,30.0904,-25.6547,-10.42,3.9124,-1.3277,0.7201,4.0953,-129.086,-7.072,-1.5926,50.0015,5.5065,-17.3579,31.2,7.2,24,1868,225,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.5,17.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745750,"2024-05-04",2,"2024-05-04T19:02:48.581Z","2024-05-04T19:02:52.469Z",TRUE,"pitch","238a40bb-c439-4e57-80b1-e5411f65934d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.35,1.61,NA,139.64,198.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Zach McKinstry flies out sharply to center fielder Aaron Judge.",0,3,5,53,"top",7,"2024-05-04T19:02:07.056Z","2024-05-04T19:03:36.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.9,13,2,0.428,5.8807,25.6816,-25.4498,-7.565,4.0522,-0.5939,1.4842,4.7183,-127.839,-5.2949,-1.478,50.0029,5.5731,-12.5557,24,7.2,24,1831,227,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
