"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717406,"2023-07-15",0,"2023-07-15T04:12:17.759Z","2023-07-15T04:12:17.791Z",FALSE,"action",NA,NA,"Defensive switch from third base to right field for Zach McKinstry.","Defensive Switch",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","100","59","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,5,2,59,"bottom",8,"2023-07-15T04:12:28.708Z","2023-07-15T04:13:55.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:12:17.791Z","2023-07-15T04:12:30.453Z",FALSE,"action",NA,NA,"Zack Short remains in the game as the third baseman.","Defensive Switch",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","401","59","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,5,2,59,"bottom",8,"2023-07-15T04:12:28.708Z","2023-07-15T04:13:55.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,681481,"/api/v1/people/681481",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",3,"2023-07-15T04:10:15.461Z","2023-07-15T04:10:22.573Z",TRUE,"pitch","d144cc6a-3f5c-403e-a165-439019df236e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.46,1.66,NA,137.93,166.62,"ground_ball","medium","4",144.92,154.12,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Jose Caballero to first baseman Dylan Moore.",0,5,2,58,"top",8,"2023-07-15T04:09:00.386Z","2023-07-15T04:10:22.573Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.2,4,0.9,0.4055,6.3328,27.8223,-24.457,0.0557,4.1709,-0.549,2.6728,4.3883,-134.7986,-1.6492,-2.2016,50.0026,5.0101,0.1026,2.4,6,24,2302,207,81.5,-7,18,NA,NA,NA,TRUE,-24.4,7.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T04:09:54.817Z","2023-07-15T04:09:57.825Z",TRUE,"pitch","1c147dc1-2c6d-4a88-8763-e63e59216a2e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.6886,1.8481,NA,114.81,226.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Jose Caballero to first baseman Dylan Moore.",0,5,2,58,"top",8,"2023-07-15T04:09:00.386Z","2023-07-15T04:10:22.573Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.9,14,0.9,0.3994,6.4204,28.0386,-18.5102,-2.6385,7.16,0.0575,0.4583,6.6702,-136.7619,-8.2074,-2.0622,50.0045,4.7506,-5.0369,10.8,4.8,24,2373,216,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T04:09:20.908Z","2023-07-15T04:09:24.421Z",TRUE,"pitch","a7de6360-6ff6-4b01-b559-c30e9b4dab13",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.762,1.9212,NA,43.61,205.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Jose Caballero to first baseman Dylan Moore.",0,5,2,58,"top",8,"2023-07-15T04:09:00.386Z","2023-07-15T04:10:22.573Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.7,14,0.9,0.4059,6.6016,25.9622,-20.21,-1.3405,6.4695,1.9254,1.2272,10.5933,-134.3612,-5.955,-1.8748,50.0045,4.8842,-2.4814,1.2,4.8,24,2492,201,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:09:33.799Z","2023-07-15T04:09:54.817Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Jose Caballero to first baseman Dylan Moore.",0,5,2,58,"top",8,"2023-07-15T04:09:00.386Z","2023-07-15T04:10:22.573Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",8,"2023-07-15T04:08:46.905Z","2023-07-15T04:08:52.395Z",TRUE,"pitch","c0b83e8b-30d2-4600-a072-1a069e723d61",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3215,1.6045,NA,55.24,181.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,14,0.9,0.4032,6.4597,27.6818,-18.5241,-3.5207,7.2936,1.6203,2.1285,11.0499,-135.4759,-3.4099,-2.0415,50.0037,4.6872,-6.5911,13.2,4.8,24,2308,212,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670097,"Zack Short","/api/v1/people/670097",656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",7,"2023-07-15T04:08:29.372Z","2023-07-15T04:08:33.646Z",TRUE,"pitch","dfc91607-d8db-40b5-a7fd-be2d8c9031c2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2971,1.6289,NA,49.52,200.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.4,14,0.9,0.4013,6.4336,27.6506,-15.7595,-2.7987,8.6864,1.7702,1.4027,10.5429,-136.0743,-6.1872,-1.7777,50.0059,4.7833,-5.2914,10.8,3.6,24,2353,210,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",6,"2023-07-15T04:08:08.402Z","2023-07-15T04:08:11.402Z",TRUE,"pitch","5da66dc4-67e5-416a-a559-cb49c0d7620e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.17,1.47,NA,92.59,184.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86,9,0.9,0.4019,6.3217,27.9549,-16.0852,-3.492,8.5377,0.6403,1.995,7.6958,-135.9443,-4.857,-1.7651,50.0012,4.9103,-6.58,16.8,3.6,24,2386,209,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",5,"2023-07-15T04:07:49.428Z","2023-07-15T04:07:52.459Z",TRUE,"pitch","15c50aae-b350-4774-9901-ef3bd695c4cf",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.2971,1.6289,NA,21.71,200.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77,14,0.9,0.4514,6.2628,25.0358,-32.648,8.0174,-0.3165,2.4999,1.4001,7.6635,-121.5955,-2.0911,-1.7405,50.0034,5.1184,11.9416,21.6,9.6,24,2684,53,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.8,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",4,"2023-07-15T04:07:31.179Z","2023-07-15T04:07:34.407Z",TRUE,"pitch","e4bbf986-b575-4bb4-940d-ef640f8ae0e7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4194,1.7263,NA,87.13,186.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.4,9,0.9,0.4051,6.348,27.1558,-18.5327,-3.7453,7.351,0.7837,1.9197,8.6188,-134.8222,-4.4593,-1.9567,50.0024,4.8892,-6.9507,15.6,4.8,24,2396,212,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.6,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",3,"2023-07-15T04:07:15.531Z","2023-07-15T04:07:19.903Z",TRUE,"pitch","7fa049d7-de65-4f95-b799-bbe4b464651c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3704,1.6532,NA,59.51,192.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.8,14,0.9,0.4139,6.1232,25.8745,-20.8743,-1.3993,6.3594,1.5083,1.6972,8.8513,-131.925,-4.9927,-1.6966,50.0041,5.1356,-2.4872,2.4,4.8,24,2390,204,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",0,"2023-07-15T04:04:24.378Z","2023-07-15T04:05:43.568Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:05:43.568Z","2023-07-15T04:07:00.074Z",FALSE,"action",NA,NA,"Pitching Change: Matt Festa replaces Tayler Saucedo.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,670036,"/api/v1/people/670036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T04:07:00.074Z","2023-07-15T04:07:15.531Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Zack Short replaces Kerry Carpenter.","Offensive Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","57","atBat","Walk","walk","Zack Short walks.",0,5,2,57,"top",8,"2023-07-15T04:07:13.210Z","2023-07-15T04:08:52.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",670036,"Matt Festa","/api/v1/people/670036","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,681481,"/api/v1/people/681481",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",2,"2023-07-15T04:03:38.488Z","2023-07-15T04:03:46.042Z",TRUE,"pitch","8f494bf9-fc35-435c-b226-2052777e3b72",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.52,1.61,NA,91.78,177.75,"ground_ball","medium","1",106.39,169.32,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Spencer Torkelson grounds out, pitcher Tayler Saucedo to third baseman Eugenio Suarez to first baseman Dylan Moore.",0,5,2,56,"top",8,"2023-07-15T04:02:45.161Z","2023-07-15T04:03:46.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84,6,2,0.4105,6.6643,28.7794,-25.7322,10.9966,3.5741,0.6616,2.2605,-6.9495,-133.4328,-2.8533,1.8714,50.004,5.1984,19.8253,34.8,7.2,24,2314,118,103.3,1,58,NA,NA,NA,TRUE,-26.5,6,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA
717406,"2023-07-15",1,"2023-07-15T04:03:20.333Z","2023-07-15T04:03:24.508Z",TRUE,"pitch","28b13048-63e5-47dc-83a8-68128434ffa7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.52,1.61,NA,68.9,191.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Spencer Torkelson grounds out, pitcher Tayler Saucedo to third baseman Eugenio Suarez to first baseman Dylan Moore.",0,5,2,56,"top",8,"2023-07-15T04:02:45.161Z","2023-07-15T04:03:46.042Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.7,14,2,0.4508,6.7129,24.3109,-30.9166,10.7088,0.8414,1.262,1.7671,-5.3907,-121.6054,-1.6427,2.1186,50.0036,5.1387,16.0055,25.2,9.6,24,2198,113,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.4,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
