"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717409,"2023-07-15",2,"2023-07-15T03:32:37.166Z","2023-07-15T03:32:42.316Z",TRUE,"pitch","bb35a039-be91-4864-9d5f-c02e09c65eb5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2708,1.7403,NA,80.98,147.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,3,3,43,"top",5,"2023-07-15T03:32:35.125Z","2023-07-15T03:34:42.773Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76,68.8,12,0.9,0.4997,5.8235,23.6429,-43.0159,-0.3718,-8.949,0.945,3.3692,0.1365,-110.532,3.4272,0.93,50.0053,6.3833,-0.4503,0,14.4,24,2535,337,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-14.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",0,"2023-07-15T03:30:09.283Z","2023-07-15T03:30:42.093Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,3,3,43,"top",5,"2023-07-15T03:32:35.125Z","2023-07-15T03:34:42.773Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",1,"2023-07-15T03:30:42.093Z","2023-07-15T03:32:37.166Z",FALSE,"action",NA,NA,"Pitching Change: Sam Long replaces Angel Felipe.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,669674,"/api/v1/people/669674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Nick Allen to first baseman Ryan Noda.",0,3,3,43,"top",5,"2023-07-15T03:32:35.125Z","2023-07-15T03:34:42.773Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",5,"2023-07-15T03:29:56.339Z","2023-07-15T03:30:02.893Z",TRUE,"pitch","eeadde6b-c958-4856-a3ae-c367c716f34b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5508,1.7086,NA,180.94,175.89,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.7,13,0.9,0.4526,6.7296,23.2384,-37.0833,2.4814,-3.3115,-1.6773,2.3293,-2.6283,-120.94,-1.1159,-0.8997,50.0015,6.0446,3.6815,4.8,10.8,24,2310,71,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",650489,"Willi Castro","/api/v1/people/650489",456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA
717409,"2023-07-15",4,"2023-07-15T03:29:35.090Z","2023-07-15T03:29:39.686Z",TRUE,"pitch","595268c9-5595-4f46-b67f-9bd52c97dc36",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4504,1.5184,NA,133.77,181.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,7,0.85,0.4073,6.9941,27.1755,-22.9431,-1.3835,5.0301,-0.4398,2.1062,1.544,-134.1466,-5.0625,-0.8413,50.003,5.6389,-2.5387,4.8,4.8,24,1979,214,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.3,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",3,"2023-07-15T03:29:14.282Z","2023-07-15T03:29:19.587Z",TRUE,"pitch","1e9658bf-d7e7-44fd-92cd-1fa3f3555c9c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5508,1.5818,NA,108.8,155.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.6,2,0.93,0.3985,7.0228,29.1064,-22.0034,-0.4438,5.3127,0.2152,3.0739,2.9322,-137.213,-3.2957,-0.8076,50.0053,5.7822,-0.8503,1.2,4.8,24,2108,208,NA,NA,NA,NA,NA,NA,FALSE,-21.5,9.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",2,"2023-07-15T03:28:53.807Z","2023-07-15T03:28:59.835Z",TRUE,"pitch","9d7c866c-54dc-44e8-bdb8-164b5df18b54",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3867,1.4234,NA,100.64,208.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.2,14,0.93,0.3981,7.1663,28.3544,-21.3336,-1.481,5.6487,0.4292,1.1099,3.8419,-137.2107,-8.2712,-0.7924,50.0059,5.5998,-2.8442,4.8,4.8,24,1955,219,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",1,"2023-07-15T03:28:33.819Z","2023-07-15T03:28:38.718Z",TRUE,"pitch","94de2a64-4c49-40d1-9446-9e40f1dbce02",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4186,1.5501,NA,158.9,204.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.4,13,0.9,0.4553,6.7376,23.4665,-35.9457,2.3803,-2.5693,-1.0992,1.2822,-1.0306,-120.3336,-3.4668,-0.9745,50.0047,5.9278,3.4894,4.8,9.6,24,2178,64,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-5.3,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",0,"2023-07-15T03:27:59.342Z","2023-07-15T03:28:03.071Z",TRUE,"pitch","be3fac3f-fa7a-42f2-bc54-f55b6de9e145",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5508,1.4551,NA,129.94,240.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Willi Castro walks. Donovan Solano to 3rd. Byron Buxton to 2nd.",0,3,3,42,"top",5,"2023-07-15T03:27:40.589Z","2023-07-15T03:30:02.893Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.9,13,0.91,0.4502,6.9821,21.7897,-34.5903,2.2066,-1.6053,-0.3396,-0.0702,0.6436,-121.2725,-6.8459,-0.8946,50.0042,5.7746,3.3156,6,9.6,24,2269,66,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-4.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",5,"2023-07-15T03:27:28.596Z","2023-07-15T03:27:36.087Z",TRUE,"pitch","a4860bc7-e2de-4f44-a79b-512a3ecf5654",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.39,1.55,NA,86.23,218.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.1,14,0.91,0.4467,6.8994,23.5518,-36.827,1.6604,-3.0516,0.8072,0.7404,3.1451,-122.4869,-4.9141,-0.7079,50.0053,5.912,2.5296,4.8,9.6,24,2255,64,NA,NA,NA,NA,NA,NA,TRUE,-44.9,-6.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA
717409,"2023-07-15",4,"2023-07-15T03:27:04.973Z","2023-07-15T03:27:08.941Z",TRUE,"pitch","04ba08ed-4ba4-4582-bc81-58d66b40bc65",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.55,NA,149.12,181.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.4,13,0.9,0.4487,6.8135,23.2048,-34.8324,1.2468,-1.7639,-0.8426,2.1335,-0.378,-121.9032,-2.1266,-0.8478,50.0012,6.0145,1.8826,2.4,9.6,24,2324,73,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-3.5,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",3,"2023-07-15T03:26:43.045Z","2023-07-15T03:26:48.224Z",TRUE,"pitch","fc8a2c79-c97b-446c-89d0-b347a5a3b20d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.546,1.6769,NA,133.19,191.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87,7,0.91,0.398,6.959,28.7862,-22.5058,-7.8936,5.032,-0.4248,1.7401,4.1055,-137.3277,-6.4656,-0.9091,50.0011,5.643,-15.1613,31.2,6,24,2066,213,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",2,"2023-07-15T03:26:24.253Z","2023-07-15T03:26:29.424Z",TRUE,"pitch","4dd62a87-2ddf-46d4-ae40-b745b9b2b023",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.546,1.5818,NA,138.8,178.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.6,4,0.91,0.3912,6.9622,28.5447,-22.7006,-9.5248,4.7636,-0.5718,2.2181,4.2799,-139.5057,-5.6138,-0.88,50.0059,5.7328,-18.9589,37.2,6,24,2093,219,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",1,"2023-07-15T03:25:59.451Z","2023-07-15T03:26:04.287Z",TRUE,"pitch","72b6b2ef-ecc7-4319-a6a4-aa6c54f5ed9b",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.3908,1.5501,NA,110.38,230.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.6,14,0.9,0.451,6.9086,21.8126,-33.7256,1.1781,-1.0329,0.1738,0.3122,2.2957,-121.0731,-6.0169,-0.9368,50.0054,5.7525,1.7634,3.6,9.6,24,2266,73,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-3,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",0,"2023-07-15T03:25:40.496Z","2023-07-15T03:25:45.680Z",TRUE,"pitch","310cf5e4-b808-4f3f-b1dd-463a6897e240",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4504,1.5818,NA,149.23,158.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging.",0,3,3,41,"top",5,"2023-07-15T03:25:19.230Z","2023-07-15T03:27:36.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.8,11,0.91,0.3982,6.9955,28.4478,-22.849,-8.9493,4.8601,-0.8456,2.9834,3.8475,-137.2057,-3.3855,-1.098,50.0051,5.7783,-17.1797,34.8,6,24,2000,214,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA
717409,"2023-07-15",6,"2023-07-15T03:24:50.318Z","2023-07-15T03:24:59.690Z",TRUE,"pitch","4cc5d617-747f-419f-b2a8-506ccbbb77b5",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.37,1.5,NA,102.84,187.72,"ground_ball","medium","5",93.56,170.57,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Byron Buxton grounds into a force out, fielded by third baseman Jace Peterson. Carlos Correa out at 3rd. Donovan Solano to 2nd. Byron Buxton to 1st.",0,3,3,40,"top",5,"2023-07-15T03:22:43.309Z","2023-07-15T03:24:59.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",665734,"Angel Felipe","/api/v1/people/665734","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.6,9,0.91,0.3949,7.0179,29.2182,-22.2443,-8.4341,5.0917,0.3715,1.891,6.1417,-138.3861,-6.4324,-0.7744,50.0034,5.7228,-16.4532,32.4,6,24,2153,214,100.2,-26,5,NA,NA,NA,TRUE,-22,8.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,456781,"Donovan Solano","/api/v1/people/456781",621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA
