"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717333,"2023-07-20",4,"2023-07-20T00:32:36.645Z","2023-07-20T00:32:45.017Z",TRUE,"pitch","39f0c276-9df2-4290-af78-7ec696230496",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.62,1.7,NA,72.72,176.35,"ground_ball","medium","6",106.13,139.61,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,0,11,"bottom",2,"2023-07-20T00:31:42.524Z","2023-07-20T00:32:45.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,14,0.93,0.401,6.1947,29.0011,-15.7771,4.6587,8.6721,1.1618,2.3123,-3.268,-136.3911,-5.8927,1.7681,50.0016,5.5823,8.8077,25.2,3.6,24,2250,136,82.4,-30,5,NA,NA,NA,TRUE,-16.3,14.8,-7.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:32:16.193Z","2023-07-20T00:32:19.567Z",TRUE,"pitch","01997725-a290-4723-b175-bbaa2d7a1dd1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.62,1.7,NA,73.23,189.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,0,11,"bottom",2,"2023-07-20T00:31:42.524Z","2023-07-20T00:32:45.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.8,14,0.87,0.4512,6.2335,23.7894,-28.6601,8.4708,2.3576,1.1482,1.8254,-3.63,-121.3986,-3.6819,1.5623,50.005,5.8567,12.6437,22.8,8.4,24,1776,130,NA,NA,NA,NA,NA,NA,FALSE,-35.6,3.6,-14.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:32:02.109Z","2023-07-20T00:32:06.210Z",TRUE,"pitch","1a260ebb-df4f-4a46-b99c-3f90fc1d7898",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.752,1.8011,NA,79.55,195.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,0,11,"bottom",2,"2023-07-20T00:31:42.524Z","2023-07-20T00:32:45.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.2,14,2,0.4064,6.2825,27.6761,-19.6744,2.2357,6.7883,0.9826,1.6108,-2.3068,-134.4897,-7.2474,1.5587,50.006,5.7237,4.1188,9.6,4.8,24,2034,146,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11,-3.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:31:50.029Z","2023-07-20T00:31:54.222Z",TRUE,"pitch","9320ff7a-1b92-421f-a6f4-8ec681334a74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5988,1.736,NA,62.92,161.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,0,11,"bottom",2,"2023-07-20T00:31:42.524Z","2023-07-20T00:32:45.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.7,12,0.81,0.4078,6.0459,27.6713,-21.7538,4.0685,5.6977,1.4187,2.8681,-2.1282,-134.0776,-3.8863,1.6921,50.0048,5.8796,7.4443,16.8,4.8,24,2164,150,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.7,-7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:32:24.703Z","2023-07-20T00:32:36.645Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,521692,"/api/v1/people/521692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Salvador Perez grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,1,0,11,"bottom",2,"2023-07-20T00:31:42.524Z","2023-07-20T00:32:45.017Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:29:36.867Z","2023-07-20T00:29:41.898Z",TRUE,"pitch","bf57cfe8-11ae-4fc3-9eee-ea2a52b5a454",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.1,1.46,NA,110.63,203.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,1,0,10,"top",2,"2023-07-20T00:28:48.258Z","2023-07-20T00:29:41.898Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.1,65.5,14,2,0.5303,6.1481,17.8983,-29.107,-7.1361,2.8374,0.1671,1.289,-4.3862,-103.4498,-0.2265,3.2446,50.0016,4.9009,-7.7015,15.6,10.8,24,2105,264,NA,NA,NA,NA,NA,NA,TRUE,-48.8,5.4,14.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:29:15.409Z","2023-07-20T00:29:19.322Z",TRUE,"pitch","6ae8c36a-af1d-4822-a99c-63261aa00f5e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.1,1.46,NA,120.49,160.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,1,0,10,"top",2,"2023-07-20T00:28:48.258Z","2023-07-20T00:29:41.898Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.4,76.7,2,0.9,0.4511,6.4932,22.833,-27.3202,0.5596,3.2484,-0.0915,2.9101,-7.7434,-121.248,0.5163,3.0655,50.0033,5.071,0.8369,1.2,7.2,24,1949,153,NA,NA,NA,NA,NA,NA,FALSE,-33,6.2,0.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:28:52.491Z","2023-07-20T00:28:55.842Z",TRUE,"pitch","4a5304d6-e9f3-4b2f-a6be-2d8a6277eeef",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.1,1.46,NA,107.79,202.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,1,0,10,"top",2,"2023-07-20T00:28:48.258Z","2023-07-20T00:29:41.898Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.1,71.9,8,0.9,0.4823,6.58,20.2916,-27.8768,9.0148,3.2876,0.2416,1.3618,-8.2502,-113.4515,-2.3555,2.7498,50.0016,5.1853,11.779,20.4,9.6,24,2004,95,NA,NA,NA,NA,NA,NA,FALSE,-39.2,5.6,-14.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:29:06.448Z","2023-07-20T00:29:15.409Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,628451,"/api/v1/people/628451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,1,0,10,"top",2,"2023-07-20T00:28:48.258Z","2023-07-20T00:29:41.898Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:28:19.969Z","2023-07-20T00:28:28.131Z",TRUE,"pitch","525f9e59-425a-4990-9325-1fab6905cc22",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.61,1.83,NA,115.47,169.11,"ground_ball","medium","6",110.56,155.76,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Miguel Cabrera grounds out, shortstop Bobby Witt Jr. to first baseman Matt Duffy.",0,1,0,9,"top",2,"2023-07-20T00:28:03.125Z","2023-07-20T00:28:28.131Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.2,77,5,0.9,0.4505,6.2993,21.3368,-24.3913,1.156,5.1881,0.0402,2.5802,-7.7893,-121.0959,-0.8269,3.1341,50.0051,5.0401,1.7364,1.2,7.2,24,1900,145,83.8,-10,14,NA,NA,NA,TRUE,-29.8,9.5,-0.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:28:03.574Z","2023-07-20T00:28:07.117Z",TRUE,"pitch","085f728a-30de-486f-a5f7-6feae747734c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5888,1.8371,NA,166.33,147.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Miguel Cabrera grounds out, shortstop Bobby Witt Jr. to first baseman Matt Duffy.",0,1,0,9,"top",2,"2023-07-20T00:28:03.125Z","2023-07-20T00:28:28.131Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.5,78.4,11,2,0.4409,6.6677,23.7712,-20.26,6.1404,7.6158,-1.2942,3.3631,-11.568,-124.0203,-1.1562,2.6236,50.0042,5.518,9.6093,20.4,6,24,1751,116,NA,NA,NA,NA,NA,NA,FALSE,-23.8,13.8,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",4,"2023-07-20T00:27:17.725Z","2023-07-20T00:27:41.556Z",TRUE,"pitch","763bc109-1905-48ea-b457-3d0889253c87",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.49,1.65,NA,110.21,199.31,"fly_ball","medium","78",68.1,43.9,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Javier Baez homers (7) on a fly ball to left center field.",1,1,0,8,"top",2,"2023-07-20T00:26:00.309Z","2023-07-20T00:27:41.556Z",TRUE,TRUE,FALSE,FALSE,65,2,2,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.8,71.6,14,0.9,0.4811,6.6166,23.0519,-28.1396,10.1973,3.0824,0.178,1.4618,-8.9323,-114.2984,-1.8969,2.8308,50.0037,5.0925,13.3567,22.8,9.6,24,2034,98,103,28,409,NA,NA,NA,FALSE,-39.4,5.4,-16,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:26:58.921Z","2023-07-20T00:27:02.549Z",TRUE,"pitch","3a8d8085-1175-4c19-8bd4-c630cb4a04e4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.49,1.65,NA,127.82,210.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Javier Baez homers (7) on a fly ball to left center field.",1,1,0,8,"top",2,"2023-07-20T00:26:00.309Z","2023-07-20T00:27:41.556Z",TRUE,TRUE,FALSE,FALSE,65,2,2,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.9,71.4,13,0.9,0.4851,6.6442,20.7845,-25.5536,9.1119,5.127,-0.284,1.0293,-9.4811,-112.9653,-3.3952,2.7857,50.0029,5.1236,11.7647,21.6,8.4,24,2001,95,NA,NA,NA,NA,NA,NA,FALSE,-36.7,8.6,-14,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",2,"2023-07-20T00:26:40.891Z","2023-07-20T00:26:45.425Z",TRUE,"pitch","c80e9596-ad2d-4e5c-8e6d-01e1350c87cd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3816,1.686,NA,185.15,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Javier Baez homers (7) on a fly ball to left center field.",1,1,0,8,"top",2,"2023-07-20T00:26:00.309Z","2023-07-20T00:27:41.556Z",TRUE,TRUE,FALSE,FALSE,65,2,2,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,77.1,11,0.91,0.4493,6.3775,23.1043,-26.0327,0.54,4.0798,-1.788,3.4786,-11.5429,-121.7353,1.4305,2.938,50.0053,5.1311,0.8158,2.4,7.2,24,1936,145,NA,NA,NA,NA,NA,NA,FALSE,-31,8,1.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",1,"2023-07-20T00:26:25.282Z","2023-07-20T00:26:28.633Z",TRUE,"pitch","c3164017-8bf4-4a4c-805b-dd4ae3a9d657",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4978,1.657,NA,110.32,99.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Javier Baez homers (7) on a fly ball to left center field.",1,1,0,8,"top",2,"2023-07-20T00:26:00.309Z","2023-07-20T00:27:41.556Z",TRUE,TRUE,FALSE,FALSE,65,2,2,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",84.9,77.5,12,2,0.444,6.2474,24.2449,-22.3083,6.6952,6.398,0.1751,5.1563,-8.1479,-123.309,2.8927,2.6505,50.0013,5.8488,10.3223,21.6,6,24,1809,122,NA,NA,NA,NA,NA,NA,FALSE,-25.6,12.6,-10.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",0,"2023-07-20T00:26:09.279Z","2023-07-20T00:26:14.054Z",TRUE,"pitch","d69f558d-668f-4762-9a07-adb98047a9cd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4688,1.657,NA,122.89,152.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Javier Baez homers (7) on a fly ball to left center field.",1,1,0,8,"top",2,"2023-07-20T00:26:00.309Z","2023-07-20T00:27:41.556Z",TRUE,TRUE,FALSE,FALSE,65,2,2,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,77.5,2,0.9,0.4473,6.7089,21.7474,-25.5179,1.1091,4.3773,-0.1546,3.1923,-8.1161,-121.9769,0.5592,3.0577,50.0053,5.1431,1.688,1.2,7.2,24,1879,145,NA,NA,NA,NA,NA,NA,FALSE,-30.4,8.3,-0.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717333,"2023-07-20",3,"2023-07-20T00:25:39.944Z","2023-07-20T00:25:45.639Z",TRUE,"pitch","fac5f8a7-6c7e-4836-baa4-3c55d36a5f29",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.37,1.54,NA,141.79,207.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,0,7,"top",2,"2023-07-20T00:24:48.727Z","2023-07-20T00:25:45.639Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.3,64.7,13,2,0.5378,6.3329,18.3456,-30.8849,-6.7881,1.2313,-0.6505,1.1408,-5.7518,-102.2207,-0.2905,3.0917,50.0041,5.1074,-7.1144,14.4,12,24,2147,271,NA,NA,NA,NA,NA,NA,TRUE,-53.3,2.5,14,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
