"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745415,"2024-05-25",1,"2024-05-25T02:52:00.220Z","2024-05-25T02:52:04.302Z",TRUE,"pitch","20de218e-9d9a-430c-b94b-9bc9fc1869f1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5989,1.7925,NA,144.08,141.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Giancarlo Stanton pops out to shortstop Ha-Seong Kim.",0,7,0,37,"top",5,"2024-05-25T02:51:21.473Z","2024-05-25T02:52:46.848Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.6,1,2,0.411,6.6478,29.6385,-23.3597,-8.4086,4.9023,-0.7103,3.5988,6.0338,-133.4554,-0.5983,-1.912,50.0017,5.5136,-15.1147,30,6,24,2167,215,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:51:44.498Z","2024-05-25T02:51:51.185Z",TRUE,"pitch","ed0798d1-d323-4a54-8f95-de11daf0fa4d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5352,1.8088,NA,177.66,184.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Giancarlo Stanton pops out to shortstop Ha-Seong Kim.",0,7,0,37,"top",5,"2024-05-25T02:51:21.473Z","2024-05-25T02:52:46.848Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.4,70.8,13,2,0.4886,6.5082,23.1602,-43.8159,2.632,-9.1737,-1.5915,2.0211,-0.172,-112.7006,1.2933,-1.8549,50.0044,5.9139,3.3387,4.8,14.4,24,2645,36,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-15.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:51:03.305Z","2024-05-25T02:51:11.819Z",TRUE,"pitch","57bec203-ab9d-4af8-b739-84f770dfca4a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.59,1.58,NA,139.02,171.37,"fly_ball","medium","7",77.3,55.25,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Alex Verdugo flies out to left fielder Jurickson Profar.",0,7,0,36,"top",5,"2024-05-25T02:50:41.842Z","2024-05-25T02:51:11.819Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.6,4,2,0.4461,6.3923,24.1163,-32.5146,2.8922,-0.224,-0.5776,2.4967,2.4095,-122.7416,-1.0456,-1.9474,50.0016,5.6948,4.4159,8.4,8.4,24,2625,116,98.8,26,376,NA,NA,NA,TRUE,-38.8,-0.4,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",8,"2024-05-25T02:48:45.769Z","2024-05-25T02:48:54.789Z",TRUE,"pitch","4e9da565-f057-46cd-99f3-9c44e6c183a9",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.22,1.47,NA,103.38,166.06,"fly_ball","medium","9",189.95,114.86,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.4,3,0.93,0.3882,6.206,34.1693,-11.4445,5.7885,10.2981,0.3573,2.6932,-5.8938,-141.4285,-7.3229,1.7226,50.0048,6.0611,11.6535,38.4,3.6,24,2465,147,91.3,50,264,NA,NA,NA,TRUE,-11.9,17.2,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",7,"2024-05-25T02:48:20.296Z","2024-05-25T02:48:25.409Z",TRUE,"pitch","96b21ebe-2d22-4bc4-ad9a-42b0c52dfb86",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.47,NA,116.33,182.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.6,5,0.84,0.4249,5.8892,26.5357,-33.2674,-1.8099,-0.6477,0.0176,2.0951,-5.1135,-128.8513,-3.3825,2.2623,50.0038,5.9927,-3.0462,7.2,8.4,24,2717,258,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.7,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",6,"2024-05-25T02:47:46.595Z","2024-05-25T02:47:51.985Z",TRUE,"pitch","979aa083-49fe-4841-8502-9ac0f9940c42",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.2145,1.534,NA,182.7,248.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.7,13,0.7,0.4213,6.0925,29.2914,-31.462,-0.6696,0.4198,-1.7237,-0.3768,-9.8376,-130.3655,-9.4382,2.1977,50.006,5.6916,-1.1431,4.8,8.4,24,2610,227,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",5,"2024-05-25T02:47:29.452Z","2024-05-25T02:47:32.723Z",TRUE,"pitch","a17cffdd-f87f-453a-917a-24461a93fc3a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2603,1.534,NA,90.2,214.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.8,14,0.88,0.4356,6.3519,24.8812,-28.9834,7.6862,1.9894,0.7031,0.8894,-5.8597,-125.6159,-6.5276,2.0647,50.0005,5.8705,12.3109,20.4,8.4,24,1841,128,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",3,"2024-05-25T02:46:44.155Z","2024-05-25T02:46:48.743Z",TRUE,"pitch","3e8d02df-6487-4075-8dfb-8b37de101ab0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.22,1.47,NA,92.65,151.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.9,3,0.93,0.3899,6.1817,34.7397,-12.0807,4.5033,10.0755,0.6387,3.2301,-4.879,-140.9574,-5.9973,1.8144,50.0023,6.1794,8.9803,30,3.6,24,2502,146,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",2,"2024-05-25T02:46:19.592Z","2024-05-25T02:46:25.191Z",TRUE,"pitch","8fd28cb3-7370-4d53-997a-c66596ac4f4f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.22,1.47,NA,103.23,170.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82,6,0.87,0.4232,5.8338,25.2367,-31.7766,-3.4162,0.2336,0.3614,2.5345,-3.9067,-129.1099,-2.4465,2.3343,50.003,5.9241,-5.8041,10.8,8.4,24,2570,262,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T02:46:02.442Z","2024-05-25T02:46:06.902Z",TRUE,"pitch","a2416e74-95ea-47aa-b222-e12eecc628a0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2151,1.4882,NA,100.13,176.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.7,6,0.91,0.4308,5.9231,24.726,-35.0533,-3.9693,-1.7566,0.4426,2.2915,-3.4002,-126.9042,-2.2314,2.313,50.0028,5.9607,-6.5065,10.8,8.4,24,2653,283,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T02:45:29.446Z","2024-05-25T02:45:34.727Z",TRUE,"pitch","5157e88d-9e8a-4258-aba1-139116d0b0be",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.22,1.47,NA,135,144.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.7,11,0.93,0.3902,6.147,35.3103,-10.8112,6.0491,10.734,-0.4722,3.5047,-8.3121,-140.9603,-5.3193,1.7441,50.004,6.1294,12.041,39.6,3.6,24,2444,144,NA,NA,NA,NA,NA,NA,FALSE,-11,18.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",4,"2024-05-25T02:47:22.463Z","2024-05-25T02:47:29.452Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,456781,"/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Donovan Solano flies out to right fielder Juan Soto.",0,7,0,35,"bottom",4,"2024-05-25T02:45:18.221Z","2024-05-25T02:48:54.789Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",7,"2024-05-25T02:44:57.125Z","2024-05-25T02:45:05.154Z",TRUE,"pitch","5341e927-d16d-4ac1-aa70-77347500cc64",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3977,1.6714,NA,144.43,199.55,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Jake Cronenworth walks. Fernando Tatis Jr. to 2nd.",0,7,0,34,"bottom",4,"2024-05-25T02:41:55.520Z","2024-05-25T02:45:05.154Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.2,13,0.92,0.3858,6.2193,34.7404,-9.359,4.6821,11.1955,-0.7196,1.4531,-7.6644,-142.3446,-10.9931,1.408,50.0053,5.9723,9.5443,32.4,2.4,24,2465,147,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",630105,"Jake Cronenworth","/api/v1/people/630105",665487,"Fernando Tatis Jr.","/api/v1/people/665487"
745415,"2024-05-25",6,"2024-05-25T02:44:36.987Z","2024-05-25T02:44:41.181Z",TRUE,"pitch","194b11d0-af89-4792-8eef-7bacf93c4a52",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3748,1.6485,NA,147.72,213.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Jake Cronenworth walks. Fernando Tatis Jr. to 2nd.",0,7,0,34,"bottom",4,"2024-05-25T02:41:55.520Z","2024-05-25T02:45:05.154Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.9,13,0.83,0.4237,5.9225,28.2765,-30.9539,-2.5399,0.719,-0.8059,0.931,-6.5857,-129.5023,-6.4404,2.1049,50.0012,5.8326,-4.2912,9.6,8.4,24,2823,241,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",5,"2024-05-25T02:44:17.099Z","2024-05-25T02:44:21.021Z",TRUE,"pitch","a17aa54f-919f-468b-bb69-350078aa9087",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4206,1.6714,NA,171.96,207.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Jake Cronenworth walks. Fernando Tatis Jr. to 2nd.",0,7,0,34,"bottom",4,"2024-05-25T02:41:55.520Z","2024-05-25T02:45:05.154Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.8,13,0.9,0.426,6.0144,26.6722,-32.0204,-3.5222,0.0963,-1.442,1.1555,-7.5124,-128.5888,-5.7137,1.9753,50.0063,5.8908,-5.8991,12,8.4,24,2812,358,NA,NA,NA,NA,NA,NA,FALSE,-36,-1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",4,"2024-05-25T02:43:56.844Z","2024-05-25T02:44:00.648Z",TRUE,"pitch","1d140460-1581-4039-a87a-161bdc026165",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.329,1.6354,NA,165.98,216.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Jake Cronenworth walks. Fernando Tatis Jr. to 2nd.",0,7,0,34,"bottom",4,"2024-05-25T02:41:55.520Z","2024-05-25T02:45:05.154Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,76.9,13,0.82,0.4531,5.9885,26.2102,-40.1542,-5.0782,-5.4053,-1.2849,0.8128,-5.1047,-121.4022,-4.6114,1.5134,50.0037,6.2733,-7.4958,12,12,24,2781,324,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-10.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
