"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717795,"2023-06-11",4,"2023-06-11T20:06:59.599Z","2023-06-11T20:07:30.258Z",TRUE,"pitch","4812f08e-c0d7-41b9-9f75-ee17efee1882",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.75,1.76,NA,132.05,170.34,"fly_ball","medium","7",22.03,90.04,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Luis Robert Jr. homers (15) on a fly ball to left field. Clint Frazier scores.",2,1,5,57,"bottom",7,"2023-06-11T20:05:37.680Z","2023-06-11T20:07:30.258Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,80.9,4,0.89,0.4262,5.9638,26.1892,-15.8607,-4.8729,9.7522,-0.3948,2.5347,4.9162,-128.4175,-4.842,-1.6994,50.0035,5.6756,-8.1523,22.8,4.8,24,2291,217,99.3,35,370,NA,NA,NA,FALSE,-18.2,16.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",2,"2023-06-11T20:06:29.516Z","2023-06-11T20:06:36.878Z",TRUE,"pitch","3c70aed6-e810-456e-973a-ea8b78cb4c58",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.75,1.76,NA,101.57,202.24,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Luis Robert Jr. homers (15) on a fly ball to left field. Clint Frazier scores.",2,1,5,57,"bottom",7,"2023-06-11T20:05:37.680Z","2023-06-11T20:07:30.258Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.5,14,0.84,0.3927,6.1094,27.3074,-21.5464,-10.2462,5.3758,0.4047,1.3535,8.2822,-138.7957,-7.8357,-1.2679,50,5.6174,-20.2459,39.6,6,24,2257,225,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",1,"2023-06-11T20:06:07.653Z","2023-06-11T20:06:12.351Z",TRUE,"pitch","e76a07bf-c15e-40be-8c17-851f06f4aceb",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.6301,1.7448,NA,112.34,224.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Luis Robert Jr. homers (15) on a fly ball to left field. Clint Frazier scores.",2,1,5,57,"bottom",7,"2023-06-11T20:05:37.680Z","2023-06-11T20:07:30.258Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.7,14,0.83,0.427,6.1272,23.4067,-25.448,-6.6866,4.0277,0.1223,0.5267,6.0617,-127.7009,-7.6391,-1.4001,50.0043,5.5248,-11.1742,20.4,7.2,24,2362,186,NA,NA,NA,NA,NA,NA,FALSE,-29.3,6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",0,"2023-06-11T20:05:46.079Z","2023-06-11T20:05:49.333Z",TRUE,"pitch","41358e92-7203-46c8-ac09-e3743f59b619",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.75,1.76,NA,132.62,216.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Luis Robert Jr. homers (15) on a fly ball to left field. Clint Frazier scores.",2,1,5,57,"bottom",7,"2023-06-11T20:05:37.680Z","2023-06-11T20:07:30.258Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.6,13,0.91,0.4255,6.042,26.0491,-27.3955,-10.525,2.8481,-0.4099,0.8384,6.0966,-128.6086,-6.7389,-1.4406,50.0044,5.6103,-17.6768,30,8.4,24,1820,240,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",3,"2023-06-11T20:06:43.645Z","2023-06-11T20:06:59.599Z",FALSE,"action",NA,NA,"Clint Frazier steals (3) 2nd base.","Stolen Base 2B",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,640449,"/api/v1/people/640449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c70aed6-e810-456e-973a-ea8b78cb4c58","stolen_base_2b",NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Luis Robert Jr. homers (15) on a fly ball to left field. Clint Frazier scores.",2,1,5,57,"bottom",7,"2023-06-11T20:05:37.680Z","2023-06-11T20:07:30.258Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",4,"2023-06-11T20:05:17.679Z","2023-06-11T20:05:23.765Z",TRUE,"pitch","7b588da7-39f5-4932-a7ff-83311c919515",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.31,1.48,NA,131.41,211.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Yoan Moncada strikes out swinging.",0,1,3,56,"bottom",7,"2023-06-11T20:03:58.394Z","2023-06-11T20:05:23.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.3,13,0.9,0.4321,6.087,25.5262,-30.843,-10.4095,0.8202,-0.3781,1.0012,6.1275,-126.6845,-5.1868,-1.4739,50.0042,5.5362,-16.9459,26.4,8.4,24,1896,244,NA,NA,NA,NA,NA,NA,TRUE,-35.5,0.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,640449,"Clint Frazier","/api/v1/people/640449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",3,"2023-06-11T20:04:58.990Z","2023-06-11T20:05:02.665Z",TRUE,"pitch","73ca4f0c-7c97-4aad-9453-ce66cb435bf6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2709,1.5284,NA,164.27,208.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Yoan Moncada strikes out swinging.",0,1,3,56,"bottom",7,"2023-06-11T20:03:58.394Z","2023-06-11T20:05:23.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,82.3,13,0.9,0.4227,5.9163,25.056,-29.5274,-10.3467,1.5569,-1.2402,1.1189,4.2756,-129.2074,-5.5324,-1.5653,50.0058,5.5365,-17.6265,28.8,8.4,24,1758,236,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.9,17.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",2,"2023-06-11T20:04:35.592Z","2023-06-11T20:04:39.487Z",TRUE,"pitch","dccffeed-3215-4cfb-90a6-84f08623fb35",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.31,1.48,NA,153.8,163.67,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Yoan Moncada strikes out swinging.",0,1,3,56,"bottom",7,"2023-06-11T20:03:58.394Z","2023-06-11T20:05:23.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.4,11,0.8,0.4047,5.9764,27.7428,-25.2483,-11.0587,3.7284,-0.9654,2.7819,5.4719,-135.0339,-3.1082,-1.5747,50.0024,5.7123,-20.5453,37.2,7.2,24,2138,235,NA,NA,NA,NA,NA,NA,FALSE,-25.3,6.4,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",0,"2023-06-11T20:04:01.693Z","2023-06-11T20:04:05.033Z",TRUE,"pitch","067683c3-1cc4-4d55-82bd-f27eb22878fe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2709,1.5067,NA,108.26,191.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Yoan Moncada strikes out swinging.",0,1,3,56,"bottom",7,"2023-06-11T20:03:58.394Z","2023-06-11T20:05:23.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.3,8,0.9,0.4292,6.0733,29.0748,-31.4079,-11.2505,0.4705,0.2294,1.7415,7.6377,-128.1398,-3.7206,-1.344,50.0064,5.6943,-18.5165,27.6,8.4,24,1813,240,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.1,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",1,"2023-06-11T20:04:18.123Z","2023-06-11T20:04:21.584Z",FALSE,"pickoff","beeeaddf-da4f-46bb-a693-86ab0e690ebc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Yoan Moncada strikes out swinging.",0,1,3,56,"bottom",7,"2023-06-11T20:03:58.394Z","2023-06-11T20:05:23.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",6,"2023-06-11T20:03:30.552Z","2023-06-11T20:03:34.391Z",TRUE,"pitch","82c1052b-4623-4da7-9a05-2ca37af0f2f2",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,1,NA,NA,3.1563,1.4417,NA,107.21,211.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.9,14,0.91,0.3923,6.1129,33.1004,-18.7572,-12.0837,6.8058,0.2568,0.9978,8.9021,-139.8925,-9.1761,-1.4051,50.0059,5.563,-23.829,46.8,6,24,2368,221,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.4,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,640449,"Clint Frazier","/api/v1/people/640449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",4,"2023-06-11T20:03:07.471Z","2023-06-11T20:03:11.220Z",TRUE,"pitch","f88ca753-dda5-4b96-aabc-82c4ec96a824",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.1347,1.4851,NA,107.26,197.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,89,8,0.91,0.3889,6.081,30.3554,-23.0039,-10.907,4.5575,0.2555,1.5399,8.5577,-140.5622,-7.0694,-1.4038,50.0014,5.5695,-21.9337,39.6,6,24,2242,231,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",3,"2023-06-11T20:02:50.314Z","2023-06-11T20:02:54.767Z",TRUE,"pitch","9b24001b-f591-4f22-9bc3-b6b55e301264",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1778,1.4417,NA,85.97,211.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.7,14,0.91,0.3955,6.0673,28.6542,-21.9449,-11.5269,5.261,0.8141,1.0125,10.1792,-138.0915,-8.5055,-1.4091,50.0066,5.5907,-22.4294,40.8,6,24,2298,225,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",2,"2023-06-11T20:02:35.289Z","2023-06-11T20:02:38.614Z",TRUE,"pitch","250d81a6-e6ae-4230-a42b-d2e6c8b5043f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1994,1.5067,NA,56.07,219.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,79.6,14,0.91,0.4359,5.706,26.0908,-23.4665,-2.4825,5.4468,1.5985,0.7024,8.4103,-125.7619,-7.6468,-1.4699,50.0001,5.6927,-3.9668,6,6,24,2361,213,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",1,"2023-06-11T20:02:21.339Z","2023-06-11T20:02:25.310Z",TRUE,"pitch","4a03a696-f161-4e66-9461-03ccbbacb441",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2009,1.4851,NA,98.22,203.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.3,14,0.9,0.4211,5.9479,26.8308,-27.6447,-10.2417,2.6466,0.4927,1.3171,8.1049,-129.9924,-6.2702,-1.3324,50.006,5.8547,-17.5598,28.8,8.4,24,2098,232,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717795,"2023-06-11",0,"2023-06-11T20:02:07.588Z","2023-06-11T20:02:10.588Z",TRUE,"pitch","7c60e710-2634-40b2-a67d-8a739a3a4b83",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.24,1.52,NA,151.14,184.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Clint Frazier walks.",0,1,3,55,"bottom",7,"2023-06-11T20:02:00.581Z","2023-06-11T20:03:34.391Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,640449,"Clint Frazier","/api/v1/people/640449","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.9,13,0.91,0.3928,6.0636,30.9061,-21.8364,-11.0268,5.2451,-0.8957,2.0121,6.1254,-139.3694,-6.0597,-1.6879,50.0009,5.6537,-21.72,42,6,24,2229,228,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
