"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718367,"2023-04-30",0,"2023-04-30T21:06:56.229Z","2023-04-30T21:07:00.550Z",TRUE,"pitch","a01b2604-fdc0-4a46-916a-1445f685c65e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3107,1.5674,NA,159,121.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Double","double","Victor Robles doubles (4) on a sharp line drive to left fielder Connor Joe. Dominic Smith scores. CJ Abrams scores.",2,1,7,31,"bottom",3,"2023-04-30T21:06:30.842Z","2023-04-30T21:09:05.540Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,11,0.93,0.3899,6.9971,31.1965,-20.5978,-4.5963,5.7891,-1.1019,4.3508,5.9751,-140.3698,0.0355,-2.659,50.0009,5.6769,-9.1892,20.4,4.8,24,2274,216,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",1,"2023-04-30T21:06:04.352Z","2023-04-30T21:06:18.965Z",TRUE,"pitch","c0f03b83-66bf-4f91-86e4-78ebc3492804",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.52,1.62,NA,90.22,200.86,"fly_ball","medium","9",217.42,94.15,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Double","double","CJ Abrams doubles (4) on a fly ball to right fielder Miguel Andujar. Dominic Smith to 3rd.",0,1,5,30,"bottom",3,"2023-04-30T21:05:40.903Z","2023-04-30T21:06:18.965Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.5,14,0.9,0.4752,6.8593,20.7638,-33.4794,2.8837,-0.9641,0.7025,1.4046,6.0923,-115.1206,-2.8955,-2.3499,50.0055,5.9096,3.8831,8.4,10.8,24,2377,79,95,26,343,NA,NA,NA,FALSE,-45.8,-2.2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,682928,"CJ Abrams","/api/v1/people/682928",642086,"Dominic Smith","/api/v1/people/642086"
718367,"2023-04-30",0,"2023-04-30T21:05:48.575Z","2023-04-30T21:05:56.610Z",TRUE,"pitch","3a908f69-d680-4eaf-b650-3fdac5acbd5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4706,1.6174,NA,60.78,206.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Double","double","CJ Abrams doubles (4) on a fly ball to right fielder Miguel Andujar. Dominic Smith to 3rd.",0,1,5,30,"bottom",3,"2023-04-30T21:05:40.903Z","2023-04-30T21:06:18.965Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.3,14,0.88,0.3934,7.0267,28.6163,-21.4329,-6.8311,5.4583,1.475,1.2067,13.1181,-138.7848,-7.664,-2.4074,50.0004,5.4117,-13.4369,25.2,4.8,24,2276,217,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",7,"2023-04-30T21:05:11.108Z","2023-04-30T21:05:24.000Z",TRUE,"pitch","4bf4f23f-d434-4677-a777-ebfaf367c3d0",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.15,1.53,NA,117.47,174.07,"line_drive","hard","7",88.02,86.6,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.8,5,0.91,0.4242,7.1051,24.8021,-28.5151,0.6137,2.1625,-0.0123,2.3967,6.5693,-128.7322,-2.5576,-2.6688,50.0011,5.5931,1.0379,4.8,7.2,24,2519,161,106.5,12,297,NA,NA,NA,TRUE,-31.2,3.6,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718367,"2023-04-30",6,"2023-04-30T21:04:52.633Z","2023-04-30T21:04:57.415Z",TRUE,"pitch","abec47df-7dca-41c9-b93c-9d3557de64c0",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0304,1.5274,NA,69.38,202.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.8,14,0.9,0.4203,7.1019,25.8274,-26.2065,1.6776,3.465,1.2492,1.3316,9.0777,-130.0487,-5.5859,-2.4965,50.0041,5.4808,2.8885,9.6,6,24,2532,149,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",5,"2023-04-30T21:04:21.223Z","2023-04-30T21:04:25.807Z",TRUE,"pitch","bf47c1d3-6711-449c-9fba-7f6bbc6502f8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.53,NA,115.77,179.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.4,5,0.91,0.4727,7.0521,22.3073,-35.4681,4.6514,-2.4286,0.0323,2.1901,4.2997,-116.0003,-0.7367,-2.4515,50.0015,5.9021,6.3176,10.8,10.8,24,2433,78,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-4.3,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",4,"2023-04-30T21:04:02.048Z","2023-04-30T21:04:07.325Z",TRUE,"pitch","ab94bc25-f32c-4b52-a008-7f04ec4201f1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.53,NA,96.18,180.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,6,0.91,0.4331,7.0239,24.4,-28.3974,1.6693,2.3259,0.5461,2.1688,7.2963,-126.213,-2.7977,-2.5926,50.0006,5.5658,2.7062,8.4,7.2,24,2444,147,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",3,"2023-04-30T21:03:44.610Z","2023-04-30T21:03:47.685Z",TRUE,"pitch","04f1c719-f40f-4024-aa65-74e1601707c0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.15,1.53,NA,155.35,156.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.2,11,0.91,0.4375,6.982,23.2782,-27.7856,1.5359,2.76,-1.0061,3.0561,3.8079,-124.815,-1.0849,-2.7462,50.0031,5.7682,2.4417,6,7.2,24,2381,135,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",2,"2023-04-30T21:03:24.928Z","2023-04-30T21:03:30.621Z",TRUE,"pitch","4ceef63d-0432-4b9f-bbe3-437f19dc99b9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0538,1.5274,NA,134.54,148.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.6,11,0.91,0.3978,6.9847,29.9081,-20.2767,-4.4921,6.1929,-0.4602,3.3323,7.1165,-137.5749,-2.4069,-2.4942,50.001,5.5896,-8.6284,19.2,4.8,24,2169,216,NA,NA,NA,NA,NA,NA,FALSE,-19.7,10.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",1,"2023-04-30T21:03:04.421Z","2023-04-30T21:03:08.394Z",TRUE,"pitch","15c16b1d-8a68-4fba-b6e0-3db6c95243d2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.15,1.53,NA,121.5,157.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77,2,2,0.4489,6.9133,24.3457,-32.7818,2.9711,-0.401,-0.1181,3.018,4.9635,-122.0818,0.117,-2.5648,50.0053,5.7945,4.4774,9.6,8.4,24,2395,101,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T21:02:49.388Z","2023-04-30T21:02:54.805Z",TRUE,"pitch","d7636df9-10b1-499d-a4bc-bf5fab6d3a4a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1006,1.5274,NA,129.6,138.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Connor Joe.",0,1,5,29,"bottom",3,"2023-04-30T21:02:38.993Z","2023-04-30T21:05:24.000Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.5,11,0.86,0.4039,6.983,27.2745,-22.1341,-5.2927,5.3836,-0.3305,3.719,7.8475,-135.193,-1.0973,-2.5726,50.0055,5.6721,-9.877,20.4,4.8,24,2230,211,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",2,"2023-04-30T21:02:12.840Z","2023-04-30T21:02:24.972Z",TRUE,"pitch","95d409d9-40c5-4f43-8ffc-a9282018c96b",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.3,1.64,NA,117.14,189.15,"fly_ball","medium","8",106.01,104.67,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Dominic Smith singles on a fly ball to center fielder Jack Suwinski.",0,1,5,28,"bottom",3,"2023-04-30T21:01:11.836Z","2023-04-30T21:02:24.972Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,642086,"Dominic Smith","/api/v1/people/642086","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,73.1,8,0.9,0.4762,6.6395,21.4024,-36.2824,3.3515,-3.0702,-0.0037,1.8383,4.4933,-115.0254,-1.5532,-2.4181,50.0018,6.0413,4.4879,8.4,10.8,24,2356,78,69.7,31,221,NA,NA,NA,FALSE,-49.4,-5.6,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718367,"2023-04-30",1,"2023-04-30T21:02:00.405Z","2023-04-30T21:02:05.060Z",TRUE,"pitch","eec30b26-3136-4445-938e-487c26fc83ef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3415,1.6581,NA,146.18,150.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Dominic Smith singles on a fly ball to center fielder Jack Suwinski.",0,1,5,28,"bottom",3,"2023-04-30T21:01:11.836Z","2023-04-30T21:02:24.972Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,642086,"Dominic Smith","/api/v1/people/642086","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85,1,0.91,0.4048,6.9287,29.2416,-19.0249,-5.0504,7.0881,-0.7656,3.2865,6.6774,-135.2619,-2.6159,-2.609,50.0013,5.5987,-9.367,21.6,4.8,24,2111,219,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",0,"2023-04-30T21:01:46.245Z","2023-04-30T21:01:51.914Z",TRUE,"pitch","d8d8a240-f040-44c2-8a06-885222b391c3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2272,1.6374,NA,93.03,198.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Dominic Smith singles on a fly ball to center fielder Jack Suwinski.",0,1,5,28,"bottom",3,"2023-04-30T21:01:11.836Z","2023-04-30T21:02:24.972Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,642086,"Dominic Smith","/api/v1/people/642086","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,14,0.79,0.4126,6.8874,27.3422,-21.2929,-6.8356,6.0916,0.6288,1.5078,10.2335,-132.5742,-6.9281,-2.3865,50.0051,5.7003,-12.2158,24,6,24,2163,217,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",4,"2023-04-30T20:59:16.755Z","2023-04-30T20:59:24.213Z",TRUE,"pitch","e7bbbede-88da-4a3e-9e74-ea7def00e7b5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.44,1.58,NA,129.61,170.32,"ground_ball","medium","3",158.28,168.86,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Jack Suwinski grounds out, first baseman Dominic Smith to pitcher Josiah Gray.",0,1,5,27,"top",3,"2023-04-30T20:57:32.962Z","2023-04-30T20:59:24.213Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.1,4,0.93,0.399,5.9463,31.4592,-14.2952,-7.7739,9.3764,-0.3309,2.5357,5.6931,-137.4545,-4.8258,-1.4225,50.0031,5.2902,-14.824,40.8,4.8,24,2142,214,104.6,4,98,NA,NA,NA,TRUE,-14.6,16.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718367,"2023-04-30",3,"2023-04-30T20:58:51.863Z","2023-04-30T20:58:57.003Z",TRUE,"pitch","a56dff89-d198-43e4-af01-783d8398a41a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3204,1.5774,NA,123.15,211.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Jack Suwinski grounds out, first baseman Dominic Smith to pitcher Josiah Gray.",0,1,5,27,"top",3,"2023-04-30T20:57:32.962Z","2023-04-30T20:59:24.213Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,76.9,13,0.9,0.4511,5.551,24.5522,-35.5422,-0.2952,-2.2558,-0.1614,1.0191,3.8028,-121.5775,-2.6144,-1.7096,50.0037,5.2028,-0.4408,0,9.6,24,2323,62,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-4.4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
