"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716880,"2023-08-23",1,"2023-08-23T23:55:10.473Z","2023-08-23T23:55:13.473Z",TRUE,"pitch","5c33e367-9b84-48d4-88db-3d5475ff8fc6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.23,1.51,NA,71.32,206.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ezequiel Tovar singles on a fly ball to right fielder Josh Lowe. Charlie Blackmon to 2nd.",0,1,2,40,"top",6,"2023-08-23T23:54:39.433Z","2023-08-23T23:55:43.857Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,74.5,14,0.91,0.4649,5.8444,24.1501,-27.0607,7.2182,3.639,1.1984,1.1861,1.0898,-118.1771,-5.5998,-0.2066,50.0001,6.0959,10.1281,20.4,8.4,24,2813,71,NA,NA,NA,NA,NA,NA,FALSE,-36.4,5.4,-13.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-23T23:54:45.875Z","2023-08-23T23:54:48.875Z",TRUE,"pitch","54ff42d8-03c7-4041-a785-13fa1a1b0249",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.23,1.51,NA,130.48,174.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ezequiel Tovar singles on a fly ball to right fielder Josh Lowe. Charlie Blackmon to 2nd.",0,1,2,40,"top",6,"2023-08-23T23:54:39.433Z","2023-08-23T23:55:43.857Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.5,4,0.88,0.4408,5.6108,24.8377,-25.858,1.3893,4.0377,-0.3535,2.3924,-1.058,-124.2529,-4.2812,-0.1028,50.0015,6.2856,2.1727,4.8,7.2,24,2574,159,NA,NA,NA,NA,NA,NA,FALSE,-31,6.6,-2.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",3,"2023-08-23T23:54:06.955Z","2023-08-23T23:54:11.960Z",TRUE,"pitch","759fa262-d08d-4460-805f-2f85e91a4aeb",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,0,NA,NA,3.49,1.61,NA,66.35,146.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Charlie Blackmon hit by pitch.",0,1,2,39,"top",6,"2023-08-23T23:52:44.794Z","2023-08-23T23:54:11.960Z",TRUE,FALSE,FALSE,FALSE,11,2,2,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,79.6,12,0.9,0.4341,5.5251,25.7269,-27.0778,3.8264,3.1587,1.3289,3.4268,3.346,-126.1805,-1.7987,-0.5114,50.0012,6.3311,6.167,14.4,7.2,24,2593,128,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.5,-7.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",2,"2023-08-23T23:53:52.103Z","2023-08-23T23:53:55.296Z",TRUE,"pitch","454368dc-6d86-4903-a6a4-741a6823792b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5092,1.6294,NA,151.02,141.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Charlie Blackmon hit by pitch.",0,1,2,39,"top",6,"2023-08-23T23:52:44.794Z","2023-08-23T23:54:11.960Z",TRUE,FALSE,FALSE,FALSE,11,2,2,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.8,11,0.91,0.4134,5.6689,30.8189,-12.3263,-2.5451,11.1876,-0.8926,3.6121,0.5038,-132.934,-4.2481,-0.7551,50.0042,6.1383,-4.5154,18,3.6,24,2346,204,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19.4,4.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-23T23:53:37.499Z","2023-08-23T23:53:40.499Z",TRUE,"pitch","d784f62e-75fe-4247-bd5e-b5f8ea4cc675",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.49,1.61,NA,120.95,160.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Charlie Blackmon hit by pitch.",0,1,2,39,"top",6,"2023-08-23T23:52:44.794Z","2023-08-23T23:54:11.960Z",TRUE,FALSE,FALSE,FALSE,11,2,2,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.4,5,0.91,0.4172,5.6378,28.6471,-12.7045,-2.603,11.1641,-0.1036,2.8826,2.4204,-131.4326,-5.852,-0.6996,50.0064,6.0869,-4.5413,15.6,3.6,24,2321,202,NA,NA,NA,NA,NA,NA,FALSE,-14.5,19.1,4.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-23T23:53:25.174Z","2023-08-23T23:53:28.174Z",TRUE,"pitch","d85342c3-fefd-464d-818a-0904c547c3d1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4276,1.5275,NA,140.34,164.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Charlie Blackmon hit by pitch.",0,1,2,39,"top",6,"2023-08-23T23:52:44.794Z","2023-08-23T23:54:11.960Z",TRUE,FALSE,FALSE,FALSE,11,2,2,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,79.5,4,0.9,0.4347,5.522,24.8919,-23.7093,2.8784,5.2644,-0.6124,2.7427,-0.3482,-125.8645,-4.0546,-0.8466,50.0049,6.2883,4.6314,10.8,6,24,2524,148,NA,NA,NA,NA,NA,NA,FALSE,-27.6,8.9,-5.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-23T23:51:05.594Z","2023-08-23T23:51:14.536Z",TRUE,"pitch","6f2d9f24-5673-475c-94ef-348c9d584f72",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.23,1.48,NA,89.89,187.72,"fly_ball","medium","8",167.94,70.45,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Harold Ramirez flies out to center fielder Brenton Doyle.",0,1,2,38,"bottom",5,"2023-08-23T23:50:37.517Z","2023-08-23T23:51:14.536Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,73.3,9,0.92,0.4705,6.6195,23.1585,-19.929,6.4274,8.9323,0.7113,1.8912,-4.6448,-116.6739,-5.5802,1.8986,50.0001,6.207,8.8078,20.4,7.2,24,1781,126,91.7,35,336,NA,NA,NA,TRUE,-27.7,15,-10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-23T23:50:47.123Z","2023-08-23T23:50:50.162Z",TRUE,"pitch","8a883b6c-dc83-410c-a561-6b7d01dacb02",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3104,1.642,NA,175.66,137.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Harold Ramirez flies out to center fielder Brenton Doyle.",0,1,2,38,"bottom",5,"2023-08-23T23:50:37.517Z","2023-08-23T23:51:14.536Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,11,0.9,0.4503,6.4261,22.5791,-28.563,-2.1226,2.4077,-1.5389,3.7501,-7.374,-121.3996,-0.8989,1.8073,50.0047,6.5997,-3.1835,8.4,8.4,24,2474,196,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.4,5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",7,"2023-08-23T23:50:16.303Z","2023-08-23T23:50:19.303Z",TRUE,"pitch","c55e5cee-f946-4ae1-9441-64b1289f63f5",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1727,1.4446,NA,84.05,173.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78,12,0.91,0.445,6.4586,22.9786,-27.1278,-3.1669,3.2807,0.8643,2.4015,-1.6439,-122.7992,-4.2558,1.9526,50.0004,6.4494,-4.8635,10.8,7.2,24,2458,187,NA,NA,NA,NA,NA,NA,TRUE,-33,5.3,6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",6,"2023-08-23T23:49:52.448Z","2023-08-23T23:49:55.484Z",TRUE,"pitch","43b1ca5f-60ce-4a35-8ce9-c137708446d1",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.57,NA,120.62,194.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.6,71.2,8,0.91,0.4881,6.4107,23.6006,-42.9565,-3.7535,-8.4887,-0.0949,1.6226,-2.9924,-112.9002,-1.153,1.743,50.0024,6.5246,-4.7679,7.2,14.4,24,2655,333,NA,NA,NA,NA,NA,NA,FALSE,-61.3,-15.2,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",5,"2023-08-23T23:49:26.250Z","2023-08-23T23:49:29.250Z",TRUE,"pitch","723d926b-47db-4822-937b-d3b20bb872c1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.57,NA,112.21,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.7,5,0.9,0.4154,6.3715,29.68,-10.2651,5.1511,12.4635,0.1257,2.6401,-6.0725,-132.1339,-7.8442,1.7907,50.003,6.4124,9.0557,32.4,3.6,24,2256,149,NA,NA,NA,NA,NA,NA,FALSE,-12.4,20.9,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",4,"2023-08-23T23:48:56.461Z","2023-08-23T23:49:00.338Z",TRUE,"pitch","3adf00d0-3ca4-4b8d-8bb8-9d207b3ed691",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.57,NA,144.01,174.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.6,4,0.91,0.4427,6.4383,23.1184,-28.6427,-3.4305,2.2769,-0.7085,2.3784,-4.9464,-123.4309,-4.1566,1.7624,50.0051,6.4791,-5.3266,12,8.4,24,2496,198,NA,NA,NA,NA,NA,NA,FALSE,-34.4,3.5,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",3,"2023-08-23T23:48:33.623Z","2023-08-23T23:48:36.737Z",TRUE,"pitch","91585804-2737-4da7-adc9-13372e91763c",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.1956,1.5282,NA,141.93,228.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.3,72.4,13,0.9,0.4832,6.2553,23.1598,-40.9383,-3.6559,-6.7523,-0.654,0.39,-4.1279,-113.8593,-4.3983,1.6654,50.0031,6.4466,-4.7444,7.2,13.2,24,2777,336,NA,NA,NA,NA,NA,NA,FALSE,-58.2,-13.1,7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",2,"2023-08-23T23:48:17.499Z","2023-08-23T23:48:20.499Z",TRUE,"pitch","1c129e58-6006-4815-9259-f5065d39caad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3384,1.569,NA,110.72,117.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.5,12,0.91,0.4203,6.3404,29.477,-12.3452,5.1524,11.5472,0.1646,4.4752,-6.067,-130.7012,-2.8585,1.8547,50.0015,6.5194,8.8472,30,3.6,24,2296,146,NA,NA,NA,NA,NA,NA,FALSE,-13.7,20.4,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-23T23:47:56.694Z","2023-08-23T23:47:59.880Z",TRUE,"pitch","6a28cb81-2349-4fcb-a521-ac0872026ca1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.36,1.57,NA,151.68,208.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78,13,0.91,0.4462,6.3023,24.0781,-22.3247,-3.0079,6.4529,-0.9097,1.1041,-5.738,-122.7172,-8.0669,1.8488,50.0037,6.333,-4.5916,13.2,6,24,2404,175,NA,NA,NA,NA,NA,NA,FALSE,-28.4,10.1,6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-23T23:47:42.262Z","2023-08-23T23:47:45.262Z",TRUE,"pitch","b1af6d7a-0c06-4222-99a2-b9d83bdf0bc9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2976,1.5894,NA,142.76,155.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,2,37,"bottom",5,"2023-08-23T23:47:37.730Z","2023-08-23T23:50:19.303Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,81,1,2,0.4228,6.4075,30.463,-12.1729,5.7369,11.8027,-0.6757,3.1003,-8.0329,-130.1637,-5.9623,1.7228,50.0057,6.3641,9.7253,30,3.6,24,2276,151,NA,NA,NA,NA,NA,NA,FALSE,-14.5,20,-8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
