"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746307,"2024-05-20",1,"2024-05-21T01:01:05.319Z","2024-05-21T01:01:12.286Z",TRUE,"pitch","4dc85e69-8514-45a5-9066-bd37e9cd3de2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.26,1.45,NA,123.32,185.05,"ground_ball","medium","6",116.53,166.79,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Mark Canha grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,2,40,"top",6,"2024-05-21T01:00:48.136Z","2024-05-21T01:01:12.286Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.4,8,0.89,0.4655,6.7509,24.0011,-35.0532,-8.396,-2.0599,-0.1657,1.99,5.1568,-118.0094,-3.0169,-1.2966,50.0018,6.538,-11.7541,16.8,10.8,24,1549,243,67.2,-29,5,NA,NA,NA,TRUE,-46.1,-4.2,13.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T01:00:53.541Z","2024-05-21T01:00:57.938Z",TRUE,"pitch","62f62862-7bb7-4f15-b55a-439fa8a1f61f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4535,1.6293,NA,101.62,178.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Mark Canha grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,2,40,"top",6,"2024-05-21T01:00:48.136Z","2024-05-21T01:01:12.286Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.7,6,0.89,0.4645,6.9636,23.0126,-34.9432,-8.9529,-1.9717,0.4035,2.2189,6.2936,-118.0367,-2.6286,-1.1377,50.0007,6.5725,-12.599,18,10.8,24,1473,244,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-4,14.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T01:00:27.134Z","2024-05-21T01:00:30.807Z",TRUE,"pitch","485bafc9-6eef-4403-b98b-ad70a947be3c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.55,1.66,NA,159.6,185.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,1,2,39,"top",6,"2024-05-21T00:59:33.605Z","2024-05-21T01:00:30.807Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.2,13,2,0.4499,6.7507,21.9949,-23.1018,-5.831,6.0295,-1.1175,1.9896,2.8361,-121.3794,-5.8859,-1.5387,50.0013,6.4363,-8.7687,19.2,7.2,24,1506,246,NA,NA,NA,NA,NA,NA,TRUE,-29.2,9.8,10,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T01:00:13.396Z","2024-05-21T01:00:17.474Z",TRUE,"pitch","8b1af850-4dfe-4d3c-b1fe-744fe039e2ce",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.55,1.66,NA,147.2,205.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,1,2,39,"top",6,"2024-05-21T00:59:33.605Z","2024-05-21T01:00:30.807Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.3,13,2,0.4562,6.8398,22.9309,-29.5248,-8.4144,1.8151,-0.7923,1.2354,4.2387,-119.9996,-6.0105,-1.487,50.0051,6.3989,-12.2894,20.4,9.6,24,1520,242,NA,NA,NA,NA,NA,NA,FALSE,-38,2.2,14.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:59:58.801Z","2024-05-21T01:00:03.095Z",TRUE,"pitch","242264e1-90f9-4f1b-8661-27628dad2768",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6847,1.7748,NA,117.35,224.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,1,2,39,"top",6,"2024-05-21T00:59:33.605Z","2024-05-21T01:00:30.807Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.4,13,2,0.4464,6.9207,22.334,-31.2114,-0.2046,0.6291,-0.0093,0.5313,4.1675,-122.3383,-7.0113,-1.7025,50.0038,6.0827,-0.3137,0,8.4,24,2016,48,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-0.1,-0.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:59:39.602Z","2024-05-21T00:59:44.944Z",TRUE,"pitch","aa2eb48b-261f-47b4-9d91-32f3767d6e4f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.55,1.66,NA,95.65,167.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,1,2,39,"top",6,"2024-05-21T00:59:33.605Z","2024-05-21T01:00:30.807Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,6,2,0.4011,6.8181,28.9384,-12.3932,-5.2704,10.4628,0.5601,2.6315,7.0075,-136.3685,-7.6245,-1.3536,50.0011,6.3115,-9.9629,31.2,3.6,24,2150,209,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.5,8.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",8,"2024-05-21T00:57:16.734Z","2024-05-21T00:57:25.250Z",TRUE,"pitch","3214f489-4f5c-4831-9bb9-53e9bbd9be27",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.46,1.63,NA,103.17,176.1,"ground_ball","medium","3",158.1,165.27,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,90.5,6,0.91,0.3834,6.3016,27.9607,-11.4917,-1.8301,9.9695,0.3628,2.3214,4.9482,-142.0568,-7.9363,-1.1523,50.0019,5.8553,-3.7968,12,2.4,24,2627,195,101.5,-25,6,NA,NA,NA,TRUE,-11.5,16.9,2.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",7,"2024-05-21T00:56:58.556Z","2024-05-21T00:57:03.851Z",TRUE,"pitch","7e021cb4-bcd7-4146-8236-e1b6cbedb2b0",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4138,1.6268,NA,160.39,195.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90,13,0.92,0.3839,6.3437,31.1575,-10.018,-2.8617,10.7365,-1.1384,1.5896,1.4694,-142.3885,-9.963,-1.2879,50.0055,5.7581,-5.9065,25.2,2.4,24,2604,199,NA,NA,NA,NA,NA,NA,FALSE,-10.7,17.8,4.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",6,"2024-05-21T00:56:39.262Z","2024-05-21T00:56:43.107Z",TRUE,"pitch","721c8134-9950-4944-8db1-acaed64aa7d9",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4395,1.6265,NA,91.15,219.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.9,14,0.9,0.4269,6.5129,22.9897,-30.3288,1.51,1.1059,0.6782,0.721,4.807,-127.6434,-6.7337,-1.4157,50.0043,5.7404,2.5251,6,7.2,24,2488,127,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.8,-3.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",5,"2024-05-21T00:56:20.287Z","2024-05-21T00:56:25.336Z",TRUE,"pitch","b0df0cd5-55c0-4fc0-beea-819205cbb627",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.63,NA,133.84,183.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.4,7,0.91,0.3875,6.3799,28.5022,-11.5153,-3.2582,10.1838,-0.4417,2.0408,3.5839,-140.7349,-8.364,-1.3014,50.0052,5.7758,-6.6118,24,2.4,24,2383,202,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.2,5.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",4,"2024-05-21T00:55:52.258Z","2024-05-21T00:55:55.951Z",TRUE,"pitch","c641804b-0771-4208-b97a-43fd57dbfa02",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.63,NA,163.61,137.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.4,11,0.91,0.419,6.3854,25.9495,-26.0773,-7.7022,3.5219,-1.2227,3.7649,3.3182,-130.4369,-0.7452,-1.5065,50.0063,6.0104,-13.3515,26.4,7.2,24,2051,221,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.5,13.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",3,"2024-05-21T00:55:34.769Z","2024-05-21T00:55:38.517Z",TRUE,"pitch","0d82778d-4edf-4aa5-b762-fea3296bc13e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3769,1.6304,NA,195.34,183.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.7,13,2,0.4138,6.3351,26.5987,-25.6112,-7.4853,3.6961,-2.0553,2.0483,1.443,-132.072,-4.9018,-1.6338,50.0063,5.7986,-13.3024,26.4,7.2,24,2217,226,NA,NA,NA,NA,NA,NA,FALSE,-27.1,5.9,13.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",2,"2024-05-21T00:55:14.780Z","2024-05-21T00:55:18.696Z",TRUE,"pitch","ac10f1bc-ac42-4f35-9ad1-7f28b0db6722",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.63,NA,141.35,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.8,4,0.91,0.3854,6.1786,28.5403,-14.8229,-2.9804,8.4592,-0.6389,2.7363,2.699,-141.4423,-6.2092,-1.2125,50.0045,5.8898,-6.1139,19.2,3.6,24,2457,197,NA,NA,NA,NA,NA,NA,FALSE,-14.3,14.4,4.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:54:53.832Z","2024-05-21T00:54:57.598Z",TRUE,"pitch","07116075-5640-4d94-afb3-8e8baf4d8baa",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.63,NA,134.01,163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89,4,0.91,0.3881,6.2138,29.6623,-12.9679,-3.4504,9.5084,-0.4463,2.7865,3.2628,-140.7065,-6.3008,-1.1683,50.0046,5.8827,-6.9717,24,3.6,24,2510,204,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.2,5.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:54:38.845Z","2024-05-21T00:54:43.197Z",TRUE,"pitch","01a85450-3ea7-4c28-abda-1f98b3e68069",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4371,1.6599,NA,125.14,154.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, first baseman Spencer Torkelson to pitcher Beau Brieske.",0,1,2,38,"bottom",5,"2024-05-21T00:54:36.072Z","2024-05-21T00:57:25.250Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.7,2,0.91,0.3893,6.2494,29.4412,-13.4086,-2.4523,9.3443,-0.2136,3.1248,3.6943,-140.2857,-5.4356,-1.2243,50.0041,5.9497,-4.9258,15.6,3.6,24,2392,201,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.1,3.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",1,"2024-05-21T00:54:03.862Z","2024-05-21T00:54:19.488Z",TRUE,"pitch","16342a42-8625-4b02-b1e6-18df9c3d5e15",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.53,1.67,NA,116.46,200.94,"line_drive","hard","8",132.15,45.28,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Bobby Witt Jr. lines out sharply to center fielder Wenceel Pérez.",0,1,2,37,"bottom",5,"2024-05-21T00:53:43.221Z","2024-05-21T00:54:19.488Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.6,14,0.9,0.4211,6.2875,24.5997,-23.7968,-8.2805,4.8738,0.0142,1.4014,5.8819,-129.6047,-6.8096,-1.1978,50.001,5.8548,-14.2236,27.6,7.2,24,2199,225,102.5,21,381,NA,NA,NA,TRUE,-26.5,7.7,13.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746307,"2024-05-20",0,"2024-05-21T00:53:49.455Z","2024-05-21T00:53:54.218Z",TRUE,"pitch","dd57be05-4446-4074-bc4f-28de672a1145",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5821,1.7647,NA,132.46,169.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Bobby Witt Jr. lines out sharply to center fielder Wenceel Pérez.",0,1,2,37,"bottom",5,"2024-05-21T00:53:43.221Z","2024-05-21T00:54:19.488Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,4,0.91,0.3953,6.4715,28.5352,-12.9007,-3.464,9.8945,-0.4057,2.5678,3.5028,-138.1478,-6.8309,-1.2353,50.0036,5.9262,-6.7481,22.8,3.6,24,2439,198,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.8,5.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
