"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716377,"2023-09-30",6,"2023-10-01T00:30:44.674Z","2023-10-01T00:30:48.535Z",TRUE,"pitch","ea0a342f-675f-4634-bd78-a1064bb62737",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.53,1.57,NA,158.3,190.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,79,13,2,0.44,6.8071,23.2257,-27.3324,-8.3392,3.0824,-1.0835,1.7767,5.103,-124.1441,-5.1881,-2.0749,50.0049,6.1496,-13.1092,24,8.4,24,1669,226,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.7,14,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",4,"2023-10-01T00:29:59.424Z","2023-10-01T00:30:03.243Z",TRUE,"pitch","659421ee-531f-4d39-b361-738ad74f9dd8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4828,1.4981,NA,156.43,175.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.7,13,2,0.4165,6.7436,28.6226,-14.2735,-3.1569,10.2268,-1.0344,2.3315,3.8519,-131.6491,-7.2677,-2.1082,50.0057,6.1898,-5.5279,16.8,3.6,24,2219,216,NA,NA,NA,NA,NA,NA,FALSE,-16.4,17,4.8,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",3,"2023-10-01T00:29:34.694Z","2023-10-01T00:29:38.579Z",TRUE,"pitch","cf3b9b6a-af30-4eb9-b55d-c6280632ae44",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.53,1.5221,NA,131.48,212.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78,13,2,0.4449,6.7671,25.3163,-28.0779,-8.2847,2.6669,-0.3799,0.9794,6.6053,-123.2906,-6.8593,-2.022,50.0013,6.1784,-12.7087,21.6,8.4,24,1698,224,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.4,13.4,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",2,"2023-10-01T00:29:08.663Z","2023-10-01T00:29:11.810Z",TRUE,"pitch","c99fc6fc-1174-470d-b0ca-f46c5ed20970",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.53,1.57,NA,128.14,133.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.3,80.7,11,2,0.4263,6.8311,26.767,-16.5884,-3.9035,9.3219,-0.2923,3.8894,5.9005,-128.5054,-2.6701,-2.1116,50.0004,6.2314,-6.525,16.8,4.8,24,2227,220,NA,NA,NA,NA,NA,NA,FALSE,-18.6,16.6,5.8,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",0,"2023-10-01T00:28:22.850Z","2023-10-01T00:28:26.947Z",TRUE,"pitch","15a5ee04-beb5-4cdf-846d-dd49f44aabe5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.53,1.57,NA,108.25,154.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.9,2,2,0.4117,6.6651,26.6417,-14.7623,-4.0058,9.6987,0.2294,3.134,6.9587,-132.6938,-5.3555,-1.8987,50.0001,6.2424,-7.1897,20.4,3.6,24,2156,213,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.7,5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",1,"2023-10-01T00:28:49.408Z","2023-10-01T00:28:53.510Z",FALSE,"pickoff","d2386001-79bd-4514-8eaa-644819090794",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",5,"2023-10-01T00:30:21.779Z","2023-10-01T00:30:25.866Z",FALSE,"pickoff","85ca8d6b-f30f-4974-bd84-d434802109bc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Alex Verdugo strikes out on a foul tip.",0,0,0,32,"top",5,"2023-10-01T00:28:05.505Z","2023-10-01T00:31:17.963Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",3,"2023-10-01T00:27:49.754Z","2023-10-01T00:28:00.445Z",TRUE,"pitch","9a9a7ad9-46f4-4281-b272-4db1ec6e4ec0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.41,1.7,NA,139.27,191.26,"line_drive","medium","7",81.52,101.56,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Reese McGuire lines out to left fielder Aaron Hicks.",0,0,0,31,"top",5,"2023-10-01T00:27:00.560Z","2023-10-01T00:28:00.445Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,78.2,7,2,0.4447,6.7421,22.4534,-26.6212,-6.8939,3.6073,-0.5841,1.7601,6.0258,-122.7733,-5.3187,-2.1651,50.0014,6.1974,-10.6091,19.2,7.2,24,1688,226,79,25,268,NA,NA,NA,TRUE,-32.5,5.6,11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665839,"Enmanuel Valdez","/api/v1/people/665839",NA,NA,NA
716377,"2023-09-30",2,"2023-10-01T00:27:30.855Z","2023-10-01T00:27:34.444Z",TRUE,"pitch","fc3c1b5a-74cf-471c-9691-967f743621dc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3391,1.6043,NA,154.56,138.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Reese McGuire lines out to left fielder Aaron Hicks.",0,0,0,31,"top",5,"2023-10-01T00:27:00.560Z","2023-10-01T00:28:00.445Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.3,11,2,0.4193,6.8282,25.7293,-15.2636,-2.5925,9.7702,-0.9853,3.7126,3.5478,-130.3017,-3.8999,-2.0236,50.0024,6.3718,-4.4871,13.2,3.6,24,2007,214,NA,NA,NA,NA,NA,NA,FALSE,-16.8,17.2,4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",1,"2023-10-01T00:27:02.889Z","2023-10-01T00:27:07.332Z",TRUE,"pitch","2aac59a4-df12-4c7d-b518-a3b076502818",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.41,1.7,NA,108.69,145.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Reese McGuire lines out to left fielder Aaron Hicks.",0,0,0,31,"top",5,"2023-10-01T00:27:00.560Z","2023-10-01T00:28:00.445Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.4,2,2,0.4147,6.6982,26.189,-17.5136,-5.0912,8.2844,0.2179,3.4577,7.3764,-131.7385,-4.2042,-1.9481,50.0034,6.3569,-9.0109,22.8,4.8,24,2291,213,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.4,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",0,"2023-10-01T00:25:27.683Z","2023-10-01T00:27:02.889Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Reese McGuire lines out to left fielder Aaron Hicks.",0,0,0,31,"top",5,"2023-10-01T00:27:00.560Z","2023-10-01T00:28:00.445Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",6,"2023-10-01T00:24:53.435Z","2023-10-01T00:25:02.173Z",TRUE,"pitch","a5210702-8f1e-476e-a959-554b7c7a997a",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.11,1.55,NA,148.6,183.3,"ground_ball","medium","1",114.78,173.95,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,78.3,4,2,0.4444,6.7964,22.2882,-29.0254,-6.7161,2.0469,-0.829,2.0548,5.1097,-122.8412,-4.0414,-2.0543,50.0058,6.1644,-10.3581,18,8.4,24,1607,229,103.5,-2,31,NA,NA,NA,FALSE,-35,3,11.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,665839,"Enmanuel Valdez","/api/v1/people/665839",NA,NA,NA
716377,"2023-09-30",5,"2023-10-01T00:24:34.095Z","2023-10-01T00:24:38.612Z",TRUE,"pitch","2924e66d-8db4-4b1a-8877-58403069a400",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.11,1.5979,NA,126.71,126.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.3,11,2,0.4128,6.7594,28.3283,-14.8284,-3.8166,9.7276,-0.2546,4.1585,5.2603,-132.6698,-2.7497,-1.767,50.0016,6.2888,-6.8051,20.4,3.6,24,2267,216,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17.3,5.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",4,"2023-10-01T00:24:11.861Z","2023-10-01T00:24:15.988Z",TRUE,"pitch","32c05101-ebd5-48b9-8861-931aab58a801",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0863,1.5979,NA,101.38,232.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,74.1,14,2,0.4725,6.9635,21.0294,-31.7777,4.5296,0.2913,0.4097,0.225,4.3645,-115.7896,-6.3389,-2.0862,50.0042,6.0282,6.1677,12,9.6,24,2425,51,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-0.7,-9.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",2,"2023-10-01T00:23:39.651Z","2023-10-01T00:23:43.567Z",TRUE,"pitch","46dbe034-ad00-41c9-9a8e-3107baf63769",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1574,1.5979,NA,81.37,180.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.9,14,2,0.4143,6.8943,24.9202,-24.684,-7.7584,4.2219,0.9349,2.1417,10.0893,-131.6133,-5.6707,-1.9199,50.0028,6.1245,-13.7675,25.2,6,24,2070,220,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.7,12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",1,"2023-10-01T00:23:15.927Z","2023-10-01T00:23:19.893Z",TRUE,"pitch","7a0bc67f-716b-4ddc-93de-8373abf9c11e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.11,1.55,NA,157.25,199.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.9,13,2,0.4477,6.9456,21.5821,-29.6174,-6.4005,1.6818,-1.056,1.4489,4.4291,-121.8455,-5.1166,-2.0563,50.0031,6.1039,-9.7254,16.8,8.4,24,1694,228,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.2,10.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",0,"2023-10-01T00:22:59.728Z","2023-10-01T00:23:03.411Z",TRUE,"pitch","8addadad-8c18-42d1-afc4-a1beac4ef5cf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1811,1.5979,NA,143.39,154.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Enmanuel Valdez singles on a ground ball to third baseman Ramon Urias, deflected by pitcher Kyle Gibson.",0,0,0,30,"top",5,"2023-10-01T00:22:58.278Z","2023-10-01T00:25:02.173Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,71.6,1,2,0.4856,6.8004,19.8415,-36.204,4.8554,-3.1249,-0.6924,3.1037,1.7228,-112.6655,0.8794,-2.0971,50.0031,6.3578,6.2618,10.8,12,24,2307,48,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-5.2,-9.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
