"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717029,"2023-08-13",7,"2023-08-13T02:25:52.052Z","2023-08-13T02:25:56.541Z",TRUE,"pitch","d73d3cad-075e-4c10-b77b-bcc8f4e3a6d7",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.61,NA,132.29,156.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.3,1,0.91,0.3991,6.0626,30.3035,-25.1909,-11.6935,3.6623,-0.4012,3.0604,8.0348,-137.2291,-2.2668,-1.8474,50.0038,5.6127,-22.3089,38.4,7.2,24,2007,229,NA,NA,NA,NA,NA,NA,FALSE,-24.4,6.4,19.4,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",6,"2023-08-13T02:25:26.008Z","2023-08-13T02:25:31.787Z",TRUE,"pitch","97584d35-d448-4245-95ca-303f6690a76b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.61,NA,135.93,151.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.9,79.6,1,0.87,0.4334,5.9689,25.9104,-31.7292,-4.8639,0.2797,-0.4966,3.2401,5.309,-126.4196,-0.0935,-1.9925,50.0059,5.8256,-7.8697,12,8.4,24,1233,242,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.7,7.6,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",5,"2023-08-13T02:25:09.776Z","2023-08-13T02:25:14.282Z",TRUE,"pitch","67cdb634-250c-4693-a960-cc4329e56abf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4531,1.604,NA,162.2,182.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.9,80.5,13,0.89,0.4291,5.8978,27.7135,-33.7916,-9.9114,-0.9846,-1.1859,2.083,5.0723,-127.9155,-2.6202,-1.9126,50.0002,5.7841,-16.3338,24,9.6,24,1447,243,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.2,16.7,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",3,"2023-08-13T02:24:12.961Z","2023-08-13T02:24:17.223Z",TRUE,"pitch","298ee4fd-0905-4c98-99ec-eee05f666681",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.43,1.61,NA,153.91,152.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.9,11,0.91,0.401,5.8394,30.0616,-27.9581,-11.522,2.2315,-0.9682,3.2102,7.0202,-136.5787,-1.6419,-2.0749,50.0021,5.7417,-21.7683,36,7.2,24,1850,231,NA,NA,NA,NA,NA,NA,FALSE,-27.1,3.8,19.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",2,"2023-08-13T02:23:45.973Z","2023-08-13T02:23:50.138Z",TRUE,"pitch","9959d4ba-1737-4b3c-9eb0-f02ce80d60a0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5449,1.6942,NA,179.88,148.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.5,80.9,11,0.76,0.4283,5.7355,24.2591,-33.044,-2.4432,-0.5239,-1.6496,3.3583,1.7615,-127.5061,0.0175,-2.0292,50.0029,5.9416,-4.055,6,8.4,24,1195,247,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.7,4.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",1,"2023-08-13T02:23:01.607Z","2023-08-13T02:23:07.345Z",TRUE,"pitch","56a086da-1218-4ace-bb10-2d06314d8856",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.43,1.61,NA,134.65,181.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.5,82.2,7,0.88,0.4234,6.0481,23.9793,-34.525,-6.6847,-1.3789,-0.463,2.1041,6.0726,-128.8295,-2.671,-1.9696,50.0052,5.7936,-11.3628,16.8,8.4,24,1416,244,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-2.9,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T02:22:40.199Z","2023-08-13T02:22:45.879Z",TRUE,"pitch","a2b7deb2-e5e4-4c94-99b4-7d122d0f3a46",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.5449,1.7545,NA,114.2,217.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,77.6,14,0.9,0.4487,5.6593,24.8141,-40.1854,2.7934,-5.3152,0.0734,0.7983,3.8329,-122.2289,-3.5606,-1.8798,50.0002,5.7355,4.2124,7.2,10.8,24,2516,34,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-10.2,-6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",4,"2023-08-13T02:24:41.246Z","2023-08-13T02:24:45.301Z",FALSE,"pickoff","166ac0bb-2def-438b-a6a5-babc8988aaf8",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,4,2,38,"top",5,"2023-08-13T02:22:23.493Z","2023-08-13T02:26:18.995Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",7,"2023-08-13T02:22:14.538Z","2023-08-13T02:22:21.917Z",TRUE,"pitch","723f6a3e-af36-488e-8b88-f0507170c9e7",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4925,1.554,NA,165.3,158.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.1,11,0.88,0.4082,6.0935,31.4261,-26.1285,-11.5554,3.3193,-1.2672,2.9675,5.6806,-134.5961,-2.113,-1.9132,50.0004,5.6282,-21.0263,36,7.2,24,1956,233,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.8,19.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA
717029,"2023-08-13",6,"2023-08-13T02:21:45.329Z","2023-08-13T02:21:50.607Z",TRUE,"pitch","18324048-9ede-49a0-b5b3-30d35dcc7db4",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.56,NA,105.08,186.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,81.6,9,0.89,0.4255,6.0588,25.1665,-32.6828,-6.5239,-0.3024,0.3127,1.9476,7.5346,-128.4533,-2.957,-1.803,50.0038,5.6398,-10.9665,15.6,8.4,24,1533,245,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-1,10.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",5,"2023-08-13T02:21:33.364Z","2023-08-13T02:21:39.002Z",TRUE,"pitch","84466cdb-dd02-44ce-af87-8307462ec299",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4925,1.554,NA,160.83,195.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.4,83.4,13,0.89,0.4157,5.8716,26.9127,-29.5556,-9.4807,1.4868,-1.15,1.6015,5.3168,-131.573,-4.7613,-1.9611,50.0021,5.6149,-16.6853,27.6,8.4,24,1805,232,NA,NA,NA,NA,NA,NA,FALSE,-31.4,1.9,16.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",4,"2023-08-13T02:21:15.959Z","2023-08-13T02:21:20.334Z",TRUE,"pitch","37c7336d-95d0-4239-a73a-8304b836dd83",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4619,1.4639,NA,145.06,202.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,78.3,13,0.83,0.4454,5.6773,23.0184,-38.7444,3.262,-4.2822,-0.7361,1.3301,1.9126,-122.7063,-2.5011,-1.9481,50.0047,5.6462,5.0021,7.2,10.8,24,2609,40,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-8,-6.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",3,"2023-08-13T02:20:55.467Z","2023-08-13T02:21:00.749Z",TRUE,"pitch","eafa1b0d-6daa-4233-9f45-8a322eb9935b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.56,NA,156.62,183.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,82.6,13,0.91,0.4198,6.0003,25.1913,-30.1226,-8.5125,1.1912,-1.0394,2.0291,5.3348,-130.0608,-3.2405,-2.0026,50.0051,5.5559,-14.7048,24,8.4,24,1650,246,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.7,14.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",2,"2023-08-13T02:20:44.503Z","2023-08-13T02:20:48.762Z",TRUE,"pitch","b0560553-f267-4b78-b35f-d2b22cf1c663",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5231,1.554,NA,134.39,205.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.4,13,0.89,0.4221,5.9391,24.7222,-30.5838,-6.2619,0.927,-0.4561,1.2247,5.9534,-129.3313,-5.148,-1.9645,50.0015,5.562,-10.7023,16.8,8.4,24,1610,244,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.8,10.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",1,"2023-08-13T02:20:29.845Z","2023-08-13T02:20:33.539Z",TRUE,"pitch","11730611-8338-44d3-a7ec-af5c04a4e400",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5,1.56,NA,90.9,159.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,3,0.89,0.405,5.6058,28.6538,-26.4897,-10.226,3.0658,0.6847,2.9404,10.0199,-135.0877,-2.5215,-1.739,50.0005,5.7425,-18.9501,32.4,7.2,24,1935,229,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.2,16.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T02:20:11.822Z","2023-08-13T02:20:15.844Z",TRUE,"pitch","1a6454c4-77d8-4940-aa92-a32c61b977aa",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.5,1.56,NA,101.47,197.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Corey Seager walks.",0,4,2,37,"top",5,"2023-08-13T02:20:00.342Z","2023-08-13T02:22:21.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.8,82.2,9,0.89,0.4234,5.9303,25.1916,-34.1664,-6.9528,-1.1709,0.4075,1.539,8.3333,-129.0464,-3.9236,-1.9503,50.0041,5.6925,-11.805,16.8,8.4,24,1434,238,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-2.8,10.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",4,"2023-08-13T02:17:57.616Z","2023-08-13T02:18:06.539Z",TRUE,"pitch","38f798ef-ef1f-4402-baab-c2a53c03e0cd",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.32,1.58,NA,80.57,163,"ground_ball","soft","5",115.65,172.39,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Mark Mathias grounds out softly, third baseman Josh H. Smith to first baseman Nathaniel Lowe.",0,4,2,36,"bottom",4,"2023-08-13T02:16:45.948Z","2023-08-13T02:18:06.539Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664029,"Mark Mathias","/api/v1/people/664029","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.1,12,0.91,0.4422,6.6875,24.58,-26.7576,1.6249,3.4857,0.9558,2.8067,7.9597,-123.8309,1.7751,-2.5105,50.0034,4.3182,2.523,8.4,7.2,24,2271,153,58,-51,4,NA,NA,NA,TRUE,-30.7,7,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
