"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746646,"2024-04-25",4,"2024-04-25T19:34:08.012Z","2024-04-25T19:34:24.784Z",FALSE,"action",NA,NA,"Tyler Freeman caught stealing 2nd base, catcher Reese McGuire to shortstop David Hamilton.","Caught Stealing 2B",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,671289,"/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"809a3752-ed83-4cb0-8fdb-4cc9f2f00681","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","José Ramírez singles on a line drive to center fielder Jarren Duran.",0,4,5,62,"bottom",7,"2024-04-25T19:32:49.754Z","2024-04-25T19:34:48.355Z",TRUE,FALSE,FALSE,TRUE,33,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",3,"2024-04-25T19:32:29.056Z","2024-04-25T19:32:39.704Z",TRUE,"pitch","df6ae9aa-fbf5-4e52-855b-802a602608ee",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.23,1.45,NA,87.13,178.87,"ground_ball","medium","9",149.25,120.8,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tyler Freeman singles on a ground ball to right fielder Wilyer Abreu.",0,4,5,61,"bottom",7,"2024-04-25T19:31:50.736Z","2024-04-25T19:32:39.704Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77,6,0.91,0.4513,6.2844,24.5443,-33.5328,7.6782,-0.9163,0.7836,2.2189,6.6285,-121.5194,-1.8106,-2.9799,50.0004,5.8958,11.4413,20.4,9.6,24,2423,49,97.3,5,106,NA,NA,NA,FALSE,-41.2,-1.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671289,"Tyler Freeman","/api/v1/people/671289",NA,NA,NA,NA,NA,NA
746646,"2024-04-25",2,"2024-04-25T19:32:08.312Z","2024-04-25T19:32:12.756Z",TRUE,"pitch","33924db4-97da-4ead-a1bb-9eebe9afde60",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.23,1.45,NA,164.95,204.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tyler Freeman singles on a ground ball to right fielder Wilyer Abreu.",0,4,5,61,"bottom",7,"2024-04-25T19:31:50.736Z","2024-04-25T19:32:39.704Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.8,13,0.9,0.4054,6.3905,33.1467,-21.886,-9.8804,5.5823,-1.258,1.2679,8.0801,-135.7538,-7.7949,-3.0076,50.0061,5.7312,-18.2173,34.8,6,24,2138,215,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",1,"2024-04-25T19:31:53.121Z","2024-04-25T19:31:57.133Z",TRUE,"pitch","c8b02f49-22ad-4d49-9d7e-7babb1717ee8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2553,1.4755,NA,153.13,154.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tyler Freeman singles on a ground ball to right fielder Wilyer Abreu.",0,4,5,61,"bottom",7,"2024-04-25T19:31:50.736Z","2024-04-25T19:32:39.704Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,82.9,11,0.9,0.4143,6.2521,30.6033,-20.6594,0.1363,6.5201,-0.9479,3.1303,5.6015,-132.6337,-3.4011,-3.1126,50.0065,5.9512,0.2395,3.6,4.8,24,2137,196,NA,NA,NA,NA,NA,NA,FALSE,-22,11.2,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",0,"2024-04-25T19:30:58.808Z","2024-04-25T19:31:53.121Z",FALSE,"action",NA,NA,"Pitching Change: Chris Martin replaces Greg Weissert.","Pitching Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,455119,"/api/v1/people/455119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Single","single","Tyler Freeman singles on a ground ball to right fielder Wilyer Abreu.",0,4,5,61,"bottom",7,"2024-04-25T19:31:50.736Z","2024-04-25T19:32:39.704Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",5,"2024-04-25T19:29:00.396Z","2024-04-25T19:29:06.058Z",TRUE,"pitch","a69aa72c-84d9-4be9-988c-cb0073f2956e",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.11,1.53,NA,81.17,218.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.7,14,0.9,0.4787,6.5108,23.0206,-39.1475,10.5529,-5.2696,0.9401,0.7606,2.8398,-114.8102,-1.5804,-1.6865,50.0033,5.2988,13.9625,20.4,13.2,24,2563,61,NA,NA,NA,NA,NA,NA,TRUE,-53.9,-9.6,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",4,"2024-04-25T19:28:38.805Z","2024-04-25T19:28:43.286Z",TRUE,"pitch","295ee285-2393-4856-80cb-13213c2c0cd1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1102,1.5799,NA,154.65,163.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.4,70.1,11,2,0.4939,6.5601,20.9244,-38.0055,9.6294,-4.688,-0.9878,2.7878,-1.0251,-111.1371,2.5134,-1.7694,50.0026,5.6048,11.9798,18,13.2,24,2449,55,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-7.4,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",3,"2024-04-25T19:28:20.918Z","2024-04-25T19:28:25.504Z",TRUE,"pitch","71300ce7-d7c4-41fb-b25b-6bc2cdf6ddf5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.16,1.5303,NA,133.83,116.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,11,0.89,0.4006,6.6674,29.2774,-19.5126,-1.7998,6.6846,-0.4414,4.5422,4.1608,-136.5761,1.7557,-1.7489,50.0037,5.2305,-3.4098,7.2,3.6,24,2265,216,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",2,"2024-04-25T19:27:59.721Z","2024-04-25T19:28:05.447Z",TRUE,"pitch","7818c53f-973a-41a5-bec6-0bcbd89157ef",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.11,1.53,NA,84.72,198.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73.4,14,0.9,0.4749,6.5407,21.9313,-40.0814,10.2404,-5.871,0.8469,1.494,2.7631,-115.4234,-0.1251,-1.6969,50.0043,5.4156,13.7868,19.2,13.2,24,2581,58,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-10.3,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",1,"2024-04-25T19:27:13.276Z","2024-04-25T19:27:17.800Z",TRUE,"pitch","7d67df4a-4f5e-43ca-ab6f-fce75a7796f1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.11,1.53,NA,160.65,188.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.9,13,0.91,0.4031,6.7316,27.7888,-28.7566,-7.6947,1.8225,-1.1451,1.8677,4.1184,-135.5394,-3.6603,-1.6792,50.001,5.229,-14.4096,25.2,7.2,24,2110,223,NA,NA,NA,NA,NA,NA,FALSE,-28.6,2.8,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",0,"2024-04-25T19:26:57.958Z","2024-04-25T19:27:02.060Z",TRUE,"pitch","a6062ec1-21c2-441f-a028-964170eb7812",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1102,1.5303,NA,130.88,175.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,4,5,60,"top",7,"2024-04-25T19:26:44.142Z","2024-04-25T19:29:06.058Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77.1,4,2,0.4494,7.1435,22.8863,-26.2587,7.343,3.9238,-0.3641,2.3552,2.0324,-121.6856,-1.2459,-2.1631,50.0011,5.1395,11.058,22.8,7.2,24,2460,91,NA,NA,NA,NA,NA,NA,FALSE,-31.9,7.1,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",3,"2024-04-25T19:26:27.197Z","2024-04-25T19:26:35.344Z",TRUE,"pitch","7518e5d2-88d0-4ca8-bc51-785dae7ca759",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.31,1.44,NA,143.84,170.18,"ground_ball","medium","5",105.53,164.73,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Connor Wong grounds out, third baseman Gabriel Arias to first baseman Josh Naylor.",0,4,5,59,"top",7,"2024-04-25T19:25:28.398Z","2024-04-25T19:26:35.344Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.9,4,0.77,0.4022,6.9369,28.6738,-31.1368,-6.344,0.5485,-0.704,2.5408,4.4254,-135.978,-1.6801,-1.525,50.0002,5.3185,-11.9268,19.2,7.2,24,2220,211,54.2,-32,5,NA,NA,NA,TRUE,-30.4,0.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",1,"2024-04-25T19:26:02.415Z","2024-04-25T19:26:06.453Z",TRUE,"pitch","6b9ca7b1-fb54-49ad-b118-1a99ae324ebd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.36,1.4404,NA,109.84,172.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Connor Wong grounds out, third baseman Gabriel Arias to first baseman Josh Naylor.",0,4,5,59,"top",7,"2024-04-25T19:25:28.398Z","2024-04-25T19:26:35.344Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,77.7,5,2,0.4468,6.7204,22.1582,-26.6142,6.1294,3.6452,0.188,2.4529,3.4948,-122.183,-1.1003,-2.0532,50.0028,5.1785,9.3442,20.4,7.2,24,2574,92,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.6,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",0,"2024-04-25T19:25:45.524Z","2024-04-25T19:25:49.293Z",TRUE,"pitch","9d3796b1-ce98-46f6-8e59-4c86f50f4327",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3102,1.4404,NA,41.44,172.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Connor Wong grounds out, third baseman Gabriel Arias to first baseman Josh Naylor.",0,4,5,59,"top",7,"2024-04-25T19:25:28.398Z","2024-04-25T19:26:35.344Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.4,12,2,0.4522,6.8825,25.5511,-26.9602,7.6278,3.515,1.9822,2.4394,6.7553,-121.49,-0.8107,-1.8332,50.0017,5.1372,11.3114,25.2,8.4,24,2599,85,NA,NA,NA,NA,NA,NA,FALSE,-33,6.5,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",2,"2024-04-25T19:26:12.603Z","2024-04-25T19:26:27.197Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Connor Wong grounds out, third baseman Gabriel Arias to first baseman Josh Naylor.",0,4,5,59,"top",7,"2024-04-25T19:25:28.398Z","2024-04-25T19:26:35.344Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746646,"2024-04-25",5,"2024-04-25T19:25:13.746Z","2024-04-25T19:25:21.813Z",TRUE,"pitch","120c808c-fdcb-453a-87d4-0dc66121aa6b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.41,1.61,NA,123.92,184.89,"ground_ball","medium","4",149.23,150.39,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Wilyer Abreu grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,4,5,58,"top",7,"2024-04-25T19:24:20.588Z","2024-04-25T19:25:21.813Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.4,8,0.9,0.4789,6.5276,22.8307,-39.9706,9.755,-5.8992,-0.1817,1.9959,0.8213,-114.7219,0.914,-1.811,50.0014,5.5134,12.8959,18,13.2,24,2636,55,95.6,-11,11,NA,NA,NA,TRUE,-54.4,-10.1,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
