"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716799,"2023-08-29",2,"2023-08-30T00:27:43.929Z","2023-08-30T00:27:49.587Z",TRUE,"pitch","1601be8e-aabe-40f1-802e-cc32d046c2d6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.52,1.53,NA,142.21,164.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Seager flies out to right fielder Jeff McNeil.",0,0,0,37,"top",6,"2023-08-30T00:26:53.167Z","2023-08-30T00:28:33.519Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,81.5,4,0.9,0.4221,6.6281,28.4856,-18.2008,2.4196,8.2036,-0.6614,2.7505,-7.8738,-130.0099,-3.8738,2.0985,50.0039,5.6498,4.1224,7.2,4.8,24,1993,164,NA,NA,NA,NA,NA,NA,FALSE,-20.3,14.2,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T00:27:22.979Z","2023-08-30T00:27:26.269Z",TRUE,"pitch","1939cce2-7694-4307-9105-2d65acf65faa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5966,1.5872,NA,175.18,217.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Seager flies out to right fielder Jeff McNeil.",0,0,0,37,"top",6,"2023-08-30T00:26:53.167Z","2023-08-30T00:28:33.519Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78,72.1,13,0.91,0.484,6.2874,21.7096,-31.6952,-5.8004,0.3725,-1.5262,0.7891,-6.8538,-113.3957,-3.5958,2.2949,50.0037,5.574,-7.5165,14.4,10.8,24,2297,304,NA,NA,NA,NA,NA,NA,FALSE,-45.2,0,12.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T00:27:08.708Z","2023-08-30T00:27:12.835Z",TRUE,"pitch","328dae68-b4e0-4bfe-8fca-47fd66bc896d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4818,1.5295,NA,213.48,210.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Seager flies out to right fielder Jeff McNeil.",0,0,0,37,"top",6,"2023-08-30T00:26:53.167Z","2023-08-30T00:28:33.519Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78.4,72.1,13,0.9,0.4831,6.797,22.6563,-32.0313,-6.369,0.1035,-2.531,1.0475,-8.549,-113.7864,-3.0616,2.115,50.0003,5.6138,-8.271,16.8,10.8,24,2313,310,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-0.4,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",2,"2023-08-30T00:24:53.210Z","2023-08-30T00:24:58.668Z",TRUE,"pitch","8cf7e983-ea19-467c-ac1b-93ec4d05919f",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.21,1.56,NA,32.43,192.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Tim Locastro strikes out on a foul tip.",0,0,0,36,"bottom",5,"2023-08-30T00:23:58.230Z","2023-08-30T00:24:58.668Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641796,"Tim Locastro","/api/v1/people/641796","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.3,14,0.91,0.4468,6.7159,24.0905,-27.8776,9.8979,2.8226,2.2187,1.7032,-5.3778,-122.5708,-1.7237,3.1545,50.0026,4.7945,15.0692,26.4,8.4,24,2030,101,NA,NA,NA,NA,NA,NA,TRUE,-33.6,4.9,-16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T00:24:36.656Z","2023-08-30T00:24:41.367Z",TRUE,"pitch","8a69ff09-f222-4053-a4cb-f69073f1cee8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2523,1.5594,NA,90.83,176.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Tim Locastro strikes out on a foul tip.",0,0,0,36,"bottom",5,"2023-08-30T00:23:58.230Z","2023-08-30T00:24:58.668Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641796,"Tim Locastro","/api/v1/people/641796","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75,6,0.91,0.4613,6.4971,22.9525,-33.6182,-1.6502,-1.0078,0.6865,2.2932,-5.0583,-118.783,0.8209,3.0589,50.0052,5.002,-2.3557,6,9.6,24,2480,312,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1.3,4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T00:24:20.799Z","2023-08-30T00:24:23.826Z",TRUE,"pitch","5c539f9b-f10a-4e55-bb41-c657ae71ee77",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.21,1.56,NA,112.37,149.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Tim Locastro strikes out on a foul tip.",0,0,0,36,"bottom",5,"2023-08-30T00:23:58.230Z","2023-08-30T00:24:58.668Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641796,"Tim Locastro","/api/v1/people/641796","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,2,0.9,0.4049,6.8571,29.2899,-19.0684,8.2996,7.0681,0.1214,3.3002,-10.0743,-135.2505,-0.8407,2.8148,50.0016,4.9514,15.3875,34.8,4.8,24,2260,124,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.8,-13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",7,"2023-08-30T00:23:47.086Z","2023-08-30T00:23:56.269Z",TRUE,"pitch","c0ef1f37-5de1-4fce-a21a-b7b3761e0d9d",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.37,1.57,NA,103.78,141.79,"fly_ball","medium","8",111.51,100.28,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,74.6,12,0.92,0.4627,6.7876,22.6564,-31.5679,-3.2843,0.4248,0.3469,3.5922,-5.2009,-118.3798,3.1906,2.9991,50.0014,5.1173,-4.6582,10.8,9.6,24,2519,308,73.3,35,252,NA,NA,NA,TRUE,-39.5,1.8,7.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",6,"2023-08-30T00:23:29.154Z","2023-08-30T00:23:34.120Z",TRUE,"pitch","f523d596-f20b-456a-94d1-378e903d028b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,122.41,160.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.9,2,0.9,0.4092,6.7548,30.0315,-18.1994,10.7437,7.7118,-0.142,2.8991,-11.4357,-134.044,-1.9239,2.7916,50.0056,4.931,19.4781,42,6,24,2403,126,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.7,-16.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",5,"2023-08-30T00:23:08.878Z","2023-08-30T00:23:13.449Z",TRUE,"pitch","6aeaf87f-e7d8-4729-94d6-88b5bec19c46",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,68.28,181.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.4,14,0.9,0.4495,6.634,26.4171,-30.1271,11.0851,1.3643,1.2783,2.104,-7.2686,-122.3165,-0.6089,2.8635,50.0022,4.9624,16.6254,26.4,9.6,24,2119,106,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.6,-18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",4,"2023-08-30T00:22:51.207Z","2023-08-30T00:22:56.648Z",TRUE,"pitch","ac50819a-1979-43f5-8ebd-d24580cee087",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,154.02,174.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74,13,0.9,0.4679,6.8881,23.3984,-34.8133,-3.2781,-1.9061,-0.9711,2.3765,-7.8605,-117.324,1.357,2.8562,50.0018,5.0494,-4.5419,9.6,10.8,24,2485,313,NA,NA,NA,NA,NA,NA,FALSE,-45,-2.8,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",3,"2023-08-30T00:22:32.914Z","2023-08-30T00:22:36.478Z",TRUE,"pitch","760f46f3-e052-40e3-a97a-7d4db6fd035f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,108.14,178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.8,5,0.91,0.4559,6.5819,23.9719,-30.2515,-0.8603,1.3118,0.2324,2.2296,-6.2713,-120.2804,-0.1375,2.9882,50.0001,4.9766,-1.2553,4.8,8.4,24,2505,329,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.6,3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",2,"2023-08-30T00:22:09.221Z","2023-08-30T00:22:13.651Z",TRUE,"pitch","9faeba1a-a59d-46af-bfc5-db1aec18f535",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.57,NA,111.51,155.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,83.8,2,0.9,0.4087,6.8716,31.481,-17.9753,10.3401,7.8228,0.144,3.0857,-10.5876,-134.4636,-1.4188,2.8054,50.0049,4.9066,18.7749,42,6,24,2458,126,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14,-16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T00:21:55.874Z","2023-08-30T00:22:00.962Z",TRUE,"pitch","0ed5f2ea-399e-4d4b-96d0-4c131042e557",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.37,1.57,NA,93.15,190.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,75.8,9,0.9,0.4534,6.6499,25.4906,-24.3558,11.0239,5.3034,0.6256,1.7807,-8.6657,-121.1907,-2.2954,2.8297,50.0054,4.8853,16.2664,30,8.4,24,2122,106,NA,NA,NA,NA,NA,NA,FALSE,-30.5,9.2,-17.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T00:21:43.541Z","2023-08-30T00:21:49.310Z",TRUE,"pitch","704373a2-123d-4365-95bb-efa4f095ac71",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4531,1.6158,NA,69.24,174.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Jonathan Arauz flies out to center fielder Leody Taveras.",0,0,0,35,"bottom",5,"2023-08-30T00:21:23.341Z","2023-08-30T00:23:56.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.6,14,0.9,0.4095,6.7201,31.7799,-18.0768,10.4964,7.7996,1.2529,2.3673,-7.8594,-134.2618,-3.184,2.8691,50.0034,4.8709,18.9724,42,6,24,2420,125,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.6,-17,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T00:21:11.960Z","2023-08-30T00:21:19.054Z",TRUE,"pitch","11ed3430-b32e-4809-b62e-b9fff7955511",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.29,1.55,NA,87.5,163.5,"ground_ball","soft","1",127.19,189.54,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Danny Mendick grounds out softly, pitcher Andrew Heaney to first baseman Nathaniel Lowe.",0,0,0,34,"bottom",5,"2023-08-30T00:20:37.833Z","2023-08-30T00:21:19.054Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,75.8,3,0.9,0.4535,6.794,25.0463,-29.1416,10.6445,2.055,0.774,2.7881,-8.2749,-121.0806,0.6284,2.8636,50.0019,5.088,15.7035,26.4,8.4,24,2113,99,57.1,-64,4,NA,NA,NA,TRUE,-35.5,4.2,-17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T00:21:00.898Z","2023-08-30T00:21:05.531Z",TRUE,"pitch","b1b1c7ad-d695-4526-8cf4-e5a9aa590fa8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.367,1.5872,NA,120.03,190.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Danny Mendick grounds out softly, pitcher Andrew Heaney to first baseman Nathaniel Lowe.",0,0,0,34,"bottom",5,"2023-08-30T00:20:37.833Z","2023-08-30T00:21:19.054Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,8,0.9,0.4128,6.6613,30.0072,-16.9127,10.7885,8.572,-0.0795,1.7859,-10.6088,-132.9614,-5.019,2.5713,50.0035,4.9356,19.2091,43.2,6,24,2427,124,NA,NA,NA,NA,NA,NA,FALSE,-18.4,14.5,-17,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T00:18:33.874Z","2023-08-30T00:18:42.132Z",TRUE,"pitch","e34eafc2-be51-4ce2-bc45-8727bfeb73a0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.33,1.6,NA,77.99,189.27,"ground_ball","medium","4",150.84,150.86,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Marcus Semien grounds out, second baseman Danny Mendick to first baseman Pete Alonso.",0,0,0,33,"top",5,"2023-08-30T00:17:47.780Z","2023-08-30T00:18:42.132Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.6,14,0.89,0.4465,6.613,23.5942,-29.0444,9.1915,2.052,1.0234,1.8336,-5.5475,-122.5455,-3.1176,2.1192,50.0026,5.5962,14.0179,24,8.4,24,1355,132,68.4,-14,9,NA,NA,NA,TRUE,-35.3,3.2,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
