"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717824,"2023-06-10",5,"2023-06-10T03:15:54.536Z","2023-06-10T03:15:57.536Z",TRUE,"pitch","00bcb105-a079-4353-b5b2-2d2fd6edd7f3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4783,1.6848,NA,15.93,182.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,91.8,14,2,0.3762,7.2943,33.3181,-17.4588,-7.7472,6.8493,2.6516,2.0865,15.3919,-145.4644,-4.4776,-1.6957,50.004,4.7004,-16.6481,36,4.8,24,2366,226,NA,NA,NA,NA,NA,NA,FALSE,-15.7,11.6,11,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T03:15:42.655Z","2023-06-10T03:15:45.943Z",TRUE,"pitch","b5f24d0a-87b9-4a56-9704-7227399f6b0d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4345,1.6848,NA,87.14,199.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.5,14,2,0.3772,7.1375,33.0235,-19.9694,-7.3853,5.7094,0.7835,1.4702,10.3296,-145.0552,-5.5034,-1.8594,50.0013,4.6044,-15.7827,32.4,4.8,24,2284,233,NA,NA,NA,NA,NA,NA,FALSE,-18,9.4,11.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T03:15:31.183Z","2023-06-10T03:15:35.774Z",TRUE,"pitch","3f2b17fe-7c5e-4dd1-84b6-27a37fc06f74",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4783,1.7296,NA,94.95,165.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.3,6,2,0.3727,7.3462,34.5702,-17.2597,-6.5138,6.8174,0.5784,2.7095,9.4466,-146.9355,-2.9093,-1.8308,50.0067,4.7372,-14.2581,33.6,3.6,24,2358,224,NA,NA,NA,NA,NA,NA,FALSE,-14.9,11.9,10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T03:15:20.523Z","2023-06-10T03:15:24.884Z",TRUE,"pitch","eb2c2541-4368-41f1-817d-1d88cf99dfe4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3811,1.6689,NA,126.19,138.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,91.4,11,2,0.3753,7.3613,34.7366,-17.0253,-10.2689,7.026,-0.241,3.7221,8.3329,-145.9981,-0.5797,-1.7996,50.004,4.949,-22.1449,49.2,4.8,24,2374,229,NA,NA,NA,NA,NA,NA,FALSE,-14.4,12.8,16.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T03:14:31.834Z","2023-06-10T03:14:31.863Z",FALSE,"action",NA,NA,"Pitching Change: Ben Joyce replaces Shohei Ohtani.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,690829,"/api/v1/people/690829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T03:14:31.863Z","2023-06-10T03:15:20.523Z",FALSE,"action",NA,NA,"Defensive switch from pitcher to designated hitter for Shohei Ohtani.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","200","43","atBat","Walk","walk","Teoscar Hernandez walks.",0,3,3,43,"top",6,"2023-06-10T03:15:18.162Z","2023-06-10T03:16:13.625Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",690829,"Ben Joyce","/api/v1/people/690829","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",5,"2023-06-10T03:12:43.579Z","2023-06-10T03:12:51.113Z",TRUE,"pitch","0a15592a-045c-4e06-b96f-942089cc125a",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.48,1.66,NA,57.56,219.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.2,14,0.9,0.4282,5.8514,25.0877,-30.7575,-0.4657,0.8568,1.5595,0.7146,7.7546,-127.6686,-4.4698,-1.4506,50.0043,4.8955,-0.7724,1.2,7.2,24,2330,328,NA,NA,NA,NA,NA,NA,TRUE,-34.7,0.8,-0.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T03:12:20.308Z","2023-06-10T03:12:23.334Z",TRUE,"pitch","cb3184c4-8e1a-437a-9973-3499248cc6de",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4543,1.6786,NA,75.55,141.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.3,12,0.91,0.3878,5.7719,34.736,-15.8194,-7.0073,8.1136,1.0873,3.6189,8.5983,-141.6533,-1.5621,-1.0884,50.0053,5.1974,-14.1304,37.2,3.6,24,2377,234,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.5,10.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T03:11:54.693Z","2023-06-10T03:11:57.996Z",TRUE,"pitch","471a6da5-e3fe-4a22-9652-771a95f1443d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.66,NA,103.05,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,87.7,6,0.9,0.3892,5.5078,36.6954,-15.6581,-9.33,8.2651,0.3661,2.8399,7.921,-141.5216,-3.4538,-1.2772,50.0061,5.0991,-18.6527,45.6,4.8,24,2482,238,NA,NA,NA,NA,NA,NA,FALSE,-15,14.3,15,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T03:11:35.634Z","2023-06-10T03:11:38.932Z",TRUE,"pitch","d9928b88-24cb-4fbe-81e6-d6b3091a50b2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4105,1.6113,NA,73.34,184.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.4,14,0.91,0.3872,5.7946,36.2685,-13.322,-8.1931,9.3283,1.1454,2.0048,9.4822,-142.135,-6.0045,-1.1888,50.0047,5.0103,-16.562,43.2,3.6,24,2415,229,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.6,12.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T03:11:18.786Z","2023-06-10T03:11:23.303Z",TRUE,"pitch","7cacd1dc-8ed3-44af-990f-636acb614828",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.48,1.66,NA,99.17,166.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.2,6,0.91,0.3876,6.0429,36.4619,-15.7543,-7.8896,8.1445,0.4678,2.6758,7.8067,-142.0128,-3.8805,-1.3092,50.0013,5.0804,-15.9044,39.6,4.8,24,2367,235,NA,NA,NA,NA,NA,NA,FALSE,-15,14,12.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T03:10:51.493Z","2023-06-10T03:11:18.786Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,3,3,42,"bottom",5,"2023-06-10T03:11:16.625Z","2023-06-10T03:12:51.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T03:10:19.878Z","2023-06-10T03:10:31.898Z",TRUE,"pitch","241a8059-4d0c-4da7-a8dd-e7aa436da525",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.41,1.6,NA,136.09,169.15,"line_drive","hard","7",68.42,76.19,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Shohei Ohtani doubles (12) on a sharp line drive to left fielder Jarred Kelenic. Zach Neto to 3rd.",0,3,3,41,"bottom",5,"2023-06-10T03:10:06.748Z","2023-06-10T03:10:31.898Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.4,4,0.9,0.388,5.7362,34.9848,-27.2095,-11.1409,2.4686,-0.5009,2.5789,6.6998,-141.6247,-2.1718,-1.4606,50.0057,5.1116,-22.4375,37.2,7.2,24,2185,236,112.4,11,263,NA,NA,NA,FALSE,-24.8,4.2,18.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",660271,"Shohei Ohtani","/api/v1/people/660271",687263,"Zach Neto","/api/v1/people/687263"
717824,"2023-06-10",8,"2023-06-10T03:09:48.366Z","2023-06-10T03:09:55.013Z",TRUE,"pitch","108a1a5a-c429-472e-ac97-3eb0413f757a",7,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,1,NA,NA,3.27,1.62,NA,91.43,143.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Taylor Ward strikes out on a foul tip.",0,3,3,40,"bottom",5,"2023-06-10T03:06:57.353Z","2023-06-10T03:09:55.013Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88,12,0.89,0.3891,5.8106,34.2568,-12.6428,-5.5999,9.7493,0.6709,3.5415,7.2689,-141.1487,-2.1853,-1.2188,50.0039,5.147,-11.2204,36,3.6,24,2797,162,NA,NA,NA,NA,NA,NA,TRUE,-11.9,17.3,8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",7,"2023-06-10T03:09:24.843Z","2023-06-10T03:09:28.502Z",TRUE,"pitch","1fdfae74-1aec-4de4-9b41-7f92b61db83d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.27,1.62,NA,106.52,151.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Taylor Ward strikes out on a foul tip.",0,3,3,40,"bottom",5,"2023-06-10T03:06:57.353Z","2023-06-10T03:09:55.013Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,88.8,2,0.91,0.3852,6.0015,35.3269,-13.5039,-6.7564,9.1367,0.2749,3.2296,7.1406,-142.6397,-3.0948,-1.393,50.0038,5.1897,-13.8088,40.8,3.6,24,2451,211,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16,10.7,NA,NA,NA,NA,2,NA,NA,TRUE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",6,"2023-06-10T03:09:03.423Z","2023-06-10T03:09:08.126Z",TRUE,"pitch","d4ec2f6d-c984-4683-8caa-7f67fa8192b8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2222,1.6386,NA,79.54,172.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Taylor Ward strikes out on a foul tip.",0,3,3,40,"bottom",5,"2023-06-10T03:06:57.353Z","2023-06-10T03:09:55.013Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.7,12,0.91,0.3861,5.5489,35.3935,-15.662,-7.8738,8.1175,0.9828,2.4542,8.8227,-142.3604,-4.5136,-1.1467,50.0041,5.0651,-16.0193,39.6,4.8,24,2430,224,NA,NA,NA,NA,NA,NA,FALSE,-14.9,13.8,12.2,NA,NA,NA,NA,2,NA,NA,TRUE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T03:08:14.988Z","2023-06-10T03:08:18.901Z",TRUE,"pitch","70f95181-4194-4d3b-86aa-e8ffee89d7c4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2002,1.6386,NA,87.28,172.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Taylor Ward strikes out on a foul tip.",0,3,3,40,"bottom",5,"2023-06-10T03:06:57.353Z","2023-06-10T03:09:55.013Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,6,0.9,0.3879,5.7915,34.5738,-13.2417,-7.1327,9.3923,0.7796,2.4672,8.452,-141.6061,-4.9027,-1.3276,50.0044,5.0789,-14.3802,40.8,3.6,24,2805,166,NA,NA,NA,NA,NA,NA,FALSE,-13,16.1,11,NA,NA,NA,NA,1,NA,NA,TRUE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
