"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717299,"2023-07-22",4,"2023-07-23T01:14:39.343Z","2023-07-23T01:14:51.663Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,593428,"/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Xander Bogaerts lines out to left fielder Matt Vierling.",0,10,3,53,"top",6,"2023-07-23T01:13:40.492Z","2023-07-23T01:14:59.238Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",686839,"Brendan White","/api/v1/people/686839","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",3,"2023-07-23T01:11:32.532Z","2023-07-23T01:11:42.765Z",TRUE,"pitch","145406fc-ba1a-4522-8990-c2a5272b8411",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.11,1.47,NA,116.76,195.29,"fly_ball","medium","9",192.41,85.52,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Andy Ibanez flies out to right fielder Fernando Tatis Jr.",0,10,3,52,"bottom",5,"2023-07-23T01:10:17.357Z","2023-07-23T01:11:42.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.3,80.5,8,0.92,0.4278,7.8513,27.3205,-17.8536,9.7926,8.6356,0.0062,1.6106,-10.1932,-128.1921,-4.6331,2.7681,50.0047,4.8415,16.2457,37.2,6,24,2177,125,91.8,36,326,NA,NA,NA,TRUE,-20.6,14.8,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T01:11:12.790Z","2023-07-23T01:11:16.716Z",TRUE,"pitch","04f0fe25-aaa0-46ec-8659-5b91d2e90c2e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0439,1.4096,NA,152.41,178.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Andy Ibanez flies out to right fielder Fernando Tatis Jr.",0,10,3,52,"bottom",5,"2023-07-23T01:10:17.357Z","2023-07-23T01:11:42.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,81.3,11,0.94,0.4229,7.6179,28.4904,-17.3283,8.195,8.7484,-0.9289,2.2354,-11.9123,-129.7879,-3.6426,2.6667,50.005,4.9858,13.9112,32.4,4.8,24,2183,131,NA,NA,NA,NA,NA,NA,FALSE,-19.4,15.1,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T01:10:52.650Z","2023-07-23T01:10:56.447Z",TRUE,"pitch","2aba208b-8796-4315-be67-0a4590a67a2f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.11,1.47,NA,66.71,165.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Andy Ibanez flies out to right fielder Fernando Tatis Jr.",0,10,3,52,"bottom",5,"2023-07-23T01:10:17.357Z","2023-07-23T01:11:42.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.7,69.5,12,0.89,0.497,7.4348,19.5618,-26.1568,-5.3012,4.8958,1.3194,2.717,-2.1438,-110.1935,0.8956,2.9937,50.0051,5.0685,-6.5204,14.4,8.4,24,2209,267,NA,NA,NA,NA,NA,NA,FALSE,-38.3,9.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T01:10:30.009Z","2023-07-23T01:10:34.395Z",TRUE,"pitch","a5964b79-d3da-4350-ba4a-c2d8b80f13be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0439,1.4758,NA,79.49,215.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Andy Ibanez flies out to right fielder Fernando Tatis Jr.",0,10,3,52,"bottom",5,"2023-07-23T01:10:17.357Z","2023-07-23T01:11:42.765Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.2,14,0.91,0.4603,7.6107,22.7368,-25.6826,10.1155,4.5273,0.9841,0.8474,-7.9936,-118.9662,-3.7963,3.0728,50.0044,4.7908,14.5071,26.4,8.4,24,1960,109,NA,NA,NA,NA,NA,NA,FALSE,-33.4,7.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T01:09:57.684Z","2023-07-23T01:10:09.510Z",TRUE,"pitch","0914a042-b057-4718-9627-0215a18f2249",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.7,1.74,NA,101.97,126.94,"ground_ball","medium","9",178.68,99.02,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Riley Greene singles on a ground ball to right fielder Fernando Tatis Jr.",0,10,3,51,"bottom",5,"2023-07-23T01:09:29.847Z","2023-07-23T01:10:09.510Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.3,80.8,5,0.9,0.4264,7.2232,25.9767,-19.2342,8.6675,7.7391,-0.0062,2.7086,-9.1035,-128.3257,-2.1595,2.4572,50.0005,5.0556,14.4878,32.4,6,24,2141,200,109.8,7,137,NA,NA,NA,FALSE,-21.4,13.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T01:09:44.100Z","2023-07-23T01:09:47.731Z",TRUE,"pitch","a9e9a89c-23ae-4283-867e-6ec15ae4d799",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7002,1.8069,NA,117.24,165.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Riley Greene singles on a ground ball to right fielder Fernando Tatis Jr.",0,10,3,51,"bottom",5,"2023-07-23T01:09:29.847Z","2023-07-23T01:10:09.510Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.7,80.4,7,0.9,0.4292,7.3936,25.3024,-18.6018,8.064,8.2217,-0.2798,2.1572,-9.6933,-127.4427,-3.3373,2.5189,50.0039,4.9466,13.3145,31.2,6,24,2087,130,NA,NA,NA,NA,NA,NA,FALSE,-21.2,14.4,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T01:09:29.847Z","2023-07-23T01:09:34.412Z",TRUE,"pitch","9e19dc2d-6980-4742-b91d-f5dffc5d844c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7002,1.7848,NA,91.44,109.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Riley Greene singles on a ground ball to right fielder Fernando Tatis Jr.",0,10,3,51,"bottom",5,"2023-07-23T01:09:29.847Z","2023-07-23T01:10:09.510Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.2,70,13,0.9,0.4993,7.3413,17.5549,-27.736,-4.7754,3.6317,-1.6553,1.5294,-7.8032,-109.306,-1.1214,2.5679,50.0013,5.0017,-5.8324,14.4,9.6,24,2176,277,NA,NA,NA,NA,NA,NA,FALSE,-41.5,6.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",5,"2023-07-23T01:08:55.397Z","2023-07-23T01:09:01.859Z",TRUE,"pitch","86968e31-8219-4686-88a8-5345a8d57623",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.4703,1.52,NA,180.1,197.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.5,70.6,14,0.89,0.4914,7.6658,19.6567,-27.8236,-4.0251,3.4584,0.8548,1.4738,-2.9007,-111.3909,-1.4254,2.6961,50.0052,4.9938,-5.0677,10.8,9.6,24,2140,258,NA,NA,NA,NA,NA,NA,TRUE,-40.4,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",4,"2023-07-23T01:08:38.776Z","2023-07-23T01:08:41.930Z",TRUE,"pitch","31b7f38e-dd18-4ee8-8680-be80a25f135e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6638,1.6523,NA,84.42,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75,12,0.87,0.4577,7.3122,24.4607,-25.4791,8.5372,4.6193,1.4438,3.3703,-5.5992,-119.9495,1.4295,2.7061,50.0002,5.0479,12.3661,24,7.2,24,1820,106,NA,NA,NA,NA,NA,NA,FALSE,-31.4,9,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",3,"2023-07-23T01:08:21.318Z","2023-07-23T01:08:25.333Z",TRUE,"pitch","11ae7794-8609-48b0-b089-85a3ca1a7e70",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4701,1.6523,NA,61.97,147.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.2,69.1,13,0.9,0.5025,7.4203,20.6197,-27.5968,-5.2296,3.8092,-0.5064,0.3622,-5.326,-109.3216,-3.4763,2.6477,50.0023,4.9588,-6.2815,14.4,9.6,24,2239,282,NA,NA,NA,NA,NA,NA,FALSE,-42.5,6.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T01:07:57.609Z","2023-07-23T01:08:01.311Z",TRUE,"pitch","cadcf23b-9852-4a94-baa1-db76b95bbfa8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.47,1.6,NA,136.3,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",74,68,9,0.91,0.5093,7.5289,19.2969,-28.1787,-6.2567,3.4116,0.5775,1.8898,-3.0623,-107.6839,0.1317,2.8324,50.0018,4.9541,-7.3213,15.6,9.6,24,2249,265,NA,NA,NA,NA,NA,NA,FALSE,-43.6,6.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T01:07:41.339Z","2023-07-23T01:07:45.952Z",TRUE,"pitch","7015406f-f984-4c9d-a06f-f8c83f3fcddd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.47,1.6,NA,125.45,157.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80.4,2,0.88,0.4296,7.2436,24.4485,-19.8401,7.5355,7.4787,-0.2216,2.9981,-9.8279,-127.1625,-1.098,2.7022,50.0004,4.9996,12.423,27.6,6,24,2048,123,NA,NA,NA,NA,NA,NA,FALSE,-22.1,13.6,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T01:08:05.595Z","2023-07-23T01:08:06.595Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,679529,"/api/v1/people/679529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Spencer Torkelson called out on strikes.",0,10,3,50,"bottom",5,"2023-07-23T01:07:32.862Z","2023-07-23T01:09:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T01:07:09.628Z","2023-07-23T01:07:17.589Z",TRUE,"pitch","57e11b26-4897-47c0-bfff-36e75142adc0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.49,1.74,NA,110.75,172.32,"ground_ball","medium","6",116.24,155.98,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Matt Vierling grounds out, shortstop Ha-Seong Kim to first baseman Alfonso Rivas.",0,10,3,49,"bottom",5,"2023-07-23T01:06:56.533Z","2023-07-23T01:07:17.589Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75.1,5,0.92,0.4612,7.3014,21.0134,-26.6849,10.3331,3.8334,0.164,2.4617,-9.019,-118.409,-0.2727,2.666,50,5.0043,14.7816,26.4,8.4,24,1860,108,108.2,-11,13,NA,NA,NA,TRUE,-34,7.2,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T01:06:56.533Z","2023-07-23T01:07:02.330Z",TRUE,"pitch","60bd91e4-3175-4062-81f6-4da68be1147c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5752,1.7185,NA,97.51,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Matt Vierling grounds out, shortstop Ha-Seong Kim to first baseman Alfonso Rivas.",0,10,3,49,"bottom",5,"2023-07-23T01:06:56.533Z","2023-07-23T01:07:17.589Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",680232,"Jackson Wolf","/api/v1/people/680232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.5,79.2,3,0.84,0.4349,7.5491,24.9491,-20.1092,6.9652,7.5075,0.5113,3.4146,-7.5576,-125.835,0.2321,2.6453,50.0053,4.9471,11.1991,26.4,6,24,1910,127,NA,NA,NA,NA,NA,NA,FALSE,-22.6,13.9,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA
