"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745829,"2024-05-01",0,"2024-05-02T00:20:55.600Z","2024-05-02T00:21:00.077Z",TRUE,"pitch","4a0a20e3-418e-4879-92d2-2992681c4305",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2264,1.5784,NA,50.11,226.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nico Hoerner singles on a ground ball to left fielder Tyrone Taylor.",0,1,0,32,"top",5,"2024-05-02T00:20:32.091Z","2024-05-02T00:22:25.537Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76,14,0.9,0.4574,6.2384,26.7524,-37.261,9.0724,-3.5121,1.7548,0.4401,6.6605,-120.4508,-3.1303,-2.2403,50.0056,5.1025,13.1267,20.4,10.8,24,2711,36,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-7,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",5,"2024-05-02T00:20:06.897Z","2024-05-02T00:20:20.304Z",TRUE,"pitch","b4c79ecc-3f11-4236-96f5-fac3247cc44d",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.35,1.53,NA,107.03,177.02,"fly_ball","medium","9",194.6,78.77,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.8,5,0.91,0.4386,6.2208,25.7697,-32.9103,1.6867,-0.4682,0.2616,2.2875,5.1254,-124.9868,-0.7677,-2.0366,50.0009,5.3069,2.6616,6,8.4,24,2596,66,99.2,38,343,NA,NA,NA,TRUE,-37.9,-0.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",4,"2024-05-02T00:19:41.627Z","2024-05-02T00:19:46.300Z",TRUE,"pitch","009af0d8-f327-4f30-ac80-2cfe16dd1618",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.3023,1.4894,NA,97.01,246.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.6,14,2,0.4318,6.3773,24.7436,-25.0715,-6.3488,4.3555,0.5245,-0.2864,8.4154,-126.6328,-8.2558,-2.0099,50.006,5.008,-10.3611,18,7.2,24,1711,232,NA,NA,NA,NA,NA,NA,FALSE,-29.8,6.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",3,"2024-05-02T00:19:21.218Z","2024-05-02T00:19:25.821Z",TRUE,"pitch","969a4c41-a17d-4249-8158-ec555282debb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3837,1.6686,NA,127.89,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.6,11,0.91,0.4039,6.2374,32.2519,-18.4831,-1.5396,7.368,-0.2857,5.5108,5.7548,-136.051,3.273,-2.2363,50.0037,5.578,-2.8617,4.8,3.6,24,2524,204,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:18:59.373Z","2024-05-02T00:19:03.816Z",TRUE,"pitch","ea92f682-4f59-4fa6-86f0-1b4e15b397b9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.35,1.53,NA,91.59,204.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79,14,0.91,0.4402,6.1936,24.417,-32.7816,1.7014,-0.3827,0.6665,1.2545,6.1773,-124.3224,-3.1494,-2.0694,50.0052,5.2525,2.6699,6,8.4,24,2698,71,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-1.2,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",1,"2024-05-02T00:17:58.866Z","2024-05-02T00:18:10.375Z",TRUE,"pitch","dbf90825-b876-49ee-962f-5fcc473fbed1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.35,1.53,NA,101.82,198.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.9,9,0.9,0.4336,6.2437,24.8962,-28.0467,-4.2713,2.5509,0.3982,1.5057,7.6993,-126.1627,-3.56,-2.1337,50.002,5.1876,-6.9081,10.8,7.2,24,1868,229,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:17:41.684Z","2024-05-02T00:17:46.054Z",TRUE,"pitch","2a050ec8-7ea3-422f-a1d9-a6c49b105d8a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3296,1.5583,NA,178.44,160.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Sac Fly","sac_fly","Pete Crow-Armstrong out on a sacrifice fly to right fielder Starling Marte. Matt Mervis scores.",1,1,0,31,"top",5,"2024-05-02T00:17:18.260Z","2024-05-02T00:20:20.304Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.5,11,0.92,0.4029,6.1543,29.1606,-21.9531,-8.5634,5.4596,-1.6119,2.9147,4.872,-135.8494,-2.0366,-2.3139,50.0053,5.1967,-16.0427,33.6,6,24,2282,218,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",5,"2024-05-02T00:16:57.055Z","2024-05-02T00:17:07.399Z",TRUE,"pitch","8a723feb-f0c9-4ddd-a122-dd405c6c4306",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.32,1.56,NA,94.58,182.49,"line_drive","medium","9",160.68,95.78,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.2,9,0.91,0.4378,6.2255,23.6279,-29.8253,-5.0808,1.4801,0.5881,2.0849,7.9541,-124.8088,-1.7124,-1.9709,50.0025,5.2213,-8.0664,12,8.4,24,1754,232,81.9,22,273,NA,NA,NA,TRUE,-34.4,2.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,670223,"Matt Mervis","/api/v1/people/670223",NA,NA,NA,NA
745829,"2024-05-01",4,"2024-05-02T00:16:35.762Z","2024-05-02T00:16:41.431Z",TRUE,"pitch","0d22ba79-bea8-439c-9d33-776dd25e7d3e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3191,1.559,NA,162.46,193.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,79.4,13,0.91,0.4376,6.345,22.7093,-30.6474,-6.9578,0.9556,-1.1927,1.6663,4.636,-124.6776,-2.5569,-2.163,50.0004,5.2092,-11.0624,18,8.4,24,1579,235,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:16:05.635Z","2024-05-02T00:16:11.861Z",TRUE,"pitch","cbda2583-4adc-4a3c-94b7-01bf1f8e02d0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2179,1.5238,NA,24.63,242.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.2,14,0.91,0.4591,6.0124,24.4742,-37.5027,6.7579,-3.6964,2.4234,-0.1366,8.6054,-119.5953,-4.0309,-2.1088,50.006,4.9575,9.7274,15.6,10.8,24,2601,36,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.4,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",1,"2024-05-02T00:15:44.350Z","2024-05-02T00:15:47.933Z",TRUE,"pitch","cad32a7d-5eab-45dd-99a6-a32a0cdb03a5",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.32,1.56,NA,110.21,154.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.8,2,0.35,0.4073,6.2861,27.0647,-23.0091,-6.4191,4.9966,0.1783,3.1183,8.2928,-134.1115,-1.2511,-2.1097,50.0031,5.2209,-11.7768,24,6,24,2164,211,NA,NA,NA,NA,NA,NA,FALSE,-23,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:15:23.332Z","2024-05-02T00:15:27.744Z",TRUE,"pitch","1ef2bb5c-82db-45b6-b866-90a401f0230a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.3169,1.5569,NA,154.6,140.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.5,11,0.89,0.4075,6.1302,28.3938,-23.3014,-9.4305,4.847,-0.9865,3.6527,6.2972,-134.2935,-0.0118,-2.1335,50.004,5.3111,-17.2699,34.8,6,24,2184,210,NA,NA,NA,NA,NA,NA,FALSE,-23,9,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",3,"2024-05-02T00:16:22.220Z","2024-05-02T00:16:35.762Z",FALSE,"action",NA,NA,"Wild pitch by pitcher José Buttó. Matt Mervis to 3rd.","Wild Pitch",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,670223,"/api/v1/people/670223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cbda2583-4adc-4a3c-94b7-01bf1f8e02d0","wild_pitch",NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Miguel Amaya lines out to right fielder Starling Marte.",0,0,0,30,"top",5,"2024-05-02T00:15:10.072Z","2024-05-02T00:17:07.399Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:14:40.333Z","2024-05-02T00:14:52.688Z",TRUE,"pitch","f911602c-fa78-446d-87d3-c02699389b9c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.54,1.66,NA,114.44,176.03,"line_drive","hard","9",198.33,71.23,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Double","double","Matt Mervis doubles (1) on a sharp line drive to right fielder Starling Marte.",0,0,0,29,"top",5,"2024-05-02T00:14:25.402Z","2024-05-02T00:14:52.688Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,670223,"Matt Mervis","/api/v1/people/670223","L","Left",676130,"José Buttó","/api/v1/people/676130","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,5,0.9,0.4051,6.1822,30.959,-18.5698,-4.1234,7.3559,0.0672,2.324,7.6927,-135.4664,-4.2213,-2.2799,50.0012,5.2091,-7.6251,16.8,4.8,24,2403,214,111.7,19,363,NA,NA,NA,FALSE,-19.1,12.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670223,"Matt Mervis","/api/v1/people/670223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",3,"2024-05-02T00:12:27.717Z","2024-05-02T00:12:32.594Z",TRUE,"pitch","321bcbb3-46a0-4c03-a815-30ead11d594f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.64,1.76,NA,84.75,180.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,0,0,28,"bottom",4,"2024-05-02T00:11:21.526Z","2024-05-02T00:12:32.594Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,78.5,14,0.91,0.443,6.3369,21.2852,-27.9351,7.0634,2.7254,0.846,2.167,-6.0105,-123.0142,-1.7941,2.3873,50.0006,5.2433,10.9718,19.2,7.2,24,1165,129,NA,NA,NA,NA,NA,NA,TRUE,-33.1,4.8,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670223,"Matt Mervis","/api/v1/people/670223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:12:09.661Z","2024-05-02T00:12:17.363Z",TRUE,"pitch","f7132197-0030-47c4-9b17-7ec7d05f4afe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.64,1.76,NA,120.09,133.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,0,0,28,"bottom",4,"2024-05-02T00:11:21.526Z","2024-05-02T00:12:32.594Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.8,11,0.89,0.456,6.1754,22.2765,-26.3366,-1.8836,3.9901,-0.0812,3.9026,-5.7518,-119.9181,1.8586,2.589,50.0011,5.4601,-2.7542,8.4,7.2,24,2520,292,NA,NA,NA,NA,NA,NA,FALSE,-32.2,7.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670223,"Matt Mervis","/api/v1/people/670223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
