"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745924,"2024-04-09",1,"2024-04-10T00:52:28.277Z","2024-04-10T00:52:32.600Z",TRUE,"pitch","775dbb85-e00b-4f90-a00d-cf72ca83ce7c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.8092,1.9456,NA,98.94,157.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,0,38,"bottom",5,"2024-04-10T00:52:10.650Z","2024-04-10T00:53:50.184Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.4,6,0.91,0.4115,7.3679,25.9002,-29.8757,3.6062,1.2783,0.4738,3.0195,3.8087,-132.638,-2.518,-1.4444,50.0034,6.1393,6.4845,13.2,7.2,24,2812,163,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2,-7.3,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T00:52:10.650Z","2024-04-10T00:52:14.298Z",TRUE,"pitch","dc805ba5-9fab-4294-98a7-043e93f8a65e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8061,1.8774,NA,127.68,219.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,0,38,"bottom",5,"2024-04-10T00:52:10.650Z","2024-04-10T00:53:50.184Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93,86.6,13,0.7,0.403,7.407,25.9334,-24.1885,0.1341,4.253,-0.2801,0.7081,3.3548,-135.2542,-9.5206,-1.5473,50.0028,5.9331,0.2507,2.4,6,24,2740,199,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.1,-0.8,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",3,"2024-04-10T00:53:00.910Z","2024-04-10T00:53:18.288Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,0,38,"bottom",5,"2024-04-10T00:52:10.650Z","2024-04-10T00:53:50.184Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",4,"2024-04-10T00:51:42.709Z","2024-04-10T00:51:46.691Z",TRUE,"pitch","5926f723-44f8-47d3-bb60-8a5ebc4c2fd7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.05,1.45,NA,92.51,197.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,6,0,37,"bottom",5,"2024-04-10T00:50:39.076Z","2024-04-10T00:51:46.691Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,78.2,9,0.9,0.4467,7.3302,22.9356,-39.1249,2.2716,-4.5589,0.6425,1.5218,3.3558,-122.3595,-3.3291,-1.039,50.0032,6.2345,3.4627,6,10.8,24,2827,19,NA,NA,NA,NA,NA,NA,TRUE,-47.3,-8.8,-4.9,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T00:51:13.490Z","2024-04-10T00:51:18.025Z",TRUE,"pitch","42657e9f-3f5e-4f10-8b7e-94ff484df084",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.05,1.45,NA,103.89,180.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,6,0,37,"bottom",5,"2024-04-10T00:50:39.076Z","2024-04-10T00:51:46.691Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,85.5,6,0.9,0.4089,7.4272,22.1931,-25.5498,1.455,3.6227,0.3438,2.1758,3.8965,-132.7747,-5.5042,-1.3181,50.0002,6.0794,2.6575,7.2,6,24,2753,179,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.9,-3.4,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T00:50:56.837Z","2024-04-10T00:51:00.818Z",TRUE,"pitch","f84b2b74-5437-4db1-8a8e-580e7923f07f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1003,1.5357,NA,128.74,198.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,6,0,37,"bottom",5,"2024-04-10T00:50:39.076Z","2024-04-10T00:51:46.691Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.6,7,0.85,0.3875,7.4857,28.4234,-10.5814,-2.5245,10.6413,-0.3081,1.4916,3.4477,-140.7293,-10.5796,-1.2145,50.0063,5.9603,-5.1243,19.2,2.4,24,2514,195,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.5,4,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T00:50:44.241Z","2024-04-10T00:50:47.397Z",TRUE,"pitch","58e92764-ebca-497f-b648-b90d826af758",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.05,1.4435,NA,65.88,205.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,6,0,37,"bottom",5,"2024-04-10T00:50:39.076Z","2024-04-10T00:51:46.691Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.7,14,0.9,0.3928,7.6069,26.8373,-13.3881,0.7496,9.5107,1.3411,1.2329,6.5447,-138.6674,-10.5987,-1.1331,50.0035,5.9644,1.4807,9.6,3.6,24,2557,189,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.5,-2.5,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",3,"2024-04-10T00:51:26.393Z","2024-04-10T00:51:42.709Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,669304,"/api/v1/people/669304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,6,0,37,"bottom",5,"2024-04-10T00:50:39.076Z","2024-04-10T00:51:46.691Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",4,"2024-04-10T00:48:30.693Z","2024-04-10T00:48:35.171Z",TRUE,"pitch","341f5d79-2d84-4c90-9cdf-2f7d4d58de6c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.53,1.66,NA,86.95,202.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,6,0,36,"top",5,"2024-04-10T00:47:33.400Z","2024-04-10T00:48:35.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.4,14,2,0.4446,7.1648,23.4098,-39.1278,0.2151,-4.5221,0.7885,1.35,4.6056,-123.0023,-2.8073,-1.1327,50.0011,5.8099,0.3302,1.2,10.8,24,2363,35,NA,NA,NA,NA,NA,NA,TRUE,-46.8,-8.6,-1.4,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",3,"2024-04-10T00:48:15.693Z","2024-04-10T00:48:19.936Z",TRUE,"pitch","188b22eb-eafe-4b84-ba7e-e66d5815b8e4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3832,1.7028,NA,99.15,198.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,6,0,36,"top",5,"2024-04-10T00:47:33.400Z","2024-04-10T00:48:35.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82,14,2,0.4231,7.0947,25.11,-21.414,1.9806,6.329,0.4683,1.4947,4.0016,-129.1094,-6.0401,-1.3548,50.0036,5.4961,3.3664,10.8,6,24,2455,193,NA,NA,NA,NA,NA,NA,FALSE,-24.1,10.4,-4.4,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T00:48:02.346Z","2024-04-10T00:48:06.351Z",TRUE,"pitch","ca918dc7-c423-4389-9877-e2bc020a54d4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.53,1.7294,NA,85.4,172.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,6,0,36,"top",5,"2024-04-10T00:47:33.400Z","2024-04-10T00:48:35.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,6,0.9,0.3998,7.367,29.9154,-13.4076,-3.6412,9.875,0.829,2.4481,7.1248,-136.9227,-5.5095,-1.3325,50.0057,5.4021,-6.9225,20.4,3.6,24,2182,215,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.9,5.2,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T00:47:48.658Z","2024-04-10T00:47:52.106Z",TRUE,"pitch","9505c82a-7d7c-4ab2-a61f-c53422dc9756",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.53,1.5972,NA,121.01,126.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,6,0,36,"top",5,"2024-04-10T00:47:33.400Z","2024-04-10T00:48:35.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,11,2,0.3979,7.2565,31.3006,-12.3147,-1.2902,10.3552,-0.1053,4.1433,3.1179,-137.7865,-2.2364,-1.0852,50.0063,5.8001,-2.4756,8.4,2.4,24,2194,204,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,1.7,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T00:47:33.400Z","2024-04-10T00:47:37.289Z",TRUE,"pitch","d84aab2f-aea3-488c-9383-484793f535d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.695,1.7957,NA,81.88,227.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,6,0,36,"top",5,"2024-04-10T00:47:33.400Z","2024-04-10T00:48:35.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,77.8,14,2,0.4479,7.1776,24.8641,-37.8578,-0.4999,-3.7521,0.9214,0.4043,5.2553,-122.422,-4.8104,-1.1911,50.0056,5.6462,-0.757,0,10.8,24,2422,27,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-7.7,-0.4,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T00:46:56.469Z","2024-04-10T00:47:04.667Z",TRUE,"pitch","e32817d6-911e-460d-b6f5-f5ab4a704606",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.02,1.5,NA,133.68,203.06,"ground_ball","medium","4",142.18,168.61,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,6,0,35,"top",5,"2024-04-10T00:46:43.885Z","2024-04-10T00:47:04.667Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,79.8,13,2,0.4358,7.1625,24.6986,-38.3946,-0.1149,-3.8828,-0.4375,1.323,2.3392,-125.5383,-3.0773,-1.3653,50.0038,5.6806,-0.1839,0,9.6,24,2403,35,85.3,1,45,NA,NA,NA,TRUE,-44.2,-7.4,-0.4,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T00:46:44.854Z","2024-04-10T00:46:49.142Z",TRUE,"pitch","eab4f032-4d79-4255-a523-3527789fb152",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0592,1.5215,NA,142.32,157.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",0,6,0,35,"top",5,"2024-04-10T00:46:43.885Z","2024-04-10T00:47:04.667Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81,1,0.9,0.4258,7.5642,26.4988,-30.358,-7.7404,1.0841,-0.6642,3.0239,4.6535,-128.6121,-0.3515,-1.4907,50.0044,5.5155,-12.9774,21.6,8.4,24,1589,219,NA,NA,NA,NA,NA,NA,FALSE,-32.9,2.2,13,NA,NA,TRUE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T00:45:58.505Z","2024-04-10T00:46:23.554Z",TRUE,"pitch","1cf6c54c-7cc5-4d23-8ce5-c11700657376",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.35,1.61,NA,115.38,175.03,"fly_ball","medium","9",210.66,78.55,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Will Smith homers (1) on a fly ball to right field. Mookie Betts scores. Freddie Freeman scores.",3,6,0,34,"top",5,"2024-04-10T00:45:37.236Z","2024-04-10T00:46:23.554Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,669257,"Will Smith","/api/v1/people/669257","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.8,5,0.89,0.3976,7.3003,29.3429,-16.6399,-3.7623,8.0732,0.0424,2.361,4.7657,-137.5542,-5.5404,-1.2204,50.0011,5.522,-7.2385,19.2,3.6,24,2222,214,102.7,28,363,NA,NA,NA,FALSE,-16.8,13.7,5.9,NA,NA,FALSE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T00:45:39.497Z","2024-04-10T00:45:43.910Z",TRUE,"pitch","d8d58fef-ead7-4073-9048-7b71a4a9cb75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3581,1.6621,NA,92.4,196.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Will Smith homers (1) on a fly ball to right field. Mookie Betts scores. Freddie Freeman scores.",3,6,0,34,"top",5,"2024-04-10T00:45:37.236Z","2024-04-10T00:46:23.554Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,669257,"Will Smith","/api/v1/people/669257","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,9,0.89,0.3999,7.1734,29.0954,-15.9524,-3.4969,8.5331,0.6453,1.574,5.5121,-136.7599,-7.903,-0.9386,50.0042,5.5874,-6.6496,18,3.6,24,2185,208,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14,5.3,NA,NA,FALSE,TRUE,666158,"Gavin Lux","/api/v1/people/666158",NA,NA,NA,NA,NA,NA
