"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718670,"2023-04-08",3,"2023-04-08T03:25:06.517Z","2023-04-08T03:25:10.502Z",TRUE,"pitch","4389c013-0fb7-4581-9b88-1a7d761c75d3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.2727,1.4756,NA,94.54,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jordan Luplow grounds out, second baseman Brandon Drury to first baseman Jake Lamb.",0,1,3,36,"top",5,"2023-04-08T03:24:31.070Z","2023-04-08T03:25:31.242Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,79,6,0.83,0.4331,6.2086,29.9362,-16.141,2.9873,9.9329,0.5891,2.6521,-2.3965,-127.2448,-5.4677,1.1623,50.0029,6.1391,4.8219,14.4,4.8,24,1824,145,NA,NA,NA,NA,NA,NA,FALSE,-19.4,16.7,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",2,"2023-04-08T03:24:54.379Z","2023-04-08T03:24:58.320Z",TRUE,"pitch","a25ef1e1-00d1-4ee5-bb45-2dac556d5c69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3679,1.6174,NA,133.74,205.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jordan Luplow grounds out, second baseman Brandon Drury to first baseman Jake Lamb.",0,1,3,36,"top",5,"2023-04-08T03:24:31.070Z","2023-04-08T03:25:31.242Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,81.7,3,0.86,0.4182,6.127,31.9257,-16.4505,1.4747,9.0814,0.7879,3.4153,-1.5059,-131.7406,-3.7472,1.1795,50.0017,6.0966,2.5529,7.2,3.6,24,1874,156,NA,NA,NA,NA,NA,NA,FALSE,-18.1,15.7,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T03:24:42.607Z","2023-04-08T03:24:46.989Z",TRUE,"pitch","aa5efff6-256b-44d7-9159-3349021d1a09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2965,1.5701,NA,86.17,143.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jordan Luplow grounds out, second baseman Brandon Drury to first baseman Jake Lamb.",0,1,3,36,"top",5,"2023-04-08T03:24:31.070Z","2023-04-08T03:25:31.242Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,72.4,12,0.87,0.4737,5.9448,24.2748,-24.8294,6.4919,5.4364,0.8089,3.5299,-3.3007,-116.1879,-0.6119,1.4137,50.0001,6.182,8.7651,18,8.4,24,1341,113,NA,NA,NA,NA,NA,NA,FALSE,-33.4,10,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T03:24:31.070Z","2023-04-08T03:24:36.070Z",FALSE,"no_pitch","e1f7fda8-4dae-4a9c-bc6e-86a0eab56546",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jordan Luplow grounds out, second baseman Brandon Drury to first baseman Jake Lamb.",0,1,3,36,"top",5,"2023-04-08T03:24:31.070Z","2023-04-08T03:25:31.242Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663776,"Patrick Sandoval",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T03:22:01.894Z","2023-04-08T03:22:09.513Z",TRUE,"pitch","4ba1b539-d5a3-4428-9bf0-f1761104351c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.47,1.69,NA,133.72,165.74,"ground_ball","medium","4",135.9,154.21,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Grounded Into DP","grounded_into_double_play","Taylor Ward grounds into a double play, second baseman Santiago Espinal to first baseman Vladimir Guerrero Jr. David Fletcher out at 2nd. Taylor Ward out at 1st.",0,1,3,35,"bottom",4,"2023-04-08T03:22:01.894Z","2023-04-08T03:22:09.513Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.8,13,2,0.4165,6.3739,27.4704,-18.6073,-7.3668,7.7398,-0.946,2.2665,3.543,-131.4378,-5.0344,-1.3533,50.001,5.5855,-12.9069,32.4,4.8,24,NA,NA,85.3,-5,20,NA,NA,NA,TRUE,-20.3,13.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",2,"2023-04-08T03:17:57.950Z","2023-04-08T03:18:06.420Z",TRUE,"pitch","c26ced5c-ae10-488c-951f-6e2f6353865f",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.24,1.5,NA,119.84,197.08,"bunt_grounder","medium","1",134.09,191.16,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blue Jays challenged (play at 1st), call on the field was upheld: David Fletcher singles on a bunt ground ball to pitcher Chris Bassitt. Gio Urshela scores. Logan O'Hoppe to 2nd.",1,1,3,34,"bottom",4,"2023-04-08T03:16:49.690Z","2023-04-08T03:18:06.420Z",TRUE,TRUE,TRUE,FALSE,70,0,1,1,664058,"David Fletcher","/api/v1/people/664058","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",72.7,66.7,8,2,0.5198,6.3942,19.9425,-34.9752,10.3245,-2.5004,-0.0746,1.5445,1.3938,-105.8347,0.7367,-2.0835,50.002,5.2337,11.5797,19.2,13.2,24,2292,67,24.7,-26,4,NA,NA,NA,FALSE,-56,-4,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681351,"Logan O'Hoppe","/api/v1/people/681351",664058,"David Fletcher","/api/v1/people/664058",NA,NA,NA,FALSE,FALSE,"MF",141
718670,"2023-04-08",0,"2023-04-08T03:17:05.782Z","2023-04-08T03:17:12.660Z",TRUE,"pitch","8e075c9e-984f-4c78-9074-2887de752a44",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.24,1.5,NA,132.24,179.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blue Jays challenged (play at 1st), call on the field was upheld: David Fletcher singles on a bunt ground ball to pitcher Chris Bassitt. Gio Urshela scores. Logan O'Hoppe to 2nd.",1,1,3,34,"bottom",4,"2023-04-08T03:16:49.690Z","2023-04-08T03:18:06.420Z",TRUE,TRUE,TRUE,FALSE,70,0,1,1,664058,"David Fletcher","/api/v1/people/664058","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.4,4,2,0.4606,6.212,21.1998,-27.7629,2.5111,3.0721,-0.3999,2.2111,1.8162,-118.5981,-2.2852,-1.4999,50.0007,5.7019,3.6011,8.4,8.4,24,2319,109,NA,NA,NA,NA,NA,NA,FALSE,-35.6,5.3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T03:17:38.404Z","2023-04-08T03:17:41.404Z",FALSE,"pickoff","6de05e09-c526-4b99-b23f-f4f3b8b110f1",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Blue Jays challenged (play at 1st), call on the field was upheld: David Fletcher singles on a bunt ground ball to pitcher Chris Bassitt. Gio Urshela scores. Logan O'Hoppe to 2nd.",1,1,3,34,"bottom",4,"2023-04-08T03:16:49.690Z","2023-04-08T03:18:06.420Z",TRUE,TRUE,TRUE,FALSE,70,0,1,1,664058,"David Fletcher","/api/v1/people/664058","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",7,"2023-04-08T03:16:29.181Z","2023-04-08T03:16:34.598Z",TRUE,"pitch","87f7b424-d519-4187-aed7-d744352994e3",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0344,1.5696,NA,70.19,208.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86,14,2,0.4035,6.3769,27.0606,-20.506,-3.1934,6.2372,1.228,1.1318,8.3068,-135.2995,-6.7643,-1.455,50.0025,5.0815,-5.9742,12,4.8,24,2156,221,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,681351,"Logan O'Hoppe","/api/v1/people/681351",570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA
718670,"2023-04-08",5,"2023-04-08T03:15:44.515Z","2023-04-08T03:15:58.741Z",TRUE,"pitch","fb125657-7408-476a-9490-c585e5185b93",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0344,1.5696,NA,68.72,185.64,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,83.9,14,2,0.4098,6.4706,31.7388,-27.652,-10.7717,2.5032,1.2665,1.968,10.3254,-134.1718,-3.6842,-1.2509,50.0007,5.3517,-19.4408,31.2,7.2,24,2077,210,NA,NA,NA,NA,NA,NA,FALSE,-28.6,3.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",4,"2023-04-08T03:15:21.374Z","2023-04-08T03:15:28.027Z",TRUE,"pitch","df40603a-a205-401c-a26b-1ad40f6a01ce",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.0344,1.3571,NA,94.06,222.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.1,64.6,14,2,0.5403,6.4366,19.5512,-40.6244,6.5428,-8.1601,0.6018,0.6172,1.353,-102.0725,-0.5156,-0.9219,50.0001,5.9512,6.7809,9.6,15.6,24,2117,34,NA,NA,NA,NA,NA,NA,FALSE,-70.8,-14.4,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",3,"2023-04-08T03:14:54.958Z","2023-04-08T03:15:01.259Z",TRUE,"pitch","b680a5ca-151f-47eb-bb18-97d3153c75e8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.45,NA,135.41,214.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.5,64.8,13,2,0.5365,6.0052,18.8563,-34.3197,10.5283,-2.0435,-0.4831,0.9127,0.3858,-102.5734,-0.1872,-2.0394,50.0009,5.2322,11.0825,18,14.4,24,2261,58,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-3.4,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",2,"2023-04-08T03:14:37.640Z","2023-04-08T03:14:41.560Z",TRUE,"pitch","2429471c-930f-4467-81f9-8b95b6922622",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,2.9869,1.3807,NA,77.77,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.9,65.2,14,2,0.5333,6.3632,19.0769,-35.5113,8.761,-3.1344,1.0291,1.2851,3.0395,-103.1823,0.6023,-1.6064,50.0027,5.3098,9.3326,15.6,14.4,24,2246,65,NA,NA,NA,NA,NA,NA,FALSE,-60,-5,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",1,"2023-04-08T03:14:11.846Z","2023-04-08T03:14:15.561Z",TRUE,"pitch","ab04598f-f92e-4add-af3c-9e2da85791ee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.45,NA,166.41,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81,11,2,0.4255,6.0633,26.735,-17.9258,-7.1345,8.4889,-1.2961,2.5358,2.7639,-128.7249,-4.1561,-1.457,50.0008,5.5592,-11.9707,31.2,4.8,24,2222,224,NA,NA,NA,NA,NA,NA,FALSE,-20.3,14.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",0,"2023-04-08T03:13:53.623Z","2023-04-08T03:13:57.561Z",TRUE,"pitch","2cf7b2fe-8fdf-45be-8690-08f05b2426b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.082,1.6169,NA,133.29,178.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,81,4,2,0.4251,6.7898,27.5782,-19.3943,-9.6325,7.6066,-0.4274,2.2349,5.537,-129.0044,-4.5722,-1.3533,50.0052,5.5312,-16.1896,36,6,24,2128,269,NA,NA,NA,NA,NA,NA,FALSE,-22,13,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718670,"2023-04-08",6,"2023-04-08T03:16:09.597Z","2023-04-08T03:16:29.181Z",FALSE,"action",NA,NA,"Gio Urshela steals (1) 2nd base. Gio Urshela to 3rd. Gio Urshela advances to 3rd, on a throwing error by catcher Alejandro Kirk.","Stolen Base 2B",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,570482,"/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fb125657-7408-476a-9490-c585e5185b93","stolen_base_2b",NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Logan O'Hoppe walks.",0,1,2,33,"bottom",4,"2023-04-08T03:13:53.623Z","2023-04-08T03:16:34.598Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
