"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745515,"2024-04-20",1,"2024-04-20T21:36:11.729Z","2024-04-20T21:36:34.753Z",TRUE,"pitch","cf564534-a190-4057-acd3-e6c17222052f",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.22,1.44,NA,112.38,169.63,"fly_ball","medium","89",184.77,50.38,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Home Run","home_run","Masataka Yoshida homers (2) on a fly ball to right center field. Pablo Reyes scores.",2,4,1,45,"top",6,"2024-04-20T21:36:09.573Z","2024-04-20T21:36:34.753Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.9,5,2,0.4099,6.2024,29.796,-15.6227,-9.163,9.1641,0.1213,2.5609,8.0952,-133.7949,-5.3376,-1.7582,50.0064,5.7075,-16.5585,40.8,4.8,24,2353,220,100.1,38,395,NA,NA,NA,FALSE,-16.9,15.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T21:35:56.599Z","2024-04-20T21:36:11.729Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Home Run","home_run","Masataka Yoshida homers (2) on a fly ball to right center field. Pablo Reyes scores.",2,4,1,45,"top",6,"2024-04-20T21:36:09.573Z","2024-04-20T21:36:34.753Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T21:35:09.442Z","2024-04-20T21:35:14.184Z",TRUE,"pitch","56d1b2b2-b549-4167-be7e-f80e36c79891",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.38,1.66,NA,67.89,201.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.3,14,0.66,0.3939,6.4975,26.5568,-16.5915,-7.7457,7.9308,1.2884,1.3745,10.5908,-138.2588,-8.4918,-1.5593,50.0007,5.5666,-15.2157,36,4.8,24,2460,220,NA,NA,NA,NA,NA,NA,FALSE,-17,13,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T21:34:51.028Z","2024-04-20T21:34:55.343Z",TRUE,"pitch","dddaf9b2-0c83-48f9-bdb5-22de72bcfdf1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4386,1.6888,NA,153.5,155.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.1,11,0.87,0.4616,6.4512,22.0625,-33.6186,7.8433,-1.0131,-0.9577,3.0943,0.2104,-118.536,0.6135,-2.0669,50.0019,5.8947,11.1918,18,9.6,24,2770,58,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-1.4,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T21:34:30.343Z","2024-04-20T21:34:34.398Z",TRUE,"pitch","c3d167fd-f233-488d-a59a-015b793ab388",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.66,NA,149.38,174.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,83.5,13,0.89,0.4113,6.3213,30.5854,-19.5788,-10.5656,7.0282,-0.8495,2.3934,6.1699,-133.511,-4.8686,-1.8259,50.0064,5.6632,-18.9472,40.8,6,24,2445,224,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.8,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T21:34:14.108Z","2024-04-20T21:34:17.508Z",TRUE,"pitch","7bb0f3c3-026c-4ef2-8628-a986e2e66a1b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5551,1.757,NA,65.91,210.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85,14,0.84,0.4071,6.4844,28.9866,-21.1774,-10.9159,5.9967,1.3402,1.0581,11.7389,-134.5107,-7.9275,-1.6608,50.0047,5.5436,-20.0202,37.2,6,24,2503,225,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T21:34:01.022Z","2024-04-20T21:34:04.484Z",TRUE,"pitch","5d09c4f6-341b-4ea3-ad1f-2e8d99f3a19d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4808,1.6058,NA,56.19,205.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76,14,0.94,0.4562,6.3584,25.3809,-29.4862,6.4185,1.8459,1.5953,1.2484,6.1545,-120.493,-4.0761,-1.8345,50.0049,5.5937,9.352,19.2,8.4,24,2818,60,NA,NA,NA,NA,NA,NA,FALSE,-37.7,2.5,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T21:33:47.862Z","2024-04-20T21:33:51.886Z",TRUE,"pitch","504ff246-9937-4528-a642-ddae8161eff5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4616,1.6285,NA,105.84,154.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Pablo Reyes walks.",0,2,1,44,"top",6,"2024-04-20T21:33:32.789Z","2024-04-20T21:35:14.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80,3,2,0.434,6.409,23.0704,-28.9574,1.33,1.9894,0.2929,3.1084,4.7981,-125.7254,-1.5022,-1.8053,50.0041,6.0417,2.1494,6,7.2,24,2333,156,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3.5,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",6,"2024-04-20T21:33:13.231Z","2024-04-20T21:33:20.686Z",TRUE,"pitch","802ae193-eb26-4fbc-955b-d93365622076",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.48,1.58,NA,100.92,174.93,"ground_ball","medium","5",105.02,164.87,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.3,6,2,0.4262,6.1417,26.2071,-28.8819,1.2798,1.9694,0.4219,2.3648,5.1867,-128.4322,-3.3655,-1.7889,50.0046,5.9347,2.141,6,7.2,24,2552,141,91.6,-1,41,NA,NA,NA,TRUE,-32,3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T21:32:46.090Z","2024-04-20T21:32:49.325Z",TRUE,"pitch","e3744887-0c53-474a-b382-35c2b3ec6926",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6026,1.54,NA,67.68,167.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,12,0.89,0.4015,6.2681,28.0613,-14.0685,-7.2805,9.5917,1.2939,2.6308,10.4261,-136.0887,-5.6722,-1.6297,50.0053,5.7059,-13.7473,37.2,3.6,24,2414,220,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.4,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",3,"2024-04-20T21:32:29.712Z","2024-04-20T21:32:33.283Z",TRUE,"pitch","b17e6a3d-1b2e-42a2-a956-b0825c368285",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5862,1.5653,NA,56.41,187.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.9,14,0.87,0.4029,6.5964,28.2948,-22.2218,-10.5448,5.31,1.5896,1.907,12.4533,-135.6963,-5.6291,-1.6783,50.0026,5.5456,-19.7641,36,6,24,2405,228,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",2,"2024-04-20T21:32:09.803Z","2024-04-20T21:32:13.167Z",TRUE,"pitch","89c59e24-cbde-4767-be52-a5fc743327ee",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.58,NA,121.25,151.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.4,2,0.93,0.4641,6.019,23.333,-30.3868,7.988,1.2646,-0.1114,3.2316,1.9461,-118.199,0.422,-1.9836,50.0003,5.8495,11.2571,20.4,9.6,24,2775,59,NA,NA,NA,NA,NA,NA,FALSE,-38.9,2.6,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",1,"2024-04-20T21:31:56.542Z","2024-04-20T21:32:00.209Z",TRUE,"pitch","b00a88f4-2bc8-43b1-b4cb-e51517d4aa5a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7141,1.6528,NA,175.06,146.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.8,11,0.85,0.4114,6.0546,27.6943,-22.8157,-8.4196,5.2098,-1.5232,3.3997,3.9974,-132.9903,-1.9236,-1.9494,50.0038,5.782,-15.1293,31.2,6,24,2370,220,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",0,"2024-04-20T21:31:40.582Z","2024-04-20T21:31:44.174Z",TRUE,"pitch","3435fa53-17c9-43fb-8c86-10a25425fdc3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6805,1.6174,NA,110.54,139.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.3,2,0.54,0.4181,6.1664,28.0892,-23.8077,-8.9809,4.8155,0.1694,3.6599,8.0338,-131.078,-0.9306,-1.7706,50.0043,5.7997,-15.6066,30,6,24,2348,222,NA,NA,NA,NA,NA,NA,FALSE,-25,8.8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",5,"2024-04-20T21:33:00.641Z","2024-04-20T21:33:13.231Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",0,2,1,43,"top",6,"2024-04-20T21:31:25.526Z","2024-04-20T21:33:20.686Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
745515,"2024-04-20",4,"2024-04-20T21:29:20.205Z","2024-04-20T21:29:25.447Z",TRUE,"pitch","b2dc36b0-aa5e-4270-b87b-9c2e89963ba5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.41,1.56,NA,92.68,174.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Joey Bart strikes out swinging.",0,2,1,42,"bottom",5,"2024-04-20T21:27:42.270Z","2024-04-20T21:29:25.447Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663698,"Joey Bart","/api/v1/people/663698","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.4,6,0.92,0.4202,6.0268,26.1096,-25.0055,1.4473,4.1599,0.6381,2.3948,3.6736,-130.1244,-4.1452,-0.9773,50.0029,5.8925,2.4925,7.2,6,24,2400,176,NA,NA,NA,NA,NA,NA,TRUE,-27.2,6.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,677800,"Wilyer Abreu","/api/v1/people/677800",NA,NA,NA,NA,NA,NA
